time,PM10,PM10_model
2022-01-27 01:00:00,15.42,6.765625
2022-01-27 02:00:00,7.53,6.640625
2022-01-27 03:00:00,4.51,6.3125
2022-01-27 04:00:00,6.3,6.5625
2022-01-27 05:00:00,6.94,8.71875
2022-01-27 06:00:00,9.79,11.40625
2022-01-27 07:00:00,13.22,12.6875
2022-01-27 08:00:00,19.67,13.28125
2022-01-27 09:00:00,23.05,12.75
2022-01-27 10:00:00,24.43,11.8125
2022-01-27 11:00:00,18.85,10.59375
2022-01-27 12:00:00,12.03,9.8125
2022-01-27 13:00:00,12.27,8.9375
2022-01-27 14:00:00,16.59,8.03125
2022-01-27 15:00:00,24.47,7.359375
2022-01-27 16:00:00,31.34,12.0
2022-01-27 17:00:00,26.65,21.75
2022-01-27 18:00:00,26.64,30.0625
2022-01-27 19:00:00,67.25,33.5
2022-01-27 20:00:00,45.3,35.25
2022-01-27 21:00:00,36.38,35.25
2022-01-27 22:00:00,49.0,28.25
2022-01-27 23:00:00,48.69,21.75
2022-01-28 00:00:00,33.48,18.3125
2022-01-28 01:00:00,50.87,16.875
2022-01-28 02:00:00,49.77,15.15625
2022-01-28 03:00:00,58.33,14.5
2022-01-28 04:00:00,83.95,16.25
2022-01-28 05:00:00,70.9,24.1875
2022-01-28 06:00:00,93.58,35.0
2022-01-28 07:00:00,121.77,42.75
2022-01-28 08:00:00,125.6,48.125
2022-01-28 09:00:00,97.95,49.625
2022-01-28 10:00:00,45.52,38.375
2022-01-28 11:00:00,42.13,28.125
2022-01-28 12:00:00,36.63,18.9375
2022-01-28 13:00:00,13.56,11.3125
2022-01-28 14:00:00,14.03,9.65625
2022-01-28 15:00:00,13.96,8.5
2022-01-28 16:00:00,12.37,8.1875
2022-01-28 17:00:00,13.15,8.96875
2022-01-28 18:00:00,11.7,9.625
2022-01-28 19:00:00,13.71,9.0625
2022-01-28 20:00:00,12.84,7.890625
2022-01-28 21:00:00,11.79,6.734375
2022-01-28 22:00:00,11.95,6.09375
2022-01-28 23:00:00,9.19,6.125
2022-01-29 00:00:00,9.02,5.859375
2022-01-29 01:00:00,9.31,3.5859375
2022-01-29 02:00:00,11.54,3.640625
2022-01-29 03:00:00,10.66,3.9140625
2022-01-29 04:00:00,9.11,4.6875
2022-01-29 05:00:00,7.69,6.90625
2022-01-29 06:00:00,9.21,9.1875
2022-01-29 07:00:00,12.54,10.15625
2022-01-29 08:00:00,11.64,10.09375
2022-01-29 09:00:00,13.12,8.65625
2022-01-29 10:00:00,9.46,7.09375
2022-01-29 11:00:00,13.17,6.21875
2022-01-29 12:00:00,15.42,5.6875
2022-01-29 13:00:00,15.29,5.421875
2022-01-29 14:00:00,14.85,6.125
2022-01-29 15:00:00,16.03,6.9375
2022-01-29 16:00:00,18.47,9.5625
2022-01-29 17:00:00,20.32,15.3125
2022-01-29 18:00:00,18.05,21.5
2022-01-29 19:00:00,16.72,26.4375
2022-01-29 20:00:00,12.8,31.25
2022-01-29 21:00:00,13.41,32.375
2022-01-29 22:00:00,15.38,27.4375
2022-01-29 23:00:00,14.06,22.4375
2022-01-30 00:00:00,8.56,19.6875
2022-01-30 01:00:00,7.33,17.875
2022-01-30 02:00:00,5.31,16.1875
2022-01-30 03:00:00,15.09,15.03125
2022-01-30 04:00:00,9.82,15.25
2022-01-30 05:00:00,7.93,20.0625
2022-01-30 06:00:00,14.23,27.125
2022-01-30 07:00:00,12.72,31.75
2022-01-30 08:00:00,16.43,31.75
2022-01-30 09:00:00,24.05,26.5
2022-01-30 10:00:00,45.59,13.65625
2022-01-30 11:00:00,45.5,8.625
2022-01-30 12:00:00,38.66,6.015625
2022-01-30 13:00:00,17.21,4.796875
2022-01-30 14:00:00,22.01,5.1875
2022-01-30 15:00:00,27.51,5.875
2022-01-30 16:00:00,21.57,6.15625
2022-01-30 17:00:00,24.07,6.53125
2022-01-30 18:00:00,14.02,5.765625
2022-01-30 19:00:00,28.43,3.8828125
2022-01-30 20:00:00,39.57,3.7578125
2022-01-30 21:00:00,24.53,3.7109375
2022-01-30 22:00:00,31.63,3.1640625
2022-01-30 23:00:00,33.47,3.2421875
2022-01-31 00:00:00,35.34,3.7890625
2022-01-31 01:00:00,36.91,2.78125
2022-01-31 02:00:00,27.25,2.40625
2022-01-31 03:00:00,21.82,2.15625
2022-01-31 04:00:00,18.43,2.515625
2022-01-31 05:00:00,18.5,4.5
2022-01-31 06:00:00,20.7,7.203125
2022-01-31 07:00:00,19.91,8.9375
2022-01-31 08:00:00,18.17,9.40625
2022-01-31 09:00:00,16.64,8.65625
2022-01-31 10:00:00,15.21,6.75
2022-01-31 11:00:00,14.2,6.046875
2022-01-31 12:00:00,12.96,6.015625
2022-01-31 13:00:00,15.21,7.53125
2022-01-31 14:00:00,17.58,10.65625
2022-01-31 15:00:00,24.4,14.0625
2022-01-31 16:00:00,34.73,21.1875
2022-01-31 17:00:00,26.81,32.625
2022-01-31 18:00:00,80.09,44.75
2022-01-31 19:00:00,119.88,53.25
2022-01-31 20:00:00,126.67,59.5
2022-01-31 21:00:00,114.21,62.375
2022-01-31 22:00:00,111.02,51.25
2022-01-31 23:00:00,113.65,36.125
2022-02-01 00:00:00,90.73,24.4375
2022-02-01 01:00:00,93.42,29.375
2022-02-01 02:00:00,87.18,21.0625
2022-02-01 03:00:00,52.14,14.125
2022-02-01 04:00:00,39.67,11.125
2022-02-01 05:00:00,38.32,15.28125
2022-02-01 06:00:00,44.97,21.1875
2022-02-01 07:00:00,61.28,24.0
2022-02-01 08:00:00,56.03,29.125
2022-02-01 09:00:00,44.47,34.75
2022-02-01 10:00:00,42.54,40.0
2022-02-01 11:00:00,27.91,37.0
2022-02-01 12:00:00,37.13,26.9375
2022-02-01 13:00:00,24.46,18.75
2022-02-01 14:00:00,20.59,14.375
2022-02-01 15:00:00,25.14,10.78125
2022-02-01 16:00:00,17.19,10.0625
2022-02-01 17:00:00,17.42,16.1875
2022-02-01 18:00:00,23.47,24.125
2022-02-01 19:00:00,26.78,30.0
2022-02-01 20:00:00,30.74,32.125
2022-02-01 21:00:00,49.71,29.1875
2022-02-01 22:00:00,39.37,21.5
2022-02-01 23:00:00,32.75,16.3125
2022-02-02 00:00:00,27.02,13.96875
2022-02-02 01:00:00,17.13,16.375
2022-02-02 02:00:00,19.46,14.4375
2022-02-02 03:00:00,22.65,13.3125
2022-02-02 04:00:00,24.96,13.09375
2022-02-02 05:00:00,26.6,15.875
2022-02-02 06:00:00,29.77,17.4375
2022-02-02 07:00:00,33.31,16.8125
2022-02-02 08:00:00,30.17,18.3125
2022-02-02 09:00:00,23.94,17.9375
2022-02-02 10:00:00,24.96,16.125
2022-02-02 11:00:00,24.96,15.0625
2022-02-02 12:00:00,19.07,14.78125
2022-02-02 13:00:00,21.4,13.5
2022-02-02 14:00:00,20.21,11.15625
2022-02-02 15:00:00,27.72,8.40625
2022-02-02 16:00:00,26.82,6.90625
2022-02-02 17:00:00,28.4,7.59375
2022-02-02 18:00:00,18.06,8.75
2022-02-02 19:00:00,17.64,9.25
2022-02-02 20:00:00,14.03,9.40625
2022-02-02 21:00:00,16.83,8.3125
2022-02-02 22:00:00,13.69,5.828125
2022-02-02 23:00:00,11.66,3.9609375
2022-02-03 00:00:00,14.2,3.3984375
2022-02-03 01:00:00,14.76,5.078125
2022-02-03 02:00:00,16.02,4.046875
2022-02-03 03:00:00,13.95,3.859375
2022-02-03 04:00:00,13.41,4.125
2022-02-03 05:00:00,13.44,5.1875
2022-02-03 06:00:00,13.63,6.1875
2022-02-03 07:00:00,13.08,6.96875
2022-02-03 08:00:00,13.38,6.9375
2022-02-03 09:00:00,13.81,6.15625
2022-02-03 10:00:00,12.38,4.953125
2022-02-03 11:00:00,12.32,3.9453125
2022-02-03 12:00:00,10.46,3.3671875
2022-02-03 13:00:00,10.11,2.984375
2022-02-03 14:00:00,16.9,3.109375
2022-02-03 15:00:00,17.0,3.546875
2022-02-03 16:00:00,13.2,4.328125
2022-02-03 17:00:00,14.47,6.078125
2022-02-03 18:00:00,24.31,7.46875
2022-02-03 19:00:00,21.58,9.6875
2022-02-03 20:00:00,15.95,13.84375
2022-02-03 21:00:00,17.3,16.1875
2022-02-03 22:00:00,12.36,15.28125
2022-02-03 23:00:00,13.93,15.15625
2022-02-04 00:00:00,15.63,15.9375
2022-02-04 01:00:00,19.71,17.25
2022-02-04 02:00:00,23.61,17.9375
2022-02-04 03:00:00,18.24,18.75
2022-02-04 04:00:00,20.24,21.5625
2022-02-04 05:00:00,27.41,31.0
2022-02-04 06:00:00,25.75,43.75
2022-02-04 07:00:00,39.33,54.875
2022-02-04 08:00:00,72.07,65.25
2022-02-04 09:00:00,43.29,74.5
2022-02-04 10:00:00,25.66,77.0
2022-02-04 11:00:00,32.53,79.25
2022-02-04 12:00:00,51.05,84.5
2022-02-04 13:00:00,39.64,84.75
2022-02-04 14:00:00,34.69,87.0
2022-02-04 15:00:00,46.91,92.25
2022-02-04 16:00:00,105.41,101.0
2022-02-04 17:00:00,136.2,109.0
2022-02-04 18:00:00,94.25,105.75
2022-02-04 19:00:00,97.8,95.75
2022-02-04 20:00:00,98.63,90.25
2022-02-04 21:00:00,146.15,83.75
2022-02-04 22:00:00,161.68,67.5
2022-02-04 23:00:00,242.31,50.625
2022-02-05 00:00:00,191.55,39.375
2022-02-05 01:00:00,151.57,35.0
2022-02-05 02:00:00,100.18,26.5625
2022-02-05 03:00:00,96.64,21.875
2022-02-05 04:00:00,91.97,21.3125
2022-02-05 05:00:00,70.54,26.0
2022-02-05 06:00:00,78.92,33.125
2022-02-05 07:00:00,58.58,39.625
2022-02-05 08:00:00,66.75,45.875
2022-02-05 09:00:00,76.43,50.25
2022-02-05 10:00:00,69.82,48.375
2022-02-05 11:00:00,54.6,45.125
2022-02-05 12:00:00,58.38,43.0
2022-02-05 13:00:00,56.52,38.5
2022-02-05 14:00:00,25.52,35.0
2022-02-05 15:00:00,14.72,32.625
2022-02-05 16:00:00,16.57,29.4375
2022-02-05 17:00:00,17.56,25.875
2022-02-05 18:00:00,18.86,21.6875
2022-02-05 19:00:00,18.61,17.875
2022-02-05 20:00:00,14.39,16.875
2022-02-05 21:00:00,17.09,16.0625
2022-02-05 22:00:00,17.84,14.53125
2022-02-05 23:00:00,18.9,14.53125
2022-02-06 00:00:00,19.92,15.90625
2022-02-06 01:00:00,24.84,16.75
2022-02-06 02:00:00,27.89,16.875
2022-02-06 03:00:00,26.01,17.5625
2022-02-06 04:00:00,24.24,19.75
2022-02-06 05:00:00,21.97,26.6875
2022-02-06 06:00:00,22.55,36.5
2022-02-06 07:00:00,25.95,45.0
2022-02-06 08:00:00,22.44,53.0
2022-02-06 09:00:00,13.97,58.375
2022-02-06 10:00:00,8.58,59.875
2022-02-06 11:00:00,7.91,60.75
2022-02-06 12:00:00,7.61,61.375
2022-02-06 13:00:00,7.59,57.875
2022-02-06 14:00:00,9.68,55.0
2022-02-06 15:00:00,17.51,56.125
2022-02-06 16:00:00,38.17,59.25
2022-02-06 17:00:00,59.12,61.5
2022-02-06 18:00:00,66.3,54.0
2022-02-06 19:00:00,97.04,43.875
2022-02-06 20:00:00,96.92,40.0
2022-02-06 21:00:00,127.48,37.0
2022-02-06 22:00:00,159.69,29.375
2022-02-06 23:00:00,233.14,23.75
2022-02-07 00:00:00,160.39,21.25
2022-02-07 01:00:00,124.18,17.8125
2022-02-07 02:00:00,101.66,16.875
2022-02-07 03:00:00,45.98,16.625
2022-02-07 04:00:00,9.73,18.25
2022-02-07 05:00:00,11.79,26.125
2022-02-07 06:00:00,14.74,36.125
2022-02-07 07:00:00,18.7,43.25
2022-02-07 08:00:00,28.21,42.5
2022-02-07 09:00:00,40.48,32.0
2022-02-07 10:00:00,35.95,12.34375
2022-02-07 11:00:00,35.92,5.46875
2022-02-07 12:00:00,35.13,4.125
2022-02-07 13:00:00,18.02,4.578125
2022-02-07 14:00:00,9.22,6.9375
2022-02-07 15:00:00,9.42,7.25
2022-02-07 16:00:00,14.22,7.453125
2022-02-07 17:00:00,5.47,8.53125
2022-02-07 18:00:00,3.98,9.21875
2022-02-07 19:00:00,3.94,7.75
2022-02-07 20:00:00,5.65,5.984375
2022-02-07 21:00:00,7.13,4.109375
2022-02-07 22:00:00,8.09,2.515625
2022-02-07 23:00:00,10.4,1.7617188
2022-02-08 00:00:00,9.92,1.6484375
2022-02-08 01:00:00,7.18,1.3085938
2022-02-08 02:00:00,6.11,1.2773438
2022-02-08 03:00:00,6.92,1.3515625
2022-02-08 04:00:00,5.5,1.828125
2022-02-08 05:00:00,4.57,3.6015625
2022-02-08 06:00:00,5.48,5.703125
2022-02-08 07:00:00,11.98,6.625
2022-02-08 08:00:00,10.87,6.078125
2022-02-08 09:00:00,7.34,4.75
2022-02-08 10:00:00,3.09,3.5390625
2022-02-08 11:00:00,4.45,3.046875
2022-02-08 12:00:00,5.53,3.359375
2022-02-08 13:00:00,5.17,3.6171875
2022-02-08 14:00:00,7.03,3.7109375
2022-02-08 15:00:00,10.02,3.6328125
2022-02-08 16:00:00,11.13,3.421875
2022-02-08 17:00:00,14.19,3.9609375
2022-02-08 18:00:00,8.44,4.640625
2022-02-08 19:00:00,18.22,5.5
2022-02-08 20:00:00,21.09,6.90625
2022-02-08 21:00:00,15.66,7.015625
2022-02-08 22:00:00,13.31,6.171875
2022-02-08 23:00:00,14.31,6.4375
2022-02-09 00:00:00,16.75,7.125
2022-02-09 01:00:00,19.99,7.21875
2022-02-09 02:00:00,21.5,7.84375
2022-02-09 03:00:00,20.13,8.75
2022-02-09 04:00:00,18.13,9.9375
2022-02-09 05:00:00,15.35,12.5625
2022-02-09 06:00:00,15.4,14.75
2022-02-09 07:00:00,25.11,14.0
2022-02-09 08:00:00,19.9,12.4375
2022-02-09 09:00:00,14.72,10.46875
2022-02-09 10:00:00,11.95,9.125
2022-02-09 11:00:00,13.83,8.90625
2022-02-09 12:00:00,16.4,8.9375
2022-02-09 13:00:00,16.63,8.875
2022-02-09 14:00:00,20.25,8.375
2022-02-09 15:00:00,23.72,8.59375
2022-02-09 16:00:00,26.51,10.21875
2022-02-09 17:00:00,26.35,14.84375
2022-02-09 18:00:00,29.77,19.6875
2022-02-09 19:00:00,25.35,26.25
2022-02-09 20:00:00,24.06,34.25
2022-02-09 21:00:00,24.27,38.625
2022-02-09 22:00:00,36.21,35.625
2022-02-09 23:00:00,57.66,31.9375
2022-02-10 00:00:00,55.25,30.5
2022-02-10 01:00:00,48.08,27.375
2022-02-10 02:00:00,36.6,28.1875
2022-02-10 03:00:00,76.36,28.8125
2022-02-10 04:00:00,63.32,31.375
2022-02-10 05:00:00,21.91,40.375
2022-02-10 06:00:00,24.98,52.375
2022-02-10 07:00:00,42.63,62.25
