time,PM10,PM10_model
2022-01-27 01:00:00,28.5,1.4218749
2022-01-27 02:00:00,28.5,1.4257811
2022-01-27 03:00:00,31.92,1.5703124
2022-01-27 04:00:00,34.2,1.8398436
2022-01-27 05:00:00,36.48,2.2109373
2022-01-27 06:00:00,38.76,2.6874998
2022-01-27 07:00:00,39.9,3.1718748
2022-01-27 08:00:00,50.16,3.4609373
2022-01-27 09:00:00,64.98,3.6406248
2022-01-27 10:00:00,71.82,3.7421873
2022-01-27 11:00:00,69.54,3.9999998
2022-01-27 12:00:00,60.42,4.4531245
2022-01-27 13:00:00,53.58,3.9687498
2022-01-27 14:00:00,49.02,3.9062498
2022-01-27 15:00:00,45.6,3.6406248
2022-01-27 16:00:00,44.46,3.3906248
2022-01-27 17:00:00,47.88,3.8828123
2022-01-27 18:00:00,45.6,4.2656245
2022-01-27 19:00:00,49.02,4.0781245
2022-01-27 20:00:00,52.44,3.6328123
2022-01-27 21:00:00,58.14,3.3281248
2022-01-27 22:00:00,58.14,3.2109373
2022-01-27 23:00:00,57.0,3.0234373
2022-01-28 00:00:00,57.0,2.8828123
2022-01-28 01:00:00,59.28,2.7343748
2022-01-28 02:00:00,58.14,2.7968748
2022-01-28 03:00:00,50.16,2.8515623
2022-01-28 04:00:00,41.04,2.9453123
2022-01-28 05:00:00,33.06,3.0546873
2022-01-28 06:00:00,31.92,3.2734373
2022-01-28 07:00:00,30.78,3.5859373
2022-01-28 08:00:00,33.06,4.1093745
2022-01-28 09:00:00,43.32,5.0937495
2022-01-28 10:00:00,57.0,6.6718745
2022-01-28 11:00:00,62.7,8.999999
2022-01-28 12:00:00,54.72,12.093749
2022-01-28 13:00:00,44.46,14.656249
2022-01-28 14:00:00,38.76,15.031249
2022-01-28 15:00:00,34.2,15.531249
2022-01-28 16:00:00,31.92,16.687498
2022-01-28 17:00:00,29.64,16.562498
2022-01-28 18:00:00,31.92,15.562499
2022-01-28 19:00:00,53.58,15.468749
2022-01-28 20:00:00,69.54,15.656249
2022-01-28 21:00:00,77.52,15.124999
2022-01-28 22:00:00,75.24,13.999999
2022-01-28 23:00:00,64.98,13.124999
2022-01-29 00:00:00,52.44,12.906249
2022-01-29 01:00:00,41.04,17.499998
2022-01-29 02:00:00,36.48,19.312498
2022-01-29 03:00:00,34.2,20.499998
2022-01-29 04:00:00,31.92,20.687498
2022-01-29 05:00:00,30.78,20.124998
2022-01-29 06:00:00,28.5,19.312498
2022-01-29 07:00:00,28.5,18.999998
2022-01-29 08:00:00,28.5,18.562498
2022-01-29 09:00:00,31.92,17.312498
2022-01-29 10:00:00,39.9,14.874999
2022-01-29 11:00:00,43.32,11.593749
2022-01-29 12:00:00,42.18,8.312499
2022-01-29 13:00:00,38.76,5.1874995
2022-01-29 14:00:00,29.64,4.1093745
2022-01-29 15:00:00,21.66,3.3906248
2022-01-29 16:00:00,14.82,2.8671873
2022-01-29 17:00:00,13.68,2.3203123
2022-01-29 18:00:00,14.82,1.9531249
2022-01-29 19:00:00,22.8,2.1171873
2022-01-29 20:00:00,33.06,2.5937498
2022-01-29 21:00:00,39.9,3.1406248
2022-01-29 22:00:00,49.02,3.6718748
2022-01-29 23:00:00,50.16,3.4218748
2022-01-30 00:00:00,44.46,2.6015623
2022-01-30 01:00:00,39.9,1.9335936
2022-01-30 02:00:00,35.34,1.5820311
2022-01-30 03:00:00,26.22,1.4531249
2022-01-30 04:00:00,19.38,1.3710936
2022-01-30 05:00:00,14.82,1.3632811
2022-01-30 06:00:00,12.54,1.5312499
2022-01-30 07:00:00,12.54,1.8085936
2022-01-30 08:00:00,13.68,1.9687499
2022-01-30 09:00:00,19.38,1.9687499
2022-01-30 10:00:00,25.08,1.8007811
2022-01-30 11:00:00,26.22,1.7031249
2022-01-30 12:00:00,22.8,1.6484374
2022-01-30 13:00:00,20.52,1.2578124
2022-01-30 14:00:00,17.1,1.5507811
2022-01-30 15:00:00,14.82,3.1406248
2022-01-30 16:00:00,13.68,4.7031245
2022-01-30 17:00:00,15.96,5.4687495
2022-01-30 18:00:00,25.08,6.3437495
2022-01-30 19:00:00,38.76,7.3593745
2022-01-30 20:00:00,54.72,8.343749
2022-01-30 21:00:00,66.12,8.687499
2022-01-30 22:00:00,67.26,8.531249
2022-01-30 23:00:00,69.54,8.937499
