time,PM10,PM10_model
2022-01-27 01:00:00,39.5,15.968749
2022-01-27 02:00:00,33.4,15.968749
2022-01-27 03:00:00,33.3,16.062498
2022-01-27 04:00:00,32.3,16.562498
2022-01-27 05:00:00,32.3,17.062498
2022-01-27 06:00:00,28.1,18.124998
2022-01-27 07:00:00,27.8,19.437498
2022-01-27 08:00:00,33.9,20.062498
2022-01-27 09:00:00,33.7,20.249998
2022-01-27 10:00:00,35.3,17.437498
2022-01-27 11:00:00,33.6,16.624998
2022-01-27 12:00:00,30.8,16.124998
2022-01-27 13:00:00,27.5,14.468749
2022-01-27 14:00:00,29.7,13.687499
2022-01-27 15:00:00,25.7,13.281249
2022-01-27 16:00:00,32.1,13.093749
2022-01-27 17:00:00,35.2,12.968749
2022-01-27 18:00:00,33.0,13.031249
2022-01-27 19:00:00,40.2,13.499999
2022-01-27 20:00:00,39.9,14.124999
2022-01-27 21:00:00,44.2,14.124999
2022-01-27 22:00:00,43.1,13.468749
2022-01-27 23:00:00,45.1,12.499999
2022-01-28 00:00:00,40.0,11.031249
2022-01-28 01:00:00,39.9,8.437499
2022-01-28 02:00:00,32.5,8.093749
2022-01-28 03:00:00,28.2,7.7812495
2022-01-28 04:00:00,31.1,7.6562495
2022-01-28 05:00:00,31.0,7.9531245
2022-01-28 06:00:00,32.2,9.562499
2022-01-28 07:00:00,18.0,11.999999
2022-01-28 08:00:00,9.3,13.437499
2022-01-28 09:00:00,6.1,13.374999
2022-01-28 10:00:00,9.8,9.968749
2022-01-28 11:00:00,10.4,8.656249
2022-01-28 12:00:00,12.8,7.9218745
2022-01-28 13:00:00,10.4,3.8984373
2022-01-28 14:00:00,12.5,2.1171873
2022-01-28 15:00:00,9.2,2.0312498
2022-01-28 16:00:00,14.0,3.4921873
2022-01-28 17:00:00,10.6,5.6249995
2022-01-28 18:00:00,12.3,7.8593745
2022-01-28 19:00:00,11.6,10.499999
2022-01-28 20:00:00,11.7,12.062499
2022-01-28 21:00:00,19.9,12.374999
2022-01-28 22:00:00,16.4,10.249999
2022-01-28 23:00:00,16.8,9.718749
