time,PM10,PM10_model
2022-01-27 01:00:00,19.379,12.374999
2022-01-27 02:00:00,19.76,11.437499
2022-01-27 03:00:00,18.712,10.843749
2022-01-27 04:00:00,15.575,10.343749
2022-01-27 05:00:00,14.318,9.906249
2022-01-27 06:00:00,19.456,10.687499
2022-01-27 07:00:00,14.626,12.249999
2022-01-27 08:00:00,15.017,12.374999
2022-01-27 09:00:00,13.557,10.656249
2022-01-27 10:00:00,10.22,8.843749
2022-01-27 11:00:00,14.567,8.062499
2022-01-27 12:00:00,13.231,8.781249
2022-01-27 13:00:00,13.22,8.937499
2022-01-27 14:00:00,14.312,8.718749
2022-01-27 15:00:00,13.119,9.437499
2022-01-27 16:00:00,11.476,10.156249
2022-01-27 17:00:00,5.762,10.593749
2022-01-27 18:00:00,4.167,10.687499
2022-01-27 19:00:00,5.868,9.843749
2022-01-27 20:00:00,5.355,8.218749
2022-01-27 21:00:00,4.852,5.7968745
2022-01-27 22:00:00,1.876,3.2109373
2022-01-27 23:00:00,1.884,1.5507811
2022-01-28 00:00:00,4.658,0.89843744
2022-01-28 01:00:00,5.575,0.83593744
2022-01-28 02:00:00,5.26,1.0078124
2022-01-28 03:00:00,4.06,1.1367186
2022-01-28 04:00:00,4.829,1.3789061
2022-01-28 05:00:00,4.875,1.7890624
2022-01-28 06:00:00,5.17,2.3749998
2022-01-28 07:00:00,6.074,2.9843748
2022-01-28 08:00:00,8.71,3.3203123
2022-01-28 09:00:00,8.304,3.4296873
2022-01-28 10:00:00,8.056,3.7812498
2022-01-28 11:00:00,10.901,4.5156245
2022-01-28 12:00:00,12.951,5.4218745
2022-01-28 13:00:00,13.926,5.7812495
2022-01-28 14:00:00,12.894,5.6562495
2022-01-28 15:00:00,14.016,5.0312495
2022-01-28 16:00:00,15.897,4.8124995
2022-01-28 17:00:00,14.425,5.4687495
2022-01-28 18:00:00,13.705,6.1406245
2022-01-28 19:00:00,13.311,6.2812495
2022-01-28 20:00:00,16.021,5.8124995
2022-01-28 21:00:00,14.798,5.2187495
2022-01-28 22:00:00,17.5,5.2343745
2022-01-28 23:00:00,15.923,5.9687495
2022-01-29 00:00:00,14.302,6.1718745
2022-01-29 01:00:00,17.221,6.2187495
2022-01-29 02:00:00,14.295,5.8593745
2022-01-29 03:00:00,12.592,5.3749995
2022-01-29 04:00:00,14.202,4.8906245
2022-01-29 05:00:00,10.605,3.9296873
2022-01-29 06:00:00,9.457,2.6171873
2022-01-29 07:00:00,8.061,1.8906249
2022-01-29 08:00:00,10.359,1.5624999
2022-01-29 09:00:00,6.064,1.3164061
2022-01-29 10:00:00,6.09,0.98632807
2022-01-29 11:00:00,4.459,1.5234374
2022-01-29 12:00:00,5.355,2.7031248
2022-01-29 13:00:00,4.651,4.1562495
2022-01-29 14:00:00,1.868,4.7031245
2022-01-29 15:00:00,1.87,4.0937495
2022-01-29 16:00:00,1.871,3.2578123
2022-01-29 17:00:00,5.855,2.5937498
2022-01-29 18:00:00,,1.9687499
2022-01-29 19:00:00,,1.4218749
2022-01-29 20:00:00,,1.1601561
2022-01-29 21:00:00,,1.0507811
2022-01-29 22:00:00,,0.8808593
2022-01-29 23:00:00,,0.7480468
2022-01-30 00:00:00,1.882,0.87499994
2022-01-30 01:00:00,1.864,1.0390624
2022-01-30 02:00:00,5.014,1.4335936
2022-01-30 03:00:00,8.076,1.7539061
2022-01-30 04:00:00,8.889,2.0781248
2022-01-30 05:00:00,6.658,2.3203123
2022-01-30 06:00:00,5.69,2.4374998
2022-01-30 07:00:00,5.563,2.8828123
2022-01-30 08:00:00,9.776,3.3749998
2022-01-30 09:00:00,12.415,4.2499995
2022-01-30 10:00:00,14.103,4.7968745
2022-01-30 11:00:00,15.971,4.8593745
2022-01-30 12:00:00,13.908,4.7812495
2022-01-30 13:00:00,17.447,4.9374995
2022-01-30 14:00:00,17.518,5.4999995
2022-01-30 15:00:00,24.051,5.3593745
2022-01-30 16:00:00,22.414,5.5156245
2022-01-30 17:00:00,21.246,6.0937495
2022-01-30 18:00:00,21.622,7.0468745
2022-01-30 19:00:00,21.271,7.9531245
2022-01-30 20:00:00,21.375,8.593749
2022-01-30 21:00:00,20.373,8.624999
2022-01-30 22:00:00,22.635,8.249999
2022-01-30 23:00:00,20.124,7.7656245
2022-01-31 00:00:00,21.4,7.8593745
2022-01-31 01:00:00,20.115,6.8281245
2022-01-31 02:00:00,20.76,8.937499
2022-01-31 03:00:00,18.865,9.437499
2022-01-31 04:00:00,20.214,8.624999
2022-01-31 05:00:00,22.719,7.4999995
2022-01-31 06:00:00,22.613,7.4843745
2022-01-31 07:00:00,22.44,6.4999995
2022-01-31 08:00:00,24.586,4.9218745
2022-01-31 09:00:00,22.861,3.9921873
2022-01-31 10:00:00,15.362,2.4218748
2022-01-31 11:00:00,13.817,1.2187499
2022-01-31 12:00:00,14.378,1.0507811
2022-01-31 13:00:00,6.695,0.9199218
2022-01-31 14:00:00,4.106,0.7792968
2022-01-31 15:00:00,5.41,0.73437494
2022-01-31 16:00:00,5.375,0.8574218
2022-01-31 17:00:00,9.633,1.2929686
2022-01-31 18:00:00,9.12,1.6953124
2022-01-31 19:00:00,12.128,2.8203123
2022-01-31 20:00:00,15.752,4.7968745
2022-01-31 21:00:00,14.71,5.5156245
2022-01-31 22:00:00,13.201,5.4843745
2022-01-31 23:00:00,18.182,6.4687495
2022-02-01 00:00:00,19.276,9.406249
2022-02-01 01:00:00,20.75,8.312499
2022-02-01 02:00:00,23.655,9.406249
2022-02-01 03:00:00,22.161,8.874999
2022-02-01 04:00:00,18.762,6.3906245
2022-02-01 05:00:00,15.177,4.9687495
2022-02-01 06:00:00,16.308,3.3984373
2022-02-01 07:00:00,14.215,2.9765623
2022-02-01 08:00:00,11.782,2.8593748
2022-02-01 09:00:00,7.753,2.1171873
2022-02-01 10:00:00,9.917,1.0937499
2022-02-01 11:00:00,9.881,0.74999994
2022-02-01 12:00:00,9.187,0.7539062
2022-02-01 13:00:00,8.464,0.69726557
2022-02-01 14:00:00,9.294,0.64062494
2022-02-01 15:00:00,5.432,0.6933593
2022-02-01 16:00:00,1.898,0.64843744
2022-02-01 17:00:00,1.894,1.0156249
2022-02-01 18:00:00,1.889,1.6718749
2022-02-01 19:00:00,1.884,2.2109373
2022-02-01 20:00:00,1.873,2.0468748
2022-02-01 21:00:00,4.908,2.2890623
2022-02-01 22:00:00,4.48,2.2031248
2022-02-01 23:00:00,6.198,1.2226561
2022-02-02 00:00:00,6.9,0.57226557
2022-02-02 01:00:00,4.194,0.5742187
2022-02-02 02:00:00,1.876,0.5996093
2022-02-02 03:00:00,8.775,0.64843744
