time,PM10,PM10_model
2022-01-27 01:00:00,22.93,19.5625
2022-01-27 02:00:00,19.9,19.8125
2022-01-27 03:00:00,17.27,18.9375
2022-01-27 04:00:00,17.73,16.6875
2022-01-27 05:00:00,16.77,15.125
2022-01-27 06:00:00,14.72,15.1875
2022-01-27 07:00:00,20.18,14.09375
2022-01-27 08:00:00,27.46,12.0
2022-01-27 09:00:00,30.47,10.5625
2022-01-27 10:00:00,26.95,9.6875
2022-01-27 11:00:00,26.32,8.4375
2022-01-27 12:00:00,19.35,7.015625
2022-01-27 13:00:00,26.82,6.40625
2022-01-27 14:00:00,20.98,5.734375
2022-01-27 15:00:00,11.32,5.4375
2022-01-27 16:00:00,11.06,4.625
2022-01-27 17:00:00,10.64,2.6875
2022-01-27 18:00:00,10.66,1.9257812
2022-01-27 19:00:00,7.85,1.9921875
2022-01-27 20:00:00,7.66,2.3671875
2022-01-27 21:00:00,9.62,2.65625
2022-01-27 22:00:00,9.46,2.5859375
2022-01-27 23:00:00,10.38,2.40625
2022-01-28 00:00:00,9.69,2.34375
2022-01-28 01:00:00,11.43,5.53125
2022-01-28 02:00:00,12.05,6.9375
2022-01-28 03:00:00,11.72,7.625
2022-01-28 04:00:00,11.4,7.84375
2022-01-28 05:00:00,11.34,8.0
2022-01-28 06:00:00,12.32,8.5
2022-01-28 07:00:00,15.67,8.90625
2022-01-28 08:00:00,23.49,9.0
2022-01-28 09:00:00,25.24,8.65625
2022-01-28 10:00:00,26.72,7.90625
2022-01-28 11:00:00,30.9,6.921875
2022-01-28 12:00:00,15.47,5.890625
2022-01-28 13:00:00,27.27,5.109375
2022-01-28 14:00:00,31.15,4.953125
2022-01-28 15:00:00,19.79,5.078125
2022-01-28 16:00:00,16.88,5.40625
2022-01-28 17:00:00,10.84,6.359375
2022-01-28 18:00:00,14.23,8.09375
2022-01-28 19:00:00,13.9,9.78125
2022-01-28 20:00:00,18.64,10.21875
2022-01-28 21:00:00,19.91,10.0
2022-01-28 22:00:00,19.16,8.375
2022-01-28 23:00:00,18.39,6.125
2022-01-29 00:00:00,18.83,5.828125
2022-01-29 01:00:00,18.86,8.5625
2022-01-29 02:00:00,19.0,7.21875
2022-01-29 03:00:00,18.21,5.46875
2022-01-29 04:00:00,17.45,5.859375
2022-01-29 05:00:00,19.07,7.171875
2022-01-29 06:00:00,18.94,7.09375
2022-01-29 07:00:00,18.81,5.734375
2022-01-29 08:00:00,17.23,4.46875
2022-01-29 09:00:00,16.94,3.15625
2022-01-29 10:00:00,15.5,2.9921875
2022-01-29 11:00:00,19.21,3.3828125
2022-01-29 12:00:00,22.23,4.0625
2022-01-29 13:00:00,20.29,3.8203125
2022-01-29 14:00:00,9.06,2.953125
2022-01-29 15:00:00,6.3,2.375
2022-01-29 16:00:00,6.49,2.0234375
2022-01-29 17:00:00,8.01,1.625
2022-01-29 18:00:00,9.26,1.2460938
2022-01-29 19:00:00,9.57,1.0546875
2022-01-29 20:00:00,6.95,1.125
2022-01-29 21:00:00,11.55,1.5429688
2022-01-29 22:00:00,13.37,2.4765625
2022-01-29 23:00:00,13.22,3.828125
2022-01-30 00:00:00,15.96,4.65625
2022-01-30 01:00:00,14.3,5.90625
2022-01-30 02:00:00,14.19,6.484375
2022-01-30 03:00:00,12.91,6.765625
2022-01-30 04:00:00,12.26,6.625
2022-01-30 05:00:00,10.58,6.78125
2022-01-30 06:00:00,10.88,7.1875
2022-01-30 07:00:00,12.99,8.09375
2022-01-30 08:00:00,12.97,9.03125
2022-01-30 09:00:00,12.94,9.40625
2022-01-30 10:00:00,13.94,9.625
2022-01-30 11:00:00,14.79,9.84375
2022-01-30 12:00:00,16.88,9.5625
2022-01-30 13:00:00,20.63,8.9375
2022-01-30 14:00:00,19.8,9.0625
2022-01-30 15:00:00,20.28,9.09375
2022-01-30 16:00:00,21.82,8.71875
2022-01-30 17:00:00,21.85,8.375
2022-01-30 18:00:00,17.69,8.21875
2022-01-30 19:00:00,15.02,7.96875
2022-01-30 20:00:00,17.52,7.96875
2022-01-30 21:00:00,16.63,7.921875
2022-01-30 22:00:00,17.82,7.65625
2022-01-30 23:00:00,17.41,6.65625
2022-01-31 00:00:00,18.25,5.578125
2022-01-31 01:00:00,19.14,6.4375
2022-01-31 02:00:00,18.95,6.171875
2022-01-31 03:00:00,21.85,5.953125
2022-01-31 04:00:00,26.02,6.34375
2022-01-31 05:00:00,26.29,7.171875
2022-01-31 06:00:00,26.99,8.3125
2022-01-31 07:00:00,45.14,10.5
2022-01-31 08:00:00,41.91,11.34375
2022-01-31 09:00:00,72.91,10.53125
2022-01-31 10:00:00,30.41,8.65625
2022-01-31 11:00:00,30.96,7.28125
2022-01-31 12:00:00,27.35,6.4375
2022-01-31 13:00:00,39.37,6.125
2022-01-31 14:00:00,33.75,6.546875
2022-01-31 15:00:00,33.33,7.53125
2022-01-31 16:00:00,30.89,8.125
2022-01-31 17:00:00,30.71,8.9375
2022-01-31 18:00:00,29.39,10.5625
2022-01-31 19:00:00,29.83,13.03125
2022-01-31 20:00:00,30.07,13.90625
2022-01-31 21:00:00,28.61,12.5625
2022-01-31 22:00:00,26.39,9.84375
2022-01-31 23:00:00,21.22,7.15625
2022-02-01 00:00:00,19.48,6.0625
2022-02-01 01:00:00,21.87,7.796875
2022-02-01 02:00:00,21.02,10.03125
2022-02-01 03:00:00,20.26,11.15625
2022-02-01 04:00:00,21.44,9.3125
2022-02-01 05:00:00,21.42,8.125
2022-02-01 06:00:00,18.33,7.953125
2022-02-01 07:00:00,19.55,6.40625
2022-02-01 08:00:00,21.22,4.921875
2022-02-01 09:00:00,18.36,3.8359375
2022-02-01 10:00:00,18.46,3.09375
2022-02-01 11:00:00,19.07,2.84375
2022-02-01 12:00:00,14.93,2.765625
2022-02-01 13:00:00,14.79,1.859375
2022-02-01 14:00:00,9.83,1.328125
2022-02-01 15:00:00,7.41,1.8984375
2022-02-01 16:00:00,6.4,3.234375
2022-02-01 17:00:00,11.19,4.734375
2022-02-01 18:00:00,6.56,4.5
2022-02-01 19:00:00,8.0,2.90625
2022-02-01 20:00:00,8.28,1.53125
2022-02-01 21:00:00,9.14,1.65625
2022-02-01 22:00:00,8.86,1.8632812
2022-02-01 23:00:00,10.25,1.5585938
2022-02-02 00:00:00,11.21,1.3828125
2022-02-02 01:00:00,11.77,2.203125
2022-02-02 02:00:00,14.49,2.125
2022-02-02 03:00:00,11.46,2.0625
2022-02-02 04:00:00,14.13,2.1875
2022-02-02 05:00:00,16.34,2.71875
2022-02-02 06:00:00,14.71,3.703125
2022-02-02 07:00:00,12.86,4.34375
2022-02-02 08:00:00,14.77,4.625
2022-02-02 09:00:00,10.87,4.765625
2022-02-02 10:00:00,9.32,4.734375
2022-02-02 11:00:00,8.95,4.296875
2022-02-02 12:00:00,9.68,3.46875
2022-02-02 13:00:00,8.31,2.84375
2022-02-02 14:00:00,10.23,2.703125
2022-02-02 15:00:00,8.66,2.8046875
2022-02-02 16:00:00,8.95,2.9296875
2022-02-02 17:00:00,10.73,3.25
2022-02-02 18:00:00,10.41,3.8046875
2022-02-02 19:00:00,9.8,4.546875
2022-02-02 20:00:00,7.45,5.359375
2022-02-02 21:00:00,7.84,6.59375
2022-02-02 22:00:00,8.96,7.078125
2022-02-02 23:00:00,10.03,5.46875
2022-02-03 00:00:00,12.32,3.6484375
2022-02-03 01:00:00,13.23,6.40625
2022-02-03 02:00:00,14.08,5.140625
2022-02-03 03:00:00,14.9,6.0
2022-02-03 04:00:00,15.26,8.09375
2022-02-03 05:00:00,15.39,9.53125
2022-02-03 06:00:00,15.65,10.3125
2022-02-03 07:00:00,16.19,10.53125
2022-02-03 08:00:00,19.41,10.90625
2022-02-03 09:00:00,18.69,12.65625
2022-02-03 10:00:00,18.6,13.84375
2022-02-03 11:00:00,18.66,14.25
2022-02-03 12:00:00,14.66,13.65625
2022-02-03 13:00:00,13.39,12.71875
2022-02-03 14:00:00,14.36,11.875
2022-02-03 15:00:00,14.18,10.8125
2022-02-03 16:00:00,13.55,9.875
2022-02-03 17:00:00,14.43,9.25
2022-02-03 18:00:00,15.78,8.6875
2022-02-03 19:00:00,16.12,8.0
2022-02-03 20:00:00,15.62,6.953125
2022-02-03 21:00:00,16.45,5.90625
2022-02-03 22:00:00,16.86,5.078125
2022-02-03 23:00:00,12.61,5.53125
2022-02-04 00:00:00,13.81,7.75
2022-02-04 01:00:00,15.08,7.796875
2022-02-04 02:00:00,16.76,8.34375
2022-02-04 03:00:00,17.62,9.3125
2022-02-04 04:00:00,18.11,10.5
2022-02-04 05:00:00,17.91,11.875
2022-02-04 06:00:00,18.23,14.21875
2022-02-04 07:00:00,18.68,15.96875
2022-02-04 08:00:00,20.15,16.0
2022-02-04 09:00:00,17.94,14.25
2022-02-04 10:00:00,15.53,11.875
2022-02-04 11:00:00,15.55,10.1875
2022-02-04 12:00:00,14.63,9.1875
2022-02-04 13:00:00,13.19,8.78125
2022-02-04 14:00:00,11.57,8.46875
2022-02-04 15:00:00,10.12,6.765625
2022-02-04 16:00:00,8.49,5.328125
2022-02-04 17:00:00,6.39,5.25
2022-02-04 18:00:00,6.45,5.46875
2022-02-04 19:00:00,6.78,5.296875
2022-02-04 20:00:00,6.26,5.140625
2022-02-04 21:00:00,6.32,4.78125
2022-02-04 22:00:00,6.42,2.8046875
2022-02-04 23:00:00,3.89,2.3046875
2022-02-05 00:00:00,3.85,2.1171875
2022-02-05 01:00:00,4.08,1.5625
2022-02-05 02:00:00,7.04,1.5039062
2022-02-05 03:00:00,8.45,2.2421875
2022-02-05 04:00:00,8.63,3.1953125
2022-02-05 05:00:00,9.34,4.734375
2022-02-05 06:00:00,10.24,5.140625
2022-02-05 07:00:00,10.45,5.03125
2022-02-05 08:00:00,6.05,4.734375
2022-02-05 09:00:00,6.26,4.21875
2022-02-05 10:00:00,6.92,3.625
2022-02-05 11:00:00,8.68,3.359375
2022-02-05 12:00:00,10.37,3.34375
2022-02-05 13:00:00,13.48,3.34375
2022-02-05 14:00:00,12.83,3.640625
2022-02-05 15:00:00,12.09,3.640625
2022-02-05 16:00:00,11.92,2.90625
2022-02-05 17:00:00,12.33,2.671875
