time,PM10,PM10_model
2022-01-27 01:00:00,23.0,3.3046875
2022-01-27 02:00:00,25.0,2.90625
2022-01-27 03:00:00,26.0,2.5390625
2022-01-27 04:00:00,27.0,2.1953125
2022-01-27 05:00:00,22.0,1.9648438
2022-01-27 06:00:00,13.0,1.921875
2022-01-27 07:00:00,16.0,2.03125
2022-01-27 08:00:00,15.0,2.0390625
2022-01-27 09:00:00,16.0,1.921875
2022-01-27 10:00:00,20.0,1.8554688
2022-01-27 11:00:00,,1.9726562
2022-01-27 12:00:00,29.0,2.3515625
2022-01-27 13:00:00,28.0,2.75
2022-01-27 14:00:00,45.0,3.1328125
2022-01-27 15:00:00,27.0,3.5546875
2022-01-27 16:00:00,21.0,3.6015625
2022-01-27 17:00:00,24.0,3.46875
2022-01-27 18:00:00,30.0,3.2890625
2022-01-27 19:00:00,17.0,3.1640625
2022-01-27 20:00:00,25.0,3.1953125
2022-01-27 21:00:00,25.0,3.2734375
2022-01-27 22:00:00,30.0,3.421875
2022-01-27 23:00:00,19.0,3.6796875
2022-01-28 00:00:00,27.0,3.9765625
2022-01-28 01:00:00,17.0,2.8828125
2022-01-28 02:00:00,28.0,2.9921875
2022-01-28 03:00:00,23.0,3.0625
2022-01-28 04:00:00,17.0,2.9453125
2022-01-28 05:00:00,16.0,2.703125
2022-01-28 06:00:00,19.0,2.5546875
2022-01-28 07:00:00,15.0,2.8125
2022-01-28 08:00:00,23.0,4.75
2022-01-28 09:00:00,27.0,10.6875
2022-01-28 10:00:00,33.0,28.4375
2022-01-28 11:00:00,32.0,57.25
2022-01-28 12:00:00,38.0,81.25
2022-01-28 13:00:00,43.0,90.75
2022-01-28 14:00:00,38.0,95.5
2022-01-28 15:00:00,20.0,95.0
2022-01-28 16:00:00,30.0,85.25
2022-01-28 17:00:00,35.0,73.25
2022-01-28 18:00:00,33.0,62.125
2022-01-28 19:00:00,39.0,51.875
2022-01-28 20:00:00,67.0,44.875
2022-01-28 21:00:00,81.0,42.125
2022-01-28 22:00:00,60.0,43.0
2022-01-28 23:00:00,62.0,48.875
2022-01-29 00:00:00,92.0,63.125
2022-01-29 01:00:00,143.0,8.34375
2022-01-29 02:00:00,60.0,7.4375
2022-01-29 03:00:00,40.0,6.859375
2022-01-29 04:00:00,68.0,7.875
2022-01-29 05:00:00,72.0,16.4375
2022-01-29 06:00:00,92.0,40.5
2022-01-29 07:00:00,98.0,83.25
2022-01-29 08:00:00,107.0,137.5
2022-01-29 09:00:00,94.0,177.0
2022-01-29 10:00:00,89.0,197.5
2022-01-29 11:00:00,208.0,189.5
2022-01-29 12:00:00,155.0,173.0
2022-01-29 13:00:00,185.0,158.0
2022-01-29 14:00:00,181.0,148.0
2022-01-29 15:00:00,233.0,151.0
2022-01-29 16:00:00,143.0,149.0
2022-01-29 17:00:00,277.0,143.5
2022-01-29 18:00:00,483.0,138.0
2022-01-29 19:00:00,,132.0
2022-01-29 20:00:00,,125.5
2022-01-29 21:00:00,,116.25
