time,PM10,PM10_model
2022-01-27 01:00:00,12.9,10.187499
2022-01-27 02:00:00,14.3,9.499999
2022-01-27 03:00:00,13.0,8.749999
2022-01-27 04:00:00,16.1,8.062499
2022-01-27 05:00:00,16.5,7.6249995
2022-01-27 06:00:00,11.9,7.4687495
2022-01-27 07:00:00,11.4,7.4218745
2022-01-27 08:00:00,17.0,7.6406245
2022-01-27 09:00:00,19.5,8.249999
2022-01-27 10:00:00,17.4,8.906249
2022-01-27 11:00:00,19.5,9.468749
2022-01-27 12:00:00,12.9,9.656249
2022-01-27 13:00:00,21.0,9.281249
2022-01-27 14:00:00,17.7,8.749999
2022-01-27 15:00:00,26.2,8.281249
2022-01-27 16:00:00,27.5,8.312499
2022-01-27 17:00:00,34.8,8.749999
2022-01-27 18:00:00,44.6,9.343749
2022-01-27 19:00:00,54.2,10.218749
2022-01-27 20:00:00,39.6,11.406249
2022-01-27 21:00:00,42.4,12.843749
2022-01-27 22:00:00,35.6,14.406249
2022-01-27 23:00:00,48.8,15.718749
2022-01-28 00:00:00,49.7,17.312498
2022-01-28 01:00:00,44.0,17.374998
2022-01-28 02:00:00,43.8,17.624998
2022-01-28 03:00:00,38.3,17.687498
2022-01-28 04:00:00,47.7,17.499998
2022-01-28 05:00:00,43.8,17.437498
2022-01-28 06:00:00,38.2,18.187498
2022-01-28 07:00:00,40.0,19.937498
2022-01-28 08:00:00,61.7,21.749998
2022-01-28 09:00:00,82.2,22.812498
2022-01-28 10:00:00,56.1,23.312498
2022-01-28 11:00:00,39.6,23.312498
2022-01-28 12:00:00,29.3,23.312498
2022-01-28 13:00:00,26.1,23.062498
2022-01-28 14:00:00,21.8,23.812498
2022-01-28 15:00:00,28.8,24.124998
2022-01-28 16:00:00,25.5,23.124998
2022-01-28 17:00:00,16.6,22.312498
2022-01-28 18:00:00,33.3,21.687498
2022-01-28 19:00:00,20.9,20.374998
2022-01-28 20:00:00,21.6,18.624998
2022-01-28 21:00:00,15.0,17.062498
2022-01-28 22:00:00,16.5,17.374998
2022-01-28 23:00:00,22.8,19.187498
2022-01-29 00:00:00,22.1,22.062498
2022-01-29 01:00:00,20.8,24.437498
2022-01-29 02:00:00,21.4,21.374998
2022-01-29 03:00:00,23.9,18.937498
2022-01-29 04:00:00,20.6,17.749998
2022-01-29 05:00:00,18.3,17.374998
2022-01-29 06:00:00,17.6,17.499998
2022-01-29 07:00:00,17.2,17.687498
2022-01-29 08:00:00,17.2,17.374998
2022-01-29 09:00:00,15.9,16.374998
2022-01-29 10:00:00,15.5,14.843749
2022-01-29 11:00:00,18.1,13.187499
2022-01-29 12:00:00,19.7,11.374999
2022-01-29 13:00:00,17.7,8.968749
2022-01-29 14:00:00,13.3,6.8281245
2022-01-29 15:00:00,15.4,5.5312495
2022-01-29 16:00:00,14.2,4.4374995
2022-01-29 17:00:00,15.5,3.4609373
2022-01-29 18:00:00,2.5,2.6484373
2022-01-29 19:00:00,4.8,2.0624998
2022-01-29 20:00:00,14.9,1.9687499
2022-01-29 21:00:00,14.3,2.2499998
2022-01-29 22:00:00,11.2,2.7031248
2022-01-29 23:00:00,7.8,3.3359373
2022-01-30 00:00:00,10.7,4.6093745
2022-01-30 01:00:00,9.2,3.6093748
2022-01-30 02:00:00,6.7,4.2343745
2022-01-30 03:00:00,4.6,4.7499995
2022-01-30 04:00:00,5.1,5.0156245
2022-01-30 05:00:00,2.0,4.9843745
2022-01-30 06:00:00,1.0,5.0624995
2022-01-30 07:00:00,4.1,5.1562495
2022-01-30 08:00:00,4.7,5.0624995
2022-01-30 09:00:00,5.6,4.9062495
2022-01-30 10:00:00,5.7,4.6562495
2022-01-30 11:00:00,8.2,4.2343745
2022-01-30 12:00:00,6.9,4.1874995
2022-01-30 13:00:00,9.4,3.0859373
2022-01-30 14:00:00,9.0,1.9296874
2022-01-30 15:00:00,10.6,1.4062499
2022-01-30 16:00:00,9.3,1.2578124
2022-01-30 17:00:00,14.8,1.2851561
2022-01-30 18:00:00,10.4,1.2968749
2022-01-30 19:00:00,10.3,1.3320311
2022-01-30 20:00:00,11.0,1.4570311
2022-01-30 21:00:00,8.0,1.7109374
2022-01-30 22:00:00,4.5,1.9843749
2022-01-30 23:00:00,1.6,2.0781248
2022-01-31 00:00:00,3.5,2.0468748
2022-01-31 01:00:00,4.4,7.6093745
2022-01-31 02:00:00,5.3,7.7812495
2022-01-31 03:00:00,8.5,7.6874995
2022-01-31 04:00:00,7.9,7.2499995
2022-01-31 05:00:00,8.7,6.4687495
2022-01-31 06:00:00,5.6,4.9374995
2022-01-31 07:00:00,5.4,3.2265623
2022-01-31 08:00:00,8.1,4.5781245
2022-01-31 09:00:00,12.3,6.1406245
2022-01-31 10:00:00,12.6,6.1874995
2022-01-31 11:00:00,26.0,4.9687495
2022-01-31 12:00:00,23.1,4.2968745
2022-01-31 13:00:00,26.4,4.1249995
2022-01-31 14:00:00,28.6,3.9531248
2022-01-31 15:00:00,34.3,3.5859373
2022-01-31 16:00:00,29.8,3.4062498
2022-01-31 17:00:00,27.7,3.5234373
2022-01-31 18:00:00,23.2,3.7968748
2022-01-31 19:00:00,16.7,4.0937495
2022-01-31 20:00:00,9.8,4.2968745
2022-01-31 21:00:00,17.3,4.3593745
2022-01-31 22:00:00,18.7,4.1718745
2022-01-31 23:00:00,17.6,3.9218748
2022-02-01 00:00:00,19.3,3.8124998
2022-02-01 01:00:00,25.0,3.9374998
2022-02-01 02:00:00,19.7,4.3281245
2022-02-01 03:00:00,29.0,4.5624995
2022-02-01 04:00:00,18.6,4.7187495
2022-02-01 05:00:00,14.5,4.8749995
2022-02-01 06:00:00,21.1,5.1093745
2022-02-01 07:00:00,23.7,5.0468745
2022-02-01 08:00:00,32.5,4.4218745
2022-02-01 09:00:00,62.3,4.1093745
2022-02-01 10:00:00,30.5,5.5937495
2022-02-01 11:00:00,28.1,8.156249
2022-02-01 12:00:00,16.9,8.343749
2022-02-01 13:00:00,23.1,7.7968745
2022-02-01 14:00:00,26.1,7.0468745
2022-02-01 15:00:00,30.4,6.9687495
2022-02-01 16:00:00,28.1,6.9687495
2022-02-01 17:00:00,31.1,6.9531245
2022-02-01 18:00:00,24.5,7.0156245
2022-02-01 19:00:00,20.3,7.2343745
2022-02-01 20:00:00,15.9,7.6874995
2022-02-01 21:00:00,10.5,8.343749
2022-02-01 22:00:00,5.9,8.874999
2022-02-01 23:00:00,3.7,8.968749
2022-02-02 00:00:00,3.9,9.031249
2022-02-02 01:00:00,2.5,8.187499
2022-02-02 02:00:00,3.0,7.3281245
2022-02-02 03:00:00,3.2,6.9843745
2022-02-02 04:00:00,2.6,6.7968745
2022-02-02 05:00:00,2.3,6.5312495
2022-02-02 06:00:00,2.0,6.2656245
2022-02-02 07:00:00,0.9,5.5624995
2022-02-02 08:00:00,6.8,4.4687495
2022-02-02 09:00:00,11.3,3.9218748
2022-02-02 10:00:00,6.8,3.6562498
2022-02-02 11:00:00,9.6,3.4140623
2022-02-02 12:00:00,7.2,2.8437498
2022-02-02 13:00:00,3.9,2.5078123
2022-02-02 14:00:00,13.0,2.6249998
2022-02-02 15:00:00,8.4,2.8359373
2022-02-02 16:00:00,4.3,3.0546873
2022-02-02 17:00:00,6.7,3.2734373
2022-02-02 18:00:00,13.1,3.4140623
2022-02-02 19:00:00,7.5,4.1093745
2022-02-02 20:00:00,3.3,4.9843745
2022-02-02 21:00:00,4.4,5.5781245
2022-02-02 22:00:00,3.0,6.0624995
2022-02-02 23:00:00,6.1,6.1718745
