time,O3,O3_model
2022-01-27 01:00:00,58.62,67.24999
2022-01-27 02:00:00,57.66,63.749996
2022-01-27 03:00:00,54.57,61.624996
2022-01-27 04:00:00,53.82,61.624996
2022-01-27 05:00:00,58.61,60.874996
2022-01-27 06:00:00,59.8,62.249996
2022-01-27 07:00:00,54.15,61.624996
2022-01-27 08:00:00,57.57,60.124996
2022-01-27 09:00:00,43.31,59.374996
2022-01-27 10:00:00,45.13,59.374996
2022-01-27 11:00:00,47.88,61.624996
2022-01-27 12:00:00,50.37,62.999996
2022-01-27 13:00:00,59.14,65.24999
2022-01-27 14:00:00,62.02,64.49999
2022-01-27 15:00:00,58.41,64.49999
2022-01-27 16:00:00,52.45,61.624996
2022-01-27 17:00:00,47.24,57.249996
2022-01-27 18:00:00,45.0,54.374996
2022-01-27 19:00:00,27.86,51.499996
2022-01-27 20:00:00,20.7,47.999996
2022-01-27 21:00:00,18.43,45.874996
2022-01-27 22:00:00,22.43,44.374996
2022-01-27 23:00:00,19.19,45.874996
2022-01-28 00:00:00,4.93,50.124996
2022-01-28 01:00:00,,31.874998
2022-01-28 02:00:00,,33.624996
2022-01-28 03:00:00,39.86,37.249996
2022-01-28 04:00:00,45.14,41.874996
2022-01-28 05:00:00,32.81,43.749996
2022-01-28 06:00:00,51.75,45.874996
2022-01-28 07:00:00,56.42,55.124996
2022-01-28 08:00:00,51.14,57.249996
2022-01-28 09:00:00,46.85,60.874996
2022-01-28 10:00:00,49.53,65.24999
2022-01-28 11:00:00,53.93,65.99999
2022-01-28 12:00:00,53.47,65.24999
2022-01-28 13:00:00,50.66,65.24999
2022-01-28 14:00:00,52.96,60.874996
2022-01-28 15:00:00,49.98,58.749996
2022-01-28 16:00:00,48.11,62.249996
2022-01-28 17:00:00,55.21,67.99999
2022-01-28 18:00:00,55.71,68.74999
2022-01-28 19:00:00,55.05,67.99999
2022-01-28 20:00:00,55.77,66.74999
2022-01-28 21:00:00,56.69,65.99999
2022-01-28 22:00:00,60.52,65.99999
2022-01-28 23:00:00,61.16,67.24999
2022-01-29 00:00:00,60.38,68.74999
2022-01-29 01:00:00,63.72,66.74999
2022-01-29 02:00:00,64.36,68.74999
2022-01-29 03:00:00,69.23,70.99999
2022-01-29 04:00:00,70.32,70.99999
2022-01-29 05:00:00,70.19,72.24999
2022-01-29 06:00:00,70.14,75.24999
2022-01-29 07:00:00,70.87,78.74999
2022-01-29 08:00:00,70.45,80.24999
2022-01-29 09:00:00,66.29,79.49999
2022-01-29 10:00:00,66.72,78.74999
2022-01-29 11:00:00,72.78,81.74999
2022-01-29 12:00:00,70.03,82.49999
2022-01-29 13:00:00,70.76,78.74999
2022-01-29 14:00:00,73.32,79.49999
2022-01-29 15:00:00,69.26,82.99999
2022-01-29 16:00:00,70.02,83.74999
2022-01-29 17:00:00,70.38,81.74999
2022-01-29 18:00:00,64.85,80.99999
2022-01-29 19:00:00,55.64,79.49999
2022-01-29 20:00:00,43.82,77.24999
2022-01-29 21:00:00,42.76,76.74999
2022-01-29 22:00:00,47.53,72.24999
2022-01-29 23:00:00,48.05,67.24999
2022-01-30 00:00:00,43.18,64.49999
2022-01-30 01:00:00,41.62,60.124996
2022-01-30 02:00:00,37.18,55.874996
2022-01-30 03:00:00,33.21,52.249996
2022-01-30 04:00:00,32.93,50.124996
2022-01-30 05:00:00,36.38,48.749996
2022-01-30 06:00:00,23.65,49.374996
2022-01-30 07:00:00,14.26,50.124996
2022-01-30 08:00:00,6.28,52.249996
2022-01-30 09:00:00,-0.36,59.374996
2022-01-30 10:00:00,30.48,73.74999
2022-01-30 11:00:00,71.15,77.99999
2022-01-30 12:00:00,74.48,79.49999
2022-01-30 13:00:00,78.34,80.99999
2022-01-30 14:00:00,75.49,73.74999
2022-01-30 15:00:00,66.27,66.74999
2022-01-30 16:00:00,68.65,65.99999
2022-01-30 17:00:00,61.32,73.74999
2022-01-30 18:00:00,63.79,81.74999
2022-01-30 19:00:00,71.57,83.74999
2022-01-30 20:00:00,72.02,85.99999
2022-01-30 21:00:00,69.73,83.74999
2022-01-30 22:00:00,70.89,80.99999
2022-01-30 23:00:00,70.38,78.74999
2022-01-31 00:00:00,72.67,80.24999
2022-01-31 01:00:00,71.4,83.74999
2022-01-31 02:00:00,71.14,85.99999
2022-01-31 03:00:00,69.02,85.24999
2022-01-31 04:00:00,68.0,82.49999
2022-01-31 05:00:00,62.88,77.99999
2022-01-31 06:00:00,63.42,74.49999
2022-01-31 07:00:00,52.05,72.99999
2022-01-31 08:00:00,46.47,72.99999
2022-01-31 09:00:00,40.13,73.74999
2022-01-31 10:00:00,35.9,75.24999
2022-01-31 11:00:00,47.32,75.99999
2022-01-31 12:00:00,53.2,75.99999
2022-01-31 13:00:00,57.01,73.74999
2022-01-31 14:00:00,51.92,71.74999
2022-01-31 15:00:00,46.02,72.99999
2022-01-31 16:00:00,46.7,77.24999
2022-01-31 17:00:00,46.43,80.99999
2022-01-31 18:00:00,48.83,80.24999
2022-01-31 19:00:00,51.57,79.49999
2022-01-31 20:00:00,61.93,81.74999
2022-01-31 21:00:00,64.39,85.24999
2022-01-31 22:00:00,71.36,87.99999
2022-01-31 23:00:00,78.12,87.49999
2022-02-01 00:00:00,82.79,87.99999
2022-02-01 01:00:00,84.2,89.49999
2022-02-01 02:00:00,82.49,90.99999
2022-02-01 03:00:00,76.88,91.74999
2022-02-01 04:00:00,74.61,89.49999
2022-02-01 05:00:00,73.48,83.74999
2022-02-01 06:00:00,69.65,78.74999
2022-02-01 07:00:00,62.0,74.49999
2022-02-01 08:00:00,53.87,72.24999
2022-02-01 09:00:00,48.1,71.74999
2022-02-01 10:00:00,46.12,71.74999
2022-02-01 11:00:00,49.52,72.24999
2022-02-01 12:00:00,51.6,72.99999
2022-02-01 13:00:00,52.99,72.24999
2022-02-01 14:00:00,52.58,71.74999
2022-02-01 15:00:00,52.81,70.24999
2022-02-01 16:00:00,50.11,69.49999
2022-02-01 17:00:00,48.98,69.49999
2022-02-01 18:00:00,48.88,69.49999
2022-02-01 19:00:00,53.47,69.49999
2022-02-01 20:00:00,46.92,69.49999
2022-02-01 21:00:00,50.28,69.49999
2022-02-01 22:00:00,54.67,70.24999
2022-02-01 23:00:00,58.63,74.49999
2022-02-02 00:00:00,60.82,81.74999
2022-02-02 01:00:00,64.77,84.49999
2022-02-02 02:00:00,66.05,82.49999
2022-02-02 03:00:00,66.04,79.49999
2022-02-02 04:00:00,65.72,78.74999
2022-02-02 05:00:00,67.39,79.49999
2022-02-02 06:00:00,65.18,79.49999
2022-02-02 07:00:00,66.1,77.99999
2022-02-02 08:00:00,54.9,75.24999
2022-02-02 09:00:00,36.27,72.99999
2022-02-02 10:00:00,47.03,72.24999
2022-02-02 11:00:00,48.96,71.74999
2022-02-02 12:00:00,50.63,70.99999
2022-02-02 13:00:00,55.72,71.74999
2022-02-02 14:00:00,56.85,70.99999
2022-02-02 15:00:00,47.89,67.24999
2022-02-02 16:00:00,48.1,63.749996
2022-02-02 17:00:00,51.92,61.624996
2022-02-02 18:00:00,48.72,60.874996
2022-02-02 19:00:00,48.2,60.124996
2022-02-02 20:00:00,52.08,60.874996
2022-02-02 21:00:00,48.94,62.999996
2022-02-02 22:00:00,44.41,63.749996
2022-02-02 23:00:00,59.67,63.749996
2022-02-03 00:00:00,57.84,63.749996
2022-02-03 01:00:00,,62.249996
2022-02-03 02:00:00,,64.49999
2022-02-03 03:00:00,61.66,67.24999
2022-02-03 04:00:00,67.69,70.24999
2022-02-03 05:00:00,70.46,71.74999
2022-02-03 06:00:00,73.37,72.24999
2022-02-03 07:00:00,74.0,73.74999
2022-02-03 08:00:00,61.9,75.24999
2022-02-03 09:00:00,62.28,76.74999
2022-02-03 10:00:00,66.47,78.74999
2022-02-03 11:00:00,67.81,80.99999
2022-02-03 12:00:00,68.77,81.74999
2022-02-03 13:00:00,69.56,82.49999
2022-02-03 14:00:00,70.68,81.74999
2022-02-03 15:00:00,68.32,80.24999
2022-02-03 16:00:00,67.76,80.24999
2022-02-03 17:00:00,67.34,80.24999
2022-02-03 18:00:00,67.75,80.24999
2022-02-03 19:00:00,68.89,79.49999
2022-02-03 20:00:00,69.17,78.74999
2022-02-03 21:00:00,66.87,76.74999
2022-02-03 22:00:00,65.15,75.99999
2022-02-03 23:00:00,65.02,73.74999
2022-02-04 00:00:00,63.23,72.24999
2022-02-04 01:00:00,61.42,75.99999
2022-02-04 02:00:00,63.66,77.24999
2022-02-04 03:00:00,61.35,77.99999
2022-02-04 04:00:00,63.25,77.99999
2022-02-04 05:00:00,63.04,77.99999
2022-02-04 06:00:00,63.53,77.99999
2022-02-04 07:00:00,70.3,75.99999
2022-02-04 08:00:00,58.85,72.99999
2022-02-04 09:00:00,54.15,70.99999
2022-02-04 10:00:00,56.37,70.99999
2022-02-04 11:00:00,55.01,74.49999
2022-02-04 12:00:00,64.67,78.74999
2022-02-04 13:00:00,64.61,78.74999
2022-02-04 14:00:00,64.43,75.24999
2022-02-04 15:00:00,63.33,74.49999
2022-02-04 16:00:00,57.61,76.74999
2022-02-04 17:00:00,55.22,75.24999
2022-02-04 18:00:00,48.44,73.74999
2022-02-04 19:00:00,41.86,72.99999
2022-02-04 20:00:00,44.58,73.74999
2022-02-04 21:00:00,49.35,75.24999
2022-02-04 22:00:00,52.7,75.99999
2022-02-04 23:00:00,58.2,74.49999
2022-02-05 00:00:00,59.66,71.74999
2022-02-05 01:00:00,58.74,70.24999
2022-02-05 02:00:00,62.76,67.99999
2022-02-05 03:00:00,66.01,66.74999
2022-02-05 04:00:00,62.39,65.99999
2022-02-05 05:00:00,65.84,65.99999
2022-02-05 06:00:00,66.77,66.74999
2022-02-05 07:00:00,69.08,70.24999
2022-02-05 08:00:00,70.48,69.49999
2022-02-05 09:00:00,71.43,70.99999
2022-02-05 10:00:00,71.27,77.24999
2022-02-05 11:00:00,72.36,84.49999
2022-02-05 12:00:00,69.63,87.49999
2022-02-05 13:00:00,67.89,87.99999
2022-02-05 14:00:00,70.77,87.49999
2022-02-05 15:00:00,74.16,85.99999
2022-02-05 16:00:00,73.27,84.49999
2022-02-05 17:00:00,71.1,82.49999
2022-02-05 18:00:00,72.31,80.99999
2022-02-05 19:00:00,75.42,80.24999
2022-02-05 20:00:00,77.11,80.99999
2022-02-05 21:00:00,78.57,79.49999
2022-02-05 22:00:00,76.33,76.74999
2022-02-05 23:00:00,81.49,73.74999
2022-02-06 00:00:00,82.59,70.99999
2022-02-06 01:00:00,82.88,73.74999
2022-02-06 02:00:00,82.49,73.74999
2022-02-06 03:00:00,82.63,72.24999
2022-02-06 04:00:00,78.84,70.24999
2022-02-06 05:00:00,76.63,67.24999
2022-02-06 06:00:00,78.86,65.99999
2022-02-06 07:00:00,77.0,67.24999
2022-02-06 08:00:00,74.17,71.74999
2022-02-06 09:00:00,73.41,75.24999
2022-02-06 10:00:00,72.21,77.24999
2022-02-06 11:00:00,74.31,80.24999
2022-02-06 12:00:00,76.47,82.99999
2022-02-06 13:00:00,78.92,87.49999
2022-02-06 14:00:00,79.01,89.49999
2022-02-06 15:00:00,79.13,87.99999
2022-02-06 16:00:00,75.52,86.74999
2022-02-06 17:00:00,73.36,86.74999
2022-02-06 18:00:00,68.96,85.24999
2022-02-06 19:00:00,61.27,80.99999
2022-02-06 20:00:00,60.69,75.99999
2022-02-06 21:00:00,61.04,72.24999
2022-02-06 22:00:00,58.18,69.49999
2022-02-06 23:00:00,61.43,67.24999
2022-02-07 00:00:00,64.8,67.24999
2022-02-07 01:00:00,62.56,72.99999
2022-02-07 02:00:00,60.57,69.49999
2022-02-07 03:00:00,58.54,67.99999
2022-02-07 04:00:00,60.64,67.99999
2022-02-07 05:00:00,64.84,70.24999
