time,O3,O3_model
2022-01-27 01:00:00,26.7,72.0
2022-01-27 02:00:00,29.9,70.75
2022-01-27 03:00:00,30.0,69.25
2022-01-27 04:00:00,32.7,68.5
2022-01-27 05:00:00,38.0,70.75
2022-01-27 06:00:00,27.5,70.75
2022-01-27 07:00:00,18.3,69.25
2022-01-27 08:00:00,16.0,66.5
2022-01-27 09:00:00,22.3,64.25
2022-01-27 10:00:00,26.6,65.0
2022-01-27 11:00:00,28.7,65.0
2022-01-27 12:00:00,30.1,65.75
2022-01-27 13:00:00,32.1,65.75
2022-01-27 14:00:00,33.0,65.75
2022-01-27 15:00:00,33.0,65.0
2022-01-27 16:00:00,28.9,62.875
2022-01-27 17:00:00,25.5,58.625
2022-01-27 18:00:00,22.2,56.5
2022-01-27 19:00:00,20.0,54.25
2022-01-27 20:00:00,23.5,52.125
2022-01-27 21:00:00,27.5,50.0
2022-01-27 22:00:00,31.1,47.875
2022-01-27 23:00:00,33.7,45.75
2022-01-28 00:00:00,34.2,42.5
2022-01-28 01:00:00,30.1,40.375
2022-01-28 02:00:00,29.0,33.875
2022-01-28 03:00:00,26.7,27.875
2022-01-28 04:00:00,21.9,21.8125
2022-01-28 05:00:00,14.1,15.90625
2022-01-28 06:00:00,8.7,7.5
2022-01-28 07:00:00,8.5,1.5195312
2022-01-28 08:00:00,5.0,0.30371094
2022-01-28 09:00:00,5.1,1.6523438
2022-01-28 10:00:00,6.1,12.5
2022-01-28 11:00:00,8.5,18.0
2022-01-28 12:00:00,18.6,20.5625
2022-01-28 13:00:00,22.8,43.25
2022-01-28 14:00:00,40.9,52.125
2022-01-28 15:00:00,51.8,52.125
2022-01-28 16:00:00,47.6,33.875
2022-01-28 17:00:00,40.1,10.8125
2022-01-28 18:00:00,37.9,1.921875
2022-01-28 19:00:00,43.5,0.42382812
2022-01-28 20:00:00,42.2,0.21191406
2022-01-28 21:00:00,40.2,0.29003906
2022-01-28 22:00:00,40.4,0.69140625
2022-01-28 23:00:00,40.9,2.296875
2022-01-29 00:00:00,37.4,8.9375
2022-01-29 01:00:00,38.5,36.0
2022-01-29 02:00:00,38.8,37.875
2022-01-29 03:00:00,38.9,39.25
2022-01-29 04:00:00,36.5,40.75
2022-01-29 05:00:00,34.6,36.0
2022-01-29 06:00:00,31.9,28.25
2022-01-29 07:00:00,28.3,19.625
2022-01-29 08:00:00,27.6,15.1875
2022-01-29 09:00:00,29.5,19.625
2022-01-29 10:00:00,32.5,31.0625
2022-01-29 11:00:00,35.9,33.875
