time,O3,O3_model
2022-01-27 01:00:00,39.11572,43.875
2022-01-27 02:00:00,43.70583,51.375
2022-01-27 03:00:00,47.29809,55.75
2022-01-27 04:00:00,49.69293,58.625
2022-01-27 05:00:00,51.68863,60.75
2022-01-27 06:00:00,50.49121,61.5
2022-01-27 07:00:00,47.69723,57.875
2022-01-27 08:00:00,43.10712,52.875
2022-01-27 09:00:00,37.31959,51.375
2022-01-27 10:00:00,29.33679,51.375
2022-01-27 11:00:00,27.14152,50.75
2022-01-27 12:00:00,31.9312,50.0
2022-01-27 13:00:00,27.54066,50.75
2022-01-27 14:00:00,19.15872,51.375
2022-01-27 15:00:00,29.9355,52.875
2022-01-27 16:00:00,32.92905,49.25
2022-01-27 17:00:00,21.15442,38.875
2022-01-27 18:00:00,24.14797,29.625
2022-01-27 19:00:00,28.93765,23.5625
2022-01-27 20:00:00,24.54711,23.9375
2022-01-27 21:00:00,30.13507,27.875
2022-01-27 22:00:00,16.56431,30.75
2022-01-27 23:00:00,20.75528,33.5
2022-01-28 00:00:00,16.76388,38.25
2022-01-28 01:00:00,11.57506,38.875
2022-01-28 02:00:00,4.59011,34.625
2022-01-28 03:00:00,9.57936,30.75
2022-01-28 04:00:00,11.77463,26.8125
2022-01-28 05:00:00,16.56431,21.625
2022-01-28 06:00:00,12.17377,13.5625
2022-01-28 07:00:00,4.98925,1.5859375
2022-01-28 08:00:00,4.19097,0.009490967
2022-01-28 09:00:00,6.58581,0.3486328
2022-01-28 10:00:00,15.36689,1.71875
2022-01-28 11:00:00,18.95915,3.2109375
2022-01-28 12:00:00,22.15227,5.796875
2022-01-28 13:00:00,30.73378,19.625
2022-01-28 14:00:00,43.10712,36.375
2022-01-28 15:00:00,52.68648,44.25
2022-01-28 16:00:00,48.49551,46.375
2022-01-28 17:00:00,40.71228,41.75
2022-01-28 18:00:00,38.71658,36.0
2022-01-28 19:00:00,40.31314,31.4375
2022-01-28 20:00:00,47.09852,32.875
2022-01-28 21:00:00,47.49766,38.25
2022-01-28 22:00:00,47.09852,39.25
2022-01-28 23:00:00,43.70583,38.875
2022-01-29 00:00:00,41.11142,40.0
2022-01-29 01:00:00,44.30454,55.0
2022-01-29 02:00:00,48.29594,57.125
2022-01-29 03:00:00,54.08347,59.25
2022-01-29 04:00:00,54.88175,62.125
2022-01-29 05:00:00,58.67358,63.625
2022-01-29 06:00:00,61.06842,63.625
2022-01-29 07:00:00,57.27659,60.75
2022-01-29 08:00:00,54.68218,59.25
2022-01-29 09:00:00,51.8882,59.25
2022-01-29 10:00:00,57.67573,61.5
2022-01-29 11:00:00,55.68003,63.625
2022-01-29 12:00:00,58.67358,65.75
2022-01-29 13:00:00,58.07487,68.5
2022-01-29 14:00:00,55.08132,70.0
2022-01-29 15:00:00,51.48906,67.75
2022-01-29 16:00:00,44.30454,65.0
2022-01-29 17:00:00,35.72303,60.0
2022-01-29 18:00:00,52.88605,58.625
2022-01-29 19:00:00,41.11142,60.0
2022-01-29 20:00:00,42.70798,61.5
2022-01-29 21:00:00,46.69938,62.875
2022-01-29 22:00:00,50.09207,62.125
2022-01-29 23:00:00,46.10067,59.25
2022-01-30 00:00:00,46.10067,59.25
2022-01-30 01:00:00,43.70583,60.0
2022-01-30 02:00:00,36.32174,57.875
2022-01-30 03:00:00,38.71658,55.0
2022-01-30 04:00:00,35.12432,52.125
2022-01-30 05:00:00,34.72518,48.625
2022-01-30 06:00:00,40.31314,43.875
2022-01-30 07:00:00,41.9097,31.0625
2022-01-30 08:00:00,30.13507,13.5625
2022-01-30 09:00:00,24.94625,7.5
2022-01-30 10:00:00,22.35184,12.6875
2022-01-30 11:00:00,27.54066,16.75
2022-01-30 12:00:00,42.30884,20.6875
2022-01-30 13:00:00,50.09207,45.375
2022-01-30 14:00:00,54.08347,55.75
2022-01-30 15:00:00,58.47401,59.25
2022-01-30 16:00:00,62.86455,64.25
2022-01-30 17:00:00,64.26154,66.5
2022-01-30 18:00:00,59.27229,65.75
2022-01-30 19:00:00,50.89035,62.125
2022-01-30 20:00:00,55.08132,62.875
2022-01-30 21:00:00,60.46971,65.75
2022-01-30 22:00:00,61.06842,66.5
2022-01-30 23:00:00,63.46326,67.0
2022-01-31 00:00:00,59.67143,67.75
2022-01-31 01:00:00,50.49121,67.75
2022-01-31 02:00:00,69.25079,74.25
2022-01-31 03:00:00,67.45466,77.75
2022-01-31 04:00:00,67.8538,77.0
2022-01-31 05:00:00,63.26369,75.75
2022-01-31 06:00:00,66.25724,75.75
2022-01-31 07:00:00,61.06842,73.5
2022-01-31 08:00:00,59.47186,68.5
2022-01-31 09:00:00,53.48476,68.5
2022-01-31 10:00:00,52.48691,74.25
2022-01-31 11:00:00,55.08132,80.75
2022-01-31 12:00:00,58.87315,85.0
2022-01-31 13:00:00,52.48691,85.0
2022-01-31 14:00:00,51.8882,81.5
2022-01-31 15:00:00,52.68648,75.75
2022-01-31 16:00:00,50.29164,70.0
2022-01-31 17:00:00,42.70798,63.625
2022-01-31 18:00:00,37.12002,60.75
2022-01-31 19:00:00,21.9527,59.25
2022-01-31 20:00:00,26.74238,57.125
2022-01-31 21:00:00,20.75528,55.75
2022-01-31 22:00:00,20.15657,54.25
2022-01-31 23:00:00,34.92475,53.625
2022-02-01 00:00:00,31.53206,55.0
2022-02-01 01:00:00,39.11572,50.75
2022-02-01 02:00:00,47.49766,51.375
2022-02-01 03:00:00,47.69723,50.0
2022-02-01 04:00:00,48.89465,52.875
2022-02-01 05:00:00,53.48476,57.875
2022-02-01 06:00:00,47.8968,64.25
2022-02-01 07:00:00,43.9054,66.5
2022-02-01 08:00:00,35.72303,66.5
2022-02-01 09:00:00,28.93765,67.75
2022-02-01 10:00:00,31.53206,69.25
2022-02-01 11:00:00,38.71658,69.25
2022-02-01 12:00:00,43.70583,68.5
2022-02-01 13:00:00,41.71013,67.0
2022-02-01 14:00:00,48.49551,64.25
2022-02-01 15:00:00,41.71013,62.125
2022-02-01 16:00:00,47.09852,60.0
2022-02-01 17:00:00,50.49121,57.875
2022-02-01 18:00:00,45.50196,55.75
2022-02-01 19:00:00,35.72303,54.25
2022-02-01 20:00:00,35.9226,53.625
2022-02-01 21:00:00,32.72948,54.25
2022-02-01 22:00:00,37.12002,54.25
2022-02-01 23:00:00,45.50196,55.75
2022-02-02 00:00:00,48.09637,57.875
2022-02-02 01:00:00,42.30884,56.5
2022-02-02 02:00:00,37.12002,56.5
2022-02-02 03:00:00,36.52131,55.75
2022-02-02 04:00:00,39.71443,54.25
2022-02-02 05:00:00,40.71228,53.625
2022-02-02 06:00:00,37.31959,52.875
2022-02-02 07:00:00,33.72733,47.875
2022-02-02 08:00:00,28.33894,43.25
2022-02-02 09:00:00,26.94195,43.625
2022-02-02 10:00:00,22.95055,49.25
2022-02-02 11:00:00,36.12217,54.25
2022-02-02 12:00:00,32.13077,59.25
2022-02-02 13:00:00,32.13077,63.625
2022-02-02 14:00:00,30.53421,62.125
2022-02-02 15:00:00,29.73593,57.875
2022-02-02 16:00:00,39.11572,50.0
2022-02-02 17:00:00,27.74023,38.25
2022-02-02 18:00:00,30.33464,29.3125
2022-02-02 19:00:00,29.53636,23.5625
2022-02-02 20:00:00,20.15657,22.125
2022-02-02 21:00:00,12.77248,22.875
2022-02-02 22:00:00,39.914,26.0625
2022-02-02 23:00:00,60.07057,33.25
2022-02-03 00:00:00,62.66498,43.25
2022-02-03 01:00:00,65.45896,35.75
2022-02-03 02:00:00,59.07272,38.5
2022-02-03 03:00:00,62.46541,42.125
2022-02-03 04:00:00,63.46326,47.875
2022-02-03 05:00:00,66.05767,52.875
2022-02-03 06:00:00,69.45036,55.75
2022-02-03 07:00:00,70.64778,51.375
2022-02-03 08:00:00,59.47186,44.25
2022-02-03 09:00:00,49.69293,43.25
2022-02-03 10:00:00,49.8925,47.875
2022-02-03 11:00:00,49.09422,52.875
2022-02-03 12:00:00,48.09637,56.5
2022-02-03 13:00:00,51.68863,57.875
2022-02-03 14:00:00,51.8882,57.125
2022-02-03 15:00:00,44.70368,56.5
2022-02-03 16:00:00,49.69293,55.75
2022-02-03 17:00:00,50.29164,49.25
2022-02-03 18:00:00,50.29164,43.25
2022-02-03 19:00:00,46.10067,37.875
2022-02-03 20:00:00,55.68003,35.0
2022-02-03 21:00:00,57.8753,36.375
2022-02-03 22:00:00,51.48906,41.375
2022-02-03 23:00:00,60.66928,48.625
2022-02-04 00:00:00,65.45896,57.875
2022-02-04 01:00:00,,67.0
2022-02-04 02:00:00,76.03617,72.0
2022-02-04 03:00:00,78.23144,75.75
2022-02-04 04:00:00,77.8323,77.0
2022-02-04 05:00:00,79.62843,76.5
2022-02-04 06:00:00,79.828,76.5
2022-02-04 07:00:00,74.63918,73.5
2022-02-04 08:00:00,71.8452,68.5
2022-02-04 09:00:00,60.07057,72.0
2022-02-04 10:00:00,45.9011,65.0
2022-02-04 11:00:00,41.9097,63.625
2022-02-04 12:00:00,39.31529,65.75
2022-02-04 13:00:00,44.10497,71.5
2022-02-04 14:00:00,47.49766,73.5
2022-02-04 15:00:00,47.49766,73.5
2022-02-04 16:00:00,47.29809,69.25
2022-02-04 17:00:00,41.51056,61.5
2022-02-04 18:00:00,39.914,55.0
2022-02-04 19:00:00,43.10712,49.25
2022-02-04 20:00:00,35.9226,45.375
2022-02-04 21:00:00,41.11142,45.0
2022-02-04 22:00:00,42.10927,44.625
2022-02-04 23:00:00,44.50411,44.625
2022-02-05 00:00:00,41.11142,46.375
2022-02-05 01:00:00,41.11142,50.0
2022-02-05 02:00:00,43.9054,50.0
2022-02-05 03:00:00,42.10927,49.25
2022-02-05 04:00:00,38.71658,49.25
2022-02-05 05:00:00,41.9097,49.25
2022-02-05 06:00:00,41.11142,48.625
2022-02-05 07:00:00,41.11142,43.25
2022-02-05 08:00:00,40.71228,36.375
2022-02-05 09:00:00,44.70368,35.75
2022-02-05 10:00:00,45.50196,41.75
2022-02-05 11:00:00,50.89035,49.25
2022-02-05 12:00:00,60.27014,54.25
2022-02-05 13:00:00,66.25724,65.0
2022-02-05 14:00:00,66.85595,70.0
2022-02-05 15:00:00,67.05552,70.75
2022-02-05 16:00:00,68.45251,70.0
2022-02-05 17:00:00,67.45466,68.5
2022-02-05 18:00:00,68.25294,67.0
2022-02-05 19:00:00,68.85165,67.75
2022-02-05 20:00:00,69.8495,71.5
2022-02-05 21:00:00,73.8409,74.25
2022-02-05 22:00:00,74.83875,77.75
2022-02-05 23:00:00,74.63918,80.75
2022-02-06 00:00:00,75.43746,82.25
2022-02-06 01:00:00,76.03617,83.5
2022-02-06 02:00:00,76.03617,83.5
2022-02-06 03:00:00,75.23789,83.5
2022-02-06 04:00:00,74.83875,82.75
2022-02-06 05:00:00,74.83875,83.5
2022-02-06 06:00:00,75.63703,84.25
2022-02-06 07:00:00,77.43316,82.75
2022-02-06 08:00:00,76.43531,82.25
2022-02-06 09:00:00,72.04477,83.5
2022-02-06 10:00:00,59.47186,83.5
2022-02-06 11:00:00,63.26369,82.25
2022-02-06 12:00:00,59.47186,77.75
2022-02-06 13:00:00,54.28304,70.75
2022-02-06 14:00:00,53.48476,66.5
2022-02-06 15:00:00,54.28304,65.0
2022-02-06 16:00:00,56.47831,64.25
2022-02-06 17:00:00,56.07917,64.25
2022-02-06 18:00:00,44.50411,65.0
2022-02-06 19:00:00,49.09422,68.5
2022-02-06 20:00:00,55.08132,74.25
2022-02-06 21:00:00,58.27444,77.75
2022-02-06 22:00:00,57.07702,77.0
2022-02-06 23:00:00,56.07917,72.75
2022-02-07 00:00:00,50.29164,67.0
2022-02-07 01:00:00,,70.75
2022-02-07 02:00:00,49.09422,68.5
2022-02-07 03:00:00,51.48906,65.75
2022-02-07 04:00:00,42.70798,62.125
2022-02-07 05:00:00,42.10927,57.125
2022-02-07 06:00:00,41.11142,50.75
2022-02-07 07:00:00,40.31314,37.5
2022-02-07 08:00:00,22.75098,23.1875
2022-02-07 09:00:00,12.97205,21.25
