time,O3,O3_model
2022-01-27 01:00:00,32.35,53.625
2022-01-27 02:00:00,26.33,55.0
2022-01-27 03:00:00,38.65,57.875
2022-01-27 04:00:00,31.62,59.25
2022-01-27 05:00:00,31.75,56.5
2022-01-27 06:00:00,38.47,50.75
2022-01-27 07:00:00,37.22,45.375
2022-01-27 08:00:00,34.93,45.75
2022-01-27 09:00:00,32.97,53.625
2022-01-27 10:00:00,38.24,60.0
2022-01-27 11:00:00,41.08,63.625
2022-01-27 12:00:00,40.2,65.0
2022-01-27 13:00:00,46.06,72.0
2022-01-27 14:00:00,54.76,80.0
2022-01-27 15:00:00,55.55,82.75
2022-01-27 16:00:00,51.04,82.25
2022-01-27 17:00:00,59.23,82.25
2022-01-27 18:00:00,53.06,82.25
2022-01-27 19:00:00,46.69,79.25
2022-01-27 20:00:00,44.61,76.5
2022-01-27 21:00:00,37.91,77.75
2022-01-27 22:00:00,46.41,80.75
2022-01-27 23:00:00,30.19,82.75
2022-01-28 00:00:00,35.64,82.75
2022-01-28 01:00:00,38.42,85.0
2022-01-28 02:00:00,40.17,87.25
2022-01-28 03:00:00,55.52,90.0
2022-01-28 04:00:00,66.94,90.0
2022-01-28 05:00:00,57.53,89.25
2022-01-28 06:00:00,65.2,91.5
2022-01-28 07:00:00,67.6,92.75
2022-01-28 08:00:00,67.6,92.75
2022-01-28 09:00:00,65.08,90.0
2022-01-28 10:00:00,64.8,88.5
2022-01-28 11:00:00,57.66,87.75
2022-01-28 12:00:00,36.09,87.75
2022-01-28 13:00:00,37.46,87.75
2022-01-28 14:00:00,35.51,87.25
2022-01-28 15:00:00,49.15,85.75
2022-01-28 16:00:00,28.02,85.75
2022-01-28 17:00:00,53.65,85.0
2022-01-28 18:00:00,57.95,82.75
2022-01-28 19:00:00,59.8,78.5
2022-01-28 20:00:00,48.14,72.75
2022-01-28 21:00:00,51.86,65.75
2022-01-28 22:00:00,50.03,57.875
2022-01-28 23:00:00,38.31,49.25
2022-01-29 00:00:00,40.88,43.25
2022-01-29 01:00:00,42.12,37.875
2022-01-29 02:00:00,41.26,35.375
2022-01-29 03:00:00,38.22,37.125
2022-01-29 04:00:00,35.68,41.375
2022-01-29 05:00:00,36.85,45.375
2022-01-29 06:00:00,35.91,47.125
2022-01-29 07:00:00,38.04,47.875
2022-01-29 08:00:00,45.93,47.875
2022-01-29 09:00:00,36.13,47.875
2022-01-29 10:00:00,45.71,50.0
2022-01-29 11:00:00,51.66,53.625
2022-01-29 12:00:00,50.14,58.625
2022-01-29 13:00:00,46.51,63.625
2022-01-29 14:00:00,59.1,65.75
2022-01-29 15:00:00,63.93,67.0
2022-01-29 16:00:00,69.17,75.0
2022-01-29 17:00:00,75.06,80.0
2022-01-29 18:00:00,77.88,82.25
2022-01-29 19:00:00,81.02,82.25
2022-01-29 20:00:00,68.22,82.25
2022-01-29 21:00:00,74.14,79.25
2022-01-29 22:00:00,76.57,74.25
2022-01-29 23:00:00,73.0,72.0
2022-01-30 00:00:00,70.0,74.25
2022-01-30 01:00:00,70.87,79.25
2022-01-30 02:00:00,63.59,82.75
2022-01-30 03:00:00,61.13,85.75
2022-01-30 04:00:00,62.23,87.75
2022-01-30 05:00:00,59.41,87.25
2022-01-30 06:00:00,59.18,87.25
2022-01-30 07:00:00,56.73,87.75
2022-01-30 08:00:00,60.17,88.5
2022-01-30 09:00:00,65.75,89.25
2022-01-30 10:00:00,60.4,89.25
2022-01-30 11:00:00,60.0,89.25
2022-01-30 12:00:00,63.35,89.25
2022-01-30 13:00:00,55.28,89.25
2022-01-30 14:00:00,52.39,88.5
2022-01-30 15:00:00,41.91,88.5
2022-01-30 16:00:00,33.71,87.75
2022-01-30 17:00:00,35.67,87.25
2022-01-30 18:00:00,64.12,85.75
2022-01-30 19:00:00,64.4,82.75
2022-01-30 20:00:00,47.44,80.0
2022-01-30 21:00:00,50.96,77.75
2022-01-30 22:00:00,50.03,74.25
2022-01-30 23:00:00,59.0,73.5
2022-01-31 00:00:00,52.73,72.0
2022-01-31 01:00:00,54.34,65.0
2022-01-31 02:00:00,55.66,56.5
2022-01-31 03:00:00,54.34,47.125
2022-01-31 04:00:00,51.8,41.375
2022-01-31 05:00:00,50.19,38.5
2022-01-31 06:00:00,42.99,42.125
2022-01-31 07:00:00,34.36,55.0
2022-01-31 08:00:00,25.7,61.5
2022-01-31 09:00:00,23.11,63.625
2022-01-31 10:00:00,25.4,65.75
2022-01-31 11:00:00,26.75,68.5
2022-01-31 12:00:00,29.72,59.25
2022-01-31 13:00:00,36.16,37.875
2022-01-31 14:00:00,40.43,28.5625
2022-01-31 15:00:00,37.65,27.875
2022-01-31 16:00:00,41.56,32.125
2022-01-31 17:00:00,48.13,40.375
2022-01-31 18:00:00,22.28,51.375
2022-01-31 19:00:00,15.67,54.25
2022-01-31 20:00:00,4.92,61.5
2022-01-31 21:00:00,8.01,70.0
2022-01-31 22:00:00,30.56,77.0
2022-01-31 23:00:00,54.94,88.5
2022-02-01 00:00:00,35.2,91.5
2022-02-01 01:00:00,25.77,88.5
2022-02-01 02:00:00,27.03,89.25
2022-02-01 03:00:00,44.63,85.75
2022-02-01 04:00:00,62.95,82.75
2022-02-01 05:00:00,67.61,76.5
2022-02-01 06:00:00,65.11,74.25
2022-02-01 07:00:00,61.97,70.75
2022-02-01 08:00:00,57.06,68.5
2022-02-01 09:00:00,52.53,65.75
2022-02-01 10:00:00,53.2,58.625
2022-02-01 11:00:00,45.71,53.625
2022-02-01 12:00:00,45.45,53.625
2022-02-01 13:00:00,53.97,62.875
2022-02-01 14:00:00,50.27,73.5
2022-02-01 15:00:00,49.89,75.0
2022-02-01 16:00:00,57.85,71.5
2022-02-01 17:00:00,64.52,71.5
2022-02-01 18:00:00,65.76,74.25
2022-02-01 19:00:00,63.8,77.75
2022-02-01 20:00:00,47.03,80.0
2022-02-01 21:00:00,47.95,78.5
2022-02-01 22:00:00,60.77,75.0
2022-02-01 23:00:00,49.18,70.75
2022-02-02 00:00:00,47.47,68.5
2022-02-02 01:00:00,54.77,74.25
2022-02-02 02:00:00,47.31,75.75
2022-02-02 03:00:00,36.68,77.0
2022-02-02 04:00:00,37.96,78.5
2022-02-02 05:00:00,38.09,80.75
2022-02-02 06:00:00,40.49,82.25
2022-02-02 07:00:00,40.47,82.25
2022-02-02 08:00:00,30.42,81.5
2022-02-02 09:00:00,23.31,81.5
2022-02-02 10:00:00,22.74,80.75
2022-02-02 11:00:00,32.72,80.0
2022-02-02 12:00:00,34.52,80.0
2022-02-02 13:00:00,30.67,78.5
2022-02-02 14:00:00,33.11,76.5
2022-02-02 15:00:00,22.68,72.75
2022-02-02 16:00:00,15.73,67.0
2022-02-02 17:00:00,20.4,61.5
2022-02-02 18:00:00,43.7,62.125
2022-02-02 19:00:00,49.87,61.5
