time,O3,O3_model
2022-01-27 01:00:00,34.94,57.999996
2022-01-27 02:00:00,32.64,51.499996
2022-01-27 03:00:00,28.44,47.999996
2022-01-27 04:00:00,25.14,50.124996
2022-01-27 05:00:00,21.24,50.874996
2022-01-27 06:00:00,17.64,43.749996
2022-01-27 07:00:00,13.84,33.374996
2022-01-27 08:00:00,14.64,30.062498
2022-01-27 09:00:00,17.34,33.624996
2022-01-27 10:00:00,21.64,40.499996
2022-01-27 11:00:00,23.74,47.249996
2022-01-27 12:00:00,24.54,47.999996
2022-01-27 13:00:00,28.34,47.249996
2022-01-27 14:00:00,30.04,46.499996
2022-01-27 15:00:00,28.84,44.374996
2022-01-27 16:00:00,22.84,42.999996
2022-01-27 17:00:00,22.34,43.749996
2022-01-27 18:00:00,20.74,45.874996
2022-01-27 19:00:00,20.74,49.374996
2022-01-27 20:00:00,22.94,51.499996
2022-01-27 21:00:00,25.14,50.124996
2022-01-27 22:00:00,27.04,47.249996
2022-01-27 23:00:00,30.04,45.124996
2022-01-28 00:00:00,30.44,42.624996
2022-01-28 01:00:00,34.14,37.624996
2022-01-28 02:00:00,37.54,37.999996
2022-01-28 03:00:00,39.34,44.374996
2022-01-28 04:00:00,45.14,57.999996
2022-01-28 05:00:00,49.14,67.99999
2022-01-28 06:00:00,50.74,70.24999
2022-01-28 07:00:00,49.94,69.49999
2022-01-28 08:00:00,53.34,67.24999
2022-01-28 09:00:00,52.14,64.49999
2022-01-28 10:00:00,48.84,61.624996
2022-01-28 11:00:00,46.74,57.249996
2022-01-28 12:00:00,48.04,57.249996
2022-01-28 13:00:00,48.14,60.124996
2022-01-28 14:00:00,50.14,62.249996
2022-01-28 15:00:00,50.14,62.999996
2022-01-28 16:00:00,49.74,62.999996
2022-01-28 17:00:00,50.54,62.249996
2022-01-28 18:00:00,52.34,62.249996
2022-01-28 19:00:00,55.34,62.999996
2022-01-28 20:00:00,53.14,63.749996
2022-01-28 21:00:00,54.34,64.49999
2022-01-28 22:00:00,55.24,65.24999
2022-01-28 23:00:00,57.34,65.24999
2022-01-29 00:00:00,56.64,65.24999
2022-01-29 01:00:00,56.14,61.624996
2022-01-29 02:00:00,51.84,60.124996
2022-01-29 03:00:00,47.64,59.374996
2022-01-29 04:00:00,44.64,59.374996
2022-01-29 05:00:00,42.44,57.999996
2022-01-29 06:00:00,40.34,53.749996
2022-01-29 07:00:00,36.04,49.374996
2022-01-29 08:00:00,37.84,47.999996
2022-01-29 09:00:00,39.94,49.374996
2022-01-29 10:00:00,42.44,54.374996
2022-01-29 11:00:00,46.34,57.999996
2022-01-29 12:00:00,51.74,58.749996
2022-01-29 13:00:00,50.74,64.49999
2022-01-29 14:00:00,52.94,63.749996
2022-01-29 15:00:00,47.84,60.124996
2022-01-29 16:00:00,43.04,54.374996
2022-01-29 17:00:00,38.84,48.749996
2022-01-29 18:00:00,35.34,45.124996
2022-01-29 19:00:00,35.54,44.749996
2022-01-29 20:00:00,37.64,49.374996
2022-01-29 21:00:00,38.04,51.499996
2022-01-29 22:00:00,38.14,48.749996
2022-01-29 23:00:00,39.34,45.499996
2022-01-30 00:00:00,41.84,43.749996
2022-01-30 01:00:00,42.84,54.374996
2022-01-30 02:00:00,52.64,67.24999
2022-01-30 03:00:00,67.24,72.24999
2022-01-30 04:00:00,66.24,72.99999
2022-01-30 05:00:00,63.54,72.99999
2022-01-30 06:00:00,64.44,73.74999
2022-01-30 07:00:00,64.14,74.49999
2022-01-30 08:00:00,63.84,75.24999
2022-01-30 09:00:00,59.64,77.24999
2022-01-30 10:00:00,59.74,79.49999
2022-01-30 11:00:00,60.84,80.24999
2022-01-30 12:00:00,58.74,78.74999
2022-01-30 13:00:00,56.94,77.99999
2022-01-30 14:00:00,58.14,77.99999
2022-01-30 15:00:00,60.24,78.74999
2022-01-30 16:00:00,60.24,79.49999
2022-01-30 17:00:00,62.64,78.74999
2022-01-30 18:00:00,62.54,77.24999
2022-01-30 19:00:00,63.24,77.99999
2022-01-30 20:00:00,63.14,79.49999
2022-01-30 21:00:00,60.14,77.24999
2022-01-30 22:00:00,60.14,74.49999
2022-01-30 23:00:00,60.64,72.24999
2022-01-31 00:00:00,59.74,70.99999
2022-01-31 01:00:00,60.14,68.74999
2022-01-31 02:00:00,60.54,67.99999
2022-01-31 03:00:00,59.44,67.99999
2022-01-31 04:00:00,56.94,67.99999
2022-01-31 05:00:00,55.04,67.99999
2022-01-31 06:00:00,52.94,67.99999
2022-01-31 07:00:00,51.24,67.24999
2022-01-31 08:00:00,49.44,67.24999
2022-01-31 09:00:00,50.44,67.99999
2022-01-31 10:00:00,52.14,69.49999
2022-01-31 11:00:00,53.74,69.49999
2022-01-31 12:00:00,55.74,70.24999
2022-01-31 13:00:00,54.34,67.99999
2022-01-31 14:00:00,55.34,65.24999
2022-01-31 15:00:00,46.64,61.624996
2022-01-31 16:00:00,31.94,56.624996
2022-01-31 17:00:00,10.84,49.374996
2022-01-31 18:00:00,13.64,43.374996
2022-01-31 19:00:00,24.94,38.624996
2022-01-31 20:00:00,23.24,37.249996
2022-01-31 21:00:00,28.14,38.999996
2022-01-31 22:00:00,25.74,42.249996
2022-01-31 23:00:00,23.34,41.874996
2022-02-01 00:00:00,20.24,43.374996
2022-02-01 01:00:00,19.14,41.499996
2022-02-01 02:00:00,19.24,42.249996
2022-02-01 03:00:00,20.34,43.749996
