time,O3,O3_model
2022-01-27 01:00:00,58.47401,62.999996
2022-01-27 02:00:00,63.46326,65.99999
2022-01-27 03:00:00,64.46111,68.74999
2022-01-27 04:00:00,65.25939,70.99999
2022-01-27 05:00:00,64.46111,70.99999
2022-01-27 06:00:00,61.06842,69.49999
2022-01-27 07:00:00,52.28734,66.74999
2022-01-27 08:00:00,46.89895,63.749996
2022-01-27 09:00:00,44.50411,60.124996
2022-01-27 10:00:00,41.11142,56.624996
2022-01-27 11:00:00,57.8753,56.624996
2022-01-27 12:00:00,69.45036,60.874996
2022-01-27 13:00:00,74.24004,66.74999
2022-01-27 14:00:00,77.03402,67.99999
2022-01-27 15:00:00,75.23789,67.99999
2022-01-27 16:00:00,72.64348,63.749996
2022-01-27 17:00:00,56.07917,56.624996
2022-01-27 18:00:00,52.68648,49.374996
2022-01-27 19:00:00,51.28949,44.749996
2022-01-27 20:00:00,43.30669,42.249996
2022-01-27 21:00:00,31.53206,40.499996
2022-01-27 22:00:00,15.56646,37.999996
2022-01-27 23:00:00,21.55356,35.124996
2022-01-28 00:00:00,15.56646,34.749996
2022-01-28 01:00:00,6.78538,39.374996
2022-01-28 02:00:00,15.9656,38.624996
2022-01-28 03:00:00,6.78538,36.874996
2022-01-28 04:00:00,5.78753,32.624996
2022-01-28 05:00:00,17.76173,27.562498
2022-01-28 06:00:00,6.38624,24.687498
2022-01-28 07:00:00,0.99785,21.312498
2022-01-28 08:00:00,2.39484,15.749999
2022-01-28 09:00:00,16.16517,13.249999
2022-01-28 10:00:00,23.34969,28.624998
2022-01-28 11:00:00,34.32604,36.124996
2022-01-28 12:00:00,39.31529,41.249996
2022-01-28 13:00:00,49.69293,52.249996
2022-01-28 14:00:00,54.08347,50.874996
2022-01-28 15:00:00,39.914,52.249996
2022-01-28 16:00:00,37.31959,55.874996
2022-01-28 17:00:00,36.72088,57.249996
2022-01-28 18:00:00,38.71658,57.249996
2022-01-28 19:00:00,35.32389,57.999996
2022-01-28 20:00:00,37.9183,57.249996
2022-01-28 21:00:00,38.11787,55.874996
2022-01-28 22:00:00,33.32819,52.999996
2022-01-28 23:00:00,22.95055,50.124996
2022-01-29 00:00:00,46.69938,50.874996
2022-01-29 01:00:00,54.68218,62.999996
2022-01-29 02:00:00,61.06842,65.99999
2022-01-29 03:00:00,60.66928,67.24999
2022-01-29 04:00:00,61.06842,67.24999
2022-01-29 05:00:00,66.65638,67.99999
2022-01-29 06:00:00,67.65423,68.74999
2022-01-29 07:00:00,64.66068,67.99999
2022-01-29 08:00:00,63.8624,66.74999
2022-01-29 09:00:00,63.06412,66.74999
2022-01-29 10:00:00,61.06842,67.99999
2022-01-29 11:00:00,63.66283,68.74999
2022-01-29 12:00:00,65.05982,70.24999
2022-01-29 13:00:00,66.45681,70.24999
2022-01-29 14:00:00,72.24434,70.24999
2022-01-29 15:00:00,75.43746,72.24999
2022-01-29 16:00:00,77.03402,74.49999
2022-01-29 17:00:00,76.83445,74.49999
2022-01-29 18:00:00,76.23574,72.99999
2022-01-29 19:00:00,75.43746,72.24999
2022-01-29 20:00:00,69.64993,72.24999
2022-01-29 21:00:00,73.04262,72.24999
2022-01-29 22:00:00,73.44176,71.74999
2022-01-29 23:00:00,71.8452,70.24999
2022-01-30 00:00:00,67.8538,71.74999
2022-01-30 01:00:00,60.86885,65.99999
2022-01-30 02:00:00,63.06412,61.624996
2022-01-30 03:00:00,62.26584,57.999996
2022-01-30 04:00:00,56.27874,55.124996
2022-01-30 05:00:00,41.11142,51.499996
2022-01-30 06:00:00,30.13507,47.249996
2022-01-30 07:00:00,23.74883,40.499996
2022-01-30 08:00:00,8.38194,29.687498
2022-01-30 09:00:00,4.19097,19.312498
2022-01-30 10:00:00,9.18022,20.437498
2022-01-30 11:00:00,34.52561,25.062498
2022-01-30 12:00:00,44.30454,33.374996
2022-01-30 13:00:00,62.86455,65.99999
2022-01-30 14:00:00,65.8581,72.24999
2022-01-30 15:00:00,68.85165,73.74999
2022-01-30 16:00:00,65.05982,75.24999
2022-01-30 17:00:00,58.47401,73.74999
2022-01-30 18:00:00,59.27229,72.24999
2022-01-30 19:00:00,59.871,76.74999
2022-01-30 20:00:00,63.06412,77.99999
2022-01-30 21:00:00,66.05767,75.24999
2022-01-30 22:00:00,63.66283,70.99999
2022-01-30 23:00:00,76.23574,68.74999
2022-01-31 00:00:00,82.22284,77.24999
2022-01-31 01:00:00,81.42456,79.49999
2022-01-31 02:00:00,81.42456,78.74999
2022-01-31 03:00:00,79.62843,77.99999
2022-01-31 04:00:00,80.62628,79.49999
2022-01-31 05:00:00,80.22714,80.24999
2022-01-31 06:00:00,79.22929,77.24999
2022-01-31 07:00:00,78.43101,72.24999
2022-01-31 08:00:00,78.43101,70.24999
2022-01-31 09:00:00,77.23359,71.74999
2022-01-31 10:00:00,77.8323,75.99999
2022-01-31 11:00:00,79.22929,78.74999
2022-01-31 12:00:00,78.83015,78.74999
2022-01-31 13:00:00,76.23574,76.74999
2022-01-31 14:00:00,74.04047,72.99999
2022-01-31 15:00:00,71.8452,72.24999
2022-01-31 16:00:00,70.04907,72.24999
2022-01-31 17:00:00,63.8624,70.24999
2022-01-31 18:00:00,50.69078,66.74999
2022-01-31 19:00:00,43.70583,63.749996
2022-01-31 20:00:00,42.50841,62.249996
2022-01-31 21:00:00,47.29809,60.874996
2022-01-31 22:00:00,49.69293,58.749996
2022-01-31 23:00:00,52.88605,55.874996
2022-02-01 00:00:00,54.68218,57.999996
