time,O3,O3_model
2022-01-27 01:00:00,57.8753,65.0
2022-01-27 02:00:00,55.28089,66.5
2022-01-27 03:00:00,60.27014,70.0
2022-01-27 04:00:00,62.46541,73.5
2022-01-27 05:00:00,64.26154,76.5
2022-01-27 06:00:00,65.65853,77.75
2022-01-27 07:00:00,62.06627,77.0
2022-01-27 08:00:00,62.06627,73.5
2022-01-27 09:00:00,62.06627,70.75
2022-01-27 10:00:00,62.06627,68.5
2022-01-27 11:00:00,56.07917,63.625
2022-01-27 12:00:00,50.89035,54.25
2022-01-27 13:00:00,49.69293,47.875
2022-01-27 14:00:00,51.08992,47.125
2022-01-27 15:00:00,64.66068,50.0
2022-01-27 16:00:00,57.8753,47.125
2022-01-27 17:00:00,47.09852,35.0
2022-01-27 18:00:00,25.54496,26.0625
2022-01-27 19:00:00,25.14582,20.375
2022-01-27 20:00:00,22.75098,20.1875
2022-01-27 21:00:00,5.58796,23.9375
2022-01-27 22:00:00,1.39699,26.0625
2022-01-27 23:00:00,2.19527,26.0625
2022-01-28 00:00:00,0.39914,29.3125
2022-01-28 01:00:00,0.39914,20.6875
2022-01-28 02:00:00,0.39914,18.9375
2022-01-28 03:00:00,0.0,15.1875
2022-01-28 04:00:00,0.19957,12.6875
2022-01-28 05:00:00,0.0,11.96875
2022-01-28 06:00:00,0.0,11.0625
2022-01-28 07:00:00,0.0,5.984375
2022-01-28 08:00:00,0.0,1.765625
2022-01-28 09:00:00,0.19957,1.6289062
2022-01-28 10:00:00,0.59871,7.140625
2022-01-28 11:00:00,0.59871,15.90625
2022-01-28 12:00:00,34.72518,26.4375
2022-01-28 13:00:00,43.50626,50.75
2022-01-28 14:00:00,49.69293,53.625
2022-01-28 15:00:00,56.07917,60.0
2022-01-28 16:00:00,36.92045,65.0
2022-01-28 17:00:00,24.34754,60.75
2022-01-28 18:00:00,17.76173,56.5
2022-01-28 19:00:00,48.49551,54.25
2022-01-28 20:00:00,63.46326,52.125
2022-01-28 21:00:00,68.85165,49.25
2022-01-28 22:00:00,68.25294,57.125
2022-01-28 23:00:00,68.65208,65.0
2022-01-29 00:00:00,68.85165,67.75
2022-01-29 01:00:00,68.85165,72.0
2022-01-29 02:00:00,69.45036,72.75
2022-01-29 03:00:00,71.24649,72.75
2022-01-29 04:00:00,71.04692,72.0
2022-01-29 05:00:00,72.84305,71.5
2022-01-29 06:00:00,73.64133,71.5
2022-01-29 07:00:00,73.24219,71.5
2022-01-29 08:00:00,72.64348,71.5
2022-01-29 09:00:00,71.64563,71.5
2022-01-29 10:00:00,70.24864,72.0
2022-01-29 11:00:00,67.05552,72.0
2022-01-29 12:00:00,64.66068,72.0
2022-01-29 13:00:00,66.85595,72.0
2022-01-29 14:00:00,66.65638,72.0
2022-01-29 15:00:00,67.45466,72.0
2022-01-29 16:00:00,64.66068,70.0
2022-01-29 17:00:00,60.46971,65.0
2022-01-29 18:00:00,68.45251,57.875
2022-01-29 19:00:00,59.67143,44.25
2022-01-29 20:00:00,55.08132,30.0
2022-01-29 21:00:00,33.72733,23.9375
2022-01-29 22:00:00,4.98925,23.1875
2022-01-29 23:00:00,24.34754,26.8125
2022-01-30 00:00:00,40.71228,32.5
2022-01-30 01:00:00,50.69078,41.75
2022-01-30 02:00:00,40.11357,40.75
2022-01-30 03:00:00,17.36259,40.75
2022-01-30 04:00:00,0.19957,40.375
2022-01-30 05:00:00,0.19957,37.5
2022-01-30 06:00:00,0.39914,33.25
2022-01-30 07:00:00,0.19957,23.5625
2022-01-30 08:00:00,0.59871,8.75
2022-01-30 09:00:00,2.19527,2.9453125
2022-01-30 10:00:00,2.79398,9.5625
2022-01-30 11:00:00,7.38409,15.71875
2022-01-30 12:00:00,19.957,20.1875
2022-01-30 13:00:00,63.26369,73.5
2022-01-30 14:00:00,69.45036,76.5
2022-01-30 15:00:00,61.46756,80.0
2022-01-30 16:00:00,69.64993,81.5
2022-01-30 17:00:00,63.06412,80.0
2022-01-30 18:00:00,56.27874,77.0
2022-01-30 19:00:00,56.67788,75.75
2022-01-30 20:00:00,50.29164,77.0
2022-01-30 21:00:00,63.46326,71.5
2022-01-30 22:00:00,70.84735,73.5
2022-01-30 23:00:00,71.04692,76.5
2022-01-31 00:00:00,78.03187,77.0
2022-01-31 01:00:00,78.83015,81.5
2022-01-31 02:00:00,77.8323,82.25
2022-01-31 03:00:00,79.02972,80.75
2022-01-31 04:00:00,77.63273,78.5
2022-01-31 05:00:00,77.03402,77.75
2022-01-31 06:00:00,75.8366,77.75
2022-01-31 07:00:00,73.64133,77.0
2022-01-31 08:00:00,70.64778,75.0
2022-01-31 09:00:00,64.86025,72.0
2022-01-31 10:00:00,60.07057,70.75
2022-01-31 11:00:00,64.46111,72.0
2022-01-31 12:00:00,66.65638,72.75
2022-01-31 13:00:00,67.8538,73.5
2022-01-31 14:00:00,70.84735,73.5
2022-01-31 15:00:00,52.88605,72.0
2022-01-31 16:00:00,62.86455,70.75
2022-01-31 17:00:00,58.87315,67.0
2022-01-31 18:00:00,51.48906,63.625
2022-01-31 19:00:00,52.88605,61.5
2022-01-31 20:00:00,54.68218,60.0
2022-01-31 21:00:00,54.08347,59.25
2022-01-31 22:00:00,50.29164,60.75
2022-01-31 23:00:00,46.89895,65.0
2022-02-01 00:00:00,51.08992,70.0
2022-02-01 01:00:00,60.86885,70.0
2022-02-01 02:00:00,66.65638,74.25
2022-02-01 03:00:00,69.8495,77.0
2022-02-01 04:00:00,73.04262,80.0
2022-02-01 05:00:00,72.84305,80.75
2022-02-01 06:00:00,73.8409,81.5
2022-02-01 07:00:00,69.45036,82.25
2022-02-01 08:00:00,60.27014,82.25
2022-02-01 09:00:00,53.28519,82.25
2022-02-01 10:00:00,63.46326,81.5
2022-02-01 11:00:00,61.8667,80.0
2022-02-01 12:00:00,60.66928,75.75
2022-02-01 13:00:00,61.66713,71.5
2022-02-01 14:00:00,62.66498,68.5
2022-02-01 15:00:00,62.66498,66.5
2022-02-01 16:00:00,59.07272,65.0
2022-02-01 17:00:00,54.08347,63.625
2022-02-01 18:00:00,49.49336,62.125
2022-02-01 19:00:00,47.29809,61.5
2022-02-01 20:00:00,48.09637,60.75
2022-02-01 21:00:00,44.10497,60.75
2022-02-01 22:00:00,44.90325,60.75
2022-02-01 23:00:00,48.09637,61.5
2022-02-02 00:00:00,49.8925,61.5
2022-02-02 01:00:00,56.87745,60.0
2022-02-02 02:00:00,58.67358,60.75
2022-02-02 03:00:00,59.47186,60.75
2022-02-02 04:00:00,59.67143,60.75
2022-02-02 05:00:00,57.67573,62.125
2022-02-02 06:00:00,56.47831,64.25
2022-02-02 07:00:00,54.88175,66.5
2022-02-02 08:00:00,51.08992,66.5
2022-02-02 09:00:00,36.32174,65.75
2022-02-02 10:00:00,40.91185,66.5
2022-02-02 11:00:00,58.47401,66.5
2022-02-02 12:00:00,65.45896,65.0
2022-02-02 13:00:00,64.66068,64.25
2022-02-02 14:00:00,66.45681,64.25
2022-02-02 15:00:00,66.45681,65.0
2022-02-02 16:00:00,64.86025,65.75
2022-02-02 17:00:00,55.8796,67.75
2022-02-02 18:00:00,56.27874,70.0
2022-02-02 19:00:00,55.68003,72.75
2022-02-02 20:00:00,60.27014,75.0
2022-02-02 21:00:00,63.8624,77.75
2022-02-02 22:00:00,64.26154,78.5
2022-02-02 23:00:00,64.66068,76.5
2022-02-03 00:00:00,62.66498,73.5
2022-02-03 01:00:00,64.06197,71.5
2022-02-03 02:00:00,71.24649,71.5
2022-02-03 03:00:00,76.83445,68.5
2022-02-03 04:00:00,76.03617,66.5
2022-02-03 05:00:00,72.04477,70.0
2022-02-03 06:00:00,60.46971,75.75
2022-02-03 07:00:00,54.08347,74.25
2022-02-03 08:00:00,39.31529,69.25
2022-02-03 09:00:00,36.32174,64.25
2022-02-03 10:00:00,44.10497,62.125
2022-02-03 11:00:00,56.67788,65.75
2022-02-03 12:00:00,64.06197,73.5
2022-02-03 13:00:00,66.65638,79.25
2022-02-03 14:00:00,69.25079,82.25
2022-02-03 15:00:00,68.85165,82.75
2022-02-03 16:00:00,70.24864,82.25
2022-02-03 17:00:00,69.45036,79.25
2022-02-03 18:00:00,64.66068,76.5
2022-02-03 19:00:00,59.47186,73.5
2022-02-03 20:00:00,63.66283,72.75
2022-02-03 21:00:00,59.871,75.0
2022-02-03 22:00:00,64.06197,77.75
2022-02-03 23:00:00,67.25509,78.5
2022-02-04 00:00:00,68.25294,80.0
2022-02-04 01:00:00,66.65638,78.5
2022-02-04 02:00:00,68.25294,77.75
2022-02-04 03:00:00,67.45466,80.75
2022-02-04 04:00:00,72.84305,85.0
2022-02-04 05:00:00,74.83875,87.75
2022-02-04 06:00:00,69.45036,89.25
2022-02-04 07:00:00,67.05552,77.75
2022-02-04 08:00:00,57.8753,70.75
2022-02-04 09:00:00,53.48476,72.0
2022-02-04 10:00:00,58.87315,71.5
2022-02-04 11:00:00,67.45466,73.5
2022-02-04 12:00:00,70.44821,76.5
2022-02-04 13:00:00,73.04262,75.0
2022-02-04 14:00:00,74.83875,72.75
2022-02-04 15:00:00,74.63918,72.75
2022-02-04 16:00:00,71.24649,77.0
2022-02-04 17:00:00,65.25939,76.5
2022-02-04 18:00:00,58.27444,74.25
2022-02-04 19:00:00,58.67358,71.5
2022-02-04 20:00:00,55.08132,67.75
2022-02-04 21:00:00,56.67788,65.0
2022-02-04 22:00:00,59.07272,63.625
2022-02-04 23:00:00,56.47831,62.125
2022-02-05 00:00:00,49.69293,60.75
2022-02-05 01:00:00,54.28304,60.75
2022-02-05 02:00:00,48.09637,62.125
2022-02-05 03:00:00,49.29379,63.625
2022-02-05 04:00:00,42.30884,65.0
2022-02-05 05:00:00,44.30454,65.75
2022-02-05 06:00:00,34.72518,65.0
2022-02-05 07:00:00,40.71228,61.5
2022-02-05 08:00:00,46.69938,56.5
2022-02-05 09:00:00,42.70798,56.5
2022-02-05 10:00:00,56.87745,61.5
2022-02-05 11:00:00,66.45681,66.5
2022-02-05 12:00:00,69.8495,72.75
2022-02-05 13:00:00,71.24649,75.75
2022-02-05 14:00:00,72.64348,72.0
2022-02-05 15:00:00,75.8366,77.75
2022-02-05 16:00:00,76.63488,82.25
2022-02-05 17:00:00,75.03832,80.75
2022-02-05 18:00:00,75.03832,82.25
2022-02-05 19:00:00,76.23574,84.25
2022-02-05 20:00:00,76.43531,85.75
2022-02-05 21:00:00,77.63273,87.75
2022-02-05 22:00:00,76.83445,88.5
2022-02-05 23:00:00,77.63273,89.25
2022-02-06 00:00:00,77.8323,87.75
2022-02-06 01:00:00,79.22929,87.25
2022-02-06 02:00:00,81.22499,87.75
2022-02-06 03:00:00,82.02327,90.75
2022-02-06 04:00:00,82.02327,91.5
2022-02-06 05:00:00,83.02112,90.75
2022-02-06 06:00:00,84.21854,91.5
2022-02-06 07:00:00,84.21854,91.5
2022-02-06 08:00:00,81.8237,90.0
2022-02-06 09:00:00,74.83875,90.0
2022-02-06 10:00:00,70.44821,90.0
2022-02-06 11:00:00,68.85165,85.75
2022-02-06 12:00:00,69.05122,79.25
2022-02-06 13:00:00,68.25294,73.5
2022-02-06 14:00:00,68.45251,70.75
2022-02-06 15:00:00,71.64563,69.25
2022-02-06 16:00:00,66.25724,68.5
2022-02-06 17:00:00,64.46111,67.0
2022-02-06 18:00:00,66.45681,67.75
2022-02-06 19:00:00,69.8495,71.5
2022-02-06 20:00:00,69.8495,77.0
2022-02-06 21:00:00,67.05552,80.75
2022-02-06 22:00:00,68.65208,81.5
2022-02-06 23:00:00,67.25509,80.75
2022-02-07 00:00:00,68.65208,78.5
2022-02-07 01:00:00,69.8495,75.75
2022-02-07 02:00:00,63.66283,74.25
2022-02-07 03:00:00,62.86455,72.0
2022-02-07 04:00:00,56.67788,69.25
2022-02-07 05:00:00,57.27659,65.0
2022-02-07 06:00:00,29.73593,60.0
2022-02-07 07:00:00,43.9054,53.625
2022-02-07 08:00:00,17.56216,46.375
2022-02-07 09:00:00,4.78968,46.375
2022-02-07 10:00:00,14.96775,52.125
2022-02-07 11:00:00,40.51271,55.75
2022-02-07 12:00:00,50.69078,58.625
2022-02-07 13:00:00,53.68433,62.125
2022-02-07 14:00:00,49.49336,57.875
2022-02-07 15:00:00,44.10497,54.25
2022-02-07 16:00:00,39.71443,58.625
2022-02-07 17:00:00,52.08777,69.25
2022-02-07 18:00:00,66.05767,80.0
2022-02-07 19:00:00,69.25079,87.25
2022-02-07 20:00:00,70.04907,89.25
2022-02-07 21:00:00,74.24004,90.75
2022-02-07 22:00:00,74.63918,91.5
2022-02-07 23:00:00,77.23359,91.5
2022-02-08 00:00:00,77.63273,92.75
2022-02-08 01:00:00,77.03402,91.5
2022-02-08 02:00:00,79.828,90.75
2022-02-08 03:00:00,77.03402,90.0
2022-02-08 04:00:00,79.828,90.75
2022-02-08 05:00:00,79.62843,90.75
2022-02-08 06:00:00,78.03187,90.75
2022-02-08 07:00:00,75.23789,89.25
2022-02-08 08:00:00,69.25079,86.5
2022-02-08 09:00:00,65.25939,83.5
2022-02-08 10:00:00,64.26154,82.75
2022-02-08 11:00:00,67.8538,82.75
2022-02-08 12:00:00,70.84735,84.25
2022-02-08 13:00:00,69.45036,85.75
2022-02-08 14:00:00,69.64993,85.0
2022-02-08 15:00:00,,84.25
2022-02-08 16:00:00,69.05122,83.5
2022-02-08 17:00:00,71.04692,83.5
2022-02-08 18:00:00,69.25079,83.5
2022-02-08 19:00:00,69.25079,82.75
2022-02-08 20:00:00,70.44821,81.5
2022-02-08 21:00:00,71.64563,79.25
2022-02-08 22:00:00,70.04907,75.75
2022-02-08 23:00:00,69.64993,72.75
2022-02-09 00:00:00,70.64778,72.75
2022-02-09 01:00:00,69.64993,71.5
2022-02-09 02:00:00,71.8452,77.0
2022-02-09 03:00:00,70.84735,80.0
2022-02-09 04:00:00,71.64563,81.5
2022-02-09 05:00:00,70.64778,80.0
2022-02-09 06:00:00,57.47616,78.5
2022-02-09 07:00:00,55.48046,75.0
2022-02-09 08:00:00,45.70153,71.5
2022-02-09 09:00:00,44.70368,68.5
2022-02-09 10:00:00,44.30454,67.75
2022-02-09 11:00:00,56.47831,67.75
2022-02-09 12:00:00,58.87315,70.0
2022-02-09 13:00:00,59.07272,72.75
2022-02-09 14:00:00,64.66068,71.5
2022-02-09 15:00:00,51.68863,63.625
2022-02-09 16:00:00,46.49981,55.0
2022-02-09 17:00:00,38.31744,48.625
2022-02-09 18:00:00,46.69938,45.75
2022-02-09 19:00:00,35.12432,41.75
2022-02-09 20:00:00,36.72088,39.625
2022-02-09 21:00:00,34.92475,40.375
2022-02-09 22:00:00,44.70368,42.125
2022-02-09 23:00:00,40.51271,47.875
2022-02-10 00:00:00,36.52131,55.0
2022-02-10 01:00:00,45.30239,40.0
2022-02-10 02:00:00,49.69293,41.375
2022-02-10 03:00:00,46.49981,45.375
2022-02-10 04:00:00,48.09637,50.0
2022-02-10 05:00:00,49.8925,53.625
2022-02-10 06:00:00,54.08347,55.75
2022-02-10 07:00:00,52.48691,56.5
2022-02-10 08:00:00,43.10712,52.875
2022-02-10 09:00:00,38.31744,50.75
2022-02-10 10:00:00,55.68003,53.625
2022-02-10 11:00:00,62.06627,57.875
2022-02-10 12:00:00,66.45681,64.25
2022-02-10 13:00:00,63.06412,72.75
2022-02-10 14:00:00,68.65208,72.75
2022-02-10 15:00:00,70.64778,70.0
2022-02-10 16:00:00,68.85165,67.75
2022-02-10 17:00:00,65.65853,65.75
2022-02-10 18:00:00,58.47401,63.625
2022-02-10 19:00:00,63.8624,62.125
2022-02-10 20:00:00,62.06627,60.0
2022-02-10 21:00:00,52.88605,60.0
2022-02-10 22:00:00,39.31529,60.0
2022-02-10 23:00:00,30.93335,57.125
2022-02-11 00:00:00,34.32604,54.25
2022-02-11 01:00:00,37.71873,57.125
2022-02-11 02:00:00,43.10712,56.5
2022-02-11 03:00:00,53.28519,56.5
2022-02-11 04:00:00,36.12217,55.75
2022-02-11 05:00:00,28.33894,53.625
2022-02-11 06:00:00,0.59871,49.25
2022-02-11 07:00:00,1.59656,42.125
2022-02-11 08:00:00,0.39914,30.0
2022-02-11 09:00:00,1.39699,23.1875
2022-02-11 10:00:00,4.59011,18.9375
2022-02-11 11:00:00,23.15012,22.6875
2022-02-11 12:00:00,55.68003,27.5
2022-02-11 13:00:00,63.8624,65.0
2022-02-11 14:00:00,65.65853,70.0
2022-02-11 15:00:00,63.8624,70.0
2022-02-11 16:00:00,54.88175,67.75
2022-02-11 17:00:00,41.71013,62.125
2022-02-11 18:00:00,39.11572,58.625
2022-02-11 19:00:00,26.74238,58.625
2022-02-11 20:00:00,32.13077,59.25
2022-02-11 21:00:00,35.52346,60.0
2022-02-11 22:00:00,37.9183,60.75
2022-02-11 23:00:00,39.51486,63.625
2022-02-12 00:00:00,35.52346,68.5
2022-02-12 01:00:00,36.52131,64.25
2022-02-12 02:00:00,52.88605,65.75
2022-02-12 03:00:00,61.06842,74.25
2022-02-12 04:00:00,61.46756,79.25
2022-02-12 05:00:00,52.28734,77.75
2022-02-12 06:00:00,56.07917,75.75
2022-02-12 07:00:00,52.68648,72.75
2022-02-12 08:00:00,61.06842,71.5
2022-02-12 09:00:00,56.87745,70.75
2022-02-12 10:00:00,53.28519,70.75
2022-02-12 11:00:00,59.27229,71.5
2022-02-12 12:00:00,69.45036,72.0
2022-02-12 13:00:00,69.64993,74.25
2022-02-12 14:00:00,72.24434,76.5
2022-02-12 15:00:00,69.8495,80.0
2022-02-12 16:00:00,68.65208,82.75
2022-02-12 17:00:00,61.66713,84.25
2022-02-12 18:00:00,62.46541,84.25
2022-02-12 19:00:00,67.25509,83.5
2022-02-12 20:00:00,70.44821,84.25
2022-02-12 21:00:00,71.04692,85.0
2022-02-12 22:00:00,69.8495,85.0
2022-02-12 23:00:00,70.04907,83.5
2022-02-13 00:00:00,71.04692,82.75
2022-02-13 01:00:00,70.24864,80.0
2022-02-13 02:00:00,71.8452,79.25
2022-02-13 03:00:00,71.8452,79.25
2022-02-13 04:00:00,75.63703,79.25
2022-02-13 05:00:00,76.63488,80.0
2022-02-13 06:00:00,76.23574,81.5
2022-02-13 07:00:00,76.43531,83.5
2022-02-13 08:00:00,76.63488,83.5
2022-02-13 09:00:00,71.04692,82.25
2022-02-13 10:00:00,67.05552,80.75
2022-02-13 11:00:00,64.26154,77.75
2022-02-13 12:00:00,63.46326,74.25
