time,O3,O3_model
2022-01-27 01:00:00,30.4,48.625
2022-01-27 02:00:00,30.3,50.75
2022-01-27 03:00:00,30.7,51.375
2022-01-27 04:00:00,31.1,52.125
2022-01-27 05:00:00,31.6,53.625
2022-01-27 06:00:00,31.1,54.25
2022-01-27 07:00:00,31.0,55.75
2022-01-27 08:00:00,28.4,56.5
2022-01-27 09:00:00,28.0,60.0
2022-01-27 10:00:00,27.9,64.25
2022-01-27 11:00:00,27.7,69.25
2022-01-27 12:00:00,29.6,73.5
2022-01-27 13:00:00,43.2,77.75
2022-01-27 14:00:00,48.0,80.75
2022-01-27 15:00:00,53.9,81.5
2022-01-27 16:00:00,56.7,74.25
2022-01-27 17:00:00,43.6,62.125
2022-01-27 18:00:00,16.1,52.125
2022-01-27 19:00:00,8.1,46.375
2022-01-27 20:00:00,11.0,41.75
2022-01-27 21:00:00,8.0,38.5
2022-01-27 22:00:00,16.8,35.75
2022-01-27 23:00:00,24.7,32.125
2022-01-28 00:00:00,25.0,28.9375
2022-01-28 01:00:00,25.8,22.125
2022-01-28 02:00:00,23.2,21.25
2022-01-28 03:00:00,24.7,21.8125
2022-01-28 04:00:00,27.5,28.5625
2022-01-28 05:00:00,24.8,27.875
2022-01-28 06:00:00,15.5,25.375
2022-01-28 07:00:00,7.7,22.125
2022-01-28 08:00:00,2.8,18.0
2022-01-28 09:00:00,2.9,14.8125
2022-01-28 10:00:00,4.2,14.28125
2022-01-28 11:00:00,6.2,13.40625
2022-01-28 12:00:00,8.7,12.84375
2022-01-28 13:00:00,16.8,23.5625
2022-01-28 14:00:00,28.2,27.125
2022-01-28 15:00:00,33.6,29.3125
2022-01-28 16:00:00,42.9,25.6875
2022-01-28 17:00:00,38.7,17.875
2022-01-28 18:00:00,36.5,14.28125
2022-01-28 19:00:00,37.7,15.1875
2022-01-28 20:00:00,38.4,16.25
2022-01-28 21:00:00,36.7,16.25
2022-01-28 22:00:00,41.0,17.5
2022-01-28 23:00:00,42.5,18.1875
2022-01-29 00:00:00,36.7,18.5625
2022-01-29 01:00:00,35.4,17.125
2022-01-29 02:00:00,37.0,19.625
2022-01-29 03:00:00,45.7,21.625
2022-01-29 04:00:00,54.3,22.125
2022-01-29 05:00:00,58.8,21.625
2022-01-29 06:00:00,,20.0
2022-01-29 07:00:00,52.0,17.6875
2022-01-29 08:00:00,45.9,14.125
2022-01-29 09:00:00,40.3,11.15625
2022-01-29 10:00:00,40.8,17.5
2022-01-29 11:00:00,40.7,22.125
2022-01-29 12:00:00,40.8,27.125
2022-01-29 13:00:00,43.7,36.75
2022-01-29 14:00:00,48.6,37.125
2022-01-29 15:00:00,52.1,34.25
2022-01-29 16:00:00,50.7,35.375
2022-01-29 17:00:00,47.8,37.875
2022-01-29 18:00:00,40.9,38.875
2022-01-29 19:00:00,32.8,37.125
2022-01-29 20:00:00,28.7,34.625
2022-01-29 21:00:00,32.9,32.5
2022-01-29 22:00:00,31.8,30.375
2022-01-29 23:00:00,33.5,25.6875
2022-01-30 00:00:00,30.3,22.125
2022-01-30 01:00:00,32.1,28.9375
2022-01-30 02:00:00,31.6,25.6875
2022-01-30 03:00:00,28.1,23.5625
2022-01-30 04:00:00,24.8,21.9375
2022-01-30 05:00:00,25.9,20.5625
2022-01-30 06:00:00,23.9,18.375
2022-01-30 07:00:00,22.1,15.90625
2022-01-30 08:00:00,19.7,13.9375
2022-01-30 09:00:00,19.1,13.03125
2022-01-30 10:00:00,21.3,14.125
2022-01-30 11:00:00,28.1,18.1875
