time,O3,O3_model
2022-01-27 01:00:00,68.85165,75.24999
2022-01-27 02:00:00,66.25724,79.49999
2022-01-27 03:00:00,64.86025,85.24999
2022-01-27 04:00:00,63.46326,89.49999
2022-01-27 05:00:00,62.66498,89.49999
2022-01-27 06:00:00,61.26799,88.74999
2022-01-27 07:00:00,55.68003,86.74999
2022-01-27 08:00:00,46.89895,85.24999
2022-01-27 09:00:00,39.51486,82.99999
2022-01-27 10:00:00,37.12002,81.74999
2022-01-27 11:00:00,43.70583,80.99999
2022-01-27 12:00:00,47.49766,79.49999
2022-01-27 13:00:00,54.48261,78.74999
2022-01-27 14:00:00,55.68003,77.99999
2022-01-27 15:00:00,53.08562,75.99999
2022-01-27 16:00:00,47.09852,72.24999
2022-01-27 17:00:00,30.73378,68.74999
2022-01-27 18:00:00,25.9441,66.74999
2022-01-27 19:00:00,28.53851,64.49999
2022-01-27 20:00:00,29.53636,62.999996
2022-01-27 21:00:00,32.52991,65.24999
2022-01-27 22:00:00,40.11357,67.99999
2022-01-27 23:00:00,42.90755,68.74999
2022-01-28 00:00:00,46.69938,70.24999
2022-01-28 01:00:00,48.69508,52.249996
2022-01-28 02:00:00,47.29809,56.624996
2022-01-28 03:00:00,54.28304,63.749996
2022-01-28 04:00:00,58.27444,70.24999
2022-01-28 05:00:00,58.67358,73.74999
2022-01-28 06:00:00,62.26584,76.74999
2022-01-28 07:00:00,62.66498,78.74999
2022-01-28 08:00:00,55.8796,75.99999
2022-01-28 09:00:00,55.08132,74.49999
2022-01-28 10:00:00,56.67788,77.24999
2022-01-28 11:00:00,55.48046,75.24999
2022-01-28 12:00:00,55.68003,75.99999
2022-01-28 13:00:00,55.48046,77.24999
2022-01-28 14:00:00,53.68433,72.99999
2022-01-28 15:00:00,51.68863,68.74999
2022-01-28 16:00:00,50.29164,63.749996
2022-01-28 17:00:00,48.69508,62.249996
2022-01-28 18:00:00,46.10067,62.249996
2022-01-28 19:00:00,49.69293,62.999996
2022-01-28 20:00:00,52.08777,65.24999
2022-01-28 21:00:00,53.8839,67.24999
2022-01-28 22:00:00,53.68433,69.49999
2022-01-28 23:00:00,54.68218,70.24999
2022-01-29 00:00:00,54.08347,70.24999
2022-01-29 01:00:00,57.8753,70.99999
2022-01-29 02:00:00,56.27874,70.99999
2022-01-29 03:00:00,59.67143,71.74999
2022-01-29 04:00:00,58.47401,72.99999
2022-01-29 05:00:00,63.66283,75.99999
2022-01-29 06:00:00,65.45896,78.74999
2022-01-29 07:00:00,66.25724,80.24999
2022-01-29 08:00:00,65.8581,79.49999
2022-01-29 09:00:00,70.24864,80.99999
2022-01-29 10:00:00,70.84735,77.99999
2022-01-29 11:00:00,66.85595,77.99999
2022-01-29 12:00:00,66.45681,78.74999
2022-01-29 13:00:00,62.06627,80.24999
2022-01-29 14:00:00,62.26584,80.24999
2022-01-29 15:00:00,62.06627,79.49999
2022-01-29 16:00:00,58.67358,78.74999
2022-01-29 17:00:00,61.66713,75.24999
2022-01-29 18:00:00,59.47186,71.74999
2022-01-29 19:00:00,44.90325,70.24999
2022-01-29 20:00:00,48.09637,69.49999
2022-01-29 21:00:00,42.30884,67.99999
2022-01-29 22:00:00,40.51271,67.99999
2022-01-29 23:00:00,46.30024,67.99999
2022-01-30 00:00:00,41.9097,68.74999
2022-01-30 01:00:00,38.51701,65.99999
2022-01-30 02:00:00,41.71013,65.24999
2022-01-30 03:00:00,43.10712,63.749996
2022-01-30 04:00:00,45.30239,62.999996
2022-01-30 05:00:00,48.89465,60.874996
2022-01-30 06:00:00,51.68863,59.374996
2022-01-30 07:00:00,44.90325,57.999996
2022-01-30 08:00:00,43.50626,55.874996
2022-01-30 09:00:00,32.72948,54.374996
2022-01-30 10:00:00,48.29594,55.124996
2022-01-30 11:00:00,58.27444,57.249996
2022-01-30 12:00:00,62.26584,60.874996
2022-01-30 13:00:00,59.07272,67.99999
2022-01-30 14:00:00,61.26799,70.24999
2022-01-30 15:00:00,62.66498,79.49999
2022-01-30 16:00:00,66.65638,81.74999
2022-01-30 17:00:00,68.85165,80.99999
2022-01-30 18:00:00,70.84735,70.99999
