time,PM25,PM25_model
2022-01-27 01:00:00,14.586,10.375
2022-01-27 02:00:00,17.554,9.5
2022-01-27 03:00:00,21.99,9.65625
2022-01-27 04:00:00,25.162,9.0
2022-01-27 05:00:00,21.103,7.875
2022-01-27 06:00:00,17.701,7.28125
2022-01-27 07:00:00,12.948,7.53125
2022-01-27 08:00:00,8.642,7.265625
2022-01-27 09:00:00,6.646,6.34375
2022-01-27 10:00:00,6.538,4.390625
2022-01-27 11:00:00,7.493,2.21875
2022-01-27 12:00:00,8.359,1.9023438
2022-01-27 13:00:00,9.12,1.8046875
2022-01-27 14:00:00,7.41,1.8164062
2022-01-27 15:00:00,6.426,1.75
2022-01-27 16:00:00,6.856,1.7109375
2022-01-27 17:00:00,7.186,1.8007812
2022-01-27 18:00:00,5.874,1.9179688
2022-01-27 19:00:00,6.235,1.953125
2022-01-27 20:00:00,7.01,1.9570312
2022-01-27 21:00:00,6.926,1.9726562
2022-01-27 22:00:00,7.499,1.8984375
2022-01-27 23:00:00,8.22,1.734375
2022-01-28 00:00:00,7.752,1.5703125
2022-01-28 01:00:00,8.66,1.984375
2022-01-28 02:00:00,7.603,1.953125
2022-01-28 03:00:00,7.267,1.9257812
2022-01-28 04:00:00,7.819,1.8984375
2022-01-28 05:00:00,8.504,1.8476562
2022-01-28 06:00:00,8.773,1.7851562
2022-01-28 07:00:00,9.255,1.6992188
2022-01-28 08:00:00,9.854,1.6484375
2022-01-28 09:00:00,9.634,1.59375
2022-01-28 10:00:00,8.465,1.5273438
2022-01-28 11:00:00,7.247,1.4570312
2022-01-28 12:00:00,6.3,1.3515625
2022-01-28 13:00:00,5.699,1.2265625
2022-01-28 14:00:00,5.585,1.171875
2022-01-28 15:00:00,6.17,1.15625
2022-01-28 16:00:00,7.129,1.15625
2022-01-28 17:00:00,9.318,1.1796875
2022-01-28 18:00:00,10.395,1.2539062
2022-01-28 19:00:00,10.069,1.4023438
2022-01-28 20:00:00,10.033,1.640625
2022-01-28 21:00:00,9.763,2.171875
2022-01-28 22:00:00,9.535,2.546875
2022-01-28 23:00:00,9.456,2.359375
2022-01-29 00:00:00,8.929,2.390625
2022-01-29 01:00:00,11.087,4.9375
2022-01-29 02:00:00,16.048,6.171875
2022-01-29 03:00:00,20.641,6.375
2022-01-29 04:00:00,21.691,6.171875
2022-01-29 05:00:00,16.287,6.375
2022-01-29 06:00:00,12.907,6.828125
2022-01-29 07:00:00,12.405,7.296875
2022-01-29 08:00:00,10.018,6.953125
2022-01-29 09:00:00,7.588,5.34375
2022-01-29 10:00:00,4.975,3.6484375
2022-01-29 11:00:00,4.875,2.515625
2022-01-29 12:00:00,4.276,1.796875
2022-01-29 13:00:00,5.672,1.3554688
2022-01-29 14:00:00,5.306,1.0703125
2022-01-29 15:00:00,4.193,1.1953125
2022-01-29 16:00:00,4.327,1.328125
2022-01-29 17:00:00,7.821,1.3398438
2022-01-29 18:00:00,11.196,1.5117188
2022-01-29 19:00:00,13.263,1.8046875
2022-01-29 20:00:00,12.543,2.0
2022-01-29 21:00:00,11.719,1.9765625
2022-01-29 22:00:00,11.327,2.125
2022-01-29 23:00:00,11.416,2.4453125
2022-01-30 00:00:00,10.367,2.8125
2022-01-30 01:00:00,8.776,2.6796875
2022-01-30 02:00:00,9.574,2.5625
2022-01-30 03:00:00,9.737,2.4453125
2022-01-30 04:00:00,10.214,2.3515625
2022-01-30 05:00:00,10.913,2.3828125
2022-01-30 06:00:00,9.685,2.453125
2022-01-30 07:00:00,9.865,2.515625
2022-01-30 08:00:00,10.285,2.546875
2022-01-30 09:00:00,11.827,2.4609375
2022-01-30 10:00:00,14.557,2.28125
2022-01-30 11:00:00,13.989,2.0703125
2022-01-30 12:00:00,14.556,1.9257812
2022-01-30 13:00:00,13.11,1.7773438
2022-01-30 14:00:00,11.267,1.6445312
2022-01-30 15:00:00,9.638,1.4570312
2022-01-30 16:00:00,9.856,1.34375
2022-01-30 17:00:00,9.387,1.34375
2022-01-30 18:00:00,9.358,1.3164062
2022-01-30 19:00:00,9.564,1.2539062
2022-01-30 20:00:00,9.853,1.125
2022-01-30 21:00:00,8.934,1.0429688
2022-01-30 22:00:00,9.331,0.9941406
2022-01-30 23:00:00,10.287,0.9375
2022-01-31 00:00:00,10.878,1.0390625
2022-01-31 01:00:00,12.055,1.9375
2022-01-31 02:00:00,12.651,2.4453125
2022-01-31 03:00:00,13.05,2.1328125
2022-01-31 04:00:00,12.675,2.5703125
2022-01-31 05:00:00,10.532,4.203125
2022-01-31 06:00:00,10.797,6.71875
2022-01-31 07:00:00,10.262,8.78125
2022-01-31 08:00:00,10.233,9.1875
2022-01-31 09:00:00,11.58,9.0
2022-01-31 10:00:00,10.907,8.59375
2022-01-31 11:00:00,10.034,8.1875
2022-01-31 12:00:00,11.796,7.5
2022-01-31 13:00:00,13.539,6.125
2022-01-31 14:00:00,14.352,4.75
2022-01-31 15:00:00,14.538,3.9453125
2022-01-31 16:00:00,15.131,4.28125
2022-01-31 17:00:00,16.147,4.671875
2022-01-31 18:00:00,16.419,4.171875
2022-01-31 19:00:00,15.156,3.7109375
2022-01-31 20:00:00,14.392,3.71875
2022-01-31 21:00:00,12.028,4.0
2022-01-31 22:00:00,10.427,4.046875
2022-01-31 23:00:00,11.161,4.09375
2022-02-01 00:00:00,13.638,3.5703125
2022-02-01 01:00:00,13.162,3.5625
2022-02-01 02:00:00,10.524,1.8984375
2022-02-01 03:00:00,6.646,1.0
2022-02-01 04:00:00,5.049,0.7988281
2022-02-01 05:00:00,5.508,0.6953125
2022-02-01 06:00:00,5.794,0.6484375
2022-02-01 07:00:00,6.377,0.7714844
2022-02-01 08:00:00,5.823,1.0273438
2022-02-01 09:00:00,5.719,1.4335938
2022-02-01 10:00:00,5.671,1.71875
2022-02-01 11:00:00,5.231,1.7734375
2022-02-01 12:00:00,5.001,2.4296875
2022-02-01 13:00:00,1.5,4.546875
2022-02-01 14:00:00,1.5,3.390625
2022-02-01 15:00:00,6.106,1.5820312
2022-02-01 16:00:00,5.614,1.5078125
2022-02-01 17:00:00,9.559,1.9492188
2022-02-01 18:00:00,9.847,2.25
2022-02-01 19:00:00,8.496,2.3125
2022-02-01 20:00:00,8.639,2.3203125
2022-02-01 21:00:00,10.793,2.265625
2022-02-01 22:00:00,10.868,2.171875
2022-02-01 23:00:00,11.509,2.1953125
2022-02-02 00:00:00,9.466,2.2578125
2022-02-02 01:00:00,12.267,2.4609375
2022-02-02 02:00:00,13.739,2.3359375
2022-02-02 03:00:00,10.103,2.265625
2022-02-02 04:00:00,9.655,2.234375
2022-02-02 05:00:00,8.39,2.2109375
2022-02-02 06:00:00,7.148,2.203125
2022-02-02 07:00:00,5.556,2.109375
2022-02-02 08:00:00,7.113,1.78125
2022-02-02 09:00:00,6.93,1.4882812
2022-02-02 10:00:00,7.198,1.2578125
2022-02-02 11:00:00,7.389,1.03125
2022-02-02 12:00:00,7.096,0.87109375
2022-02-02 13:00:00,5.879,0.7949219
2022-02-02 14:00:00,3.884,0.8671875
2022-02-02 15:00:00,3.805,0.98828125
2022-02-02 16:00:00,4.198,1.03125
2022-02-02 17:00:00,4.222,1.0664062
2022-02-02 18:00:00,6.036,1.2460938
2022-02-02 19:00:00,8.237,1.4765625
2022-02-02 20:00:00,8.754,1.6484375
2022-02-02 21:00:00,8.348,1.7773438
2022-02-02 22:00:00,8.965,2.0390625
2022-02-02 23:00:00,9.376,2.5703125
2022-02-03 00:00:00,9.131,3.6640625
2022-02-03 01:00:00,8.01,4.828125
2022-02-03 02:00:00,7.967,6.34375
2022-02-03 03:00:00,7.924,7.640625
2022-02-03 04:00:00,7.105,7.828125
2022-02-03 05:00:00,6.822,7.609375
2022-02-03 06:00:00,6.693,8.5
2022-02-03 07:00:00,7.527,10.5625
2022-02-03 08:00:00,7.538,12.4375
2022-02-03 09:00:00,5.839,13.03125
2022-02-03 10:00:00,5.483,11.9375
2022-02-03 11:00:00,5.311,11.28125
2022-02-03 12:00:00,6.888,10.40625
2022-02-03 13:00:00,9.922,11.0
2022-02-03 14:00:00,8.648,12.5625
2022-02-03 15:00:00,9.858,12.71875
2022-02-03 16:00:00,10.185,11.28125
2022-02-03 17:00:00,11.792,9.625
2022-02-03 18:00:00,10.818,8.9375
2022-02-03 19:00:00,11.647,8.84375
2022-02-03 20:00:00,11.926,8.75
2022-02-03 21:00:00,12.749,8.53125
2022-02-03 22:00:00,12.841,8.15625
2022-02-03 23:00:00,13.956,7.40625
2022-02-04 00:00:00,14.208,6.546875
2022-02-04 01:00:00,13.487,14.59375
2022-02-04 02:00:00,12.499,14.4375
2022-02-04 03:00:00,14.006,14.53125
2022-02-04 04:00:00,17.034,14.4375
2022-02-04 05:00:00,18.124,14.4375
2022-02-04 06:00:00,22.421,14.53125
2022-02-04 07:00:00,20.016,16.3125
2022-02-04 08:00:00,17.681,17.625
2022-02-04 09:00:00,17.5,17.6875
2022-02-04 10:00:00,18.587,14.6875
2022-02-04 11:00:00,18.067,10.4375
2022-02-04 12:00:00,16.732,6.90625
2022-02-04 13:00:00,14.923,4.46875
2022-02-04 14:00:00,11.872,3.71875
2022-02-04 15:00:00,9.279,3.4140625
2022-02-04 16:00:00,6.71,3.0078125
