time,PM25,PM25_model
2022-01-27 01:00:00,7.5699,2.6484375
2022-01-27 02:00:00,8.60985,3.0546875
2022-01-27 03:00:00,8.05772,3.3359375
2022-01-27 04:00:00,8.6364,3.6484375
2022-01-27 05:00:00,9.77246,4.3125
2022-01-27 06:00:00,9.3801,5.765625
2022-01-27 07:00:00,10.5118,6.109375
2022-01-27 08:00:00,9.47577,5.1875
2022-01-27 09:00:00,5.60631,4.109375
2022-01-27 10:00:00,3.1685,4.859375
2022-01-27 11:00:00,3.16587,5.921875
2022-01-27 12:00:00,3.51939,6.375
2022-01-27 13:00:00,3.71777,4.640625
2022-01-27 14:00:00,4.20428,3.140625
2022-01-27 15:00:00,5.06143,2.015625
2022-01-27 16:00:00,4.12857,1.5976562
2022-01-27 17:00:00,4.97497,1.4296875
2022-01-27 18:00:00,5.24028,1.671875
2022-01-27 19:00:00,4.65151,1.8867188
2022-01-27 20:00:00,4.70154,2.0078125
2022-01-27 21:00:00,4.46893,1.9492188
2022-01-27 22:00:00,4.04496,1.6171875
2022-01-27 23:00:00,3.52466,1.2421875
2022-01-28 00:00:00,2.67717,1.0273438
2022-01-28 01:00:00,1.96573,0.7167969
2022-01-28 02:00:00,2.13997,0.5
2022-01-28 03:00:00,1.96968,0.5
2022-01-28 04:00:00,1.82397,0.5
2022-01-28 05:00:00,1.89331,0.5
2022-01-28 06:00:00,2.25649,0.7578125
2022-01-28 07:00:00,2.81147,0.9707031
2022-01-28 08:00:00,2.6945,1.0195312
2022-01-28 09:00:00,2.70899,0.99609375
2022-01-28 10:00:00,2.52378,0.8613281
2022-01-28 11:00:00,2.54901,0.69140625
2022-01-28 12:00:00,2.56306,0.5878906
2022-01-28 13:00:00,2.82617,0.5996094
2022-01-28 14:00:00,3.07195,0.69140625
2022-01-28 15:00:00,3.06602,0.7792969
2022-01-28 16:00:00,3.48779,0.8808594
2022-01-28 17:00:00,3.33835,1.1015625
2022-01-28 18:00:00,3.9743,1.5351562
2022-01-28 19:00:00,5.04914,1.9570312
2022-01-28 20:00:00,6.13034,2.1796875
2022-01-28 21:00:00,5.76409,2.34375
2022-01-28 22:00:00,5.35856,2.3515625
2022-01-28 23:00:00,4.90102,1.6289062
2022-01-29 00:00:00,4.40398,1.1015625
2022-01-29 01:00:00,4.57646,0.9550781
2022-01-29 02:00:00,4.39103,1.2929688
2022-01-29 03:00:00,4.44062,2.9765625
2022-01-29 04:00:00,5.04761,4.328125
2022-01-29 05:00:00,6.64494,5.03125
2022-01-29 06:00:00,10.8306,5.828125
2022-01-29 07:00:00,17.2059,5.484375
2022-01-29 08:00:00,15.787,4.8125
2022-01-29 09:00:00,11.8662,4.96875
2022-01-29 10:00:00,7.7053,4.59375
2022-01-29 11:00:00,8.25786,4.796875
2022-01-29 12:00:00,8.34959,4.4375
2022-01-29 13:00:00,6.74874,3.6484375
2022-01-29 14:00:00,5.96796,2.8984375
2022-01-29 15:00:00,4.71712,1.7109375
2022-01-29 16:00:00,4.13998,1.1445312
2022-01-29 17:00:00,3.70109,1.21875
2022-01-29 18:00:00,3.47704,1.5507812
2022-01-29 19:00:00,3.27449,1.3242188
2022-01-29 20:00:00,3.4134,0.8828125
2022-01-29 21:00:00,3.4946,0.8125
2022-01-29 22:00:00,3.80204,0.9589844
2022-01-29 23:00:00,4.9302,1.0976562
2022-01-30 00:00:00,4.90299,1.2539062
2022-01-30 01:00:00,5.03378,1.4492188
2022-01-30 02:00:00,5.26134,1.3710938
2022-01-30 03:00:00,5.24642,1.1445312
2022-01-30 04:00:00,3.40748,0.8769531
2022-01-30 05:00:00,4.24093,0.7578125
2022-01-30 06:00:00,4.30566,0.6953125
2022-01-30 07:00:00,4.81653,0.640625
2022-01-30 08:00:00,4.2677,0.5488281
2022-01-30 09:00:00,2.87269,0.5
