time,NO2,NO2_model
2022-01-27 01:00:00,5.7375,3.3359375
2022-01-27 02:00:00,1.9125,2.484375
2022-01-27 03:00:00,1.53,2.0078125
2022-01-27 04:00:00,1.9125,1.734375
2022-01-27 05:00:00,1.72125,1.6484375
2022-01-27 06:00:00,1.53,1.7109375
2022-01-27 07:00:00,2.86875,2.2421875
2022-01-27 08:00:00,8.415,3.5546875
2022-01-27 09:00:00,10.51875,5.09375
2022-01-27 10:00:00,9.945,6.59375
2022-01-27 11:00:00,10.3275,7.359375
2022-01-27 12:00:00,11.66625,5.984375
2022-01-27 13:00:00,15.3,3.59375
2022-01-27 14:00:00,9.75375,2.6953125
2022-01-27 15:00:00,12.81375,2.734375
2022-01-27 16:00:00,14.1525,4.796875
2022-01-27 17:00:00,30.02625,8.71875
2022-01-27 18:00:00,61.39125,11.8125
2022-01-27 19:00:00,58.33125,13.0
2022-01-27 20:00:00,67.89375,12.5
2022-01-27 21:00:00,52.4025,11.125
2022-01-27 22:00:00,41.31,10.09375
2022-01-27 23:00:00,39.015,9.59375
2022-01-28 00:00:00,29.07,8.71875
2022-01-28 01:00:00,22.37625,9.40625
2022-01-28 02:00:00,8.7975,9.15625
2022-01-28 03:00:00,7.45875,9.15625
2022-01-28 04:00:00,10.51875,8.96875
2022-01-28 05:00:00,19.5075,8.90625
2022-01-28 06:00:00,33.85125,9.65625
2022-01-28 07:00:00,40.1625,14.71875
2022-01-28 08:00:00,55.08,23.625
2022-01-28 09:00:00,64.26,28.75
2022-01-28 10:00:00,76.69125,28.0625
2022-01-28 11:00:00,26.01,24.625
2022-01-28 12:00:00,13.57875,22.9375
2022-01-28 13:00:00,15.3,12.84375
2022-01-28 14:00:00,15.49125,9.40625
2022-01-28 15:00:00,15.3,7.53125
2022-01-28 16:00:00,17.9775,6.84375
2022-01-28 17:00:00,16.065,6.9375
2022-01-28 18:00:00,12.81375,6.671875
2022-01-28 19:00:00,9.5625,6.5
2022-01-28 20:00:00,10.3275,5.984375
2022-01-28 21:00:00,6.12,5.46875
2022-01-28 22:00:00,4.2075,4.828125
2022-01-28 23:00:00,4.01625,3.9765625
2022-01-29 00:00:00,2.48625,3.46875
2022-01-29 01:00:00,1.33875,2.90625
2022-01-29 02:00:00,1.53,2.3984375
2022-01-29 03:00:00,1.72125,1.9492188
2022-01-29 04:00:00,1.53,1.734375
2022-01-29 05:00:00,1.53,1.6054688
2022-01-29 06:00:00,1.33875,1.6484375
2022-01-29 07:00:00,1.72125,1.9257812
2022-01-29 08:00:00,2.48625,2.484375
2022-01-29 09:00:00,2.86875,3.078125
2022-01-29 10:00:00,3.25125,3.421875
2022-01-29 11:00:00,4.2075,3.3359375
2022-01-29 12:00:00,4.59,2.953125
2022-01-29 13:00:00,4.78125,2.78125
2022-01-29 14:00:00,5.7375,2.953125
2022-01-29 15:00:00,6.5025,3.25
2022-01-29 16:00:00,7.84125,3.3828125
2022-01-29 17:00:00,9.37125,3.3359375
2022-01-29 18:00:00,10.13625,2.9921875
2022-01-29 19:00:00,16.065,3.8125
2022-01-29 20:00:00,29.64375,4.96875
2022-01-29 21:00:00,23.52375,5.390625
2022-01-29 22:00:00,20.46375,5.390625
2022-01-29 23:00:00,12.81375,5.09375
2022-01-30 00:00:00,12.81375,4.53125
2022-01-30 01:00:00,11.28375,4.3125
2022-01-30 02:00:00,7.65,3.9765625
2022-01-30 03:00:00,6.12,4.015625
2022-01-30 04:00:00,9.18,4.1875
2022-01-30 05:00:00,10.13625,4.578125
2022-01-30 06:00:00,11.66625,5.4375
2022-01-30 07:00:00,9.5625,8.96875
2022-01-30 08:00:00,17.78625,14.90625
2022-01-30 09:00:00,29.835,18.5
2022-01-30 10:00:00,31.365,16.9375
2022-01-30 11:00:00,12.04875,13.53125
2022-01-30 12:00:00,8.415,10.875
2022-01-30 13:00:00,3.825,2.953125
2022-01-30 14:00:00,1.53,3.59375
2022-01-30 15:00:00,3.25125,3.9765625
2022-01-30 16:00:00,3.825,3.8125
2022-01-30 17:00:00,6.69375,3.8515625
2022-01-30 18:00:00,6.31125,3.640625
2022-01-30 19:00:00,5.92875,3.5078125
2022-01-30 20:00:00,5.16375,3.296875
2022-01-30 21:00:00,4.2075,2.90625
2022-01-30 22:00:00,2.6775,2.671875
2022-01-30 23:00:00,2.295,2.3984375
2022-01-31 00:00:00,0.0,1.3359375
2022-01-31 01:00:00,0.0,0.85546875
2022-01-31 02:00:00,0.0,0.78125
2022-01-31 03:00:00,0.0,0.8027344
2022-01-31 04:00:00,0.0,0.78125
2022-01-31 05:00:00,0.0,0.7167969
2022-01-31 06:00:00,1.72125,0.6582031
2022-01-31 07:00:00,7.07625,0.8671875
2022-01-31 08:00:00,11.28375,1.3476562
2022-01-31 09:00:00,12.6225,1.7109375
2022-01-31 10:00:00,17.595,1.7539062
2022-01-31 11:00:00,8.415,1.6054688
2022-01-31 12:00:00,6.12,1.453125
2022-01-31 13:00:00,7.07625,1.4335938
2022-01-31 14:00:00,8.0325,1.5195312
2022-01-31 15:00:00,8.7975,1.6914062
2022-01-31 16:00:00,10.90125,2.2265625
2022-01-31 17:00:00,22.75875,3.125
2022-01-31 18:00:00,23.52375,3.9375
2022-01-31 19:00:00,29.4525,4.53125
2022-01-31 20:00:00,22.37625,4.96875
2022-01-31 21:00:00,16.25625,5.171875
2022-01-31 22:00:00,16.065,5.5625
2022-01-31 23:00:00,11.66625,5.34375
2022-02-01 00:00:00,8.22375,4.453125
2022-02-01 01:00:00,5.7375,5.4375
2022-02-01 02:00:00,1.53,4.0625
2022-02-01 03:00:00,1.53,2.8671875
2022-02-01 04:00:00,1.72125,2.0546875
2022-02-01 05:00:00,1.72125,1.9257812
2022-02-01 06:00:00,2.86875,2.0703125
2022-02-01 07:00:00,5.16375,2.8203125
2022-02-01 08:00:00,9.18,4.0625
2022-02-01 09:00:00,12.6225,5.296875
2022-02-01 10:00:00,11.0925,6.421875
2022-02-01 11:00:00,8.0325,6.84375
2022-02-01 12:00:00,7.65,6.15625
2022-02-01 13:00:00,6.12,4.625
2022-02-01 14:00:00,5.92875,3.7265625
2022-02-01 15:00:00,10.90125,3.2109375
2022-02-01 16:00:00,8.60625,2.90625
2022-02-01 17:00:00,8.0325,3.0390625
2022-02-01 18:00:00,8.415,3.3359375
2022-02-01 19:00:00,8.0325,3.3828125
2022-02-01 20:00:00,11.28375,3.3828125
2022-02-01 21:00:00,14.34375,3.25
2022-02-01 22:00:00,13.96125,3.46875
2022-02-01 23:00:00,9.5625,4.0625
2022-02-02 00:00:00,5.92875,4.625
2022-02-02 01:00:00,3.825,4.015625
2022-02-02 02:00:00,1.9125,3.8515625
2022-02-02 03:00:00,0.95625,3.421875
2022-02-02 04:00:00,1.1475,3.078125
2022-02-02 05:00:00,2.295,3.078125
2022-02-02 06:00:00,2.6775,3.421875
2022-02-02 07:00:00,4.9725,4.53125
2022-02-02 08:00:00,11.0925,6.328125
2022-02-02 09:00:00,19.125,7.953125
2022-02-02 10:00:00,18.93375,9.3125
2022-02-02 11:00:00,11.8575,9.75
2022-02-02 12:00:00,8.98875,8.8125
2022-02-02 13:00:00,10.3275,5.734375
2022-02-02 14:00:00,9.37125,5.09375
2022-02-02 15:00:00,6.69375,5.34375
2022-02-02 16:00:00,9.18,7.453125
2022-02-02 17:00:00,18.36,10.875
2022-02-02 18:00:00,24.0975,13.6875
2022-02-02 19:00:00,14.34375,12.5
2022-02-02 20:00:00,10.3275,9.59375
2022-02-02 21:00:00,7.07625,6.9375
2022-02-02 22:00:00,3.63375,5.21875
2022-02-02 23:00:00,2.10375,4.453125
2022-02-03 00:00:00,1.53,3.8984375
2022-02-03 01:00:00,0.95625,3.8515625
2022-02-03 02:00:00,0.19125,2.90625
2022-02-03 03:00:00,0.19125,2.4375
2022-02-03 04:00:00,0.19125,2.1796875
2022-02-03 05:00:00,0.765,2.2421875
2022-02-03 06:00:00,1.33875,2.3515625
2022-02-03 07:00:00,2.6775,2.8671875
2022-02-03 08:00:00,5.92875,4.140625
2022-02-03 09:00:00,9.75375,5.5625
2022-02-03 10:00:00,8.22375,6.59375
2022-02-03 11:00:00,8.0325,6.671875
2022-02-03 12:00:00,8.415,6.15625
2022-02-03 13:00:00,8.60625,5.09375
2022-02-03 14:00:00,5.16375,4.484375
2022-02-03 15:00:00,6.12,3.8515625
2022-02-03 16:00:00,7.65,3.8984375
2022-02-03 17:00:00,7.45875,5.296875
2022-02-03 18:00:00,8.98875,6.9375
2022-02-03 19:00:00,7.2675,7.453125
2022-02-03 20:00:00,5.355,6.765625
2022-02-03 21:00:00,4.39875,5.8125
2022-02-03 22:00:00,2.86875,4.703125
2022-02-03 23:00:00,1.33875,3.8984375
2022-02-04 00:00:00,0.0,3.296875
2022-02-04 01:00:00,0.0,2.4140625
2022-02-04 02:00:00,0.0,2.0546875
2022-02-04 03:00:00,0.0,1.734375
2022-02-04 04:00:00,0.0,1.4335938
2022-02-04 05:00:00,0.0,1.3242188
2022-02-04 06:00:00,0.0,1.5820312
2022-02-04 07:00:00,0.19125,2.5234375
2022-02-04 08:00:00,4.9725,4.0625
2022-02-04 09:00:00,15.10875,4.703125
2022-02-04 10:00:00,12.43125,4.140625
2022-02-04 11:00:00,7.84125,3.078125
2022-02-04 12:00:00,3.4425,2.484375
2022-02-04 13:00:00,3.825,1.453125
2022-02-04 14:00:00,4.01625,1.3476562
2022-02-04 15:00:00,3.4425,1.5820312
2022-02-04 16:00:00,5.16375,2.4609375
2022-02-04 17:00:00,9.5625,4.359375
2022-02-04 18:00:00,15.87375,6.765625
2022-02-04 19:00:00,19.31625,8.46875
2022-02-04 20:00:00,20.08125,9.25
2022-02-04 21:00:00,18.55125,9.3125
2022-02-04 22:00:00,15.49125,9.15625
2022-02-04 23:00:00,10.71,8.96875
2022-02-05 00:00:00,9.945,8.46875
2022-02-05 01:00:00,6.885,5.46875
2022-02-05 02:00:00,4.39875,5.4375
2022-02-05 03:00:00,3.06,5.984375
2022-02-05 04:00:00,2.48625,6.25
2022-02-05 05:00:00,3.825,5.984375
2022-02-05 06:00:00,2.48625,5.5625
2022-02-05 07:00:00,2.295,5.640625
2022-02-05 08:00:00,2.48625,5.984375
2022-02-05 09:00:00,3.4425,5.8125
2022-02-05 10:00:00,3.825,5.5625
2022-02-05 11:00:00,2.86875,5.171875
2022-02-05 12:00:00,2.6775,4.359375
2022-02-05 13:00:00,2.48625,2.5703125
2022-02-05 14:00:00,2.48625,1.8203125
2022-02-05 15:00:00,2.6775,1.7109375
2022-02-05 16:00:00,1.53,1.8632812
2022-02-05 17:00:00,2.6775,2.1171875
2022-02-05 18:00:00,2.6775,2.2421875
2022-02-05 19:00:00,2.10375,2.1171875
2022-02-05 20:00:00,2.10375,1.8828125
2022-02-05 21:00:00,0.95625,1.6054688
2022-02-05 22:00:00,0.3825,1.390625
2022-02-05 23:00:00,0.0,1.2617188
2022-02-06 00:00:00,0.0,1.0898438
2022-02-06 01:00:00,0.0,0.9316406
2022-02-06 02:00:00,0.0,0.8027344
2022-02-06 03:00:00,0.0,0.73828125
2022-02-06 04:00:00,0.0,0.7050781
2022-02-06 05:00:00,0.0,0.6953125
2022-02-06 06:00:00,0.0,0.7265625
2022-02-06 07:00:00,0.0,0.9746094
2022-02-06 08:00:00,0.0,1.5195312
2022-02-06 09:00:00,0.765,2.140625
2022-02-06 10:00:00,0.3825,2.5234375
2022-02-06 11:00:00,1.72125,2.5234375
2022-02-06 12:00:00,4.01625,2.2265625
2022-02-06 13:00:00,3.63375,2.0546875
2022-02-06 14:00:00,4.01625,2.140625
2022-02-06 15:00:00,4.59,2.265625
2022-02-06 16:00:00,3.25125,2.2890625
2022-02-06 17:00:00,5.16375,2.265625
2022-02-06 18:00:00,2.6775,2.09375
2022-02-06 19:00:00,2.6775,1.7109375
2022-02-06 20:00:00,3.4425,1.4335938
2022-02-06 21:00:00,2.86875,1.4335938
2022-02-06 22:00:00,3.06,1.5820312
2022-02-06 23:00:00,2.10375,1.6679688
2022-02-07 00:00:00,1.1475,1.6054688
2022-02-07 01:00:00,1.1475,1.9882812
2022-02-07 02:00:00,0.3825,2.15625
2022-02-07 03:00:00,1.1475,2.203125
2022-02-07 04:00:00,2.10375,2.5859375
2022-02-07 05:00:00,3.63375,3.3828125
2022-02-07 06:00:00,5.54625,4.578125
2022-02-07 07:00:00,8.7975,7.953125
2022-02-07 08:00:00,14.9175,13.34375
