time,NO2,NO2_model
2022-01-27 01:00:00,2.48625,1.2968749
2022-01-27 02:00:00,2.295,0.9648437
2022-01-27 03:00:00,2.10375,0.7070312
2022-01-27 04:00:00,2.48625,0.5839843
2022-01-27 05:00:00,2.295,0.5742187
2022-01-27 06:00:00,2.86875,0.69726557
2022-01-27 07:00:00,5.92875,1.2109374
2022-01-27 08:00:00,9.945,2.0390623
2022-01-27 09:00:00,21.8025,2.5546873
2022-01-27 10:00:00,14.72625,2.8281248
2022-01-27 11:00:00,10.3275,2.8281248
2022-01-27 12:00:00,8.60625,2.3203123
2022-01-27 13:00:00,7.45875,1.8437499
2022-01-27 14:00:00,7.65,1.8437499
2022-01-27 15:00:00,9.18,2.0390623
2022-01-27 16:00:00,15.49125,2.7890623
2022-01-27 17:00:00,22.185,4.3281245
2022-01-27 18:00:00,29.835,5.8281245
2022-01-27 19:00:00,24.8625,6.4374995
2022-01-27 20:00:00,20.655,6.0937495
2022-01-27 21:00:00,16.25625,5.3593745
2022-01-27 22:00:00,13.96125,4.8437495
2022-01-27 23:00:00,30.9825,4.7187495
2022-01-28 00:00:00,28.49625,4.3749995
2022-01-28 01:00:00,9.37125,3.9062498
2022-01-28 02:00:00,13.3875,3.4765623
2022-01-28 03:00:00,9.37125,3.1328123
2022-01-28 04:00:00,7.45875,2.8281248
2022-01-28 05:00:00,6.69375,2.6406248
2022-01-28 06:00:00,13.005,2.7890623
2022-01-28 07:00:00,14.34375,4.2499995
2022-01-28 08:00:00,20.08125,6.6093745
2022-01-28 09:00:00,45.70875,7.2968745
2022-01-28 10:00:00,30.2175,4.5937495
2022-01-28 11:00:00,13.3875,3.7734373
2022-01-28 12:00:00,7.65,2.9140623
2022-01-28 13:00:00,8.7975,2.7265623
2022-01-28 14:00:00,12.04875,2.9609373
2022-01-28 15:00:00,16.83,3.0859373
2022-01-28 16:00:00,20.08125,2.9999998
2022-01-28 17:00:00,16.83,3.1328123
2022-01-28 18:00:00,22.185,3.2578123
2022-01-28 19:00:00,12.81375,2.9140623
2022-01-28 20:00:00,10.3275,2.4062498
2022-01-28 21:00:00,6.31125,2.0624998
2022-01-28 22:00:00,5.355,1.7148436
2022-01-28 23:00:00,3.4425,1.4570311
2022-01-29 00:00:00,2.6775,1.2343749
2022-01-29 01:00:00,1.53,0.90039057
2022-01-29 02:00:00,1.33875,0.7070312
2022-01-29 03:00:00,1.33875,0.60156244
2022-01-29 04:00:00,1.1475,0.5839843
2022-01-29 05:00:00,0.95625,0.61718744
2022-01-29 06:00:00,1.1475,0.69726557
2022-01-29 07:00:00,2.6775,0.8789062
2022-01-29 08:00:00,2.295,1.1171874
2022-01-29 09:00:00,2.48625,1.1484374
2022-01-29 10:00:00,2.48625,0.98632807
2022-01-29 11:00:00,4.2075,0.8789062
2022-01-29 12:00:00,4.39875,0.8789062
2022-01-29 13:00:00,5.54625,0.97656244
2022-01-29 14:00:00,7.84125,1.2343749
2022-01-29 15:00:00,7.2675,1.7578124
2022-01-29 16:00:00,8.22375,1.6953124
2022-01-29 17:00:00,10.51875,1.6523436
2022-01-29 18:00:00,10.71,1.8242186
2022-01-29 19:00:00,11.8575,1.9531249
2022-01-29 20:00:00,9.18,2.0156248
2022-01-29 21:00:00,8.22375,1.9531249
2022-01-29 22:00:00,9.945,1.9726561
2022-01-29 23:00:00,6.5025,2.1015623
2022-01-30 00:00:00,6.5025,2.0390623
2022-01-30 01:00:00,4.9725,1.9101561
2022-01-30 02:00:00,3.4425,1.7148436
