time,NO2,NO2_model
2022-01-27 01:00:00,9.945,2.71875
2022-01-27 02:00:00,9.5625,1.9882812
2022-01-27 03:00:00,10.51875,1.5820312
2022-01-27 04:00:00,9.5625,1.390625
2022-01-27 05:00:00,7.84125,1.3242188
2022-01-27 06:00:00,7.65,1.390625
2022-01-27 07:00:00,10.71,2.0703125
2022-01-27 08:00:00,13.005,3.3828125
2022-01-27 09:00:00,15.6825,4.359375
2022-01-27 10:00:00,16.63875,5.09375
2022-01-27 11:00:00,21.22875,7.109375
2022-01-27 12:00:00,23.14125,10.59375
2022-01-27 13:00:00,18.55125,11.125
2022-01-27 14:00:00,17.595,9.84375
2022-01-27 15:00:00,12.6225,9.9375
2022-01-27 16:00:00,20.2725,13.0
2022-01-27 17:00:00,30.9825,20.5625
2022-01-27 18:00:00,52.21125,28.0625
2022-01-27 19:00:00,50.49,34.25
2022-01-27 20:00:00,52.21125,35.875
2022-01-27 21:00:00,70.38,31.8125
2022-01-27 22:00:00,79.1775,27.75
2022-01-27 23:00:00,78.03,25.0
2022-01-28 00:00:00,62.53875,20.6875
2022-01-28 01:00:00,54.315,22.9375
2022-01-28 02:00:00,52.59375,20.6875
2022-01-28 03:00:00,42.4575,20.0
2022-01-28 04:00:00,39.78,19.875
2022-01-28 05:00:00,34.23375,20.1875
2022-01-28 06:00:00,34.425,21.875
2022-01-28 07:00:00,39.3975,28.4375
2022-01-28 08:00:00,43.03125,34.25
2022-01-28 09:00:00,46.665,35.875
2022-01-28 10:00:00,61.965,31.8125
2022-01-28 11:00:00,61.2,24.3125
2022-01-28 12:00:00,37.29375,17.4375
2022-01-28 13:00:00,29.26125,9.5
2022-01-28 14:00:00,27.54,10.4375
2022-01-28 15:00:00,21.61125,8.03125
2022-01-28 16:00:00,32.13,6.328125
2022-01-28 17:00:00,39.97125,7.625
2022-01-28 18:00:00,42.4575,8.71875
2022-01-28 19:00:00,21.42,8.375
2022-01-28 20:00:00,12.24,7.015625
2022-01-28 21:00:00,8.22375,5.640625
2022-01-28 22:00:00,6.885,3.765625
2022-01-28 23:00:00,6.31125,2.78125
2022-01-29 00:00:00,6.885,2.203125
2022-01-29 01:00:00,6.12,1.4765625
2022-01-29 02:00:00,6.12,1.15625
2022-01-29 03:00:00,4.39875,1.0703125
2022-01-29 04:00:00,4.78125,1.0703125
2022-01-29 05:00:00,3.25125,1.078125
2022-01-29 06:00:00,3.25125,1.1445312
2022-01-29 07:00:00,3.825,1.5390625
2022-01-29 08:00:00,4.59,2.09375
2022-01-29 09:00:00,5.355,2.3515625
2022-01-29 10:00:00,7.45875,2.3125
2022-01-29 11:00:00,9.5625,2.328125
2022-01-29 12:00:00,11.66625,2.4609375
2022-01-29 13:00:00,9.18,2.5859375
2022-01-29 14:00:00,8.22375,2.71875
2022-01-29 15:00:00,6.69375,3.0390625
2022-01-29 16:00:00,7.45875,3.8125
2022-01-29 17:00:00,13.3875,5.90625
2022-01-29 18:00:00,13.57875,8.28125
2022-01-29 19:00:00,21.42,13.34375
2022-01-29 20:00:00,24.8625,20.5625
2022-01-29 21:00:00,46.2825,25.6875
2022-01-29 22:00:00,72.86625,28.75
2022-01-29 23:00:00,49.3425,27.0625
2022-01-30 00:00:00,30.02625,21.875
2022-01-30 01:00:00,20.46375,15.59375
2022-01-30 02:00:00,22.95,14.5625
2022-01-30 03:00:00,41.11875,13.1875
2022-01-30 04:00:00,57.375,11.96875
2022-01-30 05:00:00,47.8125,11.46875
2022-01-30 06:00:00,39.58875,12.65625
2022-01-30 07:00:00,39.78,20.1875
2022-01-30 08:00:00,35.955,31.8125
2022-01-30 09:00:00,36.14625,35.25
2022-01-30 10:00:00,43.79625,28.75
2022-01-30 11:00:00,49.725,21.1875
2022-01-30 12:00:00,50.68125,15.59375
2022-01-30 13:00:00,14.535,4.796875
2022-01-30 14:00:00,11.475,4.484375
2022-01-30 15:00:00,13.005,3.6796875
2022-01-30 16:00:00,11.66625,3.2109375
2022-01-30 17:00:00,17.595,3.8515625
2022-01-30 18:00:00,24.0975,4.140625
2022-01-30 19:00:00,17.02125,4.109375
2022-01-30 20:00:00,19.125,3.3359375
2022-01-30 21:00:00,9.37125,2.3515625
2022-01-30 22:00:00,6.12,2.2890625
2022-01-30 23:00:00,5.54625,2.71875
2022-01-31 00:00:00,3.825,2.6484375
2022-01-31 01:00:00,3.63375,2.2421875
2022-01-31 02:00:00,3.63375,1.96875
2022-01-31 03:00:00,2.10375,1.8398438
2022-01-31 04:00:00,2.10375,1.796875
2022-01-31 05:00:00,2.295,1.8828125
2022-01-31 06:00:00,2.86875,2.2421875
2022-01-31 07:00:00,4.59,3.3359375
2022-01-31 08:00:00,7.45875,4.65625
2022-01-31 09:00:00,12.24,5.09375
2022-01-31 10:00:00,15.87375,4.359375
2022-01-31 11:00:00,11.0925,3.421875
2022-01-31 12:00:00,9.75375,2.6328125
2022-01-31 13:00:00,8.98875,2.4609375
2022-01-31 14:00:00,8.415,3.0390625
2022-01-31 15:00:00,21.8025,3.8125
2022-01-31 16:00:00,14.9175,4.921875
2022-01-31 17:00:00,17.9775,7.109375
2022-01-31 18:00:00,25.43625,9.15625
2022-01-31 19:00:00,22.5675,10.34375
2022-01-31 20:00:00,17.2125,10.28125
2022-01-31 21:00:00,14.9175,9.3125
2022-01-31 22:00:00,17.02125,8.28125
2022-01-31 23:00:00,19.125,7.28125
2022-02-01 00:00:00,12.6225,5.90625
2022-02-01 01:00:00,8.98875,5.140625
2022-02-01 02:00:00,5.54625,4.0625
2022-02-01 03:00:00,5.54625,3.5546875
2022-02-01 04:00:00,4.01625,3.1640625
2022-02-01 05:00:00,4.01625,2.953125
2022-02-01 06:00:00,4.2075,2.953125
2022-02-01 07:00:00,7.2675,3.640625
2022-02-01 08:00:00,14.535,5.09375
2022-02-01 09:00:00,21.22875,6.328125
2022-02-01 10:00:00,10.51875,6.59375
2022-02-01 11:00:00,10.90125,6.25
2022-02-01 12:00:00,11.8575,5.8125
2022-02-01 13:00:00,10.71,5.390625
2022-02-01 14:00:00,10.90125,5.46875
2022-02-01 15:00:00,9.75375,6.078125
2022-02-01 16:00:00,11.475,6.671875
2022-02-01 17:00:00,13.57875,7.359375
2022-02-01 18:00:00,15.87375,7.953125
2022-02-01 19:00:00,17.02125,8.21875
2022-02-01 20:00:00,15.10875,7.875
2022-02-01 21:00:00,18.36,7.109375
2022-02-01 22:00:00,16.4475,6.421875
2022-02-01 23:00:00,13.3875,5.8125
2022-02-02 00:00:00,10.71,5.046875
2022-02-02 01:00:00,7.84125,5.21875
2022-02-02 02:00:00,5.92875,4.578125
2022-02-02 03:00:00,6.31125,4.140625
2022-02-02 04:00:00,5.92875,3.9375
2022-02-02 05:00:00,5.7375,3.9765625
2022-02-02 06:00:00,6.885,4.359375
2022-02-02 07:00:00,12.24,5.984375
2022-02-02 08:00:00,19.125,8.5625
2022-02-02 09:00:00,35.5725,10.34375
2022-02-02 10:00:00,32.5125,10.59375
2022-02-02 11:00:00,17.2125,10.1875
2022-02-02 12:00:00,10.51875,10.53125
2022-02-02 13:00:00,11.0925,10.53125
2022-02-02 14:00:00,10.90125,9.75
2022-02-02 15:00:00,13.96125,8.71875
2022-02-02 16:00:00,14.535,7.703125
2022-02-02 17:00:00,24.28875,7.1875
2022-02-02 18:00:00,23.90625,6.765625
2022-02-02 19:00:00,24.28875,6.421875
2022-02-02 20:00:00,19.125,5.90625
2022-02-02 21:00:00,14.34375,5.21875
