time,NO2,NO2_model
2022-01-27 01:00:00,17.1347,21.0625
2022-01-27 02:00:00,14.0914,20.5625
2022-01-27 03:00:00,15.1128,19.875
2022-01-27 04:00:00,16.6227,19.0
2022-01-27 05:00:00,19.4121,19.0
2022-01-27 06:00:00,24.2585,22.9375
2022-01-27 07:00:00,27.0532,28.75
2022-01-27 08:00:00,24.2426,32.875
2022-01-27 09:00:00,20.0834,35.25
2022-01-27 10:00:00,16.4915,33.5
2022-01-27 11:00:00,14.3214,31.1875
2022-01-27 12:00:00,16.7279,27.375
2022-01-27 13:00:00,18.2941,24.625
2022-01-27 14:00:00,19.6797,22.9375
2022-01-27 15:00:00,22.3358,23.25
2022-01-27 16:00:00,27.3713,23.9375
2022-01-27 17:00:00,27.4956,24.625
2022-01-27 18:00:00,24.5628,24.625
2022-01-27 19:00:00,25.5454,23.625
2022-01-27 20:00:00,27.8966,21.375
2022-01-27 21:00:00,26.341,19.1875
2022-01-27 22:00:00,21.0915,17.125
2022-01-27 23:00:00,20.3086,15.40625
2022-01-28 00:00:00,15.8425,15.25
2022-01-28 01:00:00,13.93,14.21875
2022-01-28 02:00:00,13.5285,14.5625
2022-01-28 03:00:00,13.76,14.90625
2022-01-28 04:00:00,12.4253,13.53125
2022-01-28 05:00:00,7.83495,9.9375
2022-01-28 06:00:00,9.80484,8.125
2022-01-28 07:00:00,13.7207,8.46875
2022-01-28 08:00:00,15.4596,8.8125
2022-01-28 09:00:00,14.6252,8.71875
2022-01-28 10:00:00,13.4908,8.90625
2022-01-28 11:00:00,15.0028,9.84375
2022-01-28 12:00:00,14.3145,10.78125
2022-01-28 13:00:00,,11.28125
2022-01-28 14:00:00,19.9671,11.46875
2022-01-28 15:00:00,19.2215,11.28125
2022-01-28 16:00:00,20.5873,11.46875
2022-01-28 17:00:00,17.2956,11.96875
2022-01-28 18:00:00,17.2059,12.5
2022-01-28 19:00:00,16.0746,12.65625
2022-01-28 20:00:00,11.3828,12.15625
2022-01-28 21:00:00,15.8648,11.625
2022-01-28 22:00:00,11.3313,11.625
2022-01-28 23:00:00,14.6656,11.28125
2022-01-29 00:00:00,13.5805,10.9375
2022-01-29 01:00:00,12.3882,10.875
2022-01-29 02:00:00,20.1689,12.65625
2022-01-29 03:00:00,18.6505,13.875
2022-01-29 04:00:00,25.5018,14.21875
2022-01-29 05:00:00,24.5145,14.5625
2022-01-29 06:00:00,19.9448,17.4375
2022-01-29 07:00:00,23.1851,22.25
2022-01-29 08:00:00,20.4616,25.3125
2022-01-29 09:00:00,13.8886,22.25
2022-01-29 10:00:00,17.0704,18.3125
2022-01-29 11:00:00,12.0472,15.40625
2022-01-29 12:00:00,9.19831,13.6875
2022-01-29 13:00:00,9.87442,13.1875
2022-01-29 14:00:00,9.74854,14.03125
2022-01-29 15:00:00,10.5925,14.71875
2022-01-29 16:00:00,10.6878,14.21875
2022-01-29 17:00:00,11.5073,13.1875
2022-01-29 18:00:00,9.43731,12.15625
2022-01-29 19:00:00,8.19345,11.28125
2022-01-29 20:00:00,9.9015,10.875
2022-01-29 21:00:00,9.04217,10.78125
2022-01-29 22:00:00,7.26719,10.34375
2022-01-29 23:00:00,7.78928,9.5
2022-01-30 00:00:00,8.3804,8.90625
2022-01-30 01:00:00,7.62994,8.125
2022-01-30 02:00:00,6.7074,6.9375
2022-01-30 03:00:00,4.36467,5.21875
2022-01-30 04:00:00,2.67468,4.0625
2022-01-30 05:00:00,3.1957,3.8125
2022-01-30 06:00:00,2.64706,4.578125
2022-01-30 07:00:00,2.05965,5.21875
2022-01-30 08:00:00,2.30662,5.0
2022-01-30 09:00:00,2.54455,4.3125
2022-01-30 10:00:00,3.54517,3.7265625
2022-01-30 11:00:00,3.74964,3.59375
2022-01-30 12:00:00,5.41202,3.640625
2022-01-30 13:00:00,5.60216,4.0625
2022-01-30 14:00:00,4.72795,4.65625
2022-01-30 15:00:00,5.37856,5.09375
2022-01-30 16:00:00,4.92871,5.4375
2022-01-30 17:00:00,5.91329,5.734375
2022-01-30 18:00:00,6.338,5.8125
2022-01-30 19:00:00,4.55587,5.734375
2022-01-30 20:00:00,4.09168,5.5625
2022-01-30 21:00:00,3.74221,5.5625
2022-01-30 22:00:00,3.58288,5.4375
2022-01-30 23:00:00,3.72999,5.0
2022-01-31 00:00:00,3.42779,5.5625
2022-01-31 01:00:00,4.77363,6.078125
