time,NO2,NO2_model
2022-01-27 01:00:00,33.41,6.2656245
2022-01-27 02:00:00,38.465,5.1874995
2022-01-27 03:00:00,40.07,4.4218745
2022-01-27 04:00:00,28.149,4.0781245
2022-01-27 05:00:00,,4.2968745
2022-01-27 06:00:00,29.435,5.3593745
2022-01-27 07:00:00,35.663,6.5156245
2022-01-27 08:00:00,45.456,5.7499995
2022-01-27 09:00:00,31.037,3.6484373
2022-01-27 10:00:00,26.112,2.7890623
2022-01-27 11:00:00,13.962,2.2343748
2022-01-27 12:00:00,8.47,1.6718749
2022-01-27 13:00:00,14.542,1.2343749
2022-01-27 14:00:00,14.298,1.0312499
2022-01-27 15:00:00,13.06,0.8261718
2022-01-27 16:00:00,17.212,0.7929687
2022-01-27 17:00:00,13.341,0.81445307
2022-01-27 18:00:00,11.3,0.8261718
2022-01-27 19:00:00,13.517,0.86914057
2022-01-27 20:00:00,8.745,0.80468744
2022-01-27 21:00:00,9.156,0.6757812
2022-01-27 22:00:00,12.465,0.61718744
2022-01-27 23:00:00,10.932,0.6054687
2022-01-28 00:00:00,7.044,0.5742187
2022-01-28 01:00:00,13.386,0.5195312
2022-01-28 02:00:00,13.361,0.5371093
2022-01-28 03:00:00,6.03,0.5683593
2022-01-28 04:00:00,13.268,0.61718744
2022-01-28 05:00:00,15.451,0.66406244
2022-01-28 06:00:00,24.302,0.78320307
2022-01-28 07:00:00,26.021,1.0195311
2022-01-28 08:00:00,32.812,1.1679686
2022-01-28 09:00:00,23.523,1.1679686
2022-01-28 10:00:00,25.41,1.1679686
2022-01-28 11:00:00,24.287,1.2031249
2022-01-28 12:00:00,16.876,1.2460936
2022-01-28 13:00:00,15.625,1.1601561
2022-01-28 14:00:00,17.24,1.1054686
2022-01-28 15:00:00,22.244,1.0390624
2022-01-28 16:00:00,39.276,1.1171874
2022-01-28 17:00:00,32.085,1.2460936
2022-01-28 18:00:00,70.446,1.7812499
2022-01-28 19:00:00,14.966,3.7343748
2022-01-28 20:00:00,23.855,5.1562495
2022-01-28 21:00:00,,4.8124995
2022-01-28 22:00:00,9.114,4.4218745
2022-01-28 23:00:00,15.977,5.8281245
2022-01-29 00:00:00,14.856,8.999999
2022-01-29 01:00:00,22.028,10.718749
2022-01-29 02:00:00,32.233,11.312499
2022-01-29 03:00:00,24.58,12.874999
2022-01-29 04:00:00,23.994,11.499999
2022-01-29 05:00:00,48.954,8.156249
2022-01-29 06:00:00,59.016,5.9218745
2022-01-29 07:00:00,49.301,5.0156245
2022-01-29 08:00:00,39.691,4.7187495
2022-01-29 09:00:00,45.705,4.8124995
2022-01-29 10:00:00,33.409,5.0624995
2022-01-29 11:00:00,45.795,4.8124995
2022-01-29 12:00:00,41.001,4.0312495
2022-01-29 13:00:00,33.477,3.2187498
2022-01-29 14:00:00,35.667,2.7265623
2022-01-29 15:00:00,33.136,2.8749998
2022-01-29 16:00:00,16.588,2.0781248
2022-01-29 17:00:00,21.263,1.0820311
2022-01-29 18:00:00,10.074,0.80468744
2022-01-29 19:00:00,9.932,0.6230468
2022-01-29 20:00:00,9.987,0.46679685
2022-01-29 21:00:00,10.381,0.39648435
2022-01-29 22:00:00,,0.40722653
2022-01-29 23:00:00,15.523,0.4238281
2022-01-30 00:00:00,4.177,0.4287109
2022-01-30 01:00:00,7.189,0.38085935
2022-01-30 02:00:00,4.542,0.34863278
2022-01-30 03:00:00,5.953,0.3222656
2022-01-30 04:00:00,9.168,0.33203122
2022-01-30 05:00:00,5.551,0.35937497
2022-01-30 06:00:00,11.184,0.4130859
2022-01-30 07:00:00,14.113,0.49316403
2022-01-30 08:00:00,12.636,0.52539057
2022-01-30 09:00:00,20.232,0.4238281
2022-01-30 10:00:00,13.694,0.4287109
2022-01-30 11:00:00,16.228,0.48242185
2022-01-30 12:00:00,11.055,0.54101557
2022-01-30 13:00:00,16.053,0.5585937
