sep=,
"Time","dt_sound_level_dB"
2022-04-04 02:58:00,50
2022-04-04 02:59:00,52
2022-04-04 03:00:00,55
2022-04-04 03:01:00,51
2022-04-04 03:02:00,48
2022-04-04 03:03:00,52
2022-04-04 03:05:00,53
2022-04-04 03:06:00,55
2022-04-04 03:07:00,54
2022-04-04 03:08:00,55
2022-04-04 03:09:00,51
2022-04-04 03:10:00,52
2022-04-04 03:11:00,51
2022-04-04 03:12:00,46
2022-04-04 03:13:00,52
2022-04-04 03:14:00,52
2022-04-04 03:15:00,53
2022-04-04 03:16:00,48
2022-04-04 03:17:00,51
2022-04-04 03:18:00,53
2022-04-04 03:28:00,49
2022-04-04 03:29:00,48
2022-04-04 03:30:00,56
2022-04-04 03:31:00,50
2022-04-04 03:32:00,46
2022-04-04 03:33:00,49
2022-04-04 03:34:00,52
2022-04-04 03:35:00,52
2022-04-04 03:36:00,48
2022-04-04 03:37:00,56
2022-04-04 03:38:00,51
2022-04-04 03:39:00,52
2022-04-04 03:40:00,52
2022-04-04 03:41:00,50
2022-04-04 03:42:00,55
2022-04-04 03:43:00,55
2022-04-04 03:44:00,52
2022-04-04 03:45:00,53
2022-04-04 03:46:00,49
2022-04-04 03:47:00,50
2022-04-04 03:48:00,49
2022-04-04 03:49:00,47
2022-04-04 03:50:00,48
2022-04-04 03:51:00,49
2022-04-04 03:52:00,48
2022-04-04 03:53:00,52
2022-04-04 03:54:00,60
2022-04-04 03:55:00,50
2022-04-04 03:56:00,50
2022-04-04 03:57:00,52
2022-04-04 03:58:00,50
2022-04-04 03:59:00,54
2022-04-04 04:00:00,48
2022-04-04 04:01:00,48
2022-04-04 04:02:00,54
2022-04-04 04:03:00,47
2022-04-04 04:04:00,54
2022-04-04 04:06:00,49
2022-04-04 04:07:00,50
2022-04-04 04:08:00,50
2022-04-04 04:09:00,52
2022-04-04 04:10:00,54
2022-04-04 04:11:00,50
2022-04-04 04:12:00,53
2022-04-04 04:13:00,55
2022-04-04 04:14:00,53
2022-04-04 04:15:00,50
2022-04-04 04:16:00,50
2022-04-04 04:17:00,47
2022-04-04 04:18:00,46
2022-04-04 04:19:00,54
2022-04-04 04:20:00,51
2022-04-04 04:21:00,49
2022-04-04 04:22:00,46
2022-04-04 04:23:00,46
2022-04-04 04:24:00,55
2022-04-04 04:25:00,47
2022-04-04 04:26:00,46
2022-04-04 04:27:00,52
2022-04-04 04:28:00,53
2022-04-04 04:29:00,52
2022-04-04 04:30:00,49
2022-04-04 04:31:00,49
2022-04-04 04:32:00,51
2022-04-04 04:33:00,49
2022-04-04 04:34:00,50
2022-04-04 04:35:00,54
2022-04-04 04:36:00,51
2022-04-04 04:37:00,54
2022-04-04 04:48:00,49
2022-04-04 04:49:00,55
2022-04-04 04:50:00,55
2022-04-04 04:51:00,51
2022-04-04 04:52:00,55
2022-04-04 04:53:00,51
2022-04-04 04:54:00,56
2022-04-04 04:55:00,51
2022-04-04 04:56:00,50
2022-04-04 04:57:00,51
2022-04-04 04:58:00,51
2022-04-04 04:59:00,59
2022-04-04 05:00:00,57
2022-04-04 05:01:00,52
2022-04-04 05:02:00,61
2022-04-04 05:03:00,50
2022-04-04 05:04:00,54
2022-04-04 05:05:00,51
2022-04-04 05:07:00,56
2022-04-04 05:08:00,56
2022-04-04 05:09:00,48
2022-04-04 05:10:00,61
2022-04-04 05:11:00,51
2022-04-04 05:12:00,59
2022-04-04 05:13:00,55
2022-04-04 05:14:00,53
2022-04-04 05:15:00,52
2022-04-04 05:16:00,54
2022-04-04 05:17:00,56
2022-04-04 05:18:00,62
2022-04-04 05:19:00,52
2022-04-04 05:20:00,47
2022-04-04 05:21:00,57
2022-04-04 05:22:00,58
2022-04-04 05:23:00,53
2022-04-04 05:24:00,51
2022-04-04 05:25:00,57
2022-04-04 05:26:00,60
2022-04-04 05:27:00,54
2022-04-04 05:28:00,54
2022-04-04 05:29:00,50
2022-04-04 05:30:00,52
2022-04-04 05:31:00,56
2022-04-04 05:32:00,52
2022-04-04 05:33:00,54
2022-04-04 05:34:00,58
2022-04-04 05:35:00,56
2022-04-04 05:36:00,52
2022-04-04 05:37:00,51
