sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:00:00,56
2022-04-04 00:01:00,55
2022-04-04 00:02:00,58
2022-04-04 00:03:00,56
2022-04-04 00:04:00,57
2022-04-04 00:05:00,58
2022-04-04 00:06:00,63
2022-04-04 00:07:00,59
2022-04-04 00:08:00,52
2022-04-04 00:09:00,53
2022-04-04 00:10:00,57
2022-04-04 00:11:00,64
2022-04-04 00:12:00,59
2022-04-04 00:13:00,53
2022-04-04 00:14:00,55
2022-04-04 00:15:00,58
2022-04-04 00:16:00,56
2022-04-04 00:17:00,62
2022-04-04 00:18:00,56
2022-04-04 00:40:00,59
2022-04-04 00:41:00,58
2022-04-04 00:42:00,59
2022-04-04 00:43:00,56
2022-04-04 00:44:00,66
2022-04-04 00:45:00,61
2022-04-04 00:46:00,57
2022-04-04 00:47:00,64
2022-04-04 00:48:00,62
2022-04-04 00:49:00,58
2022-04-04 00:50:00,64
2022-04-04 00:51:00,68
2022-04-04 00:52:00,65
2022-04-04 00:53:00,62
2022-04-04 00:54:00,65
2022-04-04 00:55:00,62
2022-04-04 00:56:00,65
2022-04-04 00:57:00,66
2022-04-04 00:58:00,64
2022-04-04 01:09:00,62
2022-04-04 01:10:00,61
2022-04-04 01:11:00,67
2022-04-04 01:12:00,59
2022-04-04 01:13:00,63
2022-04-04 01:14:00,63
2022-04-04 01:15:00,65
2022-04-04 01:16:00,60
2022-04-04 01:17:00,59
2022-04-04 01:18:00,63
2022-04-04 01:30:00,66
2022-04-04 01:31:00,67
2022-04-04 01:32:00,57
2022-04-04 01:33:00,64
2022-04-04 01:34:00,57
2022-04-04 01:35:00,73
2022-04-04 01:36:00,60
2022-04-04 01:37:00,64
2022-04-04 01:38:00,58
2022-04-04 01:39:00,64
2022-04-04 02:30:00,66
2022-04-04 02:31:00,54
2022-04-04 02:32:00,70
2022-04-04 02:33:00,69
2022-04-04 02:34:00,64
2022-04-04 02:35:00,63
2022-04-04 02:36:00,62
2022-04-04 02:37:00,66
2022-04-04 02:38:00,64
2022-04-04 02:39:00,66
2022-04-04 02:50:00,68
2022-04-04 02:51:00,65
2022-04-04 02:52:00,65
2022-04-04 02:53:00,61
2022-04-04 02:54:00,68
