sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:09:00,49
2022-04-04 00:10:00,53
2022-04-04 00:11:00,50
2022-04-04 00:12:00,52
2022-04-04 00:13:00,51
2022-04-04 00:14:00,47
2022-04-04 00:15:00,53
2022-04-04 00:16:00,49
2022-04-04 00:17:00,51
2022-04-04 00:18:00,53
2022-04-04 00:30:00,48
2022-04-04 00:31:00,47
2022-04-04 00:32:00,50
2022-04-04 00:33:00,48
2022-04-04 00:34:00,48
2022-04-04 00:35:00,53
2022-04-04 00:36:00,51
2022-04-04 00:37:00,52
2022-04-04 00:38:00,50
2022-04-04 00:39:00,50
2022-04-04 00:40:00,51
2022-04-04 00:41:00,50
2022-04-04 00:42:00,54
2022-04-04 00:43:00,54
2022-04-04 00:44:00,55
2022-04-04 00:45:00,51
2022-04-04 00:46:00,53
2022-04-04 00:47:00,54
2022-04-04 00:48:00,50
2022-04-04 00:49:00,51
2022-04-04 00:50:00,50
2022-04-04 00:51:00,51
2022-04-04 00:52:00,52
2022-04-04 00:53:00,49
2022-04-04 00:54:00,52
2022-04-04 00:55:00,52
2022-04-04 00:56:00,53
2022-04-04 00:57:00,53
2022-04-04 00:58:00,54
2022-04-04 00:59:00,49
2022-04-04 01:00:00,56
2022-04-04 01:01:00,50
2022-04-04 01:02:00,50
2022-04-04 01:03:00,51
2022-04-04 01:04:00,54
2022-04-04 01:05:00,57
2022-04-04 01:06:00,54
2022-04-04 01:07:00,55
2022-04-04 01:08:00,57
2022-04-04 01:19:00,51
2022-04-04 01:20:00,52
2022-04-04 01:21:00,48
2022-04-04 01:22:00,48
2022-04-04 01:23:00,48
2022-04-04 01:24:00,52
2022-04-04 01:25:00,49
2022-04-04 01:27:00,49
2022-04-04 01:28:00,51
2022-04-04 01:29:00,54
2022-04-04 01:30:00,48
2022-04-04 01:31:00,50
2022-04-04 01:32:00,50
2022-04-04 01:33:00,49
2022-04-04 01:34:00,49
2022-04-04 01:35:00,47
2022-04-04 01:36:00,51
2022-04-04 01:37:00,48
2022-04-04 01:38:00,48
2022-04-04 03:59:00,50
2022-04-04 04:00:00,47
2022-04-04 04:01:00,49
2022-04-04 04:02:00,49
2022-04-04 04:03:00,51
2022-04-04 04:04:00,48
2022-04-04 04:05:00,48
2022-04-04 04:06:00,51
2022-04-04 04:07:00,48
2022-04-04 04:08:00,49
2022-04-04 04:39:00,48
2022-04-04 04:40:00,48
2022-04-04 04:41:00,49
2022-04-04 04:42:00,56
2022-04-04 04:43:00,48
2022-04-04 04:44:00,50
2022-04-04 04:45:00,48
2022-04-04 04:46:00,52
2022-04-04 04:47:00,49
2022-04-04 04:48:00,51
2022-04-04 04:49:00,48
2022-04-04 04:50:00,48
2022-04-04 04:51:00,53
2022-04-04 04:52:00,50
2022-04-04 04:53:00,49
2022-04-04 04:54:00,54
2022-04-04 04:55:00,50
2022-04-04 04:56:00,48
2022-04-04 04:57:00,52
2022-04-04 04:58:00,52
2022-04-04 05:19:00,50
2022-04-04 05:20:00,49
2022-04-04 05:21:00,52
2022-04-04 05:22:00,51
2022-04-04 05:23:00,51
2022-04-04 05:24:00,50
2022-04-04 05:25:00,53
2022-04-04 05:27:00,52
2022-04-04 05:28:00,49
2022-04-04 05:29:00,50
2022-04-04 05:40:00,52
2022-04-04 05:41:00,52
2022-04-04 05:42:00,54
2022-04-04 05:43:00,53
2022-04-04 05:44:00,51
2022-04-04 05:45:00,53
2022-04-04 05:46:00,50
2022-04-04 05:47:00,51
2022-04-04 05:48:00,54
2022-04-04 05:49:00,50
2022-04-04 05:50:00,49
2022-04-04 05:51:00,55
2022-04-04 05:52:00,52
2022-04-04 05:53:00,50
2022-04-04 05:54:00,53
2022-04-04 05:55:00,50
2022-04-04 05:56:00,50
2022-04-04 05:57:00,51
2022-04-04 05:58:00,51
2022-04-04 05:59:00,53
2022-04-04 06:00:00,50
2022-04-04 06:01:00,52
2022-04-04 06:02:00,57
2022-04-04 06:03:00,52
2022-04-04 06:04:00,54
2022-04-04 06:05:00,48
2022-04-04 06:06:00,48
2022-04-04 06:07:00,51
2022-04-04 06:08:00,53
2022-04-04 06:40:00,55
2022-04-04 06:41:00,55
2022-04-04 06:42:00,57
2022-04-04 06:43:00,51
2022-04-04 06:44:00,53
2022-04-04 06:45:00,55
2022-04-04 06:46:00,56
2022-04-04 06:47:00,57
2022-04-04 06:48:00,56
2022-04-04 06:59:00,57
2022-04-04 07:00:00,58
2022-04-04 07:01:00,54
2022-04-04 07:02:00,55
2022-04-04 07:03:00,56
2022-04-04 07:04:00,55
2022-04-04 07:05:00,60
2022-04-04 07:06:00,57
2022-04-04 07:07:00,54
2022-04-04 07:08:00,53
2022-04-04 08:19:00,60
2022-04-04 08:20:00,60
2022-04-04 08:21:00,61
2022-04-04 08:22:00,59
