sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:00:00,56
2022-04-04 00:01:00,55
2022-04-04 00:02:00,57
2022-04-04 00:03:00,55
2022-04-04 00:13:00,58
2022-04-04 00:14:00,58
2022-04-04 00:15:00,57
2022-04-04 00:16:00,54
2022-04-04 00:17:00,59
2022-04-04 00:18:00,58
2022-04-04 00:19:00,60
2022-04-04 00:20:00,57
2022-04-04 00:21:00,66
2022-04-04 00:22:00,59
2022-04-04 00:23:00,54
2022-04-04 00:24:00,61
2022-04-04 00:25:00,57
2022-04-04 00:26:00,59
2022-04-04 00:27:00,50
2022-04-04 00:29:00,55
2022-04-04 00:30:00,47
2022-04-04 00:31:00,53
2022-04-04 00:32:00,56
2022-04-04 00:33:00,54
2022-04-04 00:34:00,51
2022-04-04 00:35:00,49
2022-04-04 00:36:00,64
2022-04-04 00:37:00,56
2022-04-04 00:38:00,58
2022-04-04 00:39:00,63
2022-04-04 00:40:00,55
2022-04-04 00:41:00,53
2022-04-04 00:42:00,58
2022-04-04 00:43:00,52
2022-04-04 00:44:00,63
2022-04-04 00:45:00,52
2022-04-04 00:46:00,52
2022-04-04 00:47:00,57
2022-04-04 00:48:00,59
2022-04-04 00:49:00,58
2022-04-04 00:50:00,59
2022-04-04 00:51:00,60
2022-04-04 00:52:00,59
2022-04-04 00:53:00,59
2022-04-04 00:54:00,62
2022-04-04 00:55:00,58
2022-04-04 00:56:00,59
2022-04-04 00:57:00,58
2022-04-04 00:58:00,60
2022-04-04 00:59:00,58
2022-04-04 01:00:00,63
2022-04-04 01:01:00,64
2022-04-04 01:02:00,65
2022-04-04 01:03:00,59
2022-04-04 01:13:00,63
2022-04-04 01:14:00,54
2022-04-04 01:15:00,63
2022-04-04 01:16:00,58
2022-04-04 01:17:00,59
2022-04-04 01:18:00,51
2022-04-04 01:19:00,63
2022-04-04 01:20:00,52
2022-04-04 01:21:00,66
2022-04-04 01:22:00,63
2022-04-04 01:44:00,56
2022-04-04 01:45:00,59
2022-04-04 01:46:00,60
2022-04-04 01:47:00,59
2022-04-04 01:48:00,63
2022-04-04 01:49:00,62
2022-04-04 01:50:00,55
2022-04-04 01:51:00,57
2022-04-04 01:52:00,60
