sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:00:00,53
2022-04-04 00:01:00,51
2022-04-04 00:02:00,53
2022-04-04 00:03:00,58
2022-04-04 00:04:00,53
2022-04-04 00:05:00,54
2022-04-04 00:06:00,53
2022-04-04 00:07:00,54
2022-04-04 00:08:00,54
2022-04-04 00:18:00,49
2022-04-04 00:19:00,56
2022-04-04 00:20:00,56
2022-04-04 00:21:00,62
2022-04-04 00:22:00,50
2022-04-04 00:23:00,50
2022-04-04 00:24:00,55
2022-04-04 00:25:00,51
2022-04-04 00:26:00,55
2022-04-04 00:27:00,52
2022-04-04 00:38:00,55
2022-04-04 00:39:00,51
2022-04-04 00:40:00,50
2022-04-04 00:41:00,58
2022-04-04 00:42:00,49
2022-04-04 00:43:00,53
2022-04-04 00:45:00,49
2022-04-04 00:45:00,52
2022-04-04 00:46:00,58
2022-04-04 00:47:00,57
2022-04-04 00:49:00,49
2022-04-04 00:50:00,50
2022-04-04 00:51:00,49
2022-04-04 00:52:00,52
2022-04-04 00:53:00,52
2022-04-04 00:54:00,50
2022-04-04 00:55:00,50
2022-04-04 00:56:00,52
2022-04-04 00:57:00,58
2022-04-04 00:58:00,49
2022-04-04 00:59:00,61
2022-04-04 01:00:00,51
2022-04-04 01:01:00,50
2022-04-04 01:02:00,55
2022-04-04 01:03:00,53
2022-04-04 01:04:00,52
2022-04-04 01:05:00,48
2022-04-04 01:06:00,50
2022-04-04 01:07:00,49
2022-04-04 01:08:00,53
2022-04-04 01:09:00,51
2022-04-04 01:10:00,51
2022-04-04 01:11:00,52
2022-04-04 01:12:00,59
2022-04-04 01:13:00,54
2022-04-04 01:14:00,54
2022-04-04 01:15:00,51
2022-04-04 01:16:00,54
2022-04-04 01:17:00,51
2022-04-04 01:38:00,51
2022-04-04 01:39:00,53
2022-04-04 01:40:00,53
2022-04-04 01:41:00,56
2022-04-04 01:43:00,50
2022-04-04 01:44:00,55
2022-04-04 01:45:00,54
2022-04-04 01:46:00,52
2022-04-04 01:47:00,52
2022-04-04 01:48:00,53
2022-04-04 01:59:00,50
2022-04-04 02:00:00,49
2022-04-04 02:01:00,51
2022-04-04 02:02:00,51
2022-04-04 02:03:00,51
2022-04-04 02:04:00,53
2022-04-04 02:05:00,52
2022-04-04 02:06:00,49
2022-04-04 02:07:00,52
2022-04-04 02:08:00,50
2022-04-04 02:09:00,57
2022-04-04 02:10:00,52
2022-04-04 02:11:00,52
2022-04-04 02:12:00,51
2022-04-04 02:13:00,50
2022-04-04 02:14:00,49
2022-04-04 02:15:00,50
2022-04-04 02:16:00,51
2022-04-04 02:17:00,48
2022-04-04 02:18:00,54
2022-04-04 02:19:00,51
2022-04-04 02:20:00,51
2022-04-04 02:21:00,50
2022-04-04 02:22:00,52
2022-04-04 02:23:00,58
2022-04-04 02:24:00,50
2022-04-04 02:25:00,55
2022-04-04 02:26:00,54
2022-04-04 02:27:00,51
2022-04-04 02:38:00,53
2022-04-04 02:39:00,50
2022-04-04 02:41:00,49
2022-04-04 02:41:00,52
2022-04-04 02:42:00,52
2022-04-04 02:43:00,54
2022-04-04 02:44:00,50
2022-04-04 02:45:00,49
2022-04-04 02:46:00,51
2022-04-04 02:47:00,51
2022-04-04 04:59:00,50
2022-04-04 05:00:00,53
2022-04-04 05:01:00,51
2022-04-04 05:02:00,49
2022-04-04 05:03:00,50
2022-04-04 05:04:00,49
2022-04-04 05:05:00,49
2022-04-04 05:06:00,54
2022-04-04 05:07:00,49
2022-04-04 05:08:00,52
2022-04-04 05:09:00,50
2022-04-04 05:10:00,50
2022-04-04 05:11:00,53
2022-04-04 05:12:00,50
2022-04-04 05:13:00,52
2022-04-04 05:14:00,51
2022-04-04 05:15:00,50
2022-04-04 05:16:00,51
2022-04-04 05:17:00,50
2022-04-04 05:18:00,53
2022-04-04 05:19:00,53
2022-04-04 05:20:00,54
2022-04-04 05:21:00,51
2022-04-04 05:22:00,49
2022-04-04 05:23:00,51
2022-04-04 05:24:00,52
2022-04-04 05:25:00,53
2022-04-04 05:26:00,55
2022-04-04 05:27:00,55
2022-04-04 05:28:00,55
2022-04-04 05:29:00,52
2022-04-04 05:30:00,56
2022-04-04 05:31:00,53
2022-04-04 05:32:00,56
2022-04-04 05:33:00,53
2022-04-04 05:34:00,50
2022-04-04 05:35:00,55
2022-04-04 05:36:00,54
2022-04-04 05:37:00,51
2022-04-04 05:49:00,56
2022-04-04 05:50:00,52
2022-04-04 05:51:00,55
2022-04-04 05:52:00,53
2022-04-04 05:53:00,51
2022-04-04 05:54:00,54
2022-04-04 05:55:00,53
2022-04-04 05:56:00,57
2022-04-04 05:57:00,56
2022-04-04 05:58:00,56
2022-04-04 06:09:00,53
2022-04-04 06:10:00,52
2022-04-04 06:11:00,57
2022-04-04 06:12:00,53
2022-04-04 06:13:00,50
2022-04-04 06:14:00,50
2022-04-04 06:15:00,52
2022-04-04 06:16:00,52
2022-04-04 06:17:00,51
2022-04-04 06:59:00,56
2022-04-04 07:00:00,55
2022-04-04 07:01:00,54
2022-04-04 07:02:00,57
2022-04-04 07:03:00,53
2022-04-04 07:04:00,55
2022-04-04 07:05:00,55
2022-04-04 07:06:00,56
2022-04-04 07:07:00,54
2022-04-04 07:08:00,57
2022-04-04 07:19:00,57
2022-04-04 07:20:00,54
2022-04-04 07:21:00,53
2022-04-04 07:22:00,57
2022-04-04 07:23:00,55
2022-04-04 07:24:00,57
2022-04-04 07:25:00,60
2022-04-04 07:26:00,56
2022-04-04 07:27:00,54
2022-04-04 07:38:00,55
2022-04-04 07:39:00,59
2022-04-04 07:40:00,59
2022-04-04 07:42:00,56
2022-04-04 07:43:00,61
2022-04-04 07:44:00,60
2022-04-04 07:45:00,58
2022-04-04 07:46:00,58
2022-04-04 07:47:00,60
2022-04-04 07:48:00,58
2022-04-04 07:49:00,59
2022-04-04 07:50:00,57
2022-04-04 07:51:00,57
2022-04-04 07:52:00,59
2022-04-04 07:53:00,57
2022-04-04 07:54:00,55
2022-04-04 07:55:00,56
2022-04-04 07:56:00,59
2022-04-04 07:57:00,61
2022-04-04 07:58:00,55
2022-04-04 07:59:00,58
2022-04-04 08:00:00,59
2022-04-04 08:01:00,54
2022-04-04 08:02:00,58
2022-04-04 08:03:00,59
2022-04-04 08:04:00,59
2022-04-04 08:05:00,57
2022-04-04 08:06:00,59
2022-04-04 08:07:00,54
2022-04-04 08:08:00,61
2022-04-04 08:09:00,61
2022-04-04 08:10:00,56
2022-04-04 08:11:00,57
2022-04-04 08:12:00,60
2022-04-04 08:13:00,58
2022-04-04 08:14:00,58
2022-04-04 08:15:00,57
2022-04-04 08:16:00,57
2022-04-04 08:17:00,57
2022-04-04 08:18:00,57
2022-04-04 08:19:00,56
2022-04-04 08:20:00,56
2022-04-04 08:21:00,57
2022-04-04 08:22:00,56
2022-04-04 08:23:00,56
2022-04-04 08:24:00,56
2022-04-04 08:25:00,61
2022-04-04 08:26:00,58
2022-04-04 08:27:00,59
2022-04-04 08:28:00,57
2022-04-04 08:29:00,56
2022-04-04 08:30:00,59
2022-04-04 08:31:00,61
2022-04-04 08:32:00,59
2022-04-04 08:33:00,58
2022-04-04 08:34:00,59
2022-04-04 08:35:00,60
2022-04-04 08:37:00,57
2022-04-04 08:37:00,60
2022-04-04 08:38:00,59
2022-04-04 08:39:00,61
2022-04-04 08:40:00,62
2022-04-04 08:41:00,57
2022-04-04 08:43:00,58
2022-04-04 08:43:00,59
2022-04-04 08:45:00,54
2022-04-04 08:46:00,57
2022-04-04 08:47:00,60
2022-04-04 08:48:00,57
2022-04-04 08:59:00,55
2022-04-04 09:00:00,60
2022-04-04 09:01:00,56
2022-04-04 09:02:00,59
2022-04-04 09:03:00,59
2022-04-04 09:04:00,57
2022-04-04 09:05:00,58
2022-04-04 09:06:00,60
2022-04-04 09:07:00,57
2022-04-04 09:08:00,61
2022-04-04 09:09:00,58
2022-04-04 09:10:00,56
2022-04-04 09:11:00,61
2022-04-04 09:12:00,58
2022-04-04 09:13:00,56
2022-04-04 09:14:00,60
2022-04-04 09:15:00,58
2022-04-04 09:16:00,57
2022-04-04 09:17:00,60
2022-04-04 09:18:00,61
2022-04-04 09:38:00,60
2022-04-04 09:39:00,57
2022-04-04 09:40:00,64
2022-04-04 09:41:00,57
2022-04-04 09:43:00,63
2022-04-04 09:44:00,59
2022-04-04 09:45:00,59
2022-04-04 09:46:00,62
2022-04-04 09:47:00,58
2022-04-04 09:48:00,53
2022-04-04 09:59:00,61
2022-04-04 10:00:00,56
2022-04-04 10:01:00,64
2022-04-04 10:02:00,54
2022-04-04 10:03:00,59
2022-04-04 10:04:00,57
2022-04-04 10:05:00,61
2022-04-04 10:06:00,58
2022-04-04 10:07:00,54
2022-04-04 10:08:00,55
2022-04-04 10:09:00,60
2022-04-04 10:10:00,56
2022-04-04 10:11:00,56
2022-04-04 10:12:00,61
2022-04-04 10:13:00,59
2022-04-04 10:14:00,58
2022-04-04 10:15:00,56
2022-04-04 10:16:00,56
2022-04-04 10:17:00,56
2022-04-04 10:18:00,60
2022-04-04 10:19:00,57
2022-04-04 10:20:00,57
2022-04-04 10:21:00,57
2022-04-04 10:22:00,57
2022-04-04 10:23:00,58
2022-04-04 10:24:00,59
2022-04-04 10:25:00,61
2022-04-04 10:26:00,63
2022-04-04 10:27:00,57
2022-04-04 10:28:00,61
2022-04-04 10:29:00,62
2022-04-04 10:30:00,55
2022-04-04 10:31:00,59
2022-04-04 10:32:00,61
2022-04-04 10:33:00,55
2022-04-04 10:34:00,60
2022-04-04 10:35:00,58
2022-04-04 10:36:00,60
2022-04-04 10:37:00,62
2022-04-04 10:38:00,61
2022-04-04 10:40:00,59
2022-04-04 10:41:00,63
2022-04-04 10:41:00,65
2022-04-04 10:43:00,57
2022-04-04 10:45:00,62
2022-04-04 10:46:00,61
2022-04-04 10:47:00,62
2022-04-04 10:48:00,61
2022-04-04 10:49:00,64
2022-04-04 10:50:00,54
2022-04-04 10:51:00,56
2022-04-04 10:52:00,63
2022-04-04 10:53:00,60
2022-04-04 10:54:00,62
2022-04-04 10:55:00,59
2022-04-04 10:56:00,62
2022-04-04 10:57:00,64
2022-04-04 10:58:00,60
2022-04-04 17:59:00,63
