sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:00:00,49
2022-04-04 00:01:00,47
2022-04-04 00:02:00,48
2022-04-04 00:03:00,46
2022-04-04 00:05:00,46
2022-04-04 00:06:00,46
2022-04-04 00:07:00,50
2022-04-04 00:08:00,49
2022-04-04 00:09:00,47
2022-04-04 00:10:00,47
2022-04-04 00:11:00,48
2022-04-04 00:12:00,48
2022-04-04 00:13:00,49
2022-04-04 00:14:00,46
2022-04-04 00:15:00,50
2022-04-04 00:16:00,46
2022-04-04 00:17:00,51
2022-04-04 00:18:00,48
2022-04-04 00:19:00,50
2022-04-04 00:20:00,46
2022-04-04 00:21:00,49
2022-04-04 00:22:00,46
2022-04-04 00:23:00,47
2022-04-04 00:24:00,46
2022-04-04 00:25:00,48
2022-04-04 00:26:00,54
2022-04-04 00:27:00,50
2022-04-04 00:28:00,49
2022-04-04 00:29:00,49
2022-04-04 00:30:00,46
2022-04-04 00:31:00,52
2022-04-04 00:32:00,48
2022-04-04 00:33:00,46
2022-04-04 00:34:00,50
2022-04-04 00:35:00,46
2022-04-04 00:36:00,46
2022-04-04 00:37:00,48
2022-04-04 00:38:00,45
2022-04-04 00:39:00,48
2022-04-04 00:40:00,46
2022-04-04 00:41:00,49
2022-04-04 00:42:00,47
2022-04-04 00:43:00,45
2022-04-04 00:44:00,47
2022-04-04 00:55:00,47
2022-04-04 00:56:00,49
2022-04-04 00:57:00,46
2022-04-04 00:58:00,46
2022-04-04 00:59:00,48
2022-04-04 01:00:00,46
2022-04-04 01:01:00,46
2022-04-04 01:02:00,46
2022-04-04 01:03:00,46
2022-04-04 01:04:00,45
2022-04-04 01:06:00,49
2022-04-04 01:07:00,48
2022-04-04 01:08:00,46
2022-04-04 01:09:00,45
2022-04-04 01:10:00,47
2022-04-04 01:11:00,49
2022-04-04 01:12:00,52
2022-04-04 01:13:00,48
2022-04-04 01:14:00,49
2022-04-04 01:15:00,48
2022-04-04 01:26:00,47
2022-04-04 01:27:00,46
2022-04-04 01:28:00,46
2022-04-04 01:29:00,46
2022-04-04 01:30:00,48
2022-04-04 01:31:00,46
2022-04-04 01:32:00,46
2022-04-04 01:33:00,50
2022-04-04 01:34:00,48
2022-04-04 01:35:00,47
2022-04-04 01:36:00,47
2022-04-04 01:37:00,45
2022-04-04 01:38:00,49
2022-04-04 01:39:00,47
2022-04-04 01:40:00,49
2022-04-04 01:41:00,46
2022-04-04 01:42:00,45
2022-04-04 01:43:00,46
2022-04-04 01:44:00,49
2022-04-04 01:45:00,51
2022-04-04 01:46:00,45
2022-04-04 01:47:00,46
2022-04-04 01:48:00,45
2022-04-04 01:49:00,46
2022-04-04 01:50:00,49
2022-04-04 01:51:00,46
2022-04-04 01:52:00,45
2022-04-04 01:53:00,45
2022-04-04 01:54:00,45
2022-04-04 04:16:00,47
2022-04-04 04:17:00,45
2022-04-04 04:18:00,49
2022-04-04 04:19:00,46
2022-04-04 04:20:00,46
2022-04-04 04:21:00,47
2022-04-04 04:22:00,47
2022-04-04 04:23:00,46
2022-04-04 04:24:00,45
2022-04-04 04:25:00,45
2022-04-04 04:46:00,46
2022-04-04 04:47:00,47
2022-04-04 04:48:00,46
2022-04-04 04:49:00,48
2022-04-04 04:50:00,46
2022-04-04 04:51:00,45
2022-04-04 04:52:00,45
2022-04-04 04:53:00,45
2022-04-04 04:54:00,48
2022-04-04 04:55:00,49
2022-04-04 04:56:00,46
2022-04-04 04:57:00,46
2022-04-04 04:58:00,46
2022-04-04 04:59:00,46
2022-04-04 05:00:00,46
2022-04-04 05:02:00,45
2022-04-04 05:03:00,47
2022-04-04 05:04:00,46
2022-04-04 05:05:00,49
2022-04-04 05:06:00,47
2022-04-04 05:07:00,51
2022-04-04 05:08:00,48
2022-04-04 05:09:00,46
2022-04-04 05:10:00,46
2022-04-04 05:11:00,49
2022-04-04 05:12:00,47
2022-04-04 05:13:00,47
2022-04-04 05:14:00,47
2022-04-04 05:15:00,47
2022-04-04 05:16:00,50
2022-04-04 05:17:00,47
2022-04-04 05:18:00,46
2022-04-04 05:19:00,47
2022-04-04 05:20:00,50
2022-04-04 05:21:00,51
2022-04-04 05:22:00,52
2022-04-04 05:23:00,52
2022-04-04 05:24:00,48
2022-04-04 05:25:00,52
2022-04-04 05:36:00,50
2022-04-04 05:37:00,49
2022-04-04 05:38:00,52
