sep=,
"Time","dt_sound_level_dB"
2022-04-04 03:01:00,46
2022-04-04 03:02:00,46
2022-04-04 03:03:00,49
2022-04-04 03:04:00,50
2022-04-04 03:05:00,46
2022-04-04 03:06:00,54
2022-04-04 03:07:00,50
2022-04-04 03:08:00,47
2022-04-04 03:09:00,51
2022-04-04 03:10:00,46
2022-04-04 03:11:00,46
2022-04-04 03:12:00,50
2022-04-04 03:13:00,50
2022-04-04 03:14:00,55
2022-04-04 03:15:00,48
2022-04-04 03:16:00,47
2022-04-04 03:17:00,53
2022-04-04 03:18:00,52
2022-04-04 03:19:00,52
2022-04-04 03:20:00,55
2022-04-04 03:21:00,48
2022-04-04 03:22:00,47
2022-04-04 03:23:00,50
2022-04-04 03:24:00,48
2022-04-04 03:25:00,46
2022-04-04 03:26:00,47
2022-04-04 03:27:00,50
2022-04-04 03:28:00,46
2022-04-04 03:29:00,46
2022-04-04 03:30:00,50
2022-04-04 03:31:00,51
2022-04-04 03:32:00,46
2022-04-04 03:33:00,49
2022-04-04 03:34:00,48
2022-04-04 03:35:00,51
2022-04-04 03:36:00,48
2022-04-04 03:37:00,46
2022-04-04 03:38:00,46
2022-04-04 03:39:00,47
2022-04-04 04:01:00,49
2022-04-04 04:02:00,49
2022-04-04 04:03:00,46
2022-04-04 04:04:00,46
2022-04-04 04:05:00,47
2022-04-04 04:06:00,49
2022-04-04 04:07:00,51
2022-04-04 04:08:00,47
2022-04-04 04:09:00,45
2022-04-04 04:10:00,46
2022-04-04 04:40:00,48
2022-04-04 04:41:00,50
2022-04-04 04:42:00,50
2022-04-04 04:43:00,49
2022-04-04 04:44:00,48
2022-04-04 04:45:00,54
2022-04-04 04:46:00,45
2022-04-04 04:47:00,46
2022-04-04 04:48:00,45
2022-04-04 04:49:00,51
2022-04-04 07:21:00,56
2022-04-04 07:22:00,56
2022-04-04 07:23:00,55
2022-04-04 07:24:00,53
2022-04-04 07:25:00,58
2022-04-04 07:26:00,58
2022-04-04 07:27:00,55
2022-04-04 07:28:00,62
2022-04-04 07:29:00,60
2022-04-04 07:30:00,55
2022-04-04 08:11:00,58
2022-04-04 08:12:00,62
2022-04-04 08:13:00,62
2022-04-04 08:14:00,62
2022-04-04 08:15:00,59
2022-04-04 08:16:00,62
2022-04-04 08:17:00,60
2022-04-04 08:18:00,56
2022-04-04 08:19:00,61
2022-04-04 08:20:00,56
2022-04-04 08:40:00,60
2022-04-04 08:41:00,61
2022-04-04 08:43:00,59
2022-04-04 08:44:00,59
2022-04-04 08:45:00,59
2022-04-04 08:46:00,58
2022-04-04 08:47:00,56
2022-04-04 08:48:00,60
