sep=,
"Time","dt_sound_level_dB"
2022-04-04 03:27:00,47
2022-04-04 03:28:00,47
2022-04-04 03:29:00,46
2022-04-04 03:30:00,48
2022-04-04 03:31:00,46
2022-04-04 03:32:00,48
2022-04-04 03:33:00,49
2022-04-04 03:34:00,47
2022-04-04 03:35:00,47
2022-04-04 03:36:00,46
2022-04-04 03:47:00,48
2022-04-04 03:48:00,49
2022-04-04 03:49:00,50
2022-04-04 03:50:00,50
2022-04-04 03:51:00,48
2022-04-04 03:52:00,48
2022-04-04 03:53:00,48
2022-04-04 03:54:00,49
2022-04-04 03:55:00,48
2022-04-04 03:56:00,47
2022-04-04 03:57:00,49
2022-04-04 03:58:00,48
2022-04-04 03:59:00,47
2022-04-04 04:00:00,52
2022-04-04 04:01:00,49
2022-04-04 04:02:00,50
2022-04-04 04:03:00,50
2022-04-04 04:04:00,51
2022-04-04 04:05:00,48
2022-04-04 04:06:00,49
2022-04-04 04:07:00,47
2022-04-04 04:09:00,51
2022-04-04 04:10:00,49
2022-04-04 04:11:00,48
2022-04-04 04:12:00,47
2022-04-04 04:13:00,49
2022-04-04 04:14:00,47
2022-04-04 04:15:00,50
2022-04-04 04:16:00,50
2022-04-04 04:27:00,50
2022-04-04 04:28:00,47
2022-04-04 04:29:00,51
2022-04-04 04:30:00,50
2022-04-04 04:31:00,50
2022-04-04 04:32:00,47
2022-04-04 04:33:00,47
2022-04-04 04:34:00,48
2022-04-04 04:35:00,50
2022-04-04 04:36:00,46
2022-04-04 04:37:00,48
2022-04-04 04:38:00,48
2022-04-04 04:39:00,49
2022-04-04 04:40:00,49
2022-04-04 04:41:00,50
2022-04-04 04:42:00,49
2022-04-04 04:43:00,49
2022-04-04 04:44:00,49
2022-04-04 04:45:00,48
2022-04-04 04:46:00,47
2022-04-04 04:47:00,47
2022-04-04 04:48:00,48
2022-04-04 04:49:00,47
2022-04-04 04:50:00,49
2022-04-04 04:51:00,48
2022-04-04 04:52:00,47
2022-04-04 04:53:00,48
2022-04-04 04:54:00,51
2022-04-04 04:55:00,48
2022-04-04 04:56:00,52
2022-04-04 05:57:00,54
2022-04-04 05:58:00,53
2022-04-04 05:59:00,57
2022-04-04 06:00:00,52
2022-04-04 06:01:00,53
2022-04-04 06:02:00,56
2022-04-04 06:03:00,54
2022-04-04 06:04:00,57
2022-04-04 06:05:00,51
2022-04-04 06:06:00,53
2022-04-04 06:07:00,53
2022-04-04 06:09:00,53
2022-04-04 06:10:00,55
2022-04-04 06:11:00,55
2022-04-04 06:12:00,55
2022-04-04 06:13:00,55
2022-04-04 06:14:00,53
2022-04-04 06:15:00,58
2022-04-04 06:16:00,51
2022-04-04 06:37:00,53
2022-04-04 06:38:00,50
2022-04-04 06:39:00,54
2022-04-04 06:40:00,54
2022-04-04 06:41:00,54
2022-04-04 06:42:00,54
2022-04-04 06:43:00,54
2022-04-04 06:44:00,56
2022-04-04 06:45:00,53
2022-04-04 06:46:00,51
2022-04-04 06:47:00,57
2022-04-04 06:48:00,52
2022-04-04 06:49:00,55
2022-04-04 06:50:00,52
2022-04-04 06:51:00,52
2022-04-04 06:52:00,54
2022-04-04 06:53:00,57
2022-04-04 06:54:00,56
2022-04-04 06:55:00,55
2022-04-04 06:56:00,58
2022-04-04 08:07:00,60
2022-04-04 08:09:00,64
2022-04-04 08:10:00,65
2022-04-04 08:11:00,60
2022-04-04 08:12:00,57
2022-04-04 08:13:00,59
2022-04-04 08:14:00,60
2022-04-04 08:15:00,62
2022-04-04 08:16:00,62
2022-04-04 08:37:00,62
