sep=,
"Time","dt_sound_level_dB"
2022-04-04 02:05:00,52
2022-04-04 02:06:00,46
2022-04-04 02:07:00,48
2022-04-04 02:08:00,46
2022-04-04 02:09:00,53
2022-04-04 02:10:00,46
2022-04-04 02:11:00,45
2022-04-04 02:12:00,55
2022-04-04 02:13:00,45
2022-04-04 02:14:00,42
2022-04-04 02:35:00,49
2022-04-04 02:36:00,47
2022-04-04 02:37:00,55
2022-04-04 02:38:00,54
2022-04-04 02:39:00,58
2022-04-04 02:40:00,70
2022-04-04 02:41:00,65
2022-04-04 02:42:00,59
2022-04-04 02:43:00,52
2022-04-04 02:54:00,53
2022-04-04 02:55:00,49
2022-04-04 02:57:00,51
2022-04-04 02:58:00,50
2022-04-04 02:59:00,48
2022-04-04 03:00:00,49
2022-04-04 03:01:00,47
2022-04-04 03:02:00,49
2022-04-04 03:03:00,52
2022-04-04 03:04:00,48
2022-04-04 03:05:00,44
2022-04-04 03:06:00,53
2022-04-04 03:07:00,47
2022-04-04 03:08:00,48
2022-04-04 03:09:00,44
2022-04-04 03:10:00,46
2022-04-04 03:11:00,45
2022-04-04 03:12:00,42
2022-04-04 03:13:00,46
2022-04-04 03:14:00,46
2022-04-04 03:35:00,48
2022-04-04 03:36:00,47
2022-04-04 03:37:00,46
2022-04-04 03:38:00,47
2022-04-04 03:39:00,44
2022-04-04 03:40:00,49
2022-04-04 03:41:00,55
2022-04-04 03:42:00,48
2022-04-04 03:43:00,49
2022-04-04 11:35:00,53
2022-04-04 11:36:00,64
2022-04-04 11:37:00,61
2022-04-04 11:38:00,54
2022-04-04 11:39:00,63
2022-04-04 11:40:00,62
2022-04-04 11:41:00,54
2022-04-04 11:42:00,63
2022-04-04 11:43:00,64
2022-04-04 11:44:00,55
2022-04-04 12:04:00,60
2022-04-04 12:05:00,61
2022-04-04 12:06:00,58
2022-04-04 12:08:00,61
2022-04-04 12:09:00,65
2022-04-04 12:10:00,54
2022-04-04 12:11:00,63
2022-04-04 12:12:00,64
2022-04-04 12:13:00,59
2022-04-04 12:14:00,61
2022-04-05 00:19:00,64
2022-04-05 00:20:00,61
2022-04-05 00:21:00,67
2022-04-05 00:22:00,67
2022-04-05 00:23:00,70
2022-04-05 00:24:00,67
2022-04-05 00:25:00,60
2022-04-05 00:26:00,65
2022-04-05 00:27:00,67
2022-04-05 00:28:00,69
2022-04-05 02:39:00,70
2022-04-05 02:40:00,73
2022-04-05 02:41:00,72
2022-04-05 02:42:00,70
2022-04-05 02:43:00,61
2022-04-05 02:44:00,72
2022-04-05 02:45:00,71
2022-04-05 02:46:00,57
2022-04-05 02:47:00,73
2022-04-05 02:48:00,59
2022-04-05 05:59:00,71
2022-04-05 06:00:00,66
2022-04-05 06:01:00,59
2022-04-05 06:02:00,76
2022-04-05 06:03:00,68
2022-04-05 06:04:00,66
2022-04-05 06:05:00,66
2022-04-05 06:06:00,68
2022-04-05 06:07:00,66
2022-04-05 06:09:00,73
2022-04-05 06:10:00,71
2022-04-05 06:11:00,66
2022-04-05 06:12:00,65
2022-04-05 06:13:00,66
2022-04-05 06:14:00,67
2022-04-05 06:15:00,67
2022-04-05 06:16:00,69
2022-04-05 06:17:00,74
2022-04-05 06:18:00,75
2022-04-05 06:19:00,75
2022-04-05 06:59:00,74
2022-04-05 07:00:00,72
2022-04-05 07:01:00,77
2022-04-05 07:02:00,69
2022-04-05 07:03:00,75
2022-04-05 07:04:00,65
2022-04-05 07:05:00,71
2022-04-05 07:06:00,66
2022-04-05 07:07:00,70
2022-04-05 07:08:00,71
2022-04-05 18:49:00,64
2022-04-05 18:50:00,64
2022-04-05 18:51:00,66
2022-04-05 18:52:00,64
2022-04-05 18:53:00,62
2022-04-05 18:54:00,66
2022-04-05 18:55:00,67
2022-04-05 18:56:00,61
2022-04-05 18:57:00,60
2022-04-05 18:58:00,61
2022-04-05 19:39:00,60
2022-04-05 19:40:00,61
2022-04-05 19:41:00,72
2022-04-05 19:42:00,55
2022-04-05 19:43:00,63
2022-04-05 19:44:00,65
2022-04-05 19:45:00,63
2022-04-05 19:46:00,63
2022-04-05 19:47:00,64
2022-04-05 19:48:00,62
2022-04-05 22:59:00,52
2022-04-05 23:00:00,55
2022-04-05 23:01:00,51
2022-04-05 23:02:00,57
2022-04-05 23:03:00,50
2022-04-05 23:04:00,55
2022-04-05 23:05:00,52
2022-04-05 23:06:00,59
2022-04-05 23:07:00,54
2022-04-05 23:08:00,48
2022-04-06 00:09:00,51
2022-04-06 00:10:00,44
2022-04-06 00:11:00,52
2022-04-06 00:12:00,54
2022-04-06 00:13:00,52
2022-04-06 00:14:00,47
2022-04-06 00:15:00,47
2022-04-06 00:16:00,49
2022-04-06 00:17:00,46
2022-04-06 00:18:00,53
2022-04-06 00:19:00,52
2022-04-06 00:20:00,54
2022-04-06 00:21:00,52
2022-04-06 00:22:00,48
2022-04-06 00:23:00,54
2022-04-06 00:24:00,52
2022-04-06 00:25:00,48
2022-04-06 00:27:00,49
2022-04-06 00:28:00,50
2022-04-06 00:29:00,51
2022-04-06 00:30:00,52
2022-04-06 00:31:00,59
2022-04-06 00:32:00,49
2022-04-06 00:33:00,49
2022-04-06 00:34:00,46
