sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:00:00,59
2022-04-04 00:11:00,58
2022-04-04 00:12:00,58
2022-04-04 00:13:00,51
2022-04-04 00:14:00,54
2022-04-04 00:15:00,62
2022-04-04 00:16:00,54
2022-04-04 00:17:00,56
2022-04-04 00:18:00,60
2022-04-04 00:19:00,63
2022-04-04 00:20:00,55
2022-04-04 00:21:00,55
2022-04-04 00:22:00,53
2022-04-04 00:23:00,57
2022-04-04 00:24:00,56
2022-04-04 00:25:00,55
2022-04-04 00:26:00,54
2022-04-04 00:27:00,52
2022-04-04 00:28:00,54
2022-04-04 00:29:00,61
2022-04-04 00:30:00,60
2022-04-04 00:31:00,55
2022-04-04 00:32:00,55
2022-04-04 00:33:00,51
2022-04-04 00:34:00,55
2022-04-04 00:35:00,55
2022-04-04 00:36:00,60
2022-04-04 00:37:00,54
2022-04-04 00:38:00,54
2022-04-04 00:39:00,60
2022-04-04 00:40:00,57
2022-04-04 00:50:00,57
2022-04-04 00:52:00,58
2022-04-04 00:53:00,53
2022-04-04 00:54:00,50
2022-04-04 00:55:00,51
2022-04-04 00:56:00,49
2022-04-04 00:57:00,54
2022-04-04 00:58:00,54
2022-04-04 00:59:00,59
2022-04-04 01:00:00,60
2022-04-04 01:01:00,55
2022-04-04 01:02:00,60
2022-04-04 01:03:00,57
2022-04-04 01:04:00,61
2022-04-04 01:05:00,62
2022-04-04 01:06:00,64
2022-04-04 01:07:00,55
2022-04-04 01:08:00,63
2022-04-04 01:09:00,60
2022-04-04 01:10:00,63
2022-04-04 01:11:00,67
2022-04-04 01:12:00,59
2022-04-04 01:13:00,58
2022-04-04 01:14:00,55
2022-04-04 01:15:00,56
2022-04-04 01:16:00,59
2022-04-04 01:17:00,58
2022-04-04 01:18:00,59
2022-04-04 01:19:00,59
2022-04-04 01:20:00,64
2022-04-04 01:31:00,64
2022-04-04 01:32:00,58
2022-04-04 01:33:00,55
2022-04-04 01:34:00,57
2022-04-04 01:35:00,57
2022-04-04 01:36:00,56
2022-04-04 01:37:00,55
2022-04-04 01:38:00,53
2022-04-04 01:39:00,56
2022-04-04 01:40:00,52
2022-04-04 02:11:00,53
2022-04-04 02:12:00,58
2022-04-04 02:13:00,52
2022-04-04 02:14:00,60
2022-04-04 02:15:00,55
2022-04-04 02:16:00,60
2022-04-04 02:17:00,64
2022-04-04 02:18:00,58
2022-04-04 02:19:00,51
2022-04-04 02:20:00,55
2022-04-04 02:41:00,64
2022-04-04 02:42:00,54
2022-04-04 02:43:00,64
2022-04-04 02:44:00,64
2022-04-04 02:45:00,59
2022-04-04 02:46:00,60
2022-04-04 02:47:00,59
2022-04-04 02:48:00,58
2022-04-04 02:49:00,61
2022-04-04 03:41:00,62
2022-04-04 03:42:00,55
2022-04-04 03:43:00,59
2022-04-04 03:44:00,54
2022-04-04 03:45:00,51
2022-04-04 03:46:00,48
2022-04-04 03:47:00,50
2022-04-04 03:48:00,51
2022-04-04 03:49:00,48
2022-04-04 03:50:00,46
2022-04-04 03:51:00,51
2022-04-04 03:52:00,45
2022-04-04 03:53:00,46
2022-04-04 03:55:00,45
2022-04-04 03:56:00,47
2022-04-04 03:57:00,49
2022-04-04 03:58:00,47
2022-04-04 03:59:00,48
2022-04-04 04:00:00,44
2022-04-04 04:01:00,49
2022-04-04 04:02:00,46
2022-04-04 04:03:00,48
2022-04-04 04:04:00,53
2022-04-04 04:05:00,45
2022-04-04 04:06:00,50
2022-04-04 04:07:00,49
2022-04-04 04:08:00,45
2022-04-04 04:09:00,49
2022-04-04 04:10:00,48
2022-04-04 04:11:00,47
2022-04-04 04:12:00,50
2022-04-04 04:13:00,44
2022-04-04 04:14:00,46
2022-04-04 04:15:00,46
2022-04-04 04:16:00,47
2022-04-04 04:17:00,45
2022-04-04 04:18:00,48
2022-04-04 04:19:00,49
2022-04-04 04:20:00,45
2022-04-04 04:31:00,51
2022-04-04 04:32:00,51
2022-04-04 04:33:00,48
2022-04-04 04:34:00,45
2022-04-04 04:35:00,46
2022-04-04 04:36:00,52
2022-04-04 04:37:00,54
2022-04-04 04:38:00,48
2022-04-04 04:39:00,48
2022-04-04 04:40:00,47
2022-04-04 04:41:00,58
2022-04-04 04:42:00,52
2022-04-04 04:43:00,48
2022-04-04 04:44:00,52
2022-04-04 04:45:00,52
2022-04-04 04:46:00,50
2022-04-04 04:47:00,45
