sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:21:00,52
2022-04-04 00:22:00,62
2022-04-04 00:23:00,50
2022-04-04 00:24:00,53
2022-04-04 00:25:00,55
2022-04-04 00:26:00,52
2022-04-04 00:27:00,49
2022-04-04 00:28:00,52
2022-04-04 00:29:00,49
2022-04-04 00:30:00,50
2022-04-04 00:31:00,48
2022-04-04 00:32:00,51
2022-04-04 00:33:00,52
2022-04-04 00:34:00,48
2022-04-04 00:36:00,49
2022-04-04 00:36:00,51
2022-04-04 00:37:00,49
2022-04-04 00:38:00,49
2022-04-04 00:39:00,48
2022-04-04 00:40:00,52
2022-04-04 00:41:00,51
2022-04-04 00:42:00,54
2022-04-04 00:43:00,50
2022-04-04 00:44:00,51
2022-04-04 00:46:00,49
2022-04-04 00:47:00,51
2022-04-04 00:49:00,52
2022-04-04 00:49:00,53
2022-04-04 00:51:00,50
2022-04-04 00:51:00,53
2022-04-04 00:52:00,48
2022-04-04 00:54:00,49
2022-04-04 00:54:00,51
2022-04-04 00:56:00,51
2022-04-04 00:57:00,50
2022-04-04 00:59:00,49
2022-04-04 00:59:00,52
2022-04-04 01:01:00,50
2022-04-04 01:01:00,51
2022-04-04 01:02:00,50
2022-04-04 01:04:00,50
2022-04-04 01:04:00,53
2022-04-04 01:06:00,48
2022-04-04 01:06:00,54
2022-04-04 01:07:00,50
2022-04-04 01:09:00,49
2022-04-04 01:10:00,48
2022-04-04 01:12:00,48
2022-04-04 01:12:00,51
2022-04-04 01:13:00,49
2022-04-04 01:14:00,51
2022-04-04 01:15:00,49
2022-04-04 01:16:00,50
2022-04-04 01:17:00,49
2022-04-04 01:18:00,49
2022-04-04 01:19:00,50
2022-04-04 01:20:00,48
2022-04-04 01:21:00,49
2022-04-04 01:22:00,48
2022-04-04 01:23:00,52
2022-04-04 01:24:00,51
2022-04-04 01:25:00,49
2022-04-04 01:26:00,53
2022-04-04 01:27:00,52
2022-04-04 01:28:00,51
2022-04-04 01:29:00,51
2022-04-04 01:31:00,54
2022-04-04 01:51:00,49
2022-04-04 01:51:00,52
2022-04-04 01:52:00,53
2022-04-04 01:53:00,53
2022-04-04 01:54:00,49
2022-04-04 01:56:00,50
2022-04-04 01:56:00,51
2022-04-04 01:57:00,49
2022-04-04 01:58:00,51
2022-04-04 01:59:00,50
2022-04-04 02:01:00,50
2022-04-04 02:02:00,55
2022-04-04 02:03:00,49
2022-04-04 02:04:00,48
2022-04-04 02:06:00,51
2022-04-04 02:06:00,53
2022-04-04 02:07:00,52
2022-04-04 02:08:00,53
2022-04-04 02:09:00,50
2022-04-04 02:31:00,51
2022-04-04 02:32:00,52
2022-04-04 02:33:00,52
2022-04-04 02:34:00,49
2022-04-04 02:35:00,52
2022-04-04 02:36:00,50
2022-04-04 02:37:00,51
2022-04-04 02:38:00,52
2022-04-04 02:39:00,48
2022-04-04 03:50:00,49
2022-04-04 03:51:00,52
2022-04-04 03:53:00,51
2022-04-04 03:53:00,53
2022-04-04 03:54:00,51
2022-04-04 03:55:00,50
2022-04-04 03:56:00,50
2022-04-04 03:58:00,50
2022-04-04 03:59:00,51
2022-04-04 04:00:00,49
2022-04-04 04:03:00,49
2022-04-04 04:03:00,50
2022-04-04 04:03:00,52
2022-04-04 04:04:00,49
2022-04-04 04:05:00,50
2022-04-04 04:06:00,51
2022-04-04 04:08:00,51
2022-04-04 04:09:00,50
2022-04-04 04:10:00,53
2022-04-04 04:11:00,50
2022-04-04 04:11:00,51
2022-04-04 04:13:00,50
2022-04-04 04:15:00,50
2022-04-04 04:15:00,53
2022-04-04 04:16:00,53
2022-04-04 04:17:00,50
2022-04-04 04:18:00,51
2022-04-04 04:20:00,50
2022-04-04 04:20:00,52
2022-04-04 04:41:00,49
2022-04-04 04:42:00,53
2022-04-04 04:43:00,49
2022-04-04 04:44:00,49
2022-04-04 04:45:00,49
2022-04-04 04:46:00,53
2022-04-04 04:47:00,51
2022-04-04 04:50:00,50
2022-04-04 04:50:00,52
2022-04-04 06:50:00,53
2022-04-04 06:51:00,54
2022-04-04 06:52:00,61
2022-04-04 06:53:00,56
2022-04-04 06:54:00,59
2022-04-04 06:55:00,55
2022-04-04 06:56:00,56
2022-04-04 06:57:00,57
2022-04-04 06:58:00,52
2022-04-04 06:59:00,56
2022-04-04 07:00:00,55
2022-04-04 07:01:00,55
2022-04-04 07:02:00,61
2022-04-04 07:03:00,54
2022-04-04 07:04:00,54
2022-04-04 07:05:00,59
2022-04-04 07:06:00,56
2022-04-04 07:07:00,63
2022-04-04 07:09:00,60
2022-04-04 07:10:00,55
2022-04-04 08:00:00,68
2022-04-04 08:01:00,61
2022-04-04 08:02:00,62
2022-04-04 08:03:00,58
2022-04-04 08:04:00,63
2022-04-04 08:05:00,62
2022-04-04 08:06:00,60
2022-04-04 08:08:00,56
2022-04-04 08:09:00,61
2022-04-04 08:10:00,60
2022-04-04 09:21:00,63
2022-04-04 09:22:00,59
2022-04-04 09:23:00,58
2022-04-04 09:24:00,58
2022-04-04 09:25:00,60
2022-04-04 09:26:00,62
2022-04-04 09:27:00,65
2022-04-04 09:28:00,64
2022-04-04 09:29:00,60
2022-04-04 09:30:00,59
2022-04-04 09:50:00,58
2022-04-04 09:51:00,63
2022-04-04 09:52:00,62
2022-04-04 09:53:00,61
2022-04-04 09:54:00,62
2022-04-04 09:55:00,60
2022-04-04 09:56:00,59
2022-04-04 09:57:00,61
2022-04-04 09:58:00,61
2022-04-04 09:59:00,60
2022-04-04 10:21:00,61
2022-04-04 10:22:00,57
2022-04-04 10:23:00,61
2022-04-04 10:24:00,60
2022-04-04 10:25:00,58
2022-04-04 10:26:00,64
2022-04-04 10:27:00,67
2022-04-04 10:28:00,60
2022-04-04 10:29:00,59
2022-04-04 10:30:00,56
2022-04-04 10:41:00,62
2022-04-04 10:42:00,57
2022-04-04 10:43:00,58
2022-04-04 10:44:00,61
2022-04-04 10:45:00,58
2022-04-04 10:46:00,66
2022-04-04 10:47:00,63
2022-04-04 10:48:00,59
2022-04-04 10:49:00,58
2022-04-04 11:11:00,58
2022-04-04 11:12:00,56
2022-04-04 11:13:00,66
2022-04-04 11:14:00,61
2022-04-04 11:15:00,59
2022-04-04 11:15:00,63
2022-04-04 11:16:00,55
2022-04-04 11:17:00,59
2022-04-04 11:19:00,58
2022-04-04 11:20:00,65
2022-04-04 12:11:00,56
2022-04-04 12:12:00,55
2022-04-04 12:13:00,61
2022-04-04 12:14:00,64
