sep=,
"Time","dt_sound_level_dB"
2022-04-04 04:48:00,48
2022-04-04 04:49:00,50
2022-04-04 04:50:00,50
2022-04-04 04:51:00,54
2022-04-04 04:52:00,49
2022-04-04 04:53:00,52
2022-04-04 04:54:00,47
2022-04-04 04:55:00,50
2022-04-04 04:56:00,51
2022-04-04 05:27:00,46
2022-04-04 05:28:00,58
2022-04-04 05:29:00,50
2022-04-04 05:30:00,54
2022-04-04 05:31:00,52
2022-04-04 05:32:00,52
2022-04-04 05:33:00,48
2022-04-04 05:34:00,52
2022-04-04 05:35:00,56
2022-04-04 05:36:00,51
2022-04-04 06:17:00,53
2022-04-04 06:18:00,53
2022-04-04 06:19:00,57
2022-04-04 06:20:00,58
2022-04-04 06:21:00,53
2022-04-04 06:22:00,53
2022-04-04 06:23:00,56
2022-04-04 06:24:00,56
2022-04-04 06:25:00,55
2022-04-04 06:26:00,54
2022-04-04 06:27:00,53
2022-04-04 06:28:00,49
2022-04-04 06:29:00,56
2022-04-04 06:30:00,54
2022-04-04 06:31:00,55
2022-04-04 06:32:00,56
2022-04-04 06:33:00,51
2022-04-04 06:34:00,58
2022-04-04 06:35:00,50
2022-04-04 06:36:00,55
2022-04-04 06:57:00,56
2022-04-04 06:58:00,57
2022-04-04 06:59:00,56
2022-04-04 07:00:00,55
2022-04-04 07:01:00,51
2022-04-04 07:02:00,60
2022-04-04 07:03:00,58
2022-04-04 07:04:00,57
2022-04-04 07:05:00,50
2022-04-04 07:06:00,56
2022-04-04 07:07:00,54
2022-04-04 07:08:00,52
2022-04-04 07:09:00,56
2022-04-04 07:10:00,58
2022-04-04 07:11:00,59
2022-04-04 07:12:00,59
2022-04-04 07:13:00,58
2022-04-04 07:14:00,55
2022-04-04 07:15:00,59
2022-04-04 07:17:00,57
2022-04-04 07:18:00,54
2022-04-04 07:19:00,57
2022-04-04 07:20:00,62
2022-04-04 07:21:00,55
2022-04-04 07:22:00,63
2022-04-04 07:23:00,60
2022-04-04 07:24:00,52
2022-04-04 07:25:00,58
2022-04-04 07:26:00,58
2022-04-04 07:27:00,54
2022-04-04 07:38:00,65
2022-04-04 07:39:00,58
2022-04-04 07:40:00,55
2022-04-04 07:41:00,59
2022-04-04 07:42:00,61
2022-04-04 07:43:00,55
2022-04-04 07:44:00,63
2022-04-04 07:45:00,64
2022-04-04 07:46:00,56
2022-04-04 07:47:00,63
2022-04-04 07:48:00,61
2022-04-04 07:49:00,54
2022-04-04 07:51:00,64
2022-04-04 07:52:00,63
2022-04-04 07:53:00,55
2022-04-04 07:54:00,61
2022-04-04 07:55:00,64
2022-04-04 07:56:00,54
2022-04-04 07:57:00,57
2022-04-04 09:58:00,61
2022-04-04 09:59:00,61
2022-04-04 10:00:00,59
2022-04-04 10:01:00,61
2022-04-04 10:02:00,58
2022-04-04 10:03:00,60
2022-04-04 10:04:00,61
2022-04-04 10:05:00,55
2022-04-04 10:06:00,52
2022-04-04 10:07:00,59
2022-04-04 10:18:00,52
2022-04-04 10:19:00,59
2022-04-04 10:20:00,61
2022-04-04 10:21:00,52
2022-04-04 10:22:00,59
2022-04-04 10:23:00,63
2022-04-04 10:24:00,55
2022-04-04 10:25:00,63
2022-04-04 10:26:00,61
2022-04-04 10:27:00,56
2022-04-04 10:28:00,57
2022-04-04 10:29:00,60
2022-04-04 10:30:00,56
2022-04-04 10:31:00,57
2022-04-04 10:32:00,63
2022-04-04 10:33:00,58
2022-04-04 10:34:00,61
2022-04-04 10:35:00,61
2022-04-04 10:36:00,59
2022-04-04 10:37:00,60
2022-04-04 10:59:00,61
2022-04-04 11:00:00,59
2022-04-04 11:01:00,60
2022-04-04 11:02:00,61
2022-04-04 11:03:00,59
2022-04-04 11:04:00,60
2022-04-04 11:05:00,62
2022-04-04 11:06:00,59
2022-04-04 11:07:00,60
2022-04-04 11:08:00,57
2022-04-04 11:09:00,56
2022-04-04 11:10:00,60
2022-04-04 11:11:00,62
2022-04-04 11:12:00,58
2022-04-04 11:13:00,59
2022-04-04 11:14:00,60
2022-04-04 11:15:00,54
2022-04-04 11:16:00,61
2022-04-04 11:17:00,61
2022-04-04 11:18:00,53
2022-04-04 11:19:00,58
