sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:11:00,49
2022-04-04 00:12:00,51
2022-04-04 00:13:00,50
2022-04-04 00:14:00,50
2022-04-04 00:15:00,50
2022-04-04 00:16:00,49
2022-04-04 00:17:00,49
2022-04-04 00:18:00,55
2022-04-04 00:19:00,50
2022-04-04 00:20:00,48
2022-04-04 00:41:00,50
2022-04-04 00:42:00,57
2022-04-04 00:43:00,59
2022-04-04 00:44:00,52
2022-04-04 00:45:00,51
2022-04-04 00:47:00,47
2022-04-04 00:48:00,47
2022-04-04 00:49:00,50
2022-04-04 00:50:00,54
2022-04-04 00:51:00,50
2022-04-04 00:52:00,50
2022-04-04 00:53:00,49
2022-04-04 00:54:00,48
2022-04-04 00:55:00,49
2022-04-04 00:56:00,48
2022-04-04 00:57:00,50
2022-04-04 00:58:00,51
2022-04-04 00:59:00,49
2022-04-04 01:00:00,50
2022-04-04 01:01:00,52
2022-04-04 01:02:00,54
2022-04-04 01:03:00,50
2022-04-04 01:04:00,50
2022-04-04 01:05:00,52
2022-04-04 01:06:00,54
2022-04-04 01:07:00,51
2022-04-04 01:08:00,52
2022-04-04 01:09:00,54
2022-04-04 01:10:00,49
2022-04-04 01:21:00,49
2022-04-04 01:22:00,50
2022-04-04 01:23:00,50
2022-04-04 01:24:00,51
2022-04-04 01:25:00,47
2022-04-04 01:26:00,50
2022-04-04 01:27:00,50
2022-04-04 01:28:00,49
2022-04-04 01:29:00,50
2022-04-04 01:30:00,49
2022-04-04 01:31:00,53
2022-04-04 01:32:00,51
2022-04-04 01:33:00,49
2022-04-04 01:34:00,47
2022-04-04 01:35:00,49
2022-04-04 01:36:00,51
2022-04-04 01:37:00,47
2022-04-04 01:38:00,53
2022-04-04 01:39:00,49
2022-04-04 01:40:00,50
2022-04-04 01:41:00,49
2022-04-04 01:42:00,49
2022-04-04 01:43:00,51
2022-04-04 01:44:00,49
2022-04-04 01:45:00,47
2022-04-04 01:47:00,49
2022-04-04 01:48:00,48
2022-04-04 01:49:00,48
2022-04-04 01:50:00,48
2022-04-04 02:01:00,55
2022-04-04 02:02:00,50
2022-04-04 02:03:00,50
2022-04-04 02:04:00,49
2022-04-04 02:05:00,51
2022-04-04 02:06:00,48
2022-04-04 02:07:00,46
2022-04-04 02:08:00,50
2022-04-04 02:09:00,54
2022-04-04 02:10:00,57
2022-04-04 02:21:00,53
2022-04-04 02:22:00,48
2022-04-04 02:23:00,50
2022-04-04 02:24:00,52
2022-04-04 02:25:00,48
2022-04-04 02:26:00,54
2022-04-04 02:27:00,52
2022-04-04 02:28:00,48
2022-04-04 02:29:00,53
2022-04-04 02:30:00,48
2022-04-04 02:31:00,57
2022-04-04 02:32:00,50
2022-04-04 02:33:00,48
2022-04-04 02:34:00,48
2022-04-04 02:35:00,52
2022-04-04 02:36:00,48
2022-04-04 02:37:00,48
2022-04-04 02:38:00,50
2022-04-04 02:39:00,50
2022-04-04 02:40:00,51
2022-04-04 03:21:00,49
2022-04-04 03:22:00,48
2022-04-04 03:23:00,49
2022-04-04 03:24:00,50
2022-04-04 03:25:00,48
2022-04-04 03:26:00,51
2022-04-04 03:27:00,51
2022-04-04 03:28:00,55
2022-04-04 03:29:00,49
2022-04-04 03:30:00,50
2022-04-04 03:31:00,51
2022-04-04 03:32:00,51
2022-04-04 03:33:00,46
2022-04-04 03:34:00,52
2022-04-04 03:35:00,53
2022-04-04 03:36:00,53
2022-04-04 03:37:00,54
2022-04-04 03:38:00,52
2022-04-04 03:39:00,52
2022-04-04 03:40:00,51
2022-04-04 03:51:00,54
2022-04-04 03:52:00,51
2022-04-04 03:53:00,50
2022-04-04 03:54:00,58
2022-04-04 03:55:00,53
2022-04-04 03:56:00,55
2022-04-04 03:57:00,48
2022-04-04 03:58:00,51
2022-04-04 03:59:00,51
2022-04-04 04:00:00,55
2022-04-04 04:31:00,52
2022-04-04 04:32:00,51
2022-04-04 04:33:00,50
2022-04-04 04:34:00,51
2022-04-04 04:35:00,51
2022-04-04 04:36:00,51
2022-04-04 04:37:00,50
2022-04-04 04:38:00,52
2022-04-04 04:39:00,51
2022-04-04 04:40:00,53
2022-04-04 05:51:00,54
2022-04-04 05:52:00,53
2022-04-04 05:53:00,52
2022-04-04 05:54:00,54
2022-04-04 05:55:00,52
2022-04-04 05:56:00,53
2022-04-04 05:57:00,51
2022-04-04 05:58:00,51
2022-04-04 05:59:00,55
2022-04-04 06:00:00,53
2022-04-04 06:01:00,50
2022-04-04 06:02:00,51
2022-04-04 06:03:00,54
2022-04-04 06:04:00,52
2022-04-04 06:05:00,57
2022-04-04 06:06:00,51
2022-04-04 06:07:00,55
2022-04-04 06:08:00,53
2022-04-04 06:09:00,59
2022-04-04 06:10:00,54
2022-04-04 06:21:00,54
2022-04-04 06:22:00,53
2022-04-04 06:23:00,51
2022-04-04 06:24:00,55
2022-04-04 06:25:00,54
2022-04-04 06:26:00,51
2022-04-04 06:27:00,53
2022-04-04 06:28:00,55
