sep=,
"Time","dt_sound_level_dB"
2022-04-04 03:15:00,57
2022-04-04 03:16:00,56
2022-04-04 03:17:00,57
2022-04-04 03:18:00,59
2022-04-04 03:19:00,58
2022-04-04 03:20:00,53
2022-04-04 03:21:00,56
2022-04-04 03:22:00,49
2022-04-04 03:23:00,58
2022-04-04 03:24:00,59
2022-04-04 03:46:00,63
2022-04-04 03:47:00,57
2022-04-04 03:48:00,64
2022-04-04 03:49:00,63
2022-04-04 03:50:00,57
2022-04-04 03:51:00,53
2022-04-04 03:52:00,63
2022-04-04 03:53:00,61
2022-04-04 03:54:00,62
2022-04-04 03:55:00,61
2022-04-04 04:25:00,64
2022-04-04 04:26:00,60
2022-04-04 04:27:00,60
2022-04-04 04:28:00,59
2022-04-04 04:29:00,72
2022-04-04 04:30:00,57
2022-04-04 04:32:00,46
2022-04-04 04:33:00,58
2022-04-04 04:34:00,59
2022-04-04 04:35:00,57
2022-04-04 04:46:00,63
2022-04-04 04:47:00,59
2022-04-04 04:48:00,58
2022-04-04 04:49:00,63
2022-04-04 04:50:00,62
2022-04-04 04:51:00,67
2022-04-04 04:52:00,53
2022-04-04 04:53:00,57
2022-04-04 04:54:00,63
2022-04-04 04:55:00,60
2022-04-04 06:56:00,64
2022-04-04 06:57:00,69
2022-04-04 06:58:00,67
2022-04-04 06:59:00,59
2022-04-04 07:00:00,67
2022-04-04 07:01:00,59
2022-04-04 07:02:00,62
2022-04-04 07:03:00,60
2022-04-04 07:04:00,56
2022-04-04 07:05:00,63
2022-04-04 07:16:00,65
2022-04-04 07:17:00,60
2022-04-04 07:18:00,67
2022-04-04 07:19:00,65
2022-04-04 07:20:00,56
2022-04-04 07:21:00,68
2022-04-04 07:22:00,55
2022-04-04 07:23:00,61
2022-04-04 07:24:00,64
2022-04-04 07:35:00,63
2022-04-04 07:37:00,66
2022-04-04 07:38:00,63
2022-04-04 07:39:00,69
2022-04-04 07:40:00,73
2022-04-04 07:41:00,72
2022-04-04 07:42:00,61
2022-04-04 07:43:00,65
2022-04-04 07:44:00,63
2022-04-04 07:45:00,62
2022-04-04 08:56:00,79
2022-04-04 08:57:00,73
2022-04-04 08:58:00,64
2022-04-04 08:59:00,69
2022-04-04 09:00:00,72
2022-04-04 09:01:00,67
2022-04-04 09:02:00,66
2022-04-04 09:03:00,68
2022-04-04 09:04:00,67
2022-04-04 09:05:00,68
2022-04-04 09:16:00,69
2022-04-04 09:17:00,73
2022-04-04 09:18:00,68
2022-04-04 09:19:00,68
2022-04-04 09:20:00,67
2022-04-04 09:21:00,60
2022-04-04 09:22:00,65
2022-04-04 09:23:00,64
2022-04-04 09:24:00,68
2022-04-04 09:25:00,75
2022-04-04 09:26:00,69
2022-04-04 09:27:00,72
2022-04-04 09:28:00,70
2022-04-04 09:29:00,75
2022-04-04 09:30:00,73
2022-04-04 09:31:00,78
2022-04-04 09:32:00,72
2022-04-04 09:33:00,66
2022-04-04 09:34:00,68
2022-04-04 10:56:00,74
2022-04-04 10:57:00,77
2022-04-04 10:58:00,77
2022-04-04 10:59:00,70
2022-04-04 11:00:00,77
2022-04-04 11:01:00,73
2022-04-04 11:02:00,69
2022-04-04 11:03:00,82
2022-04-04 11:04:00,73
2022-04-04 11:05:00,79
2022-04-04 11:06:00,73
2022-04-04 11:07:00,75
2022-04-04 11:08:00,76
2022-04-04 11:09:00,66
2022-04-04 11:10:00,62
2022-04-04 11:11:00,69
2022-04-04 11:12:00,68
2022-04-04 11:13:00,66
2022-04-04 11:14:00,65
2022-04-04 11:15:00,72
2022-04-04 11:16:00,68
2022-04-04 11:17:00,70
2022-04-04 11:18:00,77
2022-04-04 11:19:00,71
2022-04-04 11:20:00,65
2022-04-04 11:21:00,72
2022-04-04 11:22:00,69
2022-04-04 11:23:00,82
2022-04-04 11:24:00,80
2022-04-04 11:25:00,76
2022-04-04 11:26:00,79
2022-04-04 11:27:00,82
2022-04-04 11:28:00,71
2022-04-04 11:29:00,77
2022-04-04 11:30:00,67
2022-04-04 11:31:00,80
2022-04-04 11:32:00,74
2022-04-04 11:33:00,79
2022-04-04 11:34:00,78
2022-04-04 11:35:00,78
2022-04-04 11:36:00,74
2022-04-04 11:37:00,71
2022-04-04 11:38:00,70
2022-04-04 11:39:00,72
2022-04-04 11:41:00,69
2022-04-04 11:42:00,78
2022-04-04 11:43:00,76
2022-04-04 11:44:00,72
2022-04-04 11:45:00,71
2022-04-04 11:46:00,72
2022-04-04 11:47:00,73
2022-04-04 11:48:00,78
2022-04-04 11:49:00,72
2022-04-04 11:50:00,69
2022-04-04 11:51:00,72
2022-04-04 11:52:00,72
2022-04-04 11:53:00,76
2022-04-04 11:54:00,70
2022-04-04 11:55:00,67
2022-04-04 11:56:00,73
2022-04-04 11:57:00,83
2022-04-04 11:58:00,75
2022-04-04 11:59:00,70
2022-04-04 12:00:00,79
2022-04-04 12:01:00,76
2022-04-04 12:02:00,74
2022-04-04 12:03:00,77
2022-04-04 12:04:00,64
2022-04-04 12:05:00,70
2022-04-04 12:35:00,65
2022-04-04 12:36:00,65
2022-04-04 12:37:00,76
2022-04-04 12:38:00,71
2022-04-04 12:39:00,70
2022-04-04 12:40:00,73
2022-04-04 12:41:00,76
2022-04-04 12:43:00,79
2022-04-04 12:44:00,80
2022-04-04 12:45:00,68
2022-04-04 13:06:00,71
2022-04-04 13:07:00,60
