sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:04:00,55
2022-04-04 00:05:00,49
2022-04-04 00:06:00,60
2022-04-04 00:07:00,52
2022-04-04 00:08:00,50
2022-04-04 00:09:00,50
2022-04-04 00:10:00,54
2022-04-04 00:11:00,54
2022-04-04 00:12:00,58
2022-04-04 00:13:00,56
2022-04-04 00:44:00,56
2022-04-04 00:45:00,56
2022-04-04 00:46:00,65
2022-04-04 00:47:00,57
2022-04-04 00:48:00,57
2022-04-04 00:49:00,55
2022-04-04 00:50:00,53
2022-04-04 00:51:00,52
2022-04-04 00:52:00,57
2022-04-04 00:53:00,56
2022-04-04 00:54:00,54
2022-04-04 00:55:00,52
2022-04-04 00:56:00,57
2022-04-04 00:57:00,55
2022-04-04 00:58:00,55
2022-04-04 01:00:00,53
2022-04-04 01:00:00,60
2022-04-04 01:02:00,53
2022-04-04 01:03:00,60
2022-04-04 01:04:00,58
2022-04-04 01:05:00,58
2022-04-04 01:06:00,66
2022-04-04 01:07:00,53
2022-04-04 01:08:00,48
2022-04-04 01:09:00,59
2022-04-04 01:10:00,59
2022-04-04 01:11:00,59
2022-04-04 01:12:00,54
2022-04-04 01:13:00,52
2022-04-04 01:24:00,51
2022-04-04 01:25:00,50
2022-04-04 01:26:00,50
2022-04-04 01:27:00,52
2022-04-04 01:28:00,51
2022-04-04 01:29:00,49
2022-04-04 01:30:00,52
2022-04-04 01:31:00,53
2022-04-04 01:32:00,51
2022-04-04 01:33:00,60
2022-04-04 01:34:00,55
2022-04-04 01:35:00,56
2022-04-04 01:36:00,56
2022-04-04 01:37:00,55
2022-04-04 01:38:00,52
2022-04-04 01:39:00,54
2022-04-04 01:40:00,54
2022-04-04 01:41:00,59
2022-04-04 01:42:00,54
2022-04-04 01:43:00,49
2022-04-04 01:44:00,59
2022-04-04 01:45:00,56
2022-04-04 01:46:00,51
2022-04-04 01:47:00,58
2022-04-04 01:48:00,56
2022-04-04 01:49:00,58
2022-04-04 01:50:00,58
2022-04-04 01:51:00,63
2022-04-04 01:52:00,59
2022-04-04 02:04:00,51
2022-04-04 02:05:00,49
2022-04-04 02:06:00,55
2022-04-04 02:07:00,55
2022-04-04 02:08:00,54
2022-04-04 02:09:00,60
2022-04-04 02:10:00,51
2022-04-04 02:11:00,52
2022-04-04 02:12:00,52
2022-04-04 02:13:00,59
2022-04-04 02:14:00,55
2022-04-04 02:15:00,52
2022-04-04 02:16:00,56
2022-04-04 02:17:00,59
2022-04-04 02:18:00,56
2022-04-04 02:19:00,51
2022-04-04 02:20:00,52
2022-04-04 02:21:00,52
2022-04-04 02:22:00,50
2022-04-04 02:23:00,60
2022-04-04 02:44:00,59
2022-04-04 02:45:00,62
2022-04-04 02:46:00,54
2022-04-04 02:47:00,54
2022-04-04 02:48:00,60
2022-04-04 02:49:00,58
2022-04-04 02:50:00,52
2022-04-04 02:51:00,53
2022-04-04 02:52:00,56
2022-04-04 03:04:00,53
2022-04-04 03:05:00,53
2022-04-04 03:06:00,55
2022-04-04 03:07:00,47
2022-04-04 03:08:00,49
2022-04-04 03:09:00,54
2022-04-04 03:10:00,48
2022-04-04 03:11:00,55
2022-04-04 03:12:00,55
2022-04-04 03:13:00,48
2022-04-04 03:44:00,48
2022-04-04 03:45:00,48
2022-04-04 03:46:00,46
2022-04-04 03:47:00,50
2022-04-04 03:48:00,49
2022-04-04 03:49:00,46
2022-04-04 03:50:00,52
2022-04-04 03:51:00,52
2022-04-04 03:52:00,52
2022-04-04 05:54:00,63
2022-04-04 05:55:00,61
2022-04-04 05:56:00,62
2022-04-04 05:58:00,53
2022-04-04 05:59:00,57
2022-04-04 06:00:00,52
2022-04-04 06:01:00,57
2022-04-04 06:02:00,57
2022-04-04 06:03:00,54
2022-04-04 06:24:00,60
2022-04-04 06:25:00,59
2022-04-04 06:26:00,55
2022-04-04 06:27:00,59
2022-04-04 06:28:00,52
2022-04-04 06:29:00,55
2022-04-04 06:30:00,55
2022-04-04 06:31:00,62
2022-04-04 06:32:00,63
2022-04-04 06:33:00,64
2022-04-04 06:34:00,63
2022-04-04 06:35:00,64
2022-04-04 06:36:00,65
2022-04-04 06:37:00,66
2022-04-04 06:38:00,65
2022-04-04 06:39:00,64
2022-04-04 06:40:00,64
2022-04-04 06:41:00,63
2022-04-04 06:42:00,64
2022-04-04 06:43:00,64
2022-04-04 06:44:00,64
2022-04-04 06:45:00,65
2022-04-04 06:46:00,63
2022-04-04 06:47:00,61
2022-04-04 06:48:00,60
2022-04-04 06:49:00,60
2022-04-04 06:50:00,60
2022-04-04 06:51:00,60
2022-04-04 06:52:00,58
2022-04-04 06:53:00,58
2022-04-04 09:24:00,69
2022-04-04 09:25:00,66
2022-04-04 09:26:00,71
2022-04-04 09:27:00,64
2022-04-04 09:28:00,69
2022-04-04 09:29:00,58
2022-04-04 09:30:00,60
2022-04-04 09:31:00,60
2022-04-04 09:32:00,69
2022-04-04 09:33:00,69
2022-04-04 09:34:00,66
2022-04-04 09:35:00,64
2022-04-04 09:36:00,67
2022-04-04 09:37:00,68
2022-04-04 09:38:00,62
2022-04-04 09:39:00,60
2022-04-04 09:40:00,63
2022-04-04 09:41:00,61
2022-04-04 09:42:00,67
2022-04-04 09:43:00,71
2022-04-04 10:04:00,65
2022-04-04 10:05:00,61
2022-04-04 10:06:00,65
2022-04-04 10:07:00,66
2022-04-04 10:08:00,62
2022-04-04 10:09:00,58
2022-04-04 10:10:00,70
2022-04-04 10:11:00,59
2022-04-04 10:12:00,70
2022-04-04 10:13:00,65
2022-04-04 10:34:00,63
2022-04-04 10:35:00,62
2022-04-04 10:36:00,72
2022-04-04 10:37:00,64
2022-04-04 10:38:00,64
2022-04-04 10:39:00,60
2022-04-04 10:40:00,72
2022-04-04 10:41:00,68
2022-04-04 10:42:00,67
2022-04-04 10:43:00,73
2022-04-04 12:54:00,63
2022-04-04 12:55:00,69
2022-04-04 12:57:00,65
2022-04-04 12:57:00,68
2022-04-04 12:59:00,63
2022-04-04 13:00:00,73
2022-04-04 13:01:00,61
2022-04-04 13:03:00,63
2022-04-04 13:04:00,66
2022-04-04 13:05:00,76
2022-04-04 13:06:00,65
2022-04-04 13:07:00,67
2022-04-04 13:08:00,66
2022-04-04 13:09:00,67
2022-04-04 13:11:00,66
2022-04-04 13:12:00,70
2022-04-04 13:12:00,71
2022-04-04 13:14:00,61
2022-04-04 13:15:00,66
2022-04-04 13:16:00,62
2022-04-04 13:17:00,63
2022-04-04 13:18:00,69
2022-04-04 13:19:00,64
2022-04-04 13:20:00,71
2022-04-04 13:21:00,71
2022-04-04 13:22:00,65
2022-04-04 13:23:00,62
2022-04-04 13:44:00,68
2022-04-04 13:45:00,67
2022-04-04 13:46:00,70
2022-04-04 13:47:00,75
2022-04-04 13:48:00,68
2022-04-04 13:49:00,68
2022-04-04 13:50:00,65
2022-04-04 13:51:00,69
2022-04-04 13:52:00,72
2022-04-04 13:53:00,71
2022-04-04 16:34:00,70
2022-04-04 16:35:00,69
2022-04-04 16:36:00,67
2022-04-04 16:37:00,69
2022-04-04 16:38:00,67
2022-04-04 16:39:00,68
2022-04-04 16:40:00,73
2022-04-04 16:41:00,68
2022-04-04 16:42:00,67
2022-04-04 16:43:00,66
2022-04-04 17:05:00,73
2022-04-04 17:06:00,70
2022-04-04 17:07:00,68
2022-04-04 17:08:00,64
2022-04-04 17:09:00,70
2022-04-04 17:10:00,67
2022-04-04 17:11:00,69
2022-04-04 17:12:00,69
2022-04-04 17:13:00,67
2022-04-04 17:38:00,73
2022-04-04 17:39:00,68
2022-04-04 17:40:00,71
2022-04-04 17:41:00,66
2022-04-04 17:42:00,62
2022-04-04 17:42:00,63
2022-04-04 17:43:00,62
2022-04-04 17:44:00,72
2022-04-04 17:45:00,72
2022-04-04 17:46:00,69
2022-04-04 17:47:00,67
2022-04-04 19:19:00,62
2022-04-04 19:20:00,69
2022-04-04 19:21:00,64
2022-04-04 19:22:00,64
2022-04-04 19:23:00,66
2022-04-04 19:24:00,58
2022-04-04 19:25:00,64
2022-04-04 19:26:00,67
2022-04-04 19:27:00,62
2022-04-04 19:39:00,64
2022-04-04 19:40:00,60
2022-04-04 19:41:00,65
2022-04-04 19:42:00,67
2022-04-04 19:43:00,65
2022-04-04 19:44:00,66
2022-04-04 19:44:00,67
2022-04-04 19:45:00,66
2022-04-04 19:46:00,65
2022-04-04 19:47:00,64
2022-04-04 20:49:00,62
2022-04-04 20:50:00,64
2022-04-04 20:51:00,66
2022-04-04 20:52:00,63
2022-04-04 20:53:00,59
2022-04-04 20:54:00,62
2022-04-04 20:55:00,66
2022-04-04 20:56:00,65
2022-04-04 20:57:00,63
2022-04-04 20:58:00,64
2022-04-04 20:59:00,61
2022-04-04 21:00:00,60
2022-04-04 21:01:00,67
2022-04-04 21:02:00,66
2022-04-04 21:03:00,62
2022-04-04 21:04:00,63
2022-04-04 21:05:00,61
2022-04-04 21:06:00,65
2022-04-04 21:07:00,63
2022-04-04 21:08:00,63
2022-04-04 21:09:00,70
2022-04-04 21:10:00,64
2022-04-04 21:11:00,62
2022-04-04 21:12:00,62
2022-04-04 21:13:00,59
2022-04-04 21:14:00,58
2022-04-04 21:15:00,68
2022-04-04 21:16:00,69
2022-04-04 21:17:00,64
2022-04-04 21:18:00,63
2022-04-04 21:49:00,62
2022-04-04 21:50:00,62
2022-04-04 21:51:00,66
2022-04-04 21:52:00,61
2022-04-04 21:53:00,66
2022-04-04 21:54:00,67
2022-04-04 21:55:00,64
2022-04-04 21:56:00,65
2022-04-04 21:57:00,67
2022-04-04 21:58:00,67
2022-04-04 22:09:00,65
2022-04-04 22:10:00,65
2022-04-04 22:11:00,59
2022-04-04 22:12:00,69
2022-04-04 22:13:00,61
2022-04-04 22:14:00,64
2022-04-04 22:15:00,59
2022-04-04 22:16:00,67
2022-04-04 22:17:00,64
2022-04-04 22:18:00,61
2022-04-04 22:19:00,62
2022-04-04 22:20:00,66
2022-04-04 22:21:00,62
2022-04-04 22:22:00,62
2022-04-04 22:23:00,60
2022-04-04 22:24:00,72
2022-04-04 22:25:00,69
2022-04-04 22:26:00,62
2022-04-04 22:27:00,69
2022-04-04 22:28:00,64
2022-04-04 22:29:00,63
2022-04-04 22:31:00,58
2022-04-04 22:31:00,60
2022-04-04 22:32:00,67
2022-04-04 22:33:00,61
2022-04-04 22:35:00,60
2022-04-04 22:36:00,72
2022-04-04 22:37:00,64
2022-04-04 22:38:00,60
2022-04-04 23:39:00,56
2022-04-04 23:40:00,55
2022-04-04 23:41:00,65
2022-04-04 23:42:00,68
2022-04-04 23:43:00,66
2022-04-04 23:44:00,61
2022-04-04 23:45:00,56
2022-04-04 23:46:00,58
2022-04-04 23:47:00,52
2022-04-04 23:48:00,61
2022-04-04 23:49:00,65
2022-04-04 23:50:00,60
2022-04-04 23:51:00,64
2022-04-04 23:52:00,55
2022-04-04 23:53:00,64
2022-04-04 23:54:00,57
2022-04-04 23:55:00,65
2022-04-04 23:56:00,67
2022-04-04 23:57:00,60
2022-04-04 23:58:00,54
2022-04-05 00:29:00,54
2022-04-05 00:30:00,59
2022-04-05 00:31:00,57
2022-04-05 00:32:00,54
2022-04-05 00:34:00,65
2022-04-05 00:35:00,62
2022-04-05 00:36:00,56
2022-04-05 00:37:00,52
2022-04-05 00:38:00,52
2022-04-05 00:39:00,48
2022-04-05 00:40:00,57
2022-04-05 00:41:00,65
2022-04-05 00:42:00,54
2022-04-05 00:43:00,54
2022-04-05 00:44:00,49
2022-04-05 00:45:00,56
2022-04-05 00:46:00,63
2022-04-05 00:47:00,51
2022-04-05 00:48:00,54
2022-04-05 00:49:00,52
2022-04-05 00:50:00,52
