sep=,
"Time","dt_sound_level_dB"
2022-04-04 02:57:00,54
2022-04-04 02:58:00,53
2022-04-04 02:58:00,54
2022-04-04 03:00:00,53
2022-04-04 03:01:00,52
2022-04-04 03:02:00,51
2022-04-04 03:03:00,54
2022-04-04 03:04:00,51
2022-04-04 03:05:00,49
2022-04-04 03:06:00,50
2022-04-04 03:07:00,48
2022-04-04 03:08:00,49
2022-04-04 03:09:00,53
2022-04-04 03:10:00,54
2022-04-04 03:11:00,55
2022-04-04 03:12:00,55
2022-04-04 03:13:00,51
2022-04-04 03:14:00,54
2022-04-04 03:15:00,50
2022-04-04 03:16:00,55
2022-04-04 03:36:00,56
2022-04-04 03:37:00,53
2022-04-04 03:38:00,60
2022-04-04 03:39:00,58
2022-04-04 03:40:00,54
2022-04-04 03:41:00,55
2022-04-04 03:42:00,50
2022-04-04 03:43:00,54
2022-04-04 03:44:00,56
2022-04-04 03:45:00,49
2022-04-04 03:56:00,54
2022-04-04 03:57:00,54
2022-04-04 03:59:00,57
2022-04-04 04:00:00,56
2022-04-04 04:01:00,52
2022-04-04 04:02:00,52
2022-04-04 04:03:00,52
2022-04-04 04:04:00,54
2022-04-04 04:05:00,57
2022-04-04 04:06:00,55
2022-04-04 04:07:00,57
2022-04-04 04:08:00,53
2022-04-04 04:09:00,51
2022-04-04 04:10:00,53
2022-04-04 04:11:00,49
2022-04-04 04:12:00,48
2022-04-04 04:13:00,51
2022-04-04 04:14:00,51
2022-04-04 04:15:00,51
2022-04-04 04:16:00,52
2022-04-04 04:27:00,52
2022-04-04 04:28:00,51
2022-04-04 04:29:00,50
2022-04-04 04:30:00,48
2022-04-04 04:31:00,53
2022-04-04 04:32:00,48
2022-04-04 04:33:00,47
2022-04-04 04:34:00,53
2022-04-04 04:35:00,53
2022-04-04 04:36:00,48
2022-04-04 04:46:00,50
2022-04-04 04:47:00,52
2022-04-04 04:49:00,57
2022-04-04 04:49:00,59
2022-04-04 04:51:00,59
2022-04-04 04:52:00,54
2022-04-04 04:52:00,57
2022-04-04 04:54:00,59
2022-04-04 04:55:00,61
2022-04-04 04:56:00,58
2022-04-04 05:17:00,59
2022-04-04 05:18:00,56
2022-04-04 05:19:00,53
2022-04-04 05:20:00,57
2022-04-04 05:21:00,57
2022-04-04 05:22:00,55
2022-04-04 05:23:00,52
2022-04-04 05:24:00,50
2022-04-04 05:25:00,53
2022-04-04 05:26:00,49
2022-04-04 05:37:00,52
2022-04-04 05:38:00,55
2022-04-04 05:39:00,55
2022-04-04 05:40:00,50
2022-04-04 05:41:00,53
2022-04-04 05:42:00,54
2022-04-04 05:43:00,57
2022-04-04 05:44:00,52
2022-04-04 05:45:00,54
2022-04-04 05:56:00,55
2022-04-04 05:57:00,64
2022-04-04 05:58:00,49
2022-04-04 05:59:00,52
2022-04-04 06:00:00,52
2022-04-04 06:01:00,60
2022-04-04 06:03:00,58
2022-04-04 06:04:00,57
2022-04-04 06:05:00,53
2022-04-04 06:06:00,48
2022-04-04 06:46:00,64
2022-04-04 06:47:00,60
2022-04-04 06:48:00,60
2022-04-04 06:49:00,59
2022-04-04 06:50:00,63
2022-04-04 06:51:00,60
2022-04-04 06:52:00,64
2022-04-04 06:53:00,58
2022-04-04 06:54:00,55
2022-04-04 06:55:00,59
2022-04-04 06:56:00,56
2022-04-04 06:57:00,54
2022-04-04 06:58:00,68
2022-04-04 06:59:00,64
2022-04-04 07:00:00,67
2022-04-04 07:01:00,63
2022-04-04 07:02:00,58
2022-04-04 07:03:00,63
2022-04-04 07:05:00,61
2022-04-04 07:06:00,55
2022-04-04 07:07:00,59
2022-04-04 07:08:00,52
2022-04-04 07:09:00,53
2022-04-04 07:10:00,50
2022-04-04 07:11:00,55
2022-04-04 07:12:00,54
2022-04-04 07:13:00,51
2022-04-04 07:14:00,53
2022-04-04 07:15:00,52
2022-04-04 07:16:00,50
2022-04-04 07:17:00,51
2022-04-04 07:18:00,56
2022-04-04 07:19:00,55
2022-04-04 07:20:00,56
2022-04-04 07:21:00,57
2022-04-04 07:22:00,53
2022-04-04 07:23:00,63
2022-04-04 07:24:00,58
2022-04-04 07:25:00,56
2022-04-04 07:26:00,65
2022-04-04 07:27:00,65
2022-04-04 07:28:00,56
2022-04-04 07:29:00,58
2022-04-04 07:30:00,59
2022-04-04 07:31:00,60
2022-04-04 07:32:00,50
2022-04-04 07:33:00,53
2022-04-04 07:34:00,57
2022-04-04 07:35:00,54
2022-04-04 07:36:00,59
2022-04-04 07:37:00,61
2022-04-04 07:38:00,59
2022-04-04 07:39:00,56
2022-04-04 07:40:00,58
2022-04-04 07:41:00,57
2022-04-04 07:43:00,62
2022-04-04 07:44:00,55
2022-04-04 07:44:00,57
2022-04-04 07:46:00,60
2022-04-04 07:56:00,57
2022-04-04 07:57:00,56
2022-04-04 07:58:00,61
2022-04-04 07:59:00,57
2022-04-04 08:00:00,59
2022-04-04 08:01:00,57
2022-04-04 08:02:00,56
2022-04-04 08:03:00,58
2022-04-04 08:05:00,61
2022-04-04 08:06:00,59
2022-04-04 08:07:00,63
2022-04-04 08:08:00,60
2022-04-04 08:09:00,60
2022-04-04 08:10:00,69
2022-04-04 08:11:00,56
2022-04-04 08:12:00,60
2022-04-04 08:13:00,63
2022-04-04 08:14:00,59
2022-04-04 08:15:00,66
2022-04-04 08:16:00,63
2022-04-04 08:17:00,61
2022-04-04 08:18:00,65
2022-04-04 08:19:00,62
2022-04-04 08:20:00,57
2022-04-04 08:21:00,62
2022-04-04 08:22:00,61
2022-04-04 08:23:00,59
2022-04-04 08:24:00,59
2022-04-04 08:25:00,59
2022-04-04 08:26:00,63
2022-04-04 08:27:00,58
2022-04-04 08:28:00,62
2022-04-04 08:29:00,56
2022-04-04 08:30:00,64
2022-04-04 08:31:00,57
2022-04-04 08:32:00,59
2022-04-04 08:33:00,64
2022-04-04 08:34:00,63
2022-04-04 08:35:00,58
2022-04-04 08:36:00,56
2022-04-04 08:46:00,57
2022-04-04 08:47:00,63
2022-04-04 08:48:00,58
2022-04-04 08:49:00,67
2022-04-04 08:50:00,61
2022-04-04 08:51:00,60
2022-04-04 08:52:00,61
2022-04-04 08:53:00,59
2022-04-04 08:54:00,61
2022-04-04 08:55:00,60
2022-04-04 09:57:00,63
2022-04-04 09:58:00,60
2022-04-04 09:59:00,58
2022-04-04 10:00:00,73
2022-04-04 10:01:00,66
2022-04-04 10:02:00,78
2022-04-04 10:03:00,70
2022-04-04 10:04:00,69
2022-04-04 10:05:00,74
2022-04-04 10:06:00,70
2022-04-04 10:47:00,62
2022-04-04 10:48:00,70
2022-04-04 10:49:00,71
2022-04-04 10:50:00,80
2022-04-04 10:51:00,73
2022-04-04 10:52:00,79
2022-04-04 10:53:00,72
2022-04-04 10:54:00,64
2022-04-04 10:55:00,62
2022-04-04 10:56:00,66
2022-04-04 10:57:00,75
2022-04-04 10:58:00,79
2022-04-04 10:59:00,66
2022-04-04 11:00:00,75
2022-04-04 11:01:00,74
2022-04-04 11:02:00,72
2022-04-04 11:03:00,72
2022-04-04 11:04:00,66
2022-04-04 11:05:00,69
2022-04-04 11:06:00,63
2022-04-04 11:27:00,63
2022-04-04 11:28:00,59
2022-04-04 11:29:00,56
2022-04-04 11:30:00,68
2022-04-04 11:31:00,65
2022-04-04 11:32:00,64
2022-04-04 11:33:00,74
2022-04-04 11:34:00,78
2022-04-04 11:35:00,71
2022-04-04 11:36:00,62
