sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:39:00,57
2022-04-04 00:40:00,55
2022-04-04 00:41:00,58
2022-04-04 00:42:00,53
2022-04-04 00:42:00,61
2022-04-04 00:43:00,56
2022-04-04 00:45:00,58
2022-04-04 00:46:00,65
2022-04-04 00:47:00,53
2022-04-04 00:48:00,53
2022-04-04 02:49:00,65
2022-04-04 02:50:00,67
2022-04-04 02:51:00,61
2022-04-04 02:52:00,55
2022-04-04 02:53:00,60
2022-04-04 02:54:00,60
2022-04-04 02:55:00,66
2022-04-04 02:56:00,65
2022-04-04 02:57:00,57
2022-04-04 02:58:00,66
2022-04-04 02:59:00,63
2022-04-04 03:00:00,62
2022-04-04 03:01:00,54
2022-04-04 03:02:00,60
2022-04-04 03:03:00,54
2022-04-04 03:04:00,69
2022-04-04 03:05:00,67
2022-04-04 03:06:00,62
2022-04-04 03:07:00,59
2022-04-04 03:08:00,67
2022-04-04 03:18:00,56
2022-04-04 03:19:00,56
2022-04-04 03:20:00,62
2022-04-04 03:21:00,59
2022-04-04 03:22:00,62
2022-04-04 03:23:00,58
2022-04-04 03:24:00,60
2022-04-04 03:25:00,54
2022-04-04 03:26:00,61
2022-04-04 03:27:00,56
2022-04-04 03:28:00,60
2022-04-04 03:29:00,59
2022-04-04 03:30:00,57
2022-04-04 03:31:00,56
2022-04-04 03:32:00,58
2022-04-04 03:33:00,60
2022-04-04 03:34:00,56
2022-04-04 03:35:00,59
2022-04-04 03:37:00,55
2022-04-04 03:38:00,55
2022-04-04 03:39:00,56
2022-04-04 03:40:00,55
2022-04-04 03:41:00,54
2022-04-04 03:42:00,57
2022-04-04 03:43:00,54
2022-04-04 03:44:00,55
2022-04-04 03:45:00,52
2022-04-04 03:45:00,57
2022-04-04 03:46:00,55
2022-04-04 03:47:00,54
2022-04-04 03:48:00,53
2022-04-04 03:50:00,52
2022-04-04 03:51:00,53
2022-04-04 03:51:00,55
2022-04-04 03:52:00,60
2022-04-04 03:54:00,56
2022-04-04 03:54:00,58
2022-04-04 03:56:00,56
2022-04-04 03:57:00,52
2022-04-04 03:58:00,53
2022-04-04 04:38:00,61
2022-04-04 04:39:00,58
2022-04-04 04:40:00,53
2022-04-04 04:41:00,59
2022-04-04 04:42:00,55
2022-04-04 04:43:00,57
2022-04-04 04:44:00,62
2022-04-04 04:45:00,61
2022-04-04 04:46:00,59
2022-04-04 04:47:00,54
2022-04-04 04:49:00,58
2022-04-04 04:50:00,55
2022-04-04 04:51:00,55
2022-04-04 04:52:00,60
2022-04-04 04:53:00,53
2022-04-04 04:54:00,55
2022-04-04 04:55:00,57
2022-04-04 04:56:00,55
2022-04-04 04:57:00,54
2022-04-04 04:58:00,56
2022-04-04 05:48:00,54
2022-04-04 05:50:00,56
2022-04-04 05:51:00,56
2022-04-04 05:52:00,53
2022-04-04 05:53:00,55
2022-04-04 05:54:00,57
2022-04-04 05:55:00,58
2022-04-04 05:56:00,56
2022-04-04 05:57:00,56
2022-04-04 05:58:00,58
2022-04-04 05:59:00,52
2022-04-04 06:00:00,62
2022-04-04 06:01:00,53
2022-04-04 06:02:00,60
2022-04-04 06:03:00,56
2022-04-04 06:04:00,59
2022-04-04 06:05:00,60
2022-04-04 06:06:00,55
2022-04-04 06:07:00,53
2022-04-04 06:08:00,55
2022-04-04 06:19:00,58
2022-04-04 06:20:00,57
2022-04-04 06:21:00,59
2022-04-04 06:22:00,56
2022-04-04 06:23:00,56
2022-04-04 06:24:00,56
2022-04-04 06:25:00,57
2022-04-04 06:26:00,58
2022-04-04 06:27:00,52
2022-04-04 06:28:00,56
2022-04-04 06:29:00,56
2022-04-04 06:30:00,53
2022-04-04 06:31:00,60
2022-04-04 06:32:00,50
2022-04-04 06:33:00,58
2022-04-04 06:34:00,54
2022-04-04 06:35:00,61
2022-04-04 06:36:00,52
2022-04-04 06:38:00,57
2022-04-04 06:38:00,63
2022-04-04 06:40:00,54
2022-04-04 06:41:00,55
2022-04-04 06:41:00,61
2022-04-04 06:42:00,53
2022-04-04 06:43:00,59
2022-04-04 06:44:00,64
2022-04-04 06:45:00,55
2022-04-04 06:46:00,61
2022-04-04 06:47:00,63
2022-04-04 06:48:00,56
2022-04-04 06:49:00,54
2022-04-04 06:50:00,58
2022-04-04 06:52:00,53
2022-04-04 06:53:00,55
2022-04-04 06:54:00,57
2022-04-04 06:55:00,52
2022-04-04 06:56:00,52
2022-04-04 06:57:00,60
2022-04-04 06:58:00,55
2022-04-04 06:59:00,59
2022-04-04 07:00:00,63
2022-04-04 07:01:00,56
2022-04-04 07:02:00,60
2022-04-04 07:03:00,50
2022-04-04 07:04:00,60
2022-04-04 07:05:00,58
2022-04-04 07:06:00,57
2022-04-04 07:07:00,51
2022-04-04 07:08:00,54
2022-04-04 07:28:00,60
2022-04-04 07:29:00,53
2022-04-04 07:30:00,51
2022-04-04 07:31:00,58
2022-04-04 07:32:00,57
2022-04-04 07:33:00,58
2022-04-04 07:34:00,60
2022-04-04 07:35:00,61
2022-04-04 07:36:00,64
2022-04-04 07:37:00,64
2022-04-04 08:09:00,66
2022-04-04 08:10:00,63
2022-04-04 08:11:00,69
2022-04-04 08:12:00,67
2022-04-04 08:13:00,69
2022-04-04 08:14:00,59
2022-04-04 08:15:00,63
2022-04-04 08:16:00,56
2022-04-04 08:17:00,62
2022-04-04 08:18:00,63
2022-04-04 08:19:00,70
2022-04-04 08:20:00,62
2022-04-04 08:21:00,74
2022-04-04 08:22:00,65
2022-04-04 08:23:00,69
2022-04-04 08:24:00,58
2022-04-04 08:25:00,60
2022-04-04 08:26:00,70
2022-04-04 08:27:00,65
2022-04-04 08:59:00,57
2022-04-04 09:00:00,64
2022-04-04 09:01:00,68
2022-04-04 09:02:00,65
2022-04-04 09:03:00,64
2022-04-04 09:04:00,62
2022-04-04 09:05:00,70
2022-04-04 09:06:00,58
2022-04-04 09:07:00,69
2022-04-04 09:08:00,59
2022-04-04 09:09:00,63
2022-04-04 09:10:00,69
2022-04-04 09:11:00,59
2022-04-04 09:12:00,66
2022-04-04 09:13:00,67
2022-04-04 09:14:00,55
2022-04-04 09:15:00,59
2022-04-04 09:16:00,57
2022-04-04 09:17:00,61
2022-04-04 09:18:00,57
2022-04-04 09:19:00,60
2022-04-04 09:20:00,63
2022-04-04 09:21:00,57
2022-04-04 09:22:00,58
2022-04-04 09:23:00,64
2022-04-04 09:24:00,65
2022-04-04 09:25:00,60
2022-04-04 09:26:00,66
2022-04-04 09:27:00,60
2022-04-04 09:28:00,68
2022-04-04 09:29:00,62
2022-04-04 09:30:00,66
2022-04-04 09:31:00,60
2022-04-04 09:32:00,62
2022-04-04 09:34:00,63
2022-04-04 09:35:00,66
2022-04-04 09:36:00,57
2022-04-04 09:37:00,60
2022-04-04 09:38:00,66
2022-04-04 11:19:00,70
2022-04-04 11:20:00,63
2022-04-04 11:21:00,60
2022-04-04 11:22:00,69
2022-04-04 11:23:00,61
2022-04-04 11:24:00,64
2022-04-04 11:25:00,59
2022-04-04 11:26:00,54
2022-04-04 11:27:00,57
2022-04-04 21:09:00,71
2022-04-04 21:10:00,60
2022-04-04 21:11:00,63
2022-04-04 21:12:00,58
2022-04-04 21:13:00,56
2022-04-04 21:14:00,62
2022-04-04 21:15:00,59
2022-04-04 21:16:00,60
