sep=,
"Time","dt_sound_level_dB"
2022-04-04 03:36:00,45
2022-04-04 03:37:00,45
2022-04-04 03:38:00,45
2022-04-04 03:39:00,46
2022-04-04 03:40:00,45
2022-04-04 03:41:00,44
2022-04-04 03:42:00,44
2022-04-04 03:43:00,47
2022-04-04 03:44:00,48
2022-04-04 03:45:00,49
2022-04-04 05:57:00,49
2022-04-04 05:58:00,49
2022-04-04 05:59:00,50
2022-04-04 06:00:00,49
2022-04-04 06:01:00,49
2022-04-04 06:02:00,46
2022-04-04 06:03:00,50
2022-04-04 06:04:00,54
2022-04-04 06:05:00,49
2022-04-04 06:06:00,46
2022-04-04 06:37:00,46
2022-04-04 06:38:00,49
2022-04-04 06:39:00,50
2022-04-04 06:40:00,47
2022-04-04 06:41:00,48
2022-04-04 06:42:00,48
2022-04-04 06:43:00,55
2022-04-04 06:44:00,47
2022-04-04 06:45:00,46
2022-04-04 06:46:00,49
2022-04-04 06:57:00,53
2022-04-04 06:58:00,51
2022-04-04 06:59:00,50
2022-04-04 07:00:00,53
2022-04-04 07:01:00,53
2022-04-04 07:02:00,52
2022-04-04 07:03:00,52
2022-04-04 07:04:00,52
2022-04-04 07:05:00,54
2022-04-04 07:06:00,52
2022-04-04 07:26:00,50
2022-04-04 07:27:00,49
2022-04-04 07:28:00,54
2022-04-04 07:29:00,50
2022-04-04 07:30:00,50
2022-04-04 07:31:00,51
2022-04-04 07:33:00,52
2022-04-04 07:34:00,50
2022-04-04 07:35:00,55
2022-04-04 07:36:00,56
2022-04-04 07:37:00,56
2022-04-04 07:38:00,55
2022-04-04 07:39:00,54
2022-04-04 07:40:00,53
2022-04-04 07:41:00,56
2022-04-04 07:42:00,54
2022-04-04 07:43:00,54
2022-04-04 07:44:00,52
2022-04-04 07:45:00,52
2022-04-04 07:46:00,55
2022-04-04 07:47:00,57
2022-04-04 07:48:00,58
2022-04-04 07:49:00,50
2022-04-04 07:50:00,54
2022-04-04 07:51:00,55
2022-04-04 07:52:00,58
2022-04-04 07:53:00,52
2022-04-04 07:54:00,57
2022-04-04 07:55:00,56
2022-04-04 07:56:00,56
2022-04-04 07:57:00,57
2022-04-04 07:58:00,56
2022-04-04 07:59:00,56
2022-04-04 08:00:00,56
2022-04-04 08:01:00,57
2022-04-04 08:02:00,55
2022-04-04 08:03:00,51
2022-04-04 08:04:00,53
2022-04-04 08:05:00,55
2022-04-04 08:06:00,58
2022-04-04 08:17:00,55
2022-04-04 08:18:00,53
2022-04-04 08:19:00,53
2022-04-04 08:20:00,54
2022-04-04 08:21:00,55
2022-04-04 08:22:00,55
2022-04-04 08:23:00,54
2022-04-04 08:24:00,52
2022-04-04 08:25:00,59
2022-04-04 08:37:00,56
2022-04-04 08:38:00,55
2022-04-04 08:39:00,56
2022-04-04 08:40:00,57
2022-04-04 08:41:00,54
2022-04-04 08:42:00,53
2022-04-04 08:43:00,55
2022-04-04 08:44:00,52
2022-04-04 08:45:00,56
2022-04-04 08:46:00,55
2022-04-04 10:57:00,55
2022-04-04 10:58:00,53
2022-04-04 10:59:00,53
2022-04-04 11:00:00,53
2022-04-04 11:01:00,57
2022-04-04 11:02:00,55
2022-04-04 11:03:00,56
2022-04-04 11:04:00,56
2022-04-04 11:05:00,54
2022-04-04 11:06:00,51
2022-04-04 11:37:00,56
2022-04-04 11:38:00,55
2022-04-04 11:39:00,53
2022-04-04 11:40:00,55
2022-04-04 11:41:00,54
2022-04-04 11:42:00,55
2022-04-04 11:43:00,54
2022-04-04 11:44:00,54
2022-04-04 11:45:00,52
2022-04-04 11:46:00,52
2022-04-04 11:47:00,53
2022-04-04 11:48:00,58
2022-04-04 11:49:00,55
2022-04-04 11:50:00,56
