sep=,
"Time","dt_sound_level_dB"
2022-04-04 00:03:00,43
2022-04-04 00:04:00,45
2022-04-04 00:06:00,46
2022-04-04 00:07:00,42
2022-04-04 00:08:00,46
2022-04-04 00:09:00,42
2022-04-04 00:10:00,48
2022-04-04 00:11:00,44
2022-04-04 00:12:00,49
2022-04-04 00:13:00,47
2022-04-04 00:14:00,46
2022-04-04 00:15:00,43
2022-04-04 00:16:00,45
2022-04-04 00:17:00,42
2022-04-04 00:18:00,45
2022-04-04 00:19:00,45
2022-04-04 00:20:00,46
2022-04-04 00:21:00,49
2022-04-04 00:22:00,50
2022-04-04 00:23:00,49
2022-04-04 00:43:00,42
2022-04-04 00:44:00,46
2022-04-04 00:45:00,42
2022-04-04 00:45:00,46
2022-04-04 00:46:00,42
2022-04-04 00:47:00,47
2022-04-04 00:49:00,43
2022-04-04 00:50:00,45
2022-04-04 00:51:00,46
2022-04-04 00:52:00,44
2022-04-04 01:01:00,47
2022-04-04 01:02:00,46
2022-04-04 01:03:00,48
2022-04-04 01:04:00,44
2022-04-04 01:05:00,45
2022-04-04 01:06:00,44
2022-04-04 01:09:00,51
2022-04-04 01:11:00,46
2022-04-04 01:12:00,47
2022-04-04 01:43:00,46
2022-04-04 01:44:00,44
2022-04-04 01:45:00,43
2022-04-04 01:46:00,43
2022-04-04 01:47:00,41
2022-04-04 01:48:00,44
2022-04-04 01:49:00,45
2022-04-04 01:50:00,41
2022-04-04 01:51:00,42
2022-04-04 01:52:00,43
2022-04-04 02:14:00,44
2022-04-04 02:15:00,41
2022-04-04 02:16:00,49
2022-04-04 02:17:00,43
2022-04-04 02:18:00,41
2022-04-04 02:19:00,45
2022-04-04 02:20:00,43
2022-04-04 02:21:00,44
2022-04-04 02:22:00,45
2022-04-04 02:23:00,47
2022-04-04 02:24:00,49
2022-04-04 02:25:00,44
2022-04-04 02:26:00,44
2022-04-04 02:27:00,43
2022-04-04 02:28:00,46
2022-04-04 02:29:00,43
2022-04-04 02:29:00,44
2022-04-04 02:30:00,43
2022-04-04 02:32:00,43
2022-04-04 02:33:00,41
2022-04-04 02:43:00,42
2022-04-04 02:43:00,44
2022-04-04 02:44:00,41
2022-04-04 02:46:00,49
2022-04-04 02:47:00,51
2022-04-04 02:48:00,46
2022-04-04 02:49:00,43
2022-04-04 02:50:00,44
2022-04-04 02:50:00,47
2022-04-04 02:51:00,43
2022-04-04 04:24:00,44
2022-04-04 04:25:00,41
2022-04-04 04:26:00,45
2022-04-04 04:27:00,43
2022-04-04 04:28:00,52
2022-04-04 04:29:00,42
2022-04-04 04:30:00,42
2022-04-04 04:31:00,46
2022-04-04 04:32:00,44
2022-04-04 04:33:00,43
2022-04-04 04:43:00,49
2022-04-04 04:44:00,42
2022-04-04 04:45:00,42
2022-04-04 04:45:00,48
2022-04-04 04:46:00,45
2022-04-04 04:48:00,44
2022-04-04 04:48:00,46
2022-04-04 04:49:00,42
2022-04-04 04:51:00,47
2022-04-04 04:52:00,44
2022-04-04 08:04:00,57
2022-04-04 08:05:00,59
2022-04-04 08:06:00,62
2022-04-04 08:07:00,59
2022-04-04 08:08:00,56
2022-04-04 08:09:00,63
2022-04-04 08:10:00,58
2022-04-04 08:11:00,57
2022-04-04 08:12:00,56
2022-04-04 08:13:00,56
2022-04-04 08:14:00,58
2022-04-04 08:15:00,61
2022-04-04 08:16:00,64
2022-04-04 08:17:00,54
2022-04-04 08:18:00,53
2022-04-04 08:19:00,54
2022-04-04 08:20:00,57
2022-04-04 08:21:00,55
2022-04-04 08:22:00,55
2022-04-04 08:23:00,58
2022-04-04 09:44:00,60
2022-04-04 09:45:00,56
2022-04-04 09:46:00,53
2022-04-04 09:47:00,58
2022-04-04 09:48:00,56
2022-04-04 09:49:00,58
2022-04-04 09:50:00,56
2022-04-04 09:51:00,53
2022-04-04 09:52:00,54
2022-04-04 10:04:00,57
2022-04-04 10:05:00,60
2022-04-04 10:06:00,59
2022-04-04 10:07:00,52
2022-04-04 10:08:00,57
2022-04-04 10:09:00,59
2022-04-04 10:10:00,55
2022-04-04 10:11:00,56
2022-04-04 10:12:00,56
2022-04-04 10:13:00,56
2022-04-04 10:24:00,59
2022-04-04 10:25:00,59
2022-04-04 10:26:00,55
2022-04-04 10:27:00,58
2022-04-04 10:28:00,54
2022-04-04 10:29:00,55
2022-04-04 10:30:00,58
2022-04-04 10:31:00,56
2022-04-04 10:32:00,60
2022-04-04 10:33:00,53
2022-04-04 11:14:00,65
2022-04-04 11:15:00,54
2022-04-04 11:16:00,61
2022-04-04 11:17:00,60
2022-04-04 11:18:00,56
2022-04-04 11:19:00,55
2022-04-04 11:20:00,58
2022-04-04 11:21:00,57
2022-04-04 11:22:00,61
2022-04-04 11:23:00,52
2022-04-04 11:24:00,56
2022-04-04 11:25:00,58
2022-04-04 11:26:00,54
2022-04-04 11:27:00,58
2022-04-04 11:28:00,54
2022-04-04 11:29:00,58
2022-04-04 11:30:00,57
2022-04-04 11:31:00,54
2022-04-04 11:32:00,55
2022-04-04 11:33:00,59
2022-04-04 11:34:00,64
2022-04-04 11:35:00,59
2022-04-04 11:36:00,57
2022-04-04 11:37:00,54
2022-04-04 11:37:00,60
2022-04-04 11:38:00,62
2022-04-04 11:39:00,55
2022-04-04 11:40:00,56
2022-04-04 11:42:00,58
2022-04-04 11:43:00,57
2022-04-04 11:44:00,58
