sep=,
"Time","dt_sound_level_dB"
2022-04-04 01:48:00,47
2022-04-04 01:49:00,46
2022-04-04 01:50:00,53
2022-04-04 01:51:00,50
2022-04-04 01:52:00,49
2022-04-04 01:54:00,52
2022-04-04 01:55:00,55
2022-04-04 01:56:00,46
2022-04-04 01:57:00,55
2022-04-04 01:58:00,60
2022-04-04 01:59:00,50
2022-04-04 02:00:00,47
2022-04-04 02:01:00,50
2022-04-04 02:02:00,50
2022-04-04 02:03:00,52
2022-04-04 02:04:00,47
2022-04-04 02:05:00,47
2022-04-04 02:06:00,51
2022-04-04 02:07:00,46
2022-04-04 02:08:00,52
2022-04-04 02:09:00,58
2022-04-04 02:10:00,55
2022-04-04 02:11:00,52
2022-04-04 02:12:00,47
2022-04-04 02:13:00,46
2022-04-04 02:14:00,52
2022-04-04 02:15:00,50
2022-04-04 02:16:00,49
2022-04-04 02:17:00,49
2022-04-04 02:18:00,49
2022-04-04 02:19:00,48
2022-04-04 02:20:00,50
2022-04-04 02:21:00,49
2022-04-04 02:22:00,48
2022-04-04 02:23:00,52
2022-04-04 02:24:00,54
2022-04-04 02:25:00,54
2022-04-04 02:26:00,50
2022-04-04 02:27:00,51
2022-04-04 02:28:00,48
2022-04-04 02:29:00,53
2022-04-04 02:30:00,47
2022-04-04 02:31:00,49
2022-04-04 02:32:00,49
2022-04-04 02:33:00,50
2022-04-04 02:34:00,47
2022-04-04 02:35:00,50
2022-04-04 02:36:00,51
2022-04-04 02:37:00,47
2022-04-04 02:59:00,47
2022-04-04 03:00:00,51
2022-04-04 03:01:00,45
2022-04-04 03:02:00,47
2022-04-04 03:03:00,48
2022-04-04 03:04:00,46
2022-04-04 03:05:00,51
2022-04-04 03:06:00,54
2022-04-04 03:07:00,50
2022-04-04 03:08:00,50
2022-04-04 03:09:00,46
2022-04-04 03:10:00,46
2022-04-04 03:11:00,52
2022-04-04 03:12:00,53
2022-04-04 03:13:00,47
2022-04-04 03:14:00,46
2022-04-04 03:15:00,53
2022-04-04 03:16:00,48
2022-04-04 03:17:00,49
2022-04-04 03:28:00,50
2022-04-04 03:29:00,46
2022-04-04 03:30:00,45
2022-04-04 03:31:00,51
2022-04-04 03:32:00,48
2022-04-04 03:33:00,46
2022-04-04 03:34:00,47
2022-04-04 03:35:00,50
2022-04-04 03:36:00,47
2022-04-04 03:37:00,46
2022-04-04 03:38:00,46
2022-04-04 03:39:00,45
2022-04-04 03:40:00,46
2022-04-04 03:41:00,47
2022-04-04 03:42:00,45
2022-04-04 03:43:00,48
2022-04-04 03:44:00,47
2022-04-04 03:45:00,49
2022-04-04 03:46:00,52
2022-04-04 03:47:00,45
2022-04-04 03:48:00,47
2022-04-04 03:49:00,48
2022-04-04 03:50:00,50
2022-04-04 03:51:00,48
2022-04-04 03:52:00,45
2022-04-04 03:54:00,46
2022-04-04 03:55:00,46
2022-04-04 03:56:00,45
2022-04-04 03:57:00,46
2022-04-04 03:58:00,50
2022-04-04 04:18:00,48
2022-04-04 04:19:00,46
2022-04-04 04:20:00,50
2022-04-04 04:21:00,49
2022-04-04 04:22:00,48
2022-04-04 04:23:00,48
2022-04-04 04:24:00,52
2022-04-04 04:25:00,46
2022-04-04 04:26:00,48
2022-04-04 04:27:00,56
2022-04-04 04:38:00,49
2022-04-04 04:39:00,49
2022-04-04 04:40:00,53
2022-04-04 04:41:00,47
2022-04-04 04:42:00,46
2022-04-04 04:43:00,50
2022-04-04 04:44:00,48
2022-04-04 04:45:00,49
2022-04-04 04:46:00,49
2022-04-04 04:47:00,45
2022-04-04 04:48:00,46
2022-04-04 04:49:00,47
2022-04-04 04:50:00,49
2022-04-04 04:51:00,49
2022-04-04 04:53:00,47
2022-04-04 04:54:00,49
2022-04-04 04:55:00,47
2022-04-04 04:56:00,51
2022-04-04 04:57:00,50
2022-04-04 04:58:00,48
2022-04-04 05:09:00,51
2022-04-04 05:10:00,48
2022-04-04 05:11:00,51
2022-04-04 05:12:00,49
2022-04-04 05:13:00,50
2022-04-04 05:14:00,48
2022-04-04 05:15:00,52
2022-04-04 05:16:00,51
2022-04-04 05:17:00,55
2022-04-04 05:18:00,51
2022-04-04 05:19:00,52
2022-04-04 05:20:00,68
2022-04-04 05:21:00,56
2022-04-04 05:22:00,53
2022-04-04 05:23:00,56
2022-04-04 05:24:00,51
2022-04-04 05:25:00,54
2022-04-04 05:26:00,53
2022-04-04 05:27:00,50
2022-04-04 05:28:00,52
2022-04-04 05:29:00,54
2022-04-04 05:30:00,52
2022-04-04 05:31:00,47
2022-04-04 05:32:00,52
2022-04-04 05:33:00,51
2022-04-04 05:34:00,53
2022-04-04 05:35:00,50
2022-04-04 05:36:00,48
2022-04-04 05:37:00,52
2022-04-04 05:48:00,50
2022-04-04 05:49:00,55
2022-04-04 05:50:00,47
2022-04-04 05:52:00,55
2022-04-04 05:53:00,53
2022-04-04 05:54:00,46
2022-04-04 05:55:00,52
2022-04-04 05:56:00,55
2022-04-04 05:57:00,59
2022-04-04 05:58:00,55
2022-04-04 05:59:00,50
2022-04-04 06:00:00,57
2022-04-04 06:01:00,59
2022-04-04 06:02:00,53
2022-04-04 06:03:00,59
2022-04-04 06:04:00,52
2022-04-04 06:05:00,56
2022-04-04 06:06:00,56
2022-04-04 06:07:00,53
2022-04-04 06:08:00,54
2022-04-04 06:09:00,53
2022-04-04 06:10:00,55
2022-04-04 06:11:00,56
2022-04-04 06:12:00,53
2022-04-04 06:13:00,54
2022-04-04 06:14:00,60
2022-04-04 06:15:00,57
2022-04-04 06:16:00,55
2022-04-04 06:17:00,56
2022-04-04 06:18:00,51
2022-04-04 06:19:00,54
2022-04-04 06:20:00,51
2022-04-04 06:21:00,53
2022-04-04 06:22:00,51
2022-04-04 06:23:00,53
2022-04-04 06:24:00,53
2022-04-04 06:25:00,51
2022-04-04 06:26:00,55
2022-04-04 06:27:00,52
2022-04-04 06:28:00,57
2022-04-04 06:29:00,55
2022-04-04 06:30:00,54
2022-04-04 06:31:00,52
2022-04-04 06:32:00,50
2022-04-04 06:33:00,53
2022-04-04 06:34:00,55
2022-04-04 06:35:00,52
2022-04-04 06:36:00,59
2022-04-04 06:37:00,54
2022-04-04 06:38:00,54
2022-04-04 06:39:00,55
2022-04-04 06:40:00,59
2022-04-04 06:41:00,58
2022-04-04 06:42:00,55
2022-04-04 06:43:00,54
2022-04-04 06:44:00,59
2022-04-04 06:45:00,53
2022-04-04 06:46:00,58
2022-04-04 06:47:00,54
2022-04-04 06:48:00,54
2022-04-04 06:49:00,55
2022-04-04 06:50:00,60
2022-04-04 06:51:00,56
2022-04-04 06:53:00,60
2022-04-04 06:54:00,56
2022-04-04 06:55:00,55
2022-04-04 06:56:00,56
2022-04-04 06:57:00,54
2022-04-04 06:58:00,55
2022-04-04 07:38:00,64
2022-04-04 07:39:00,58
2022-04-04 07:40:00,60
2022-04-04 07:41:00,60
