time,NO2,NO2_model
2022-01-27 01:00:00,9.5625,3.3359375
2022-01-27 02:00:00,12.04875,2.5
2022-01-27 03:00:00,9.5625,2.0703125
2022-01-27 04:00:00,16.25625,1.6914062
2022-01-27 05:00:00,14.9175,1.625
2022-01-27 06:00:00,6.12,1.6914062
2022-01-27 07:00:00,10.71,2.1796875
2022-01-27 08:00:00,16.83,2.90625
2022-01-27 09:00:00,19.89,3.296875
2022-01-27 10:00:00,22.5675,3.125
2022-01-27 11:00:00,17.9775,2.6484375
2022-01-27 12:00:00,22.95,2.2265625
2022-01-27 13:00:00,19.5075,2.0703125
2022-01-27 14:00:00,11.0925,2.203125
2022-01-27 15:00:00,12.6225,2.2421875
2022-01-27 16:00:00,16.4475,3.8984375
2022-01-27 17:00:00,20.84625,6.328125
2022-01-27 18:00:00,38.82375,8.71875
2022-01-27 19:00:00,31.93875,10.53125
2022-01-27 20:00:00,44.17875,11.125
2022-01-27 21:00:00,51.06375,10.9375
2022-01-27 22:00:00,46.09125,11.28125
2022-01-27 23:00:00,54.50625,11.28125
2022-01-28 00:00:00,45.9,9.75
2022-01-28 01:00:00,38.44125,10.09375
2022-01-28 02:00:00,30.2175,10.78125
2022-01-28 03:00:00,35.5725,12.15625
2022-01-28 04:00:00,29.07,13.34375
2022-01-28 05:00:00,32.5125,14.5625
2022-01-28 06:00:00,29.64375,17.4375
2022-01-28 07:00:00,37.8675,26.375
2022-01-28 08:00:00,35.5725,41.125
2022-01-28 09:00:00,43.79625,52.75
2022-01-28 10:00:00,56.9925,53.375
2022-01-28 11:00:00,59.09625,45.125
2022-01-28 12:00:00,64.06875,31.8125
2022-01-28 13:00:00,54.50625,11.125
2022-01-28 14:00:00,43.2225,5.734375
2022-01-28 15:00:00,23.90625,6.328125
2022-01-28 16:00:00,19.31625,6.59375
2022-01-28 17:00:00,20.84625,5.8125
2022-01-28 18:00:00,23.90625,5.734375
2022-01-28 19:00:00,13.77,5.46875
2022-01-28 20:00:00,10.13625,4.65625
2022-01-28 21:00:00,6.5025,3.6796875
2022-01-28 22:00:00,5.16375,2.9921875
2022-01-28 23:00:00,5.16375,2.265625
2022-01-29 00:00:00,10.90125,1.6054688
2022-01-29 01:00:00,8.22375,1.3671875
2022-01-29 02:00:00,3.63375,1.2304688
2022-01-29 03:00:00,2.86875,1.1640625
2022-01-29 04:00:00,2.48625,1.1328125
2022-01-29 05:00:00,2.86875,1.15625
2022-01-29 06:00:00,2.86875,1.2070312
2022-01-29 07:00:00,3.06,1.4765625
2022-01-29 08:00:00,3.25125,1.7539062
2022-01-29 09:00:00,8.0325,1.7539062
2022-01-29 10:00:00,5.54625,1.5820312
2022-01-29 11:00:00,8.0325,1.3476562
2022-01-29 12:00:00,6.885,1.1445312
2022-01-29 13:00:00,6.31125,1.015625
2022-01-29 14:00:00,5.16375,1.0585938
2022-01-29 15:00:00,5.92875,1.1445312
2022-01-29 16:00:00,7.45875,1.3046875
2022-01-29 17:00:00,8.415,1.5820312
2022-01-29 18:00:00,9.75375,1.7773438
2022-01-29 19:00:00,10.90125,1.7773438
2022-01-29 20:00:00,13.19625,1.6914062
2022-01-29 21:00:00,20.84625,1.7773438
2022-01-29 22:00:00,42.4575,3.9375
2022-01-29 23:00:00,60.435,6.328125
2022-01-30 00:00:00,48.00375,7.28125
2022-01-30 01:00:00,41.88375,12.84375
2022-01-30 02:00:00,40.73625,12.3125
2022-01-30 03:00:00,34.425,11.28125
2022-01-30 04:00:00,35.76375,9.15625
2022-01-30 05:00:00,31.55625,8.90625
2022-01-30 06:00:00,23.14125,10.09375
2022-01-30 07:00:00,28.6875,14.5625
2022-01-30 08:00:00,32.32125,21.875
2022-01-30 09:00:00,33.2775,28.4375
2022-01-30 10:00:00,29.07,31.5
2022-01-30 11:00:00,41.50125,32.125
2022-01-30 12:00:00,36.14625,31.5
2022-01-30 13:00:00,34.0425,11.125
2022-01-30 14:00:00,35.955,9.3125
2022-01-30 15:00:00,13.77,4.96875
2022-01-30 16:00:00,10.90125,2.328125
2022-01-30 17:00:00,12.81375,3.640625
2022-01-30 18:00:00,12.6225,5.140625
2022-01-30 19:00:00,11.475,4.0625
2022-01-30 20:00:00,8.98875,3.296875
2022-01-30 21:00:00,5.54625,1.7773438
2022-01-30 22:00:00,3.25125,1.1132812
2022-01-30 23:00:00,3.25125,0.8886719
2022-01-31 00:00:00,5.16375,0.8769531
2022-01-31 01:00:00,6.5025,0.7480469
2022-01-31 02:00:00,6.12,0.6035156
2022-01-31 03:00:00,4.2075,0.5449219
2022-01-31 04:00:00,5.16375,0.5136719
2022-01-31 05:00:00,4.01625,0.5175781
2022-01-31 06:00:00,5.7375,0.5722656
2022-01-31 07:00:00,8.60625,0.85546875
2022-01-31 08:00:00,12.6225,1.1445312
2022-01-31 09:00:00,10.90125,1.1640625
2022-01-31 10:00:00,10.3275,1.0273438
2022-01-31 11:00:00,7.84125,0.82421875
2022-01-31 12:00:00,7.84125,0.6796875
2022-01-31 13:00:00,7.45875,0.66796875
2022-01-31 14:00:00,9.18,0.82421875
2022-01-31 15:00:00,12.04875,0.984375
2022-01-31 16:00:00,15.3,1.3046875
2022-01-31 17:00:00,17.9775,1.90625
2022-01-31 18:00:00,17.9775,2.4609375
2022-01-31 19:00:00,19.89,3.3359375
2022-01-31 20:00:00,33.46875,3.7265625
2022-01-31 21:00:00,13.96125,3.5078125
2022-01-31 22:00:00,10.13625,3.3359375
2022-01-31 23:00:00,5.92875,2.671875
2022-02-01 00:00:00,4.39875,1.8632812
2022-02-01 01:00:00,3.06,1.453125
2022-02-01 02:00:00,4.9725,1.15625
2022-02-01 03:00:00,5.355,0.9199219
2022-02-01 04:00:00,7.45875,0.82421875
2022-02-01 05:00:00,5.7375,0.8339844
2022-02-01 06:00:00,5.92875,0.91015625
2022-02-01 07:00:00,6.12,1.3164062
2022-02-01 08:00:00,12.81375,1.734375
2022-02-01 09:00:00,11.8575,1.7773438
2022-02-01 10:00:00,11.28375,1.5820312
2022-02-01 11:00:00,8.60625,1.390625
2022-02-01 12:00:00,9.37125,1.2617188
2022-02-01 13:00:00,8.415,1.21875
2022-02-01 14:00:00,8.0325,1.3242188
2022-02-01 15:00:00,6.69375,1.4335938
2022-02-01 16:00:00,7.2675,1.5625
2022-02-01 17:00:00,8.98875,1.8203125
2022-02-01 18:00:00,9.945,1.96875
2022-02-01 19:00:00,9.37125,1.90625
2022-02-01 20:00:00,6.885,1.7109375
2022-02-01 21:00:00,6.69375,1.4960938
2022-02-01 22:00:00,5.92875,1.453125
2022-02-01 23:00:00,6.12,1.4335938
2022-02-02 00:00:00,5.7375,1.2851562
2022-02-02 01:00:00,3.06,1.3671875
2022-02-02 02:00:00,6.12,1.1875
2022-02-02 03:00:00,4.78125,1.0703125
2022-02-02 04:00:00,4.39875,1.046875
2022-02-02 05:00:00,5.92875,1.1640625
2022-02-02 06:00:00,7.84125,1.4101562
2022-02-02 07:00:00,5.7375,2.4375
2022-02-02 08:00:00,12.43125,4.0625
2022-02-02 09:00:00,20.46375,5.09375
2022-02-02 10:00:00,18.7425,4.875
2022-02-02 11:00:00,11.66625,3.765625
2022-02-02 12:00:00,11.8575,2.8671875
2022-02-02 13:00:00,11.0925,1.453125
2022-02-02 14:00:00,14.72625,1.5195312
2022-02-02 15:00:00,14.535,1.734375
2022-02-02 16:00:00,21.42,2.6953125
2022-02-02 17:00:00,17.9775,4.0625
2022-02-02 18:00:00,19.125,5.0
2022-02-02 19:00:00,13.96125,5.296875
2022-02-02 20:00:00,10.71,5.0
2022-02-02 21:00:00,9.945,4.65625
2022-02-02 22:00:00,9.5625,4.53125
2022-02-02 23:00:00,7.65,4.40625
2022-02-03 00:00:00,9.18,3.8984375
2022-02-03 01:00:00,9.75375,2.9921875
2022-02-03 02:00:00,6.12,2.90625
2022-02-03 03:00:00,5.16375,2.90625
2022-02-03 04:00:00,5.16375,2.78125
2022-02-03 05:00:00,6.69375,2.609375
2022-02-03 06:00:00,7.07625,2.546875
2022-02-03 07:00:00,10.90125,3.3359375
2022-02-03 08:00:00,28.305,4.703125
2022-02-03 09:00:00,34.23375,5.5625
2022-02-03 10:00:00,30.2175,5.5625
2022-02-03 11:00:00,16.25625,4.53125
2022-02-03 12:00:00,18.93375,3.46875
2022-02-03 13:00:00,18.93375,2.2890625
2022-02-03 14:00:00,21.61125,2.15625
2022-02-03 15:00:00,18.16875,2.1796875
2022-02-03 16:00:00,19.89,3.125
2022-02-03 17:00:00,21.61125,4.578125
2022-02-03 18:00:00,20.46375,5.640625
2022-02-03 19:00:00,23.715,5.5625
2022-02-03 20:00:00,16.25625,4.234375
2022-02-03 21:00:00,9.75375,2.953125
2022-02-03 22:00:00,5.54625,2.2265625
2022-02-03 23:00:00,4.78125,2.0078125
2022-02-04 00:00:00,3.63375,1.796875
2022-02-04 01:00:00,4.01625,1.4335938
2022-02-04 02:00:00,4.01625,1.2929688
2022-02-04 03:00:00,3.06,1.2304688
2022-02-04 04:00:00,2.86875,1.1445312
2022-02-04 05:00:00,2.295,1.1015625
2022-02-04 06:00:00,3.25125,1.046875
2022-02-04 07:00:00,5.7375,1.3046875
2022-02-04 08:00:00,8.98875,1.6484375
2022-02-04 09:00:00,13.57875,1.734375
2022-02-04 10:00:00,14.9175,1.453125
2022-02-04 11:00:00,12.24,1.046875
2022-02-04 12:00:00,8.0325,0.8671875
2022-02-04 13:00:00,7.65,0.7167969
2022-02-04 14:00:00,7.45875,0.7910156
2022-02-04 15:00:00,7.45875,0.8027344
2022-02-04 16:00:00,8.7975,1.015625
2022-02-04 17:00:00,9.18,1.6054688
2022-02-04 18:00:00,13.19625,2.1171875
2022-02-04 19:00:00,11.8575,2.2265625
2022-02-04 20:00:00,15.3,1.9882812
2022-02-04 21:00:00,14.1525,1.7539062
2022-02-04 22:00:00,10.51875,2.1796875
2022-02-04 23:00:00,9.37125,2.671875
2022-02-05 00:00:00,13.19625,2.671875
2022-02-05 01:00:00,14.535,3.3359375
2022-02-05 02:00:00,24.28875,3.3828125
2022-02-05 03:00:00,42.64875,3.59375
2022-02-05 04:00:00,49.725,3.59375
2022-02-05 05:00:00,40.1625,3.6796875
2022-02-05 06:00:00,40.73625,4.1875
2022-02-05 07:00:00,51.82875,6.328125
2022-02-05 08:00:00,48.00375,7.53125
2022-02-05 09:00:00,43.41375,5.390625
2022-02-05 10:00:00,27.54,2.734375
2022-02-05 11:00:00,9.75375,1.9257812
2022-02-05 12:00:00,11.8575,1.4335938
2022-02-05 13:00:00,10.71,1.1132812
2022-02-05 14:00:00,9.18,1.2070312
2022-02-05 15:00:00,9.5625,1.3359375
2022-02-05 16:00:00,9.5625,1.4765625
2022-02-05 17:00:00,10.13625,1.6914062
2022-02-05 18:00:00,9.75375,1.8398438
2022-02-05 19:00:00,8.0325,1.8398438
2022-02-05 20:00:00,6.885,1.6054688
2022-02-05 21:00:00,5.7375,1.3476562
2022-02-05 22:00:00,5.54625,1.1875
2022-02-05 23:00:00,3.825,1.078125
2022-02-06 00:00:00,3.4425,0.9746094
2022-02-06 01:00:00,3.63375,0.9316406
2022-02-06 02:00:00,4.39875,0.8984375
2022-02-06 03:00:00,3.25125,0.8671875
2022-02-06 04:00:00,2.86875,0.8457031
2022-02-06 05:00:00,2.6775,0.82421875
2022-02-06 06:00:00,2.10375,0.8125
2022-02-06 07:00:00,5.7375,0.91015625
2022-02-06 08:00:00,3.825,1.0351562
2022-02-06 09:00:00,3.06,1.0351562
2022-02-06 10:00:00,2.86875,0.8769531
2022-02-06 11:00:00,3.25125,0.73828125
2022-02-06 12:00:00,4.01625,0.6464844
2022-02-06 13:00:00,4.78125,0.6152344
2022-02-06 14:00:00,4.59,0.6621094
2022-02-06 15:00:00,7.45875,0.7050781
2022-02-06 16:00:00,4.59,0.7167969
2022-02-06 17:00:00,4.01625,0.7597656
2022-02-06 18:00:00,5.92875,0.8125
2022-02-06 19:00:00,7.07625,0.984375
2022-02-06 20:00:00,6.5025,1.15625
2022-02-06 21:00:00,8.0325,1.1132812
2022-02-06 22:00:00,9.37125,1.1132812
2022-02-06 23:00:00,10.51875,1.1210938
2022-02-07 00:00:00,9.75375,1.0585938
2022-02-07 01:00:00,10.13625,2.0546875
2022-02-07 02:00:00,8.60625,2.734375
2022-02-07 03:00:00,6.885,3.3359375
2022-02-07 04:00:00,15.3,3.8984375
2022-02-07 05:00:00,18.36,4.921875
2022-02-07 06:00:00,30.2175,7.109375
2022-02-07 07:00:00,61.5825,13.6875
2022-02-07 08:00:00,56.41875,21.75
2022-02-07 09:00:00,62.3475,23.9375
2022-02-07 10:00:00,58.14,18.8125
2022-02-07 11:00:00,60.435,11.46875
2022-02-07 12:00:00,18.16875,7.015625
2022-02-07 13:00:00,13.77,4.359375
2022-02-07 14:00:00,15.49125,3.25
2022-02-07 15:00:00,12.43125,2.375
2022-02-07 16:00:00,14.535,1.9492188
2022-02-07 17:00:00,11.8575,2.1171875
2022-02-07 18:00:00,19.125,2.375
2022-02-07 19:00:00,17.02125,2.5859375
2022-02-07 20:00:00,14.34375,2.78125
2022-02-07 21:00:00,16.63875,2.8203125
