time,NO2,NO2_model
2022-01-27 01:00:00,1.33875,0.6035156
2022-01-27 02:00:00,1.33875,0.4921875
2022-01-27 03:00:00,0.57375,0.5175781
2022-01-27 04:00:00,1.1475,0.6035156
2022-01-27 05:00:00,0.95625,0.8125
2022-01-27 06:00:00,1.9125,1.1875
2022-01-27 07:00:00,3.825,1.8203125
2022-01-27 08:00:00,7.07625,2.9921875
2022-01-27 09:00:00,12.24,3.9765625
2022-01-27 10:00:00,5.7375,3.7265625
2022-01-27 11:00:00,4.2075,2.90625
2022-01-27 12:00:00,4.78125,2.203125
2022-01-27 13:00:00,4.59,1.8398438
2022-01-27 14:00:00,5.16375,2.1171875
2022-01-27 15:00:00,6.5025,2.734375
2022-01-27 16:00:00,9.75375,3.8125
2022-01-27 17:00:00,16.25625,5.09375
2022-01-27 18:00:00,17.2125,5.984375
2022-01-27 19:00:00,20.08125,6.671875
2022-01-27 20:00:00,20.2725,7.109375
2022-01-27 21:00:00,26.01,7.109375
2022-01-27 22:00:00,22.95,6.9375
2022-01-27 23:00:00,22.95,6.59375
2022-01-28 00:00:00,13.005,5.90625
2022-01-28 01:00:00,11.8575,5.390625
2022-01-28 02:00:00,10.13625,4.796875
2022-01-28 03:00:00,9.18,4.359375
2022-01-28 04:00:00,8.98875,4.1875
2022-01-28 05:00:00,8.60625,4.28125
2022-01-28 06:00:00,17.78625,4.578125
2022-01-28 07:00:00,23.14125,5.46875
2022-01-28 08:00:00,26.01,7.109375
2022-01-28 09:00:00,31.7475,8.46875
2022-01-28 10:00:00,33.08625,6.5
2022-01-28 11:00:00,22.37625,5.296875
2022-01-28 12:00:00,13.57875,3.421875
2022-01-28 13:00:00,12.6225,2.140625
2022-01-28 14:00:00,9.75375,2.09375
2022-01-28 15:00:00,8.415,2.03125
2022-01-28 16:00:00,10.90125,1.8398438
2022-01-28 17:00:00,12.6225,1.8632812
2022-01-28 18:00:00,15.49125,1.9257812
2022-01-28 19:00:00,19.5075,1.90625
2022-01-28 20:00:00,23.90625,1.8828125
2022-01-28 21:00:00,20.84625,1.8632812
2022-01-28 22:00:00,9.75375,1.6914062
2022-01-28 23:00:00,4.78125,1.5625
2022-01-29 00:00:00,4.9725,1.4101562
2022-01-29 01:00:00,4.9725,1.1992188
2022-01-29 02:00:00,1.1475,0.984375
2022-01-29 03:00:00,1.72125,0.9199219
2022-01-29 04:00:00,1.53,0.9316406
2022-01-29 05:00:00,1.33875,0.94140625
2022-01-29 06:00:00,0.765,0.9199219
2022-01-29 07:00:00,1.9125,0.953125
2022-01-29 08:00:00,1.9125,1.1015625
2022-01-29 09:00:00,3.25125,1.1757812
2022-01-29 10:00:00,3.06,1.1015625
2022-01-29 11:00:00,2.6775,1.078125
2022-01-29 12:00:00,3.25125,1.21875
2022-01-29 13:00:00,3.63375,1.7539062
2022-01-29 14:00:00,4.9725,1.8632812
2022-01-29 15:00:00,4.01625,1.5195312
2022-01-29 16:00:00,3.825,1.5390625
2022-01-29 17:00:00,5.7375,1.734375
2022-01-29 18:00:00,6.885,1.9492188
2022-01-29 19:00:00,8.0325,2.1171875
2022-01-29 20:00:00,5.7375,2.1796875
2022-01-29 21:00:00,4.78125,2.1171875
2022-01-29 22:00:00,8.60625,2.0546875
2022-01-29 23:00:00,8.7975,2.203125
2022-01-30 00:00:00,7.84125,2.3515625
2022-01-30 01:00:00,5.355,3.078125
2022-01-30 02:00:00,7.84125,3.2109375
2022-01-30 03:00:00,5.7375,3.46875
2022-01-30 04:00:00,7.45875,3.8984375
2022-01-30 05:00:00,13.3875,4.109375
2022-01-30 06:00:00,20.84625,4.0625
2022-01-30 07:00:00,30.02625,4.53125
2022-01-30 08:00:00,38.82375,5.46875
2022-01-30 09:00:00,40.1625,6.671875
2022-01-30 10:00:00,27.9225,7.953125
2022-01-30 11:00:00,14.535,7.796875
2022-01-30 12:00:00,9.37125,6.328125
2022-01-30 13:00:00,5.7375,2.9921875
2022-01-30 14:00:00,4.39875,1.796875
2022-01-30 15:00:00,7.07625,1.796875
2022-01-30 16:00:00,7.84125,1.5625
2022-01-30 17:00:00,7.84125,1.8203125
2022-01-30 18:00:00,8.415,2.203125
2022-01-30 19:00:00,5.92875,1.4960938
2022-01-30 20:00:00,6.5025,1.1328125
2022-01-30 21:00:00,4.39875,1.390625
2022-01-30 22:00:00,3.825,1.5820312
2022-01-30 23:00:00,1.1475,1.0585938
2022-01-31 00:00:00,0.0,0.8125
2022-01-31 01:00:00,0.0,0.7480469
2022-01-31 02:00:00,0.0,0.73828125
2022-01-31 03:00:00,0.0,0.7597656
2022-01-31 04:00:00,0.765,0.8457031
2022-01-31 05:00:00,0.57375,0.9746094
2022-01-31 06:00:00,0.765,1.1445312
2022-01-31 07:00:00,2.295,1.5195312
2022-01-31 08:00:00,3.825,2.203125
2022-01-31 09:00:00,4.59,2.78125
2022-01-31 10:00:00,3.825,2.9921875
2022-01-31 11:00:00,4.39875,2.8203125
2022-01-31 12:00:00,3.825,2.5859375
2022-01-31 13:00:00,6.31125,2.4375
2022-01-31 14:00:00,4.39875,2.671875
2022-01-31 15:00:00,5.92875,2.9921875
2022-01-31 16:00:00,10.90125,3.421875
2022-01-31 17:00:00,19.31625,3.7265625
2022-01-31 18:00:00,19.125,3.8515625
2022-01-31 19:00:00,21.22875,3.8125
2022-01-31 20:00:00,21.99375,3.421875
2022-01-31 21:00:00,14.72625,2.90625
2022-01-31 22:00:00,9.18,2.484375
2022-01-31 23:00:00,4.78125,2.6953125
2022-02-01 00:00:00,4.9725,2.8203125
2022-02-01 01:00:00,3.25125,1.5195312
2022-02-01 02:00:00,2.86875,1.1640625
2022-02-01 03:00:00,1.9125,1.0898438
2022-02-01 04:00:00,1.72125,1.0898438
2022-02-01 05:00:00,0.95625,1.1328125
2022-02-01 06:00:00,3.825,1.25
2022-02-01 07:00:00,3.63375,1.6054688
2022-02-01 08:00:00,7.07625,2.2421875
2022-02-01 09:00:00,12.43125,2.734375
2022-02-01 10:00:00,13.96125,2.8203125
2022-02-01 11:00:00,9.945,2.734375
2022-02-01 12:00:00,4.2075,2.71875
2022-02-01 13:00:00,4.9725,2.5859375
2022-02-01 14:00:00,3.63375,2.546875
2022-02-01 15:00:00,4.01625,2.546875
2022-02-01 16:00:00,6.12,2.6484375
2022-02-01 17:00:00,8.0325,2.8203125
2022-02-01 18:00:00,10.51875,2.953125
2022-02-01 19:00:00,8.60625,2.953125
2022-02-01 20:00:00,7.2675,2.71875
2022-02-01 21:00:00,5.54625,2.4375
2022-02-01 22:00:00,4.39875,2.3515625
2022-02-01 23:00:00,3.825,2.4140625
2022-02-02 00:00:00,2.295,2.5234375
2022-02-02 01:00:00,0.95625,2.734375
2022-02-02 02:00:00,1.33875,2.484375
2022-02-02 03:00:00,1.1475,2.265625
2022-02-02 04:00:00,1.1475,2.265625
2022-02-02 05:00:00,1.53,2.3125
2022-02-02 06:00:00,4.78125,2.265625
2022-02-02 07:00:00,10.13625,2.6484375
2022-02-02 08:00:00,13.005,3.765625
2022-02-02 09:00:00,18.55125,4.875
2022-02-02 10:00:00,17.78625,4.96875
2022-02-02 11:00:00,11.66625,4.484375
2022-02-02 12:00:00,15.3,3.9375
2022-02-02 13:00:00,11.0925,3.1640625
2022-02-02 14:00:00,7.07625,3.1640625
2022-02-02 15:00:00,8.415,3.125
2022-02-02 16:00:00,14.9175,3.2109375
2022-02-02 17:00:00,13.96125,3.8984375
2022-02-02 18:00:00,13.3875,4.65625
2022-02-02 19:00:00,14.34375,5.09375
2022-02-02 20:00:00,12.24,4.875
2022-02-02 21:00:00,11.66625,4.28125
2022-02-02 22:00:00,12.81375,3.5546875
2022-02-02 23:00:00,7.45875,2.90625
2022-02-03 00:00:00,2.86875,2.1796875
2022-02-03 01:00:00,1.9125,2.609375
2022-02-03 02:00:00,1.9125,1.9492188
2022-02-03 03:00:00,2.295,1.4101562
2022-02-03 04:00:00,0.765,1.1132812
2022-02-03 05:00:00,0.95625,1.0039062
2022-02-03 06:00:00,2.295,1.046875
2022-02-03 07:00:00,6.885,1.3359375
2022-02-03 08:00:00,11.8575,2.0078125
2022-02-03 09:00:00,13.19625,2.609375
2022-02-03 10:00:00,12.6225,2.5
2022-02-03 11:00:00,9.37125,1.9882812
2022-02-03 12:00:00,8.98875,1.5390625
2022-02-03 13:00:00,4.2075,1.3046875
2022-02-03 14:00:00,6.69375,1.3671875
2022-02-03 15:00:00,6.12,1.4765625
2022-02-03 16:00:00,9.945,1.5195312
2022-02-03 17:00:00,9.18,1.625
2022-02-03 18:00:00,9.18,1.7773438
2022-02-03 19:00:00,6.69375,1.8398438
2022-02-03 20:00:00,5.16375,1.734375
2022-02-03 21:00:00,7.84125,1.5390625
2022-02-03 22:00:00,4.01625,1.3671875
2022-02-03 23:00:00,1.9125,1.2421875
2022-02-04 00:00:00,1.1475,1.078125
2022-02-04 01:00:00,0.3825,1.046875
2022-02-04 02:00:00,4.78125,1.1210938
2022-02-04 03:00:00,2.48625,2.2265625
2022-02-04 04:00:00,1.53,3.6796875
2022-02-04 05:00:00,2.86875,3.46875
2022-02-04 06:00:00,5.92875,3.2109375
2022-02-04 07:00:00,5.16375,3.3359375
2022-02-04 08:00:00,8.98875,3.9765625
2022-02-04 09:00:00,22.185,4.578125
2022-02-04 10:00:00,8.415,4.28125
2022-02-04 11:00:00,5.355,3.8125
2022-02-04 12:00:00,5.355,3.8515625
2022-02-04 13:00:00,6.12,3.7265625
2022-02-04 14:00:00,6.885,3.5078125
2022-02-04 15:00:00,8.7975,3.59375
2022-02-04 16:00:00,7.45875,3.9375
2022-02-04 17:00:00,9.37125,4.578125
2022-02-04 18:00:00,8.0325,5.046875
2022-02-04 19:00:00,6.5025,5.265625
2022-02-04 20:00:00,5.355,4.703125
2022-02-04 21:00:00,5.355,3.765625
2022-02-04 22:00:00,3.06,3.0390625
2022-02-04 23:00:00,2.48625,2.71875
2022-02-05 00:00:00,2.10375,2.6484375
2022-02-05 01:00:00,1.72125,2.71875
2022-02-05 02:00:00,3.25125,2.78125
2022-02-05 03:00:00,6.12,2.375
2022-02-05 04:00:00,5.54625,1.625
2022-02-05 05:00:00,5.355,1.2851562
2022-02-05 06:00:00,3.4425,1.2734375
2022-02-05 07:00:00,2.86875,1.4960938
2022-02-05 08:00:00,5.54625,1.9492188
2022-02-05 09:00:00,5.92875,2.0703125
2022-02-05 10:00:00,8.7975,1.453125
2022-02-05 11:00:00,5.7375,1.0898438
2022-02-05 12:00:00,6.31125,0.85546875
2022-02-05 13:00:00,4.2075,0.7265625
2022-02-05 14:00:00,2.86875,0.76953125
2022-02-05 15:00:00,4.78125,0.8671875
2022-02-05 16:00:00,5.54625,0.9941406
2022-02-05 17:00:00,5.92875,1.1210938
2022-02-05 18:00:00,3.4425,1.1640625
2022-02-05 19:00:00,2.86875,1.078125
2022-02-05 20:00:00,3.825,0.9746094
2022-02-05 21:00:00,3.63375,0.8886719
2022-02-05 22:00:00,0.765,0.8671875
2022-02-05 23:00:00,0.3825,0.94140625
2022-02-06 00:00:00,0.0,0.9941406
2022-02-06 01:00:00,0.0,0.8984375
2022-02-06 02:00:00,0.0,0.82421875
2022-02-06 03:00:00,0.0,0.78125
2022-02-06 04:00:00,0.0,0.76953125
2022-02-06 05:00:00,0.0,0.78125
2022-02-06 06:00:00,1.72125,0.8457031
2022-02-06 07:00:00,2.6775,1.1015625
2022-02-06 08:00:00,2.10375,1.5390625
2022-02-06 09:00:00,3.63375,1.7773438
2022-02-06 10:00:00,3.25125,1.8632812
2022-02-06 11:00:00,3.25125,2.0546875
2022-02-06 12:00:00,2.6775,2.203125
2022-02-06 13:00:00,3.825,2.0078125
2022-02-06 14:00:00,4.39875,1.90625
2022-02-06 15:00:00,4.59,1.9882812
2022-02-06 16:00:00,5.7375,2.09375
2022-02-06 17:00:00,5.92875,1.90625
