time,NO2,NO2_model
2022-01-27 01:00:00,4.78125,1.0390624
2022-01-27 02:00:00,3.63375,0.92187494
2022-01-27 03:00:00,3.63375,0.83593744
2022-01-27 04:00:00,4.01625,0.78320307
2022-01-27 05:00:00,5.355,0.7714843
2022-01-27 06:00:00,5.355,0.8476562
2022-01-27 07:00:00,7.45875,1.2109374
2022-01-27 08:00:00,11.66625,1.8867186
2022-01-27 09:00:00,19.125,2.3593748
2022-01-27 10:00:00,15.6825,3.3046873
2022-01-27 11:00:00,19.89,5.4843745
2022-01-27 12:00:00,20.46375,7.5468745
2022-01-27 13:00:00,18.55125,8.062499
2022-01-27 14:00:00,6.69375,8.062499
2022-01-27 15:00:00,7.45875,8.843749
2022-01-27 16:00:00,12.43125,11.312499
2022-01-27 17:00:00,14.34375,18.562498
2022-01-27 18:00:00,21.0375,25.374998
2022-01-27 19:00:00,27.9225,29.499998
2022-01-27 20:00:00,42.075,30.562498
2022-01-27 21:00:00,42.4575,27.812498
2022-01-27 22:00:00,37.485,26.062498
2022-01-27 23:00:00,37.485,27.124998
2022-01-28 00:00:00,36.72,27.812498
2022-01-28 01:00:00,29.4525,16.312498
2022-01-28 02:00:00,30.02625,15.781249
2022-01-28 03:00:00,22.95,15.624999
2022-01-28 04:00:00,20.46375,15.781249
2022-01-28 05:00:00,18.16875,16.312498
2022-01-28 06:00:00,22.5675,17.499998
2022-01-28 07:00:00,26.775,22.624998
2022-01-28 08:00:00,32.5125,28.812498
2022-01-28 09:00:00,40.9275,28.124998
2022-01-28 10:00:00,48.96,17.312498
2022-01-28 11:00:00,44.37,11.656249
2022-01-28 12:00:00,30.02625,7.2968745
2022-01-28 13:00:00,34.0425,3.5624998
2022-01-28 14:00:00,34.99875,2.8281248
2022-01-28 15:00:00,22.5675,3.0859373
2022-01-28 16:00:00,21.42,3.3046873
2022-01-28 17:00:00,17.595,3.3437498
2022-01-28 18:00:00,13.57875,3.4765623
2022-01-28 19:00:00,11.0925,3.9843748
2022-01-28 20:00:00,10.51875,3.4296873
2022-01-28 21:00:00,10.3275,2.0781248
2022-01-28 22:00:00,8.7975,1.5664061
2022-01-28 23:00:00,6.12,1.4140624
2022-01-29 00:00:00,6.885,1.1679686
2022-01-29 01:00:00,5.355,0.8261718
2022-01-29 02:00:00,5.54625,0.74999994
2022-01-29 03:00:00,4.59,0.74999994
2022-01-29 04:00:00,5.16375,0.7714843
2022-01-29 05:00:00,5.16375,0.7929687
2022-01-29 06:00:00,2.48625,0.8476562
2022-01-29 07:00:00,3.06,1.0507811
2022-01-29 08:00:00,6.5025,1.3203124
2022-01-29 09:00:00,4.9725,1.3945311
2022-01-29 10:00:00,5.7375,1.3710936
2022-01-29 11:00:00,7.07625,1.4140624
2022-01-29 12:00:00,8.415,1.4570311
2022-01-29 13:00:00,8.415,1.4804686
2022-01-29 14:00:00,7.84125,1.6289061
2022-01-29 15:00:00,7.65,1.8867186
2022-01-29 16:00:00,10.90125,2.5781248
2022-01-29 17:00:00,9.945,3.8593748
2022-01-29 18:00:00,13.005,5.0156245
2022-01-29 19:00:00,20.46375,7.2968745
2022-01-29 20:00:00,22.95,10.218749
2022-01-29 21:00:00,36.14625,12.187499
2022-01-29 22:00:00,63.8775,14.593749
2022-01-29 23:00:00,62.53875,16.999998
2022-01-30 00:00:00,47.23875,17.874998
2022-01-30 01:00:00,38.05875,11.843749
2022-01-30 02:00:00,22.95,9.343749
2022-01-30 03:00:00,31.365,8.062499
2022-01-30 04:00:00,37.1025,7.3749995
2022-01-30 05:00:00,24.48,7.4687495
2022-01-30 06:00:00,16.065,8.499999
2022-01-30 07:00:00,17.40375,13.374999
2022-01-30 08:00:00,19.89,23.312498
2022-01-30 09:00:00,19.69875,32.624996
2022-01-30 10:00:00,28.11375,30.562498
2022-01-30 11:00:00,26.20125,25.062498
2022-01-30 12:00:00,31.93875,17.874998
2022-01-30 13:00:00,17.9775,10.031249
2022-01-30 14:00:00,10.13625,4.5937495
2022-01-30 15:00:00,10.3275,3.0468748
2022-01-30 16:00:00,12.6225,2.5078123
2022-01-30 17:00:00,15.10875,2.3593748
2022-01-30 18:00:00,13.77,2.2734373
2022-01-30 19:00:00,12.6225,2.0156248
2022-01-30 20:00:00,6.12,1.4804686
2022-01-30 21:00:00,3.06,1.5234374
2022-01-30 22:00:00,4.59,1.7382811
2022-01-30 23:00:00,3.63375,1.8437499
2022-01-31 00:00:00,0.765,1.6289061
2022-01-31 01:00:00,0.57375,1.4374999
2022-01-31 02:00:00,1.53,1.3203124
2022-01-31 03:00:00,0.765,1.2109374
2022-01-31 04:00:00,0.0,1.1679686
2022-01-31 05:00:00,0.0,1.2539061
2022-01-31 06:00:00,0.3825,1.4999999
2022-01-31 07:00:00,2.10375,2.2109373
2022-01-31 08:00:00,5.92875,3.2578123
2022-01-31 09:00:00,8.415,3.8593748
2022-01-31 10:00:00,8.22375,3.6484373
2022-01-31 11:00:00,6.12,3.1718748
2022-01-31 12:00:00,7.84125,2.8281248
2022-01-31 13:00:00,7.65,2.7890623
2022-01-31 14:00:00,7.65,3.2187498
2022-01-31 15:00:00,8.22375,3.7734373
2022-01-31 16:00:00,9.75375,4.7656245
2022-01-31 17:00:00,10.71,6.0937495
2022-01-31 18:00:00,23.14125,6.4374995
2022-01-31 19:00:00,18.55125,6.3437495
2022-01-31 20:00:00,20.08125,5.8281245
2022-01-31 21:00:00,18.7425,4.9374995
2022-01-31 22:00:00,23.715,4.1249995
2022-01-31 23:00:00,14.9175,3.6015623
2022-02-01 00:00:00,7.45875,3.0859373
2022-02-01 01:00:00,5.16375,2.7265623
2022-02-01 02:00:00,3.06,2.3203123
2022-02-01 03:00:00,2.295,2.0156248
2022-02-01 04:00:00,2.295,1.9296874
2022-02-01 05:00:00,3.63375,1.9101561
2022-02-01 06:00:00,3.63375,1.9296874
2022-02-01 07:00:00,5.16375,2.3203123
2022-02-01 08:00:00,13.77,3.1328123
2022-02-01 09:00:00,20.08125,3.6484373
2022-02-01 10:00:00,20.2725,3.6484373
2022-02-01 11:00:00,17.9775,3.6874998
2022-02-01 12:00:00,15.3,3.6484373
2022-02-01 13:00:00,10.90125,3.5156248
2022-02-01 14:00:00,10.3275,3.7343748
2022-02-01 15:00:00,11.66625,4.0312495
2022-02-01 16:00:00,15.10875,4.3749995
2022-02-01 17:00:00,16.63875,4.8906245
2022-02-01 18:00:00,23.90625,5.2343745
2022-02-01 19:00:00,16.83,5.2343745
2022-02-01 20:00:00,14.34375,4.9374995
2022-02-01 21:00:00,11.66625,4.4999995
2022-02-01 22:00:00,9.18,4.0781245
2022-02-01 23:00:00,7.07625,3.7343748
2022-02-02 00:00:00,7.84125,3.2578123
2022-02-02 01:00:00,4.39875,3.5624998
2022-02-02 02:00:00,4.2075,3.0859373
2022-02-02 03:00:00,5.92875,2.7890623
2022-02-02 04:00:00,5.355,2.6171873
2022-02-02 05:00:00,4.78125,2.6171873
2022-02-02 06:00:00,5.92875,2.9140623
2022-02-02 07:00:00,6.69375,3.9453123
2022-02-02 08:00:00,17.40375,5.2343745
2022-02-02 09:00:00,18.93375,5.4843745
2022-02-02 10:00:00,19.89,4.9374995
2022-02-02 11:00:00,20.2725,5.2343745
2022-02-02 12:00:00,16.25625,5.6562495
2022-02-02 13:00:00,16.25625,5.4062495
2022-02-02 14:00:00,15.49125,4.6406245
2022-02-02 15:00:00,10.90125,3.6484373
2022-02-02 16:00:00,17.2125,3.0468748
2022-02-02 17:00:00,16.25625,2.9999998
2022-02-02 18:00:00,15.10875,2.9140623
2022-02-02 19:00:00,14.9175,2.7031248
2022-02-02 20:00:00,14.34375,2.3828123
2022-02-02 21:00:00,12.81375,2.1484373
2022-02-02 22:00:00,13.77,2.1015623
2022-02-02 23:00:00,19.31625,2.0781248
2022-02-03 00:00:00,8.415,1.8242186
2022-02-03 01:00:00,5.7375,1.3515624
2022-02-03 02:00:00,6.69375,1.2968749
2022-02-03 03:00:00,2.48625,1.2226561
2022-02-03 04:00:00,2.48625,1.0624999
2022-02-03 05:00:00,2.86875,1.0312499
2022-02-03 06:00:00,11.8575,1.1679686
2022-02-03 07:00:00,9.945,1.7578124
2022-02-03 08:00:00,17.02125,2.5078123
2022-02-03 09:00:00,25.6275,2.6562498
2022-02-03 10:00:00,21.8025,2.4453123
2022-02-03 11:00:00,17.40375,2.2499998
2022-02-03 12:00:00,13.77,2.1484373
2022-02-03 13:00:00,12.24,1.9921874
2022-02-03 14:00:00,11.0925,1.9296874
2022-02-03 15:00:00,13.19625,1.9726561
2022-02-03 16:00:00,12.24,2.2734373
2022-02-03 17:00:00,12.04875,2.7890623
2022-02-03 18:00:00,12.6225,3.0468748
2022-02-03 19:00:00,9.5625,2.9140623
2022-02-03 20:00:00,7.65,2.5546873
2022-02-03 21:00:00,7.45875,2.1484373
2022-02-03 22:00:00,4.59,1.8671874
2022-02-03 23:00:00,7.45875,1.8007811
2022-02-04 00:00:00,7.65,1.6718749
2022-02-04 01:00:00,6.5025,1.3398436
2022-02-04 02:00:00,6.31125,1.1171874
2022-02-04 03:00:00,6.5025,0.9648437
2022-02-04 04:00:00,7.65,0.9648437
2022-02-04 05:00:00,2.10375,1.1914061
2022-02-04 06:00:00,4.59,2.7265623
2022-02-04 07:00:00,4.78125,4.0312495
2022-02-04 08:00:00,10.3275,5.1874995
2022-02-04 09:00:00,18.7425,6.8593745
2022-02-04 10:00:00,19.69875,5.6562495
2022-02-04 11:00:00,14.34375,4.2499995
2022-02-04 12:00:00,9.75375,3.3437498
2022-02-04 13:00:00,7.2675,2.7265623
2022-02-04 14:00:00,6.12,2.7265623
2022-02-04 15:00:00,7.07625,2.9999998
2022-02-04 16:00:00,9.945,3.3906248
2022-02-04 17:00:00,14.535,3.8203123
2022-02-04 18:00:00,17.595,3.6874998
2022-02-04 19:00:00,18.36,3.7343748
2022-02-04 20:00:00,14.535,4.2031245
2022-02-04 21:00:00,16.065,4.6718745
2022-02-04 22:00:00,13.19625,5.1093745
2022-02-04 23:00:00,15.6825,5.3124995
2022-02-05 00:00:00,20.46375,4.9374995
2022-02-05 01:00:00,21.22875,4.3749995
2022-02-05 02:00:00,29.4525,3.1718748
2022-02-05 03:00:00,33.08625,2.4453123
2022-02-05 04:00:00,28.49625,2.1015623
2022-02-05 05:00:00,22.5675,1.6953124
2022-02-05 06:00:00,17.595,1.3945311
2022-02-05 07:00:00,18.7425,1.5664061
2022-02-05 08:00:00,36.3375,1.6953124
2022-02-05 09:00:00,13.77,1.6093749
2022-02-05 10:00:00,10.71,1.3085936
2022-02-05 11:00:00,8.22375,1.1484374
2022-02-05 12:00:00,8.60625,1.0742186
2022-02-05 13:00:00,7.65,1.0078124
2022-02-05 14:00:00,5.92875,1.0742186
2022-02-05 15:00:00,5.355,1.1601561
2022-02-05 16:00:00,6.12,1.2343749
2022-02-05 17:00:00,6.31125,1.2890624
2022-02-05 18:00:00,5.355,1.2656249
2022-02-05 19:00:00,5.16375,1.1601561
2022-02-05 20:00:00,4.78125,1.0195311
2022-02-05 21:00:00,4.39875,0.9121093
2022-02-05 22:00:00,4.78125,0.83593744
2022-02-05 23:00:00,4.78125,0.78320307
2022-02-06 00:00:00,4.2075,0.69726557
2022-02-06 01:00:00,3.825,0.61132807
2022-02-06 02:00:00,3.63375,0.5527343
2022-02-06 03:00:00,4.39875,0.53124994
2022-02-06 04:00:00,3.63375,0.52539057
2022-02-06 05:00:00,3.63375,0.52539057
2022-02-06 06:00:00,2.86875,0.54687494
2022-02-06 07:00:00,1.1475,0.69726557
2022-02-06 08:00:00,1.72125,0.9121093
2022-02-06 09:00:00,3.06,1.0078124
2022-02-06 10:00:00,4.78125,1.2031249
2022-02-06 11:00:00,7.07625,1.4570311
2022-02-06 12:00:00,4.9725,1.7148436
2022-02-06 13:00:00,4.9725,1.8437499
2022-02-06 14:00:00,4.78125,2.0156248
2022-02-06 15:00:00,5.7375,2.1249998
2022-02-06 16:00:00,5.7375,2.2499998
2022-02-06 17:00:00,6.12,2.5781248
2022-02-06 18:00:00,9.75375,2.8281248
2022-02-06 19:00:00,4.01625,2.7031248
2022-02-06 20:00:00,2.86875,2.4453123
2022-02-06 21:00:00,9.75375,2.2734373
2022-02-06 22:00:00,13.3875,2.2499998
2022-02-06 23:00:00,12.43125,2.4218748
2022-02-07 00:00:00,11.475,2.4062498
2022-02-07 01:00:00,9.5625,2.7421873
2022-02-07 02:00:00,6.885,3.0859373
2022-02-07 03:00:00,4.9725,3.2187498
2022-02-07 04:00:00,5.7375,3.6874998
2022-02-07 05:00:00,9.75375,4.4687495
2022-02-07 06:00:00,8.22375,5.5781245
2022-02-07 07:00:00,12.43125,8.999999
2022-02-07 08:00:00,29.26125,13.562499
2022-02-07 09:00:00,42.64875,13.374999
2022-02-07 10:00:00,59.09625,8.656249
2022-02-07 11:00:00,52.4025,5.8281245
2022-02-07 12:00:00,27.34875,5.1562495
2022-02-07 13:00:00,18.36,4.2968745
2022-02-07 14:00:00,18.93375,3.2578123
2022-02-07 15:00:00,15.10875,2.3359373
2022-02-07 16:00:00,9.75375,1.8242186
2022-02-07 17:00:00,9.37125,1.9296874
2022-02-07 18:00:00,10.13625,1.9921874
2022-02-07 19:00:00,9.5625,1.8867186
2022-02-07 20:00:00,8.60625,1.6953124
2022-02-07 21:00:00,7.2675,1.4570311
2022-02-07 22:00:00,7.65,1.2890624
2022-02-07 23:00:00,6.31125,1.1796874
2022-02-08 00:00:00,6.885,1.0195311
2022-02-08 01:00:00,7.84125,0.89062494
2022-02-08 02:00:00,4.9725,0.8261718
2022-02-08 03:00:00,3.4425,0.81445307
2022-02-08 04:00:00,4.78125,0.81445307
2022-02-08 05:00:00,4.2075,0.8261718
2022-02-08 06:00:00,2.86875,0.92187494
2022-02-08 07:00:00,3.63375,1.3203124
2022-02-08 08:00:00,9.945,1.9921874
2022-02-08 09:00:00,13.77,2.3593748
2022-02-08 10:00:00,11.28375,2.3828123
2022-02-08 11:00:00,12.43125,2.3203123
2022-02-08 12:00:00,11.8575,2.2968748
2022-02-08 13:00:00,9.5625,2.2343748
2022-02-08 14:00:00,9.18,2.3203123
2022-02-08 15:00:00,10.71,2.3828123
2022-02-08 16:00:00,10.90125,2.5078123
2022-02-08 17:00:00,10.71,2.7890623
2022-02-08 18:00:00,14.535,2.9140623
2022-02-08 19:00:00,15.3,2.8281248
2022-02-08 20:00:00,11.66625,2.5546873
2022-02-08 21:00:00,12.04875,2.2734373
2022-02-08 22:00:00,7.65,2.1484373
2022-02-08 23:00:00,9.5625,2.0156248
2022-02-09 00:00:00,5.7375,1.7148436
2022-02-09 01:00:00,4.59,1.3281249
2022-02-09 02:00:00,8.60625,1.1367186
2022-02-09 03:00:00,9.37125,1.0624999
2022-02-09 04:00:00,9.75375,1.0507811
2022-02-09 05:00:00,11.66625,1.1054686
2022-02-09 06:00:00,12.81375,1.2343749
2022-02-09 07:00:00,8.60625,1.7382811
2022-02-09 08:00:00,21.22875,2.4687498
2022-02-09 09:00:00,19.69875,2.8749998
2022-02-09 10:00:00,16.63875,3.0468748
2022-02-09 11:00:00,13.96125,3.1328123
2022-02-09 12:00:00,13.3875,3.7734373
2022-02-09 13:00:00,16.065,6.2656245
2022-02-09 14:00:00,16.065,7.4687495
2022-02-09 15:00:00,17.595,7.4687495
2022-02-09 16:00:00,18.93375,7.8906245
2022-02-09 17:00:00,24.0975,9.281249
2022-02-09 18:00:00,21.99375,10.624999
2022-02-09 19:00:00,21.99375,11.312499
