time,NO2,NO2_model
2022-01-27 01:00:00,0.19125,0.5136719
2022-01-27 02:00:00,0.0,0.5078125
2022-01-27 03:00:00,0.0,0.5390625
2022-01-27 04:00:00,0.0,0.578125
2022-01-27 05:00:00,0.3825,0.63671875
2022-01-27 06:00:00,2.295,0.7480469
2022-01-27 07:00:00,2.6775,1.1875
2022-01-27 08:00:00,4.9725,1.8203125
2022-01-27 09:00:00,9.37125,2.1171875
2022-01-27 10:00:00,12.24,1.9257812
2022-01-27 11:00:00,6.12,1.4960938
2022-01-27 12:00:00,4.01625,1.2304688
2022-01-27 13:00:00,3.25125,1.1210938
2022-01-27 14:00:00,4.2075,1.2070312
2022-01-27 15:00:00,4.2075,1.3242188
2022-01-27 16:00:00,5.54625,1.6914062
2022-01-27 17:00:00,9.945,2.5234375
2022-01-27 18:00:00,19.69875,3.296875
2022-01-27 19:00:00,17.40375,3.8515625
2022-01-27 20:00:00,24.67125,4.234375
2022-01-27 21:00:00,21.42,4.0625
2022-01-27 22:00:00,10.90125,4.234375
2022-01-27 23:00:00,10.13625,4.875
2022-01-28 00:00:00,7.65,5.171875
2022-01-28 01:00:00,9.75375,4.234375
2022-01-28 02:00:00,9.18,3.6796875
2022-01-28 03:00:00,6.5025,3.5546875
2022-01-28 04:00:00,7.07625,4.140625
2022-01-28 05:00:00,5.92875,5.296875
2022-01-28 06:00:00,5.54625,6.421875
2022-01-28 07:00:00,8.98875,7.953125
2022-01-28 08:00:00,9.945,10.28125
2022-01-28 09:00:00,11.0925,11.625
2022-01-28 10:00:00,12.24,10.28125
2022-01-28 11:00:00,8.98875,8.625
2022-01-28 12:00:00,7.2675,6.84375
2022-01-28 13:00:00,10.13625,5.5625
2022-01-28 14:00:00,11.0925,5.34375
2022-01-28 15:00:00,7.2675,5.5625
2022-01-28 16:00:00,8.7975,5.46875
2022-01-28 17:00:00,6.69375,4.921875
2022-01-28 18:00:00,4.9725,4.1875
2022-01-28 19:00:00,4.2075,3.46875
2022-01-28 20:00:00,3.25125,2.734375
2022-01-28 21:00:00,2.48625,2.0703125
2022-01-28 22:00:00,2.295,1.6484375
