time,NO2,NO2_model
2022-01-27 01:00:00,5.92875,4.921875
2022-01-27 02:00:00,5.7375,4.578125
2022-01-27 03:00:00,4.78125,4.75
2022-01-27 04:00:00,5.355,4.921875
2022-01-27 05:00:00,6.12,5.296875
2022-01-27 06:00:00,6.885,5.984375
2022-01-27 07:00:00,11.8575,6.9375
2022-01-27 08:00:00,8.0325,8.375
2022-01-27 09:00:00,11.0925,10.34375
2022-01-27 10:00:00,8.22375,11.625
2022-01-27 11:00:00,6.885,10.9375
2022-01-27 12:00:00,7.2675,9.59375
2022-01-27 13:00:00,6.885,7.53125
2022-01-27 14:00:00,6.5025,7.703125
2022-01-27 15:00:00,9.5625,8.71875
2022-01-27 16:00:00,8.22375,10.53125
2022-01-27 17:00:00,12.24,12.5
2022-01-27 18:00:00,13.77,13.0
2022-01-27 19:00:00,12.6225,13.1875
2022-01-27 20:00:00,13.57875,12.65625
2022-01-27 21:00:00,11.0925,11.625
2022-01-27 22:00:00,10.90125,10.9375
2022-01-27 23:00:00,9.5625,10.78125
2022-01-28 00:00:00,9.18,10.1875
2022-01-28 01:00:00,9.37125,10.1875
2022-01-28 02:00:00,17.9775,10.4375
2022-01-28 03:00:00,16.065,11.28125
2022-01-28 04:00:00,18.36,11.96875
2022-01-28 05:00:00,17.40375,13.1875
2022-01-28 06:00:00,16.83,14.5625
2022-01-28 07:00:00,16.065,16.75
2022-01-28 08:00:00,19.89,18.8125
2022-01-28 09:00:00,19.31625,20.0
2022-01-28 10:00:00,15.49125,19.5
2022-01-28 11:00:00,16.25625,19.875
2022-01-28 12:00:00,17.2125,20.375
2022-01-28 13:00:00,18.93375,15.40625
2022-01-28 14:00:00,20.655,14.03125
2022-01-28 15:00:00,17.78625,11.28125
2022-01-28 16:00:00,16.63875,9.59375
2022-01-28 17:00:00,16.83,9.15625
2022-01-28 18:00:00,16.4475,9.0625
2022-01-28 19:00:00,15.3,9.15625
2022-01-28 20:00:00,13.3875,9.75
2022-01-28 21:00:00,12.04875,10.6875
2022-01-28 22:00:00,10.90125,11.28125
2022-01-28 23:00:00,9.5625,10.53125
2022-01-29 00:00:00,10.3275,9.25
2022-01-29 01:00:00,8.98875,7.453125
2022-01-29 02:00:00,6.12,5.90625
2022-01-29 03:00:00,7.65,4.625
2022-01-29 04:00:00,5.16375,3.765625
2022-01-29 05:00:00,5.54625,3.5078125
2022-01-29 06:00:00,4.59,3.5078125
2022-01-29 07:00:00,3.06,3.7265625
2022-01-29 08:00:00,5.54625,4.109375
2022-01-29 09:00:00,6.69375,4.75
2022-01-29 10:00:00,6.69375,5.09375
2022-01-29 11:00:00,6.31125,4.921875
2022-01-29 12:00:00,4.9725,4.53125
2022-01-29 13:00:00,4.01625,3.8515625
2022-01-29 14:00:00,4.01625,3.8515625
2022-01-29 15:00:00,3.25125,4.234375
2022-01-29 16:00:00,3.25125,4.3125
2022-01-29 17:00:00,3.825,4.65625
2022-01-29 18:00:00,5.16375,4.96875
2022-01-29 19:00:00,3.63375,5.4375
2022-01-29 20:00:00,3.06,6.15625
2022-01-29 21:00:00,2.295,6.5
2022-01-29 22:00:00,2.6775,6.9375
2022-01-29 23:00:00,1.9125,7.1875
2022-01-30 00:00:00,1.72125,7.1875
2022-01-30 01:00:00,1.72125,6.671875
2022-01-30 02:00:00,2.295,6.5
2022-01-30 03:00:00,5.54625,6.078125
2022-01-30 04:00:00,17.02125,5.640625
2022-01-30 05:00:00,10.51875,5.8125
2022-01-30 06:00:00,6.12,6.5
2022-01-30 07:00:00,7.45875,8.375
2022-01-30 08:00:00,9.37125,11.46875
2022-01-30 09:00:00,12.6225,14.5625
2022-01-30 10:00:00,15.6825,14.71875
2022-01-30 11:00:00,15.10875,14.71875
2022-01-30 12:00:00,15.87375,14.5625
2022-01-30 13:00:00,10.71,15.90625
2022-01-30 14:00:00,11.66625,15.75
2022-01-30 15:00:00,13.3875,14.375
2022-01-30 16:00:00,12.6225,9.9375
2022-01-30 17:00:00,12.43125,7.1875
2022-01-30 18:00:00,11.0925,6.671875
2022-01-30 19:00:00,9.945,7.015625
2022-01-30 20:00:00,10.51875,6.078125
2022-01-30 21:00:00,9.37125,5.390625
2022-01-30 22:00:00,7.07625,5.5625
2022-01-30 23:00:00,3.63375,3.59375
2022-01-31 00:00:00,2.48625,2.8671875
2022-01-31 01:00:00,2.10375,2.5234375
2022-01-31 02:00:00,1.33875,2.3515625
2022-01-31 03:00:00,1.72125,2.203125
2022-01-31 04:00:00,0.765,2.1796875
2022-01-31 05:00:00,2.86875,2.328125
2022-01-31 06:00:00,8.22375,2.5703125
2022-01-31 07:00:00,10.13625,2.9921875
2022-01-31 08:00:00,33.08625,3.5078125
2022-01-31 09:00:00,42.26625,3.8984375
2022-01-31 10:00:00,30.79125,3.8515625
2022-01-31 11:00:00,29.835,3.640625
2022-01-31 12:00:00,19.125,3.3359375
2022-01-31 13:00:00,18.55125,3.46875
2022-01-31 14:00:00,18.93375,3.9765625
2022-01-31 15:00:00,20.655,4.484375
2022-01-31 16:00:00,19.125,5.5625
2022-01-31 17:00:00,25.245,7.28125
2022-01-31 18:00:00,14.535,8.8125
2022-01-31 19:00:00,11.8575,10.4375
2022-01-31 20:00:00,10.13625,11.625
2022-01-31 21:00:00,21.99375,12.3125
2022-01-31 22:00:00,22.95,12.15625
2022-01-31 23:00:00,14.34375,11.46875
2022-02-01 00:00:00,9.5625,10.78125
2022-02-01 01:00:00,7.07625,9.59375
2022-02-01 02:00:00,5.54625,8.28125
2022-02-01 03:00:00,5.54625,7.359375
2022-02-01 04:00:00,4.59,6.328125
2022-02-01 05:00:00,4.01625,5.46875
2022-02-01 06:00:00,2.86875,5.09375
2022-02-01 07:00:00,3.825,5.21875
2022-02-01 08:00:00,5.355,6.078125
2022-02-01 09:00:00,8.60625,7.109375
2022-02-01 10:00:00,6.5025,7.53125
2022-02-01 11:00:00,5.54625,7.359375
2022-02-01 12:00:00,5.54625,6.765625
2022-02-01 13:00:00,5.355,5.8125
2022-02-01 14:00:00,3.825,5.984375
2022-02-01 15:00:00,2.86875,6.25
2022-02-01 16:00:00,4.2075,6.15625
2022-02-01 17:00:00,4.2075,6.328125
2022-02-01 18:00:00,3.4425,6.59375
2022-02-01 19:00:00,4.2075,6.671875
2022-02-01 20:00:00,6.31125,6.5
2022-02-01 21:00:00,3.825,6.421875
2022-02-01 22:00:00,1.9125,6.5
2022-02-01 23:00:00,4.01625,6.671875
2022-02-02 00:00:00,4.39875,6.671875
2022-02-02 01:00:00,4.59,7.53125
2022-02-02 02:00:00,2.295,7.359375
2022-02-02 03:00:00,4.78125,7.53125
2022-02-02 04:00:00,4.39875,7.953125
2022-02-02 05:00:00,5.7375,8.03125
2022-02-02 06:00:00,7.45875,7.359375
2022-02-02 07:00:00,6.5025,7.1875
2022-02-02 08:00:00,6.885,8.125
2022-02-02 09:00:00,11.0925,9.75
2022-02-02 10:00:00,8.7975,10.78125
2022-02-02 11:00:00,9.75375,11.125
2022-02-02 12:00:00,8.7975,10.875
2022-02-02 13:00:00,6.12,10.34375
2022-02-02 14:00:00,6.5025,10.875
2022-02-02 15:00:00,8.22375,12.5
2022-02-02 16:00:00,12.6225,14.375
2022-02-02 17:00:00,12.81375,16.4375
2022-02-02 18:00:00,17.2125,17.8125
2022-02-02 19:00:00,15.6825,18.5
2022-02-02 20:00:00,13.3875,18.8125
2022-02-02 21:00:00,12.81375,20.1875
2022-02-02 22:00:00,9.945,22.25
2022-02-02 23:00:00,8.0325,21.75
2022-02-03 00:00:00,7.2675,17.125
2022-02-03 01:00:00,7.45875,15.40625
2022-02-03 02:00:00,5.7375,11.96875
2022-02-03 03:00:00,4.78125,10.34375
2022-02-03 04:00:00,4.39875,9.75
2022-02-03 05:00:00,4.01625,9.3125
2022-02-03 06:00:00,4.59,8.5625
2022-02-03 07:00:00,5.92875,8.28125
2022-02-03 08:00:00,7.45875,8.90625
2022-02-03 09:00:00,9.5625,10.1875
2022-02-03 10:00:00,10.13625,10.9375
2022-02-03 11:00:00,10.3275,11.96875
2022-02-03 12:00:00,9.75375,12.65625
2022-02-03 13:00:00,10.3275,11.46875
2022-02-03 14:00:00,,10.53125
2022-02-03 15:00:00,6.69375,9.40625
2022-02-03 16:00:00,9.18,8.625
2022-02-03 17:00:00,9.37125,8.375
2022-02-03 18:00:00,10.71,8.625
2022-02-03 19:00:00,7.07625,9.59375
2022-02-03 20:00:00,8.98875,10.59375
2022-02-03 21:00:00,9.37125,10.53125
2022-02-03 22:00:00,10.51875,9.25
2022-02-03 23:00:00,9.18,7.953125
2022-02-04 00:00:00,5.7375,6.9375
2022-02-04 01:00:00,5.16375,6.078125
2022-02-04 02:00:00,3.4425,5.296875
2022-02-04 03:00:00,1.72125,5.5625
2022-02-04 04:00:00,0.0,8.03125
2022-02-04 05:00:00,0.3825,7.953125
2022-02-04 06:00:00,1.1475,7.359375
2022-02-04 07:00:00,2.86875,8.21875
2022-02-04 08:00:00,6.12,10.53125
2022-02-04 09:00:00,8.22375,12.84375
2022-02-04 10:00:00,14.535,14.375
2022-02-04 11:00:00,9.5625,14.21875
2022-02-04 12:00:00,10.90125,13.0
2022-02-04 13:00:00,7.84125,10.1875
2022-02-04 14:00:00,6.12,7.875
