time,NO2,NO2_model
2022-01-27 01:00:00,57.558636,53.499996
2022-01-27 02:00:00,58.77302,54.874996
2022-01-27 03:00:00,57.82366,55.624996
2022-01-27 04:00:00,56.14588,57.624996
2022-01-27 05:00:00,54.312485,60.374996
2022-01-27 06:00:00,53.377464,63.749996
2022-01-27 07:00:00,51.58231,69.99999
2022-01-27 08:00:00,53.670635,74.24999
2022-01-27 09:00:00,56.544216,75.49999
2022-01-27 10:00:00,63.283215,70.74999
2022-01-27 11:00:00,69.70621,62.499996
2022-01-27 12:00:00,68.64505,55.624996
2022-01-27 13:00:00,70.19934,43.624996
2022-01-27 14:00:00,70.977425,37.124996
2022-01-27 15:00:00,79.95639,36.749996
2022-01-27 16:00:00,90.83699,42.249996
2022-01-27 17:00:00,91.18009,44.624996
2022-01-27 18:00:00,93.05226,45.249996
2022-01-27 19:00:00,81.61133,51.499996
2022-01-27 20:00:00,68.48784,57.624996
2022-01-27 21:00:00,84.57998,63.124996
2022-01-27 22:00:00,80.38553,66.49999
2022-01-27 23:00:00,82.83315,66.49999
2022-01-28 00:00:00,72.87216,63.749996
2022-01-28 01:00:00,56.45711,56.999996
2022-01-28 02:00:00,48.425117,49.374996
2022-01-28 03:00:00,40.2715,36.749996
2022-01-28 04:00:00,38.23814,25.749998
2022-01-28 05:00:00,34.93649,22.624998
2022-01-28 06:00:00,37.480244,29.187498
2022-01-28 07:00:00,43.998837,38.499996
2022-01-28 08:00:00,46.58774,43.249996
2022-01-28 09:00:00,58.78922,37.374996
2022-01-28 10:00:00,41.008415,9.531249
2022-01-28 11:00:00,11.938316,5.9999995
2022-01-28 12:00:00,12.421627,5.4843745
2022-01-28 13:00:00,10.983908,5.4843745
2022-01-28 14:00:00,13.592196,6.1718745
2022-01-28 15:00:00,16.428062,7.2031245
2022-01-28 16:00:00,24.188925,13.718749
2022-01-28 17:00:00,40.743923,25.749998
2022-01-28 18:00:00,40.893696,38.124996
2022-01-28 19:00:00,48.61499,54.874996
2022-01-28 20:00:00,54.554672,67.99999
2022-01-28 21:00:00,56.023724,67.24999
2022-01-28 22:00:00,54.92831,65.24999
2022-01-28 23:00:00,49.88355,62.499996
2022-01-29 00:00:00,53.03357,57.624996
2022-01-29 01:00:00,55.465794,58.374996
2022-01-29 02:00:00,49.494244,50.749996
2022-01-29 03:00:00,42.119503,46.624996
2022-01-29 04:00:00,33.668995,45.249996
2022-01-29 05:00:00,34.98004,45.999996
2022-01-29 06:00:00,41.406483,47.999996
2022-01-29 07:00:00,40.730644,50.124996
2022-01-29 08:00:00,47.286945,50.749996
2022-01-29 09:00:00,69.147484,45.999996
2022-01-29 10:00:00,64.116264,39.874996
2022-01-29 11:00:00,27.268574,42.874996
2022-01-29 12:00:00,26.1944,45.999996
2022-01-29 13:00:00,30.282629,41.249996
2022-01-29 14:00:00,45.287846,37.749996
2022-01-29 15:00:00,43.551376,39.124996
2022-01-29 16:00:00,51.729427,43.874996
2022-01-29 17:00:00,69.42924,47.374996
2022-01-29 18:00:00,53.206177,47.374996
2022-01-29 19:00:00,56.40294,48.749996
2022-01-29 20:00:00,55.775963,49.374996
2022-01-29 21:00:00,48.00395,50.749996
2022-01-29 22:00:00,47.11407,51.499996
2022-01-29 23:00:00,43.50331,48.749996
2022-01-30 00:00:00,40.34028,39.874996
2022-01-30 01:00:00,39.288677,21.624998
2022-01-30 02:00:00,38.107754,18.687498
2022-01-30 03:00:00,33.651466,16.624998
2022-01-30 04:00:00,31.44895,15.781249
2022-01-30 05:00:00,30.540747,16.312498
2022-01-30 06:00:00,26.865725,24.374998
2022-01-30 07:00:00,33.53595,32.999996
2022-01-30 08:00:00,36.012257,31.874998
2022-01-30 09:00:00,34.984024,24.374998
2022-01-30 10:00:00,35.45193,17.312498
2022-01-30 11:00:00,39.9377,14.937499
2022-01-30 12:00:00,21.774227,14.062499
2022-01-30 13:00:00,13.903693,11.156249
2022-01-30 14:00:00,12.471552,10.812499
2022-01-30 15:00:00,13.150577,11.499999
2022-01-30 16:00:00,19.128763,14.937499
2022-01-30 17:00:00,41.115704,21.249998
2022-01-30 18:00:00,38.09421,26.749998
2022-01-30 19:00:00,44.393456,33.999996
2022-01-30 20:00:00,43.710445,41.499996
2022-01-30 21:00:00,50.318794,45.999996
2022-01-30 22:00:00,59.004322,47.374996
2022-01-30 23:00:00,50.49114,47.374996
2022-01-31 00:00:00,40.879093,45.249996
2022-01-31 01:00:00,33.51364,45.999996
2022-01-31 02:00:00,26.76083,44.624996
2022-01-31 03:00:00,24.558846,43.874996
2022-01-31 04:00:00,25.226715,43.874996
2022-01-31 05:00:00,26.219362,43.874996
2022-01-31 06:00:00,28.143047,45.249996
2022-01-31 07:00:00,31.112757,48.749996
2022-01-31 08:00:00,43.012566,51.499996
2022-01-31 09:00:00,56.342922,49.374996
2022-01-31 10:00:00,64.49255,43.874996
2022-01-31 11:00:00,54.069237,32.999996
2022-01-31 12:00:00,25.497583,24.374998
2022-01-31 13:00:00,21.146454,17.187498
2022-01-31 14:00:00,23.374466,19.374998
2022-01-31 15:00:00,25.232557,24.374998
2022-01-31 16:00:00,9.147857,26.437498
2022-01-31 17:00:00,11.594422,19.374998
2022-01-31 18:00:00,12.732593,15.437499
2022-01-31 19:00:00,16.323168,10.312499
2022-01-31 20:00:00,14.18226,8.999999
2022-01-31 21:00:00,9.943197,7.2031245
2022-01-31 22:00:00,13.070644,5.5781245
2022-01-31 23:00:00,5.294911,4.2031245
2022-02-01 00:00:00,4.423358,3.6874998
2022-02-01 01:00:00,4.300671,5.4062495
2022-02-01 02:00:00,4.527987,4.8906245
2022-02-01 03:00:00,5.611188,4.4999995
2022-02-01 04:00:00,11.631333,4.1562495
2022-02-01 05:00:00,13.03028,4.2499995
2022-02-01 06:00:00,21.31402,5.1874995
2022-02-01 07:00:00,23.300905,11.499999
2022-02-01 08:00:00,9.82529,14.062499
2022-02-01 09:00:00,9.691716,14.249999
2022-02-01 10:00:00,6.585247,14.249999
2022-02-01 11:00:00,10.074116,12.687499
2022-02-01 12:00:00,11.948142,10.906249
2022-02-01 13:00:00,9.294444,5.6562495
2022-02-01 14:00:00,10.364898,6.7812495
2022-02-01 15:00:00,13.586355,8.749999
2022-02-01 16:00:00,11.975229,17.874998
2022-02-01 17:00:00,32.383175,29.874998
2022-02-01 18:00:00,50.629494,37.374996
2022-02-01 19:00:00,47.59446,50.749996
2022-02-01 20:00:00,49.80309,63.749996
2022-02-01 21:00:00,35.83964,67.99999
2022-02-01 22:00:00,30.99299,64.49999
2022-02-01 23:00:00,26.724447,55.624996
2022-02-02 00:00:00,31.741856,39.499996
2022-02-02 01:00:00,28.821804,19.249998
2022-02-02 02:00:00,29.638124,16.124998
2022-02-02 03:00:00,20.887274,14.062499
2022-02-02 04:00:00,14.535183,12.531249
2022-02-02 05:00:00,18.38149,11.999999
2022-02-02 06:00:00,26.191744,15.624999
2022-02-02 07:00:00,33.396004,19.749998
2022-02-02 08:00:00,31.99068,20.437498
2022-02-02 09:00:00,12.634603,15.937499
2022-02-02 10:00:00,10.399687,9.687499
2022-02-02 11:00:00,9.976923,8.843749
2022-02-02 12:00:00,8.875928,8.937499
2022-02-02 13:00:00,7.980476,9.093749
2022-02-02 14:00:00,9.190082,9.531249
2022-02-02 15:00:00,10.081552,10.374999
2022-02-02 16:00:00,10.690204,13.562499
2022-02-02 17:00:00,23.427843,18.874998
2022-02-02 18:00:00,44.844364,23.687498
2022-02-02 19:00:00,44.34061,33.249996
2022-02-02 20:00:00,40.277344,40.874996
2022-02-02 21:00:00,41.601665,42.249996
2022-02-02 22:00:00,48.864346,40.874996
2022-02-02 23:00:00,47.092297,35.374996
2022-02-03 00:00:00,44.673084,27.437498
2022-02-03 01:00:00,36.745457,20.937498
2022-02-03 02:00:00,29.287592,18.562498
2022-02-03 03:00:00,22.194601,17.687498
2022-02-03 04:00:00,20.56356,19.937498
2022-02-03 05:00:00,32.202595,26.437498
2022-02-03 06:00:00,33.96668,30.874998
2022-02-03 07:00:00,41.644688,31.562498
2022-02-03 08:00:00,45.93341,32.249996
2022-02-03 09:00:00,61.308014,33.999996
2022-02-03 10:00:00,42.923073,38.124996
2022-02-03 11:00:00,36.08608,34.999996
2022-02-03 12:00:00,31.348036,29.499998
2022-02-03 13:00:00,30.459755,21.124998
2022-02-03 14:00:00,25.367193,19.749998
2022-02-03 15:00:00,26.842623,22.624998
2022-02-03 16:00:00,30.799929,48.749996
2022-02-03 17:00:00,53.758266,67.99999
2022-02-03 18:00:00,56.619896,69.24999
2022-02-03 19:00:00,54.617344,74.74999
2022-02-03 20:00:00,53.18812,78.24999
2022-02-03 21:00:00,58.044334,77.49999
2022-02-03 22:00:00,52.24301,74.24999
2022-02-03 23:00:00,47.19719,70.74999
2022-02-04 00:00:00,45.736633,68.74999
2022-02-04 01:00:00,36.449097,59.749996
2022-02-04 02:00:00,29.176588,56.999996
2022-02-04 03:00:00,26.038519,53.499996
2022-02-04 04:00:00,28.155792,50.749996
2022-02-04 05:00:00,23.123516,48.749996
2022-02-04 06:00:00,26.808098,49.374996
2022-02-04 07:00:00,37.849102,50.124996
2022-02-04 08:00:00,35.812557,47.999996
2022-02-04 09:00:00,32.64076,45.249996
2022-02-04 10:00:00,25.60646,43.249996
2022-02-04 11:00:00,20.733782,41.249996
2022-02-04 12:00:00,21.588074,41.874996
2022-02-04 13:00:00,15.998394,41.249996
2022-02-04 14:00:00,15.226424,40.124996
2022-02-04 15:00:00,25.153954,40.499996
2022-02-04 16:00:00,32.981735,40.124996
2022-02-04 17:00:00,44.516937,33.624996
2022-02-04 18:00:00,49.051296,29.874998
2022-02-04 19:00:00,40.145626,29.499998
2022-02-04 20:00:00,34.803448,30.874998
2022-02-04 21:00:00,31.323606,35.999996
2022-02-04 22:00:00,29.72549,45.249996
2022-02-04 23:00:00,29.415323,52.874996
2022-02-05 00:00:00,27.484468,59.749996
2022-02-05 01:00:00,26.936363,65.99999
2022-02-05 02:00:00,26.430744,65.99999
2022-02-05 03:00:00,22.706062,66.49999
2022-02-05 04:00:00,18.807442,67.24999
2022-02-05 05:00:00,20.188862,63.749996
2022-02-05 06:00:00,19.782562,58.374996
2022-02-05 07:00:00,22.523891,56.249996
2022-02-05 08:00:00,21.901163,54.874996
2022-02-05 09:00:00,33.880905,52.124996
2022-02-05 10:00:00,51.69623,50.124996
2022-02-05 11:00:00,39.945663,54.249996
2022-02-05 12:00:00,41.920338,64.49999
2022-02-05 13:00:00,49.669243,68.74999
2022-02-05 14:00:00,50.538406,74.24999
2022-02-05 15:00:00,52.380302,87.74999
2022-02-05 16:00:00,55.190678,104.24999
2022-02-05 17:00:00,66.765976,101.49999
2022-02-05 18:00:00,59.543667,87.74999
2022-02-05 19:00:00,55.00532,82.49999
2022-02-05 20:00:00,46.736717,87.24999
2022-02-05 21:00:00,42.047268,98.74999
2022-02-05 22:00:00,36.42599,105.74999
2022-02-05 23:00:00,32.615,104.24999
2022-02-06 00:00:00,30.843744,97.49999
2022-02-06 01:00:00,26.846073,82.99999
2022-02-06 02:00:00,25.101374,74.24999
2022-02-06 03:00:00,25.051714,66.49999
2022-02-06 04:00:00,26.356655,60.374996
2022-02-06 05:00:00,44.806393,56.249996
2022-02-06 06:00:00,34.193466,54.874996
2022-02-06 07:00:00,32.3521,56.249996
2022-02-06 08:00:00,36.11343,56.249996
2022-02-06 09:00:00,33.9226,50.124996
2022-02-06 10:00:00,35.691463,38.499996
2022-02-06 11:00:00,35.55656,29.874998
2022-02-06 12:00:00,24.735437,26.062498
2022-02-06 13:00:00,20.251532,17.312498
2022-02-06 14:00:00,19.508774,14.062499
2022-02-06 15:00:00,25.509798,13.562499
2022-02-06 16:00:00,26.93822,32.624996
2022-02-06 17:00:00,29.976177,56.999996
2022-02-06 18:00:00,35.849205,60.374996
2022-02-06 19:00:00,34.815662,59.749996
2022-02-06 20:00:00,29.407621,62.499996
2022-02-06 21:00:00,25.766855,63.749996
2022-02-06 22:00:00,23.80095,58.999996
2022-02-06 23:00:00,24.213356,53.499996
2022-02-07 00:00:00,25.959913,46.624996
2022-02-07 01:00:00,22.856102,32.624996
2022-02-07 02:00:00,22.426167,29.187498
2022-02-07 03:00:00,25.501034,27.437498
2022-02-07 04:00:00,24.310814,26.062498
2022-02-07 05:00:00,23.441917,25.749998
2022-02-07 06:00:00,31.365828,30.562498
2022-02-07 07:00:00,50.121754,23.999998
2022-02-07 08:00:00,29.671583,17.499998
2022-02-07 09:00:00,10.374724,10.124999
2022-02-07 10:00:00,7.971447,3.4765623
2022-02-07 11:00:00,7.92046,2.6562498
2022-02-07 12:00:00,8.787764,2.2968748
2022-02-07 13:00:00,8.851231,2.3828123
2022-02-07 14:00:00,8.961173,2.8281248
2022-02-07 15:00:00,11.234595,3.6484373
2022-02-07 16:00:00,11.558572,5.8281245
2022-02-07 17:00:00,14.993267,8.749999
2022-02-07 18:00:00,16.117365,10.812499
2022-02-07 19:00:00,24.819353,19.562498
2022-02-07 20:00:00,26.233437,29.874998
2022-02-07 21:00:00,19.480095,35.374996
2022-02-07 22:00:00,19.99049,35.749996
2022-02-07 23:00:00,24.533882,29.874998
2022-02-08 00:00:00,20.48469,22.999998
2022-02-08 01:00:00,17.294306,17.499998
2022-02-08 02:00:00,22.644983,15.781249
2022-02-08 03:00:00,30.44674,14.937499
2022-02-08 04:00:00,26.908478,17.499998
2022-02-08 05:00:00,27.033024,22.999998
2022-02-08 06:00:00,36.53726,34.624996
2022-02-08 07:00:00,53.747913,41.499996
2022-02-08 08:00:00,83.33,42.874996
