time,NO2,NO2_model
2022-01-27 01:00:00,16.11,21.75
2022-01-27 02:00:00,12.99,23.9375
2022-01-27 03:00:00,11.64,22.9375
2022-01-27 04:00:00,11.17,17.9375
2022-01-27 05:00:00,8.69,15.0625
2022-01-27 06:00:00,10.15,15.90625
2022-01-27 07:00:00,12.12,15.75
2022-01-27 08:00:00,13.68,14.21875
2022-01-27 09:00:00,12.57,13.0
2022-01-27 10:00:00,12.33,12.5
2022-01-27 11:00:00,14.43,12.5
2022-01-27 12:00:00,14.1,12.84375
2022-01-27 13:00:00,17.13,14.03125
2022-01-27 14:00:00,17.01,15.40625
2022-01-27 15:00:00,15.79,16.25
2022-01-27 16:00:00,16.88,16.75
2022-01-27 17:00:00,15.96,16.25
2022-01-27 18:00:00,13.85,14.03125
2022-01-27 19:00:00,9.58,10.9375
2022-01-27 20:00:00,7.46,8.28125
2022-01-27 21:00:00,5.57,6.671875
2022-01-27 22:00:00,3.95,5.46875
2022-01-27 23:00:00,3.27,4.234375
2022-01-28 00:00:00,3.09,3.765625
2022-01-28 01:00:00,3.13,3.5078125
2022-01-28 02:00:00,2.92,3.5546875
2022-01-28 03:00:00,2.76,3.6796875
2022-01-28 04:00:00,4.76,3.8984375
2022-01-28 05:00:00,5.3,4.453125
2022-01-28 06:00:00,8.38,6.59375
2022-01-28 07:00:00,11.58,8.8125
2022-01-28 08:00:00,13.34,9.40625
2022-01-28 09:00:00,12.89,8.8125
2022-01-28 10:00:00,11.05,7.953125
2022-01-28 11:00:00,11.17,7.28125
2022-01-28 12:00:00,13.83,6.9375
2022-01-28 13:00:00,14.74,7.625
2022-01-28 14:00:00,14.36,9.5
2022-01-28 15:00:00,17.93,11.625
2022-01-28 16:00:00,24.44,14.03125
2022-01-28 17:00:00,22.27,16.5625
2022-01-28 18:00:00,19.13,19.0
2022-01-28 19:00:00,20.16,21.1875
2022-01-28 20:00:00,18.14,22.25
2022-01-28 21:00:00,14.89,21.5625
2022-01-28 22:00:00,13.61,18.125
2022-01-28 23:00:00,9.63,12.3125
2022-01-29 00:00:00,9.95,9.15625
2022-01-29 01:00:00,12.77,10.1875
2022-01-29 02:00:00,12.95,8.5625
2022-01-29 03:00:00,10.88,6.9375
2022-01-29 04:00:00,11.29,8.21875
2022-01-29 05:00:00,11.47,10.59375
2022-01-29 06:00:00,12.65,13.6875
2022-01-29 07:00:00,12.9,16.4375
2022-01-29 08:00:00,12.76,16.25
2022-01-29 09:00:00,14.32,14.03125
2022-01-29 10:00:00,11.99,11.96875
2022-01-29 11:00:00,9.83,11.46875
2022-01-29 12:00:00,10.59,11.625
2022-01-29 13:00:00,9.73,11.8125
2022-01-29 14:00:00,9.42,11.96875
2022-01-29 15:00:00,8.71,12.5
2022-01-29 16:00:00,9.22,12.15625
2022-01-29 17:00:00,8.97,10.875
2022-01-29 18:00:00,8.31,8.8125
2022-01-29 19:00:00,7.35,6.59375
2022-01-29 20:00:00,4.31,5.140625
2022-01-29 21:00:00,3.32,4.40625
2022-01-29 22:00:00,3.08,3.59375
2022-01-29 23:00:00,2.53,2.78125
2022-01-30 00:00:00,2.58,2.5
2022-01-30 01:00:00,2.11,2.15625
2022-01-30 02:00:00,1.8,2.09375
2022-01-30 03:00:00,1.8,2.03125
2022-01-30 04:00:00,1.97,2.0078125
2022-01-30 05:00:00,2.7,2.15625
2022-01-30 06:00:00,2.73,2.953125
2022-01-30 07:00:00,3.16,3.6796875
2022-01-30 08:00:00,3.47,3.8984375
2022-01-30 09:00:00,3.89,3.6796875
2022-01-30 10:00:00,3.37,3.3359375
