time,PM10,PM10_model
2022-01-27 01:00:00,15.2,7.4999995
2022-01-27 02:00:00,13.1,7.6874995
2022-01-27 03:00:00,15.2,7.9687495
2022-01-27 04:00:00,16.3,8.468749
2022-01-27 05:00:00,13.9,8.999999
2022-01-27 06:00:00,12.7,9.187499
2022-01-27 07:00:00,15.7,9.124999
2022-01-27 08:00:00,17.3,9.406249
2022-01-27 09:00:00,18.1,9.249999
2022-01-27 10:00:00,18.6,8.531249
2022-01-27 11:00:00,21.1,8.031249
2022-01-27 12:00:00,22.2,7.6249995
2022-01-27 13:00:00,15.7,7.0468745
2022-01-27 14:00:00,12.6,6.7656245
2022-01-27 15:00:00,15.4,6.4687495
2022-01-27 16:00:00,16.7,7.2343745
2022-01-27 17:00:00,18.9,8.249999
2022-01-27 18:00:00,20.0,9.031249
2022-01-27 19:00:00,24.7,9.843749
2022-01-27 20:00:00,27.0,10.781249
2022-01-27 21:00:00,26.0,11.124999
2022-01-27 22:00:00,25.5,10.874999
2022-01-27 23:00:00,29.1,11.031249
2022-01-28 00:00:00,30.8,10.937499
2022-01-28 01:00:00,23.8,10.093749
2022-01-28 02:00:00,20.4,10.249999
2022-01-28 03:00:00,20.2,10.781249
2022-01-28 04:00:00,20.1,11.718749
2022-01-28 05:00:00,22.6,13.062499
2022-01-28 06:00:00,23.9,14.031249
2022-01-28 07:00:00,24.3,14.624999
2022-01-28 08:00:00,24.4,15.624999
2022-01-28 09:00:00,21.7,16.124998
2022-01-28 10:00:00,20.5,15.906249
2022-01-28 11:00:00,22.1,16.124998
2022-01-28 12:00:00,22.9,16.749998
2022-01-28 13:00:00,23.0,17.062498
2022-01-28 14:00:00,23.0,16.499998
2022-01-28 15:00:00,21.9,15.468749
2022-01-28 16:00:00,21.4,14.624999
2022-01-28 17:00:00,24.4,13.749999
2022-01-28 18:00:00,25.8,13.156249
2022-01-28 19:00:00,26.5,13.156249
2022-01-28 20:00:00,26.8,13.499999
2022-01-28 21:00:00,23.5,13.062499
2022-01-28 22:00:00,21.9,11.718749
2022-01-28 23:00:00,27.4,10.656249
2022-01-29 00:00:00,30.1,9.843749
2022-01-29 01:00:00,21.6,11.562499
2022-01-29 02:00:00,17.3,10.374999
2022-01-29 03:00:00,19.4,8.812499
2022-01-29 04:00:00,20.4,6.9687495
2022-01-29 05:00:00,18.5,5.6249995
2022-01-29 06:00:00,17.7,5.0468745
2022-01-29 07:00:00,13.4,5.0781245
2022-01-29 08:00:00,11.2,6.0156245
2022-01-29 09:00:00,17.4,7.2968745
2022-01-29 10:00:00,20.5,8.249999
2022-01-29 11:00:00,16.9,8.781249
2022-01-29 12:00:00,15.2,8.812499
2022-01-29 13:00:00,18.5,8.999999
2022-01-29 14:00:00,20.0,9.031249
2022-01-29 15:00:00,21.4,9.281249
2022-01-29 16:00:00,22.0,9.656249
2022-01-29 17:00:00,19.2,9.812499
2022-01-29 18:00:00,17.8,9.687499
2022-01-29 19:00:00,18.6,9.499999
2022-01-29 20:00:00,19.0,9.343749
2022-01-29 21:00:00,28.2,8.749999
2022-01-29 22:00:00,32.9,7.6406245
2022-01-29 23:00:00,27.1,6.7812495
2022-01-30 00:00:00,24.3,5.7187495
2022-01-30 01:00:00,20.3,4.6093745
2022-01-30 02:00:00,18.4,3.8437498
2022-01-30 03:00:00,12.5,3.5234373
2022-01-30 04:00:00,9.5,3.4374998
2022-01-30 05:00:00,13.1,3.4921873
2022-01-30 06:00:00,14.9,3.6015623
2022-01-30 07:00:00,11.4,3.7812498
2022-01-30 08:00:00,9.7,4.8281245
2022-01-30 09:00:00,11.7,5.5781245
2022-01-30 10:00:00,12.6,5.0468745
2022-01-30 11:00:00,16.8,4.8906245
2022-01-30 12:00:00,18.8,4.6718745
2022-01-30 13:00:00,16.3,4.5781245
2022-01-30 14:00:00,15.0,4.9531245
2022-01-30 15:00:00,12.2,5.3124995
2022-01-30 16:00:00,10.8,6.6874995
2022-01-30 17:00:00,14.9,8.312499
2022-01-30 18:00:00,17.0,9.124999
2022-01-30 19:00:00,18.5,9.374999
2022-01-30 20:00:00,19.2,9.749999
2022-01-30 21:00:00,26.4,9.906249
2022-01-30 22:00:00,29.9,9.687499
2022-01-30 23:00:00,31.7,9.843749
2022-01-31 00:00:00,32.7,8.937499
2022-01-31 01:00:00,28.9,7.7499995
2022-01-31 02:00:00,27.0,7.2187495
2022-01-31 03:00:00,25.4,6.9999995
2022-01-31 04:00:00,24.6,7.4218745
2022-01-31 05:00:00,22.7,10.843749
2022-01-31 06:00:00,21.8,16.562498
2022-01-31 07:00:00,21.3,24.749998
2022-01-31 08:00:00,21.0,33.624996
2022-01-31 09:00:00,36.5,39.124996
2022-01-31 10:00:00,44.4,40.749996
2022-01-31 11:00:00,45.1,38.124996
2022-01-31 12:00:00,45.5,31.999998
2022-01-31 13:00:00,39.2,25.687498
2022-01-31 14:00:00,36.0,28.312498
2022-01-31 15:00:00,29.8,34.499996
2022-01-31 16:00:00,26.8,32.874996
2022-01-31 17:00:00,28.2,25.999998
2022-01-31 18:00:00,28.9,20.374998
2022-01-31 19:00:00,29.8,18.749998
2022-01-31 20:00:00,30.2,20.499998
2022-01-31 21:00:00,31.1,21.374998
2022-01-31 22:00:00,31.6,20.187498
2022-01-31 23:00:00,26.3,19.374998
2022-02-01 00:00:00,23.6,18.312498
2022-02-01 01:00:00,17.1,15.468749
2022-02-01 02:00:00,14.0,18.187498
2022-02-01 03:00:00,14.2,39.874996
2022-02-01 04:00:00,14.3,47.374996
2022-02-01 05:00:00,15.6,32.624996
2022-02-01 06:00:00,16.3,18.999998
2022-02-01 07:00:00,17.6,9.062499
2022-02-01 08:00:00,18.2,4.8749995
2022-02-01 09:00:00,14.1,3.8359373
2022-02-01 10:00:00,12.1,3.1171873
2022-02-01 11:00:00,12.1,2.7734373
2022-02-01 12:00:00,12.1,2.4999998
2022-02-01 13:00:00,9.1,2.3749998
2022-02-01 14:00:00,7.6,2.3906248
2022-02-01 15:00:00,9.6,2.4687498
2022-02-01 16:00:00,10.6,3.3437498
2022-02-01 17:00:00,11.2,4.6406245
2022-02-01 18:00:00,11.5,5.6406245
2022-02-01 19:00:00,17.0,6.4687495
2022-02-01 20:00:00,19.7,7.6406245
2022-02-01 21:00:00,28.5,8.718749
2022-02-01 22:00:00,32.7,9.062499
2022-02-01 23:00:00,37.9,9.093749
2022-02-02 00:00:00,40.5,8.343749
2022-02-02 01:00:00,35.8,7.7031245
2022-02-02 02:00:00,33.5,6.2343745
2022-02-02 03:00:00,28.4,5.4374995
2022-02-02 04:00:00,25.9,4.7812495
2022-02-02 05:00:00,20.3,4.7968745
2022-02-02 06:00:00,17.6,4.9374995
2022-02-02 07:00:00,19.9,5.2343745
2022-02-02 08:00:00,21.0,7.2343745
2022-02-02 09:00:00,22.2,9.749999
2022-02-02 10:00:00,22.7,11.218749
2022-02-02 11:00:00,21.4,11.781249
2022-02-02 12:00:00,20.7,11.718749
2022-02-02 13:00:00,20.0,12.968749
2022-02-02 14:00:00,19.7,16.437498
2022-02-02 15:00:00,23.9,18.937498
2022-02-02 16:00:00,25.9,28.562498
2022-02-02 17:00:00,26.0,44.749996
2022-02-02 18:00:00,26.1,55.749996
2022-02-02 19:00:00,28.8,62.999996
2022-02-02 20:00:00,30.1,70.24999
2022-02-02 21:00:00,33.9,74.74999
2022-02-02 22:00:00,35.8,74.74999
2022-02-02 23:00:00,31.9,70.74999
2022-02-03 00:00:00,30.0,60.249996
2022-02-03 01:00:00,27.8,35.624996
2022-02-03 02:00:00,26.8,33.624996
2022-02-03 03:00:00,21.0,34.374996
2022-02-03 04:00:00,18.3,35.499996
2022-02-03 05:00:00,18.9,35.999996
2022-02-03 06:00:00,19.2,36.124996
2022-02-03 07:00:00,22.1,35.749996
2022-02-03 08:00:00,23.5,43.124996
2022-02-03 09:00:00,33.5,57.374996
2022-02-03 10:00:00,38.5,72.24999
2022-02-03 11:00:00,38.1,91.24999
2022-02-03 12:00:00,38.0,99.24999
2022-02-03 13:00:00,26.5,19.437498
2022-02-03 14:00:00,21.0,14.999999
2022-02-03 15:00:00,21.3,15.499999
2022-02-03 16:00:00,21.4,17.499998
2022-02-03 17:00:00,21.9,19.374998
2022-02-03 18:00:00,22.1,20.562498
2022-02-03 19:00:00,20.5,23.374998
2022-02-03 20:00:00,19.7,26.812498
2022-02-03 21:00:00,26.2,28.937498
2022-02-03 22:00:00,29.3,29.812498
2022-02-03 23:00:00,28.6,30.062498
2022-02-04 00:00:00,28.3,28.874998
2022-02-04 01:00:00,23.9,41.749996
2022-02-04 02:00:00,21.9,38.624996
2022-02-04 03:00:00,20.9,36.374996
2022-02-04 04:00:00,20.3,34.624996
2022-02-04 05:00:00,18.4,33.749996
2022-02-04 06:00:00,17.4,33.749996
2022-02-04 07:00:00,19.0,34.749996
2022-02-04 08:00:00,19.7,40.249996
2022-02-04 09:00:00,25.2,45.874996
2022-02-04 10:00:00,27.8,43.624996
2022-02-04 11:00:00,21.5,39.874996
2022-02-04 12:00:00,18.4,31.499998
2022-02-04 13:00:00,20.3,15.749999
2022-02-04 14:00:00,21.3,12.968749
2022-02-04 15:00:00,19.3,11.187499
2022-02-04 16:00:00,18.3,9.687499
2022-02-04 17:00:00,17.1,7.8749995
2022-02-04 18:00:00,16.6,6.6249995
2022-02-04 19:00:00,16.9,6.7812495
2022-02-04 20:00:00,17.0,7.4687495
2022-02-04 21:00:00,18.4,7.5312495
2022-02-04 22:00:00,19.1,7.1718745
2022-02-04 23:00:00,16.3,6.9062495
2022-02-05 00:00:00,14.9,6.0468745
2022-02-05 01:00:00,13.3,4.2968745
2022-02-05 02:00:00,12.4,3.4609373
2022-02-05 03:00:00,9.8,3.1874998
2022-02-05 04:00:00,8.5,3.2265623
2022-02-05 05:00:00,8.2,3.3593748
2022-02-05 06:00:00,8.1,3.5234373
2022-02-05 07:00:00,10.2,3.9218748
2022-02-05 08:00:00,11.3,4.6406245
2022-02-05 09:00:00,11.6,5.0468745
2022-02-05 10:00:00,11.8,5.2187495
2022-02-05 11:00:00,11.6,5.2656245
2022-02-05 12:00:00,11.5,4.8593745
2022-02-05 13:00:00,8.0,3.5546873
2022-02-05 14:00:00,6.3,3.8046873
2022-02-05 15:00:00,4.3,4.7187495
2022-02-05 16:00:00,3.4,5.7343745
2022-02-05 17:00:00,10.1,6.5156245
2022-02-05 18:00:00,13.5,6.4531245
2022-02-05 19:00:00,13.8,6.0312495
2022-02-05 20:00:00,14.0,6.4687495
2022-02-05 21:00:00,14.4,7.1874995
2022-02-05 22:00:00,14.6,7.4843745
2022-02-05 23:00:00,15.5,7.5624995
2022-02-06 00:00:00,15.8,7.1249995
2022-02-06 01:00:00,12.0,6.1718745
2022-02-06 02:00:00,10.2,5.4843745
2022-02-06 03:00:00,14.8,4.5937495
2022-02-06 04:00:00,17.1,3.5390623
2022-02-06 05:00:00,11.8,2.9453123
2022-02-06 06:00:00,9.2,2.5781248
2022-02-06 07:00:00,10.2,2.4453123
2022-02-06 08:00:00,10.8,2.8749998
2022-02-06 09:00:00,9.8,3.1874998
2022-02-06 10:00:00,9.3,3.1718748
2022-02-06 11:00:00,9.1,3.0624998
2022-02-06 12:00:00,9.0,2.8749998
2022-02-06 13:00:00,12.5,2.7499998
2022-02-06 14:00:00,14.2,2.8671873
2022-02-06 15:00:00,12.7,3.0234373
2022-02-06 16:00:00,12.0,3.3984373
2022-02-06 17:00:00,11.0,3.7265623
2022-02-06 18:00:00,10.4,4.0781245
2022-02-06 19:00:00,16.9,4.8593745
2022-02-06 20:00:00,19.9,6.2812495
2022-02-06 21:00:00,19.9,7.7656245
2022-02-06 22:00:00,19.9,9.437499
2022-02-06 23:00:00,21.0,11.281249
2022-02-07 00:00:00,21.5,12.281249
2022-02-07 01:00:00,18.0,8.812499
2022-02-07 02:00:00,16.2,7.7499995
2022-02-07 03:00:00,14.1,6.7499995
2022-02-07 04:00:00,13.1,6.0312495
2022-02-07 05:00:00,15.3,5.4999995
2022-02-07 06:00:00,16.3,5.1406245
2022-02-07 07:00:00,13.8,5.1406245
2022-02-07 08:00:00,12.6,6.4531245
2022-02-07 09:00:00,16.3,7.6874995
2022-02-07 10:00:00,18.1,7.8593745
2022-02-07 11:00:00,20.4,7.6406245
2022-02-07 12:00:00,21.5,7.1093745
2022-02-07 13:00:00,,5.9218745
2022-02-07 14:00:00,,5.5624995
2022-02-07 15:00:00,,5.4999995
2022-02-07 16:00:00,,5.7031245
2022-02-07 17:00:00,21.0,6.2343745
2022-02-07 18:00:00,21.0,6.8281245
