time,PM10,PM10_model
2022-01-27 01:00:00,18.0,27.4375
2022-01-27 02:00:00,,23.875
2022-01-27 03:00:00,,22.4375
2022-01-27 04:00:00,,22.75
2022-01-27 05:00:00,,23.3125
2022-01-27 06:00:00,,25.3125
2022-01-27 07:00:00,,29.0625
2022-01-27 08:00:00,,33.0
2022-01-27 09:00:00,,36.5
2022-01-27 10:00:00,,37.25
2022-01-27 11:00:00,53.0,32.75
2022-01-27 12:00:00,95.0,25.375
2022-01-27 13:00:00,123.0,18.1875
2022-01-27 14:00:00,110.0,14.65625
2022-01-27 15:00:00,62.0,11.46875
2022-01-27 16:00:00,41.0,7.984375
2022-01-27 17:00:00,45.0,5.71875
2022-01-27 18:00:00,25.0,4.78125
2022-01-27 19:00:00,8.0,4.265625
2022-01-27 20:00:00,5.0,3.8671875
2022-01-27 21:00:00,9.0,3.6171875
2022-01-27 22:00:00,6.0,3.515625
2022-01-27 23:00:00,4.0,3.3671875
2022-01-28 00:00:00,12.0,3.484375
2022-01-28 01:00:00,9.0,7.375
2022-01-28 02:00:00,5.0,8.375
2022-01-28 03:00:00,4.0,9.625
2022-01-28 04:00:00,2.0,10.53125
2022-01-28 05:00:00,15.0,10.875
2022-01-28 06:00:00,30.0,11.125
2022-01-28 07:00:00,28.0,10.46875
2022-01-28 08:00:00,17.0,9.71875
2022-01-28 09:00:00,11.0,9.15625
2022-01-28 10:00:00,13.0,8.9375
2022-01-28 11:00:00,13.0,7.515625
2022-01-28 12:00:00,15.0,5.359375
2022-01-28 13:00:00,12.0,3.421875
2022-01-28 14:00:00,14.0,2.59375
2022-01-28 15:00:00,17.0,2.375
2022-01-28 16:00:00,21.0,2.59375
2022-01-28 17:00:00,20.0,3.1640625
2022-01-28 18:00:00,12.0,3.890625
2022-01-28 19:00:00,8.0,5.6875
2022-01-28 20:00:00,5.0,8.28125
2022-01-28 21:00:00,7.0,11.9375
2022-01-28 22:00:00,7.0,17.3125
2022-01-28 23:00:00,6.0,21.25
2022-01-29 00:00:00,6.0,22.125
2022-01-29 01:00:00,8.0,17.4375
2022-01-29 02:00:00,12.0,14.875
2022-01-29 03:00:00,19.0,12.15625
2022-01-29 04:00:00,23.0,9.0
2022-01-29 05:00:00,23.0,7.953125
2022-01-29 06:00:00,21.0,8.59375
2022-01-29 07:00:00,20.0,10.9375
2022-01-29 08:00:00,23.0,15.0
2022-01-29 09:00:00,18.0,18.3125
2022-01-29 10:00:00,16.0,19.3125
2022-01-29 11:00:00,16.0,17.0
2022-01-29 12:00:00,18.0,12.90625
2022-01-29 13:00:00,22.0,9.34375
2022-01-29 14:00:00,25.0,9.9375
2022-01-29 15:00:00,23.0,10.4375
2022-01-29 16:00:00,24.0,10.3125
2022-01-29 17:00:00,23.0,9.9375
2022-01-29 18:00:00,19.0,10.03125
2022-01-29 19:00:00,20.0,11.0
2022-01-29 20:00:00,19.0,12.5
2022-01-29 21:00:00,24.0,15.25
2022-01-29 22:00:00,26.0,18.375
2022-01-29 23:00:00,28.0,18.75
2022-01-30 00:00:00,36.0,17.9375
2022-01-30 01:00:00,34.0,12.875
2022-01-30 02:00:00,39.0,14.53125
2022-01-30 03:00:00,41.0,16.625
2022-01-30 04:00:00,34.0,18.25
2022-01-30 05:00:00,40.0,18.75
2022-01-30 06:00:00,39.0,19.4375
2022-01-30 07:00:00,32.0,20.625
2022-01-30 08:00:00,29.0,22.375
2022-01-30 09:00:00,26.0,23.5
2022-01-30 10:00:00,28.0,22.0625
2022-01-30 11:00:00,32.0,15.28125
2022-01-30 12:00:00,34.0,6.953125
2022-01-30 13:00:00,37.0,2.390625
2022-01-30 14:00:00,42.0,1.796875
2022-01-30 15:00:00,33.0,1.6679688
2022-01-30 16:00:00,14.0,1.6171875
2022-01-30 17:00:00,9.0,1.671875
2022-01-30 18:00:00,14.0,1.671875
2022-01-30 19:00:00,12.0,2.7265625
2022-01-30 20:00:00,,4.109375
2022-01-30 21:00:00,,5.421875
2022-01-30 22:00:00,9.0,6.546875
2022-01-30 23:00:00,9.0,6.859375
2022-01-31 00:00:00,5.0,6.734375
2022-01-31 01:00:00,2.0,5.375
2022-01-31 02:00:00,2.0,4.265625
2022-01-31 03:00:00,6.0,2.75
2022-01-31 04:00:00,6.0,1.3945312
2022-01-31 05:00:00,6.0,1.0859375
2022-01-31 06:00:00,7.0,1.1132812
2022-01-31 07:00:00,7.0,1.1289062
2022-01-31 08:00:00,6.0,1.234375
2022-01-31 09:00:00,9.0,1.3984375
2022-01-31 10:00:00,8.0,1.5390625
2022-01-31 11:00:00,5.0,1.40625
2022-01-31 12:00:00,9.0,1.03125
2022-01-31 13:00:00,16.0,0.7011719
2022-01-31 14:00:00,12.0,0.73046875
2022-01-31 15:00:00,9.0,0.8457031
2022-01-31 16:00:00,7.0,0.91015625
2022-01-31 17:00:00,7.0,1.328125
2022-01-31 18:00:00,7.0,2.6015625
2022-01-31 19:00:00,9.0,4.40625
2022-01-31 20:00:00,15.0,4.859375
2022-01-31 21:00:00,22.0,4.703125
2022-01-31 22:00:00,29.0,4.5625
2022-01-31 23:00:00,24.0,4.59375
2022-02-01 00:00:00,23.0,4.703125
2022-02-01 01:00:00,19.0,4.484375
2022-02-01 02:00:00,16.0,4.203125
2022-02-01 03:00:00,21.0,3.5
2022-02-01 04:00:00,24.0,3.0546875
2022-02-01 05:00:00,23.0,2.8671875
2022-02-01 06:00:00,21.0,2.90625
2022-02-01 07:00:00,20.0,2.9765625
2022-02-01 08:00:00,23.0,2.8828125
