time,O3,O3_model
2022-01-27 01:00:00,59.47186,52.249996
2022-01-27 02:00:00,61.26799,55.874996
2022-01-27 03:00:00,60.07057,63.749996
2022-01-27 04:00:00,58.47401,68.74999
2022-01-27 05:00:00,62.06627,68.74999
2022-01-27 06:00:00,62.46541,69.49999
2022-01-27 07:00:00,58.67358,68.74999
2022-01-27 08:00:00,56.87745,66.74999
2022-01-27 09:00:00,54.88175,65.24999
2022-01-27 10:00:00,56.87745,64.49999
2022-01-27 11:00:00,51.68863,62.249996
2022-01-27 12:00:00,53.48476,60.874996
2022-01-27 13:00:00,51.68863,59.374996
2022-01-27 14:00:00,51.08992,57.249996
2022-01-27 15:00:00,45.30239,52.999996
2022-01-27 16:00:00,33.72733,43.749996
2022-01-27 17:00:00,25.34539,27.562498
2022-01-27 18:00:00,4.78968,15.562499
2022-01-27 19:00:00,1.79613,9.218749
2022-01-27 20:00:00,1.19742,8.156249
2022-01-27 21:00:00,1.59656,10.124999
2022-01-27 22:00:00,0.99785,12.874999
2022-01-27 23:00:00,0.99785,15.749999
2022-01-28 00:00:00,1.19742,19.499998
2022-01-28 01:00:00,2.19527,20.062498
2022-01-28 02:00:00,1.39699,15.749999
2022-01-28 03:00:00,1.59656,12.187499
2022-01-28 04:00:00,1.39699,9.312499
2022-01-28 05:00:00,2.99355,6.7968745
2022-01-28 06:00:00,2.39484,3.8906248
2022-01-28 07:00:00,0.99785,0.90624994
2022-01-28 08:00:00,0.99785,0.03674316
2022-01-28 09:00:00,1.9957,0.3222656
2022-01-28 10:00:00,2.79398,1.5429686
2022-01-28 11:00:00,6.78538,2.9062498
2022-01-28 12:00:00,14.36904,4.5624995
2022-01-28 13:00:00,22.35184,24.687498
2022-01-28 14:00:00,38.31744,30.812498
2022-01-28 15:00:00,48.29594,33.374996
2022-01-28 16:00:00,48.69508,47.999996
2022-01-28 17:00:00,55.8796,55.124996
2022-01-28 18:00:00,53.28519,57.999996
2022-01-28 19:00:00,64.46111,59.374996
2022-01-28 20:00:00,68.05337,55.874996
2022-01-28 21:00:00,68.45251,55.874996
2022-01-28 22:00:00,64.26154,57.999996
2022-01-28 23:00:00,60.46971,54.374996
2022-01-29 00:00:00,64.86025,50.874996
2022-01-29 01:00:00,64.66068,57.999996
2022-01-29 02:00:00,64.26154,64.49999
2022-01-29 03:00:00,64.06197,66.74999
2022-01-29 04:00:00,60.07057,67.99999
2022-01-29 05:00:00,63.06412,68.74999
2022-01-29 06:00:00,60.66928,69.49999
2022-01-29 07:00:00,62.06627,68.74999
2022-01-29 08:00:00,61.66713,67.99999
2022-01-29 09:00:00,61.26799,67.99999
2022-01-29 10:00:00,55.08132,67.99999
2022-01-29 11:00:00,62.46541,67.99999
2022-01-29 12:00:00,67.05552,68.74999
2022-01-29 13:00:00,67.05552,70.99999
2022-01-29 14:00:00,69.25079,72.99999
2022-01-29 15:00:00,68.25294,75.24999
2022-01-29 16:00:00,65.05982,77.24999
2022-01-29 17:00:00,62.46541,75.99999
2022-01-29 18:00:00,67.45466,72.24999
2022-01-29 19:00:00,67.45466,67.24999
2022-01-29 20:00:00,64.86025,61.624996
2022-01-29 21:00:00,64.86025,53.749996
2022-01-29 22:00:00,58.27444,47.999996
2022-01-29 23:00:00,50.89035,45.124996
2022-01-30 00:00:00,35.32389,45.124996
2022-01-30 01:00:00,38.51701,47.249996
2022-01-30 02:00:00,47.29809,45.499996
2022-01-30 03:00:00,45.10282,43.749996
2022-01-30 04:00:00,46.30024,41.874996
2022-01-30 05:00:00,47.09852,39.749996
2022-01-30 06:00:00,49.49336,37.624996
2022-01-30 07:00:00,45.70153,32.999996
2022-01-30 08:00:00,30.53421,23.249998
2022-01-30 09:00:00,17.16302,16.999998
2022-01-30 10:00:00,38.11787,21.499998
2022-01-30 11:00:00,56.67788,25.437498
2022-01-30 12:00:00,63.66283,28.312498
2022-01-30 13:00:00,65.8581,53.749996
2022-01-30 14:00:00,67.25509,70.24999
2022-01-30 15:00:00,65.65853,78.74999
2022-01-30 16:00:00,70.24864,75.99999
2022-01-30 17:00:00,65.05982,70.99999
2022-01-30 18:00:00,65.05982,77.24999
2022-01-30 19:00:00,67.25509,82.49999
2022-01-30 20:00:00,70.64778,80.99999
2022-01-30 21:00:00,74.43961,73.74999
2022-01-30 22:00:00,82.22284,73.74999
2022-01-30 23:00:00,78.03187,68.74999
2022-01-31 00:00:00,69.25079,70.24999
2022-01-31 01:00:00,69.8495,71.74999
2022-01-31 02:00:00,76.23574,74.49999
2022-01-31 03:00:00,78.83015,78.74999
2022-01-31 04:00:00,71.64563,80.24999
2022-01-31 05:00:00,65.25939,78.74999
2022-01-31 06:00:00,63.06412,76.74999
2022-01-31 07:00:00,69.05122,75.24999
2022-01-31 08:00:00,58.07487,75.24999
2022-01-31 09:00:00,60.86885,75.24999
2022-01-31 10:00:00,68.05337,73.74999
2022-01-31 11:00:00,61.46756,72.24999
2022-01-31 12:00:00,74.24004,72.24999
2022-01-31 13:00:00,73.24219,72.99999
2022-01-31 14:00:00,75.23789,72.99999
2022-01-31 15:00:00,72.84305,72.99999
2022-01-31 16:00:00,67.05552,70.24999
2022-01-31 17:00:00,56.67788,65.99999
2022-01-31 18:00:00,52.28734,62.999996
2022-01-31 19:00:00,41.31099,60.124996
2022-01-31 20:00:00,46.69938,58.749996
2022-01-31 21:00:00,40.51271,57.249996
2022-01-31 22:00:00,43.10712,55.124996
2022-01-31 23:00:00,46.49981,55.124996
2022-02-01 00:00:00,49.69293,56.624996
2022-02-01 01:00:00,60.07057,53.749996
2022-02-01 02:00:00,64.06197,55.874996
2022-02-01 03:00:00,64.06197,59.374996
2022-02-01 04:00:00,67.25509,65.99999
2022-02-01 05:00:00,66.25724,68.74999
2022-02-01 06:00:00,72.84305,73.74999
2022-02-01 07:00:00,72.64348,77.99999
2022-02-01 08:00:00,66.85595,79.49999
2022-02-01 09:00:00,55.48046,79.49999
2022-02-01 10:00:00,57.07702,80.24999
2022-02-01 11:00:00,63.66283,80.24999
2022-02-01 12:00:00,64.66068,80.24999
2022-02-01 13:00:00,65.8581,77.24999
2022-02-01 14:00:00,68.25294,74.49999
2022-02-01 15:00:00,67.8538,70.99999
2022-02-01 16:00:00,64.46111,68.74999
2022-02-01 17:00:00,59.871,66.74999
2022-02-01 18:00:00,57.07702,65.24999
2022-02-01 19:00:00,58.47401,63.749996
2022-02-01 20:00:00,56.87745,62.999996
2022-02-01 21:00:00,54.08347,62.999996
2022-02-01 22:00:00,53.48476,62.999996
2022-02-01 23:00:00,52.88605,62.249996
2022-02-02 00:00:00,54.88175,62.249996
2022-02-02 01:00:00,57.07702,60.874996
2022-02-02 02:00:00,59.07272,61.624996
2022-02-02 03:00:00,57.67573,61.624996
2022-02-02 04:00:00,58.67358,61.624996
2022-02-02 05:00:00,62.46541,61.624996
2022-02-02 06:00:00,57.27659,61.624996
2022-02-02 07:00:00,50.49121,62.249996
2022-02-02 08:00:00,34.92475,62.249996
2022-02-02 09:00:00,34.32604,65.24999
2022-02-02 10:00:00,45.30239,67.24999
2022-02-02 11:00:00,41.71013,67.24999
2022-02-02 12:00:00,48.89465,67.24999
2022-02-02 13:00:00,56.87745,69.49999
2022-02-02 14:00:00,59.07272,72.24999
2022-02-02 15:00:00,58.87315,72.99999
2022-02-02 16:00:00,58.87315,70.99999
2022-02-02 17:00:00,48.89465,63.749996
2022-02-02 18:00:00,57.47616,58.749996
2022-02-02 19:00:00,62.06627,57.249996
2022-02-02 20:00:00,64.26154,58.749996
2022-02-02 21:00:00,65.25939,62.249996
2022-02-02 22:00:00,60.27014,65.99999
2022-02-02 23:00:00,69.45036,68.74999
2022-02-03 00:00:00,57.8753,72.24999
2022-02-03 01:00:00,69.64993,77.99999
2022-02-03 02:00:00,80.42671,77.99999
2022-02-03 03:00:00,72.04477,76.74999
2022-02-03 04:00:00,81.62413,75.24999
2022-02-03 05:00:00,77.23359,73.74999
2022-02-03 06:00:00,69.64993,72.24999
2022-02-03 07:00:00,45.30239,69.49999
2022-02-03 08:00:00,50.09207,65.24999
2022-02-03 09:00:00,57.47616,60.874996
2022-02-03 10:00:00,61.46756,57.999996
2022-02-03 11:00:00,63.26369,56.624996
2022-02-03 12:00:00,64.66068,54.374996
2022-02-03 13:00:00,62.66498,57.999996
2022-02-03 14:00:00,61.06842,62.249996
2022-02-03 15:00:00,67.05552,63.749996
2022-02-03 16:00:00,63.46326,63.749996
2022-02-03 17:00:00,62.26584,62.249996
2022-02-03 18:00:00,65.8581,64.49999
2022-02-03 19:00:00,73.24219,70.24999
2022-02-03 20:00:00,72.64348,74.49999
2022-02-03 21:00:00,74.04047,78.74999
2022-02-03 22:00:00,69.25079,82.49999
2022-02-03 23:00:00,82.22284,85.99999
2022-02-04 00:00:00,75.63703,89.49999
2022-02-04 01:00:00,85.21639,94.49999
2022-02-04 02:00:00,88.40951,91.74999
2022-02-04 03:00:00,90.60478,88.74999
2022-02-04 04:00:00,88.60908,87.49999
2022-02-04 05:00:00,84.61768,87.99999
2022-02-04 06:00:00,82.62198,88.74999
2022-02-04 07:00:00,78.03187,87.99999
2022-02-04 08:00:00,67.25509,86.74999
2022-02-04 09:00:00,57.67573,82.99999
2022-02-04 10:00:00,62.86455,77.99999
2022-02-04 11:00:00,69.64993,69.49999
2022-02-04 12:00:00,68.25294,70.24999
2022-02-04 13:00:00,72.64348,75.24999
2022-02-04 14:00:00,78.23144,79.49999
2022-02-04 15:00:00,78.63058,76.74999
2022-02-04 16:00:00,78.23144,72.24999
2022-02-04 17:00:00,74.63918,68.74999
2022-02-04 18:00:00,72.44391,70.99999
2022-02-04 19:00:00,67.8538,73.74999
2022-02-04 20:00:00,62.66498,73.74999
2022-02-04 21:00:00,65.45896,70.99999
2022-02-04 22:00:00,62.46541,66.74999
2022-02-04 23:00:00,60.46971,62.999996
2022-02-05 00:00:00,59.27229,60.874996
2022-02-05 01:00:00,55.08132,57.999996
2022-02-05 02:00:00,56.87745,58.749996
2022-02-05 03:00:00,56.47831,58.749996
2022-02-05 04:00:00,55.28089,58.749996
2022-02-05 05:00:00,56.87745,58.749996
2022-02-05 06:00:00,60.07057,58.749996
2022-02-05 07:00:00,53.08562,56.624996
2022-02-05 08:00:00,27.14152,55.124996
2022-02-05 09:00:00,40.91185,57.999996
2022-02-05 10:00:00,64.66068,63.749996
2022-02-05 11:00:00,69.64993,66.74999
2022-02-05 12:00:00,74.24004,70.24999
2022-02-05 13:00:00,77.23359,75.24999
2022-02-05 14:00:00,77.8323,76.74999
2022-02-05 15:00:00,79.02972,75.24999
2022-02-05 16:00:00,79.22929,71.74999
2022-02-05 17:00:00,80.22714,72.99999
2022-02-05 18:00:00,82.22284,78.74999
2022-02-05 19:00:00,82.62198,78.74999
2022-02-05 20:00:00,84.41811,79.49999
2022-02-05 21:00:00,86.81295,84.49999
2022-02-05 22:00:00,87.01252,87.49999
2022-02-05 23:00:00,87.21209,86.74999
2022-02-06 00:00:00,85.01682,86.74999
2022-02-06 01:00:00,86.01467,87.49999
2022-02-06 02:00:00,85.41596,86.74999
2022-02-06 03:00:00,84.61768,83.74999
2022-02-06 04:00:00,83.22069,82.49999
2022-02-06 05:00:00,85.8151,82.99999
2022-02-06 06:00:00,86.61338,85.24999
2022-02-06 07:00:00,86.21424,84.49999
2022-02-06 08:00:00,86.41381,82.99999
2022-02-06 09:00:00,84.01897,83.74999
2022-02-06 10:00:00,79.828,86.74999
2022-02-06 11:00:00,74.04047,88.74999
2022-02-06 12:00:00,72.84305,89.49999
2022-02-06 13:00:00,72.64348,87.49999
2022-02-06 14:00:00,69.45036,84.49999
2022-02-06 15:00:00,67.45466,80.99999
2022-02-06 16:00:00,76.03617,77.24999
2022-02-06 17:00:00,74.24004,73.74999
2022-02-06 18:00:00,73.04262,70.99999
2022-02-06 19:00:00,70.04907,68.74999
2022-02-06 20:00:00,66.25724,70.24999
2022-02-06 21:00:00,70.24864,73.74999
2022-02-06 22:00:00,72.64348,77.24999
