time,O3,O3_model
2022-01-27 01:00:00,38.05,50.75
2022-01-27 02:00:00,35.51,48.625
2022-01-27 03:00:00,33.35,46.375
2022-01-27 04:00:00,30.17,44.625
2022-01-27 05:00:00,29.11,41.75
2022-01-27 06:00:00,26.69,36.375
2022-01-27 07:00:00,19.92,31.0625
2022-01-27 08:00:00,18.58,27.125
2022-01-27 09:00:00,19.16,26.8125
2022-01-27 10:00:00,20.09,29.3125
2022-01-27 11:00:00,24.85,36.0
2022-01-27 12:00:00,27.67,45.375
2022-01-27 13:00:00,31.57,52.125
2022-01-27 14:00:00,29.99,53.625
2022-01-27 15:00:00,25.98,52.875
2022-01-27 16:00:00,21.02,48.625
2022-01-27 17:00:00,21.2,45.75
2022-01-27 18:00:00,23.33,45.75
2022-01-27 19:00:00,26.09,47.875
2022-01-27 20:00:00,29.76,49.25
2022-01-27 21:00:00,36.4,47.875
2022-01-27 22:00:00,42.12,45.375
2022-01-27 23:00:00,45.43,43.25
2022-01-28 00:00:00,46.18,41.375
2022-01-28 01:00:00,51.58,45.75
2022-01-28 02:00:00,57.44,55.0
2022-01-28 03:00:00,63.23,63.625
2022-01-28 04:00:00,68.4,67.0
2022-01-28 05:00:00,69.56,67.75
2022-01-28 06:00:00,68.21,65.75
2022-01-28 07:00:00,64.73,61.5
2022-01-28 08:00:00,61.55,55.75
2022-01-28 09:00:00,55.8,49.25
2022-01-28 10:00:00,53.09,52.125
2022-01-28 11:00:00,58.81,55.0
2022-01-28 12:00:00,59.68,55.75
2022-01-28 13:00:00,59.02,59.25
2022-01-28 14:00:00,64.17,61.5
2022-01-28 15:00:00,64.97,59.25
2022-01-28 16:00:00,61.04,57.125
2022-01-28 17:00:00,63.3,57.875
2022-01-28 18:00:00,65.46,58.625
2022-01-28 19:00:00,64.11,57.875
2022-01-28 20:00:00,63.41,58.625
2022-01-28 21:00:00,63.58,60.0
2022-01-28 22:00:00,61.74,62.125
2022-01-28 23:00:00,57.86,65.0
2022-01-29 00:00:00,64.54,67.0
2022-01-29 01:00:00,64.91,60.75
2022-01-29 02:00:00,57.34,58.625
2022-01-29 03:00:00,54.16,55.0
2022-01-29 04:00:00,52.26,53.625
2022-01-29 05:00:00,51.09,51.375
2022-01-29 06:00:00,47.83,44.25
2022-01-29 07:00:00,44.07,35.0
2022-01-29 08:00:00,42.2,30.375
2022-01-29 09:00:00,43.29,33.5
2022-01-29 10:00:00,44.24,44.25
2022-01-29 11:00:00,50.48,50.75
2022-01-29 12:00:00,54.44,55.0
2022-01-29 13:00:00,50.91,57.875
2022-01-29 14:00:00,46.45,55.75
2022-01-29 15:00:00,48.89,52.875
2022-01-29 16:00:00,47.98,47.875
2022-01-29 17:00:00,44.75,41.75
2022-01-29 18:00:00,41.41,36.0
2022-01-29 19:00:00,40.09,36.375
2022-01-29 20:00:00,39.37,40.75
2022-01-29 21:00:00,41.51,41.75
2022-01-29 22:00:00,42.73,40.0
2022-01-29 23:00:00,45.24,40.375
2022-01-30 00:00:00,50.45,47.125
2022-01-30 01:00:00,60.0,65.0
2022-01-30 02:00:00,82.87,71.5
2022-01-30 03:00:00,81.99,72.0
2022-01-30 04:00:00,80.53,72.0
2022-01-30 05:00:00,77.45,72.75
2022-01-30 06:00:00,77.96,72.75
2022-01-30 07:00:00,80.68,74.25
2022-01-30 08:00:00,80.53,75.0
2022-01-30 09:00:00,79.26,76.5
2022-01-30 10:00:00,80.51,77.0
2022-01-30 11:00:00,75.23,77.75
2022-01-30 12:00:00,73.49,77.75
2022-01-30 13:00:00,74.85,79.25
2022-01-30 14:00:00,74.4,80.75
2022-01-30 15:00:00,81.27,80.75
2022-01-30 16:00:00,81.6,80.0
2022-01-30 17:00:00,81.25,78.5
2022-01-30 18:00:00,81.61,76.5
2022-01-30 19:00:00,80.17,76.5
2022-01-30 20:00:00,78.88,79.25
2022-01-30 21:00:00,75.77,82.25
2022-01-30 22:00:00,75.47,82.25
2022-01-30 23:00:00,73.5,80.0
2022-01-31 00:00:00,71.31,76.5
2022-01-31 01:00:00,74.68,74.25
2022-01-31 02:00:00,72.94,72.0
2022-01-31 03:00:00,74.32,70.75
2022-01-31 04:00:00,70.5,68.5
2022-01-31 05:00:00,64.14,63.625
2022-01-31 06:00:00,65.15,56.5
2022-01-31 07:00:00,61.93,50.75
2022-01-31 08:00:00,60.68,50.75
2022-01-31 09:00:00,60.92,54.25
2022-01-31 10:00:00,63.49,58.625
2022-01-31 11:00:00,67.95,60.75
2022-01-31 12:00:00,71.32,61.5
2022-01-31 13:00:00,72.51,60.0
2022-01-31 14:00:00,72.53,55.0
2022-01-31 15:00:00,65.19,50.0
2022-01-31 16:00:00,60.24,43.625
2022-01-31 17:00:00,57.45,34.625
2022-01-31 18:00:00,56.96,26.0625
2022-01-31 19:00:00,48.43,20.5625
2022-01-31 20:00:00,49.49,24.3125
2022-01-31 21:00:00,47.29,32.5
2022-01-31 22:00:00,52.33,43.25
2022-01-31 23:00:00,53.32,53.625
2022-02-01 00:00:00,52.47,57.125
2022-02-01 01:00:00,52.29,65.75
2022-02-01 02:00:00,53.89,64.25
2022-02-01 03:00:00,56.86,63.625
2022-02-01 04:00:00,59.07,62.125
2022-02-01 05:00:00,53.38,58.625
2022-02-01 06:00:00,41.58,49.25
2022-02-01 07:00:00,33.36,39.25
2022-02-01 08:00:00,33.87,38.25
2022-02-01 09:00:00,41.57,43.875
2022-02-01 10:00:00,50.28,57.125
2022-02-01 11:00:00,55.61,60.75
2022-02-01 12:00:00,55.42,59.25
2022-02-01 13:00:00,58.44,57.875
2022-02-01 14:00:00,,53.625
2022-02-01 15:00:00,41.4,50.0
2022-02-01 16:00:00,26.31,45.75
2022-02-01 17:00:00,32.98,39.25
2022-02-01 18:00:00,39.99,28.25
2022-02-01 19:00:00,36.73,22.5
2022-02-01 20:00:00,30.11,26.4375
2022-02-01 21:00:00,33.29,29.625
2022-02-01 22:00:00,44.4,35.0
2022-02-01 23:00:00,48.38,42.5
2022-02-02 00:00:00,45.82,47.875
2022-02-02 01:00:00,42.81,48.625
2022-02-02 02:00:00,42.54,43.625
2022-02-02 03:00:00,40.84,37.875
2022-02-02 04:00:00,45.4,46.375
2022-02-02 05:00:00,53.9,55.75
2022-02-02 06:00:00,54.19,54.25
2022-02-02 07:00:00,54.59,50.75
2022-02-02 08:00:00,52.94,47.875
2022-02-02 09:00:00,54.89,42.875
2022-02-02 10:00:00,57.86,38.875
2022-02-02 11:00:00,52.86,34.625
2022-02-02 12:00:00,42.62,28.9375
2022-02-02 13:00:00,32.64,26.0625
2022-02-02 14:00:00,33.95,25.6875
2022-02-02 15:00:00,37.53,26.0625
2022-02-02 16:00:00,37.01,27.5
2022-02-02 17:00:00,40.9,31.4375
2022-02-02 18:00:00,55.3,35.0
2022-02-02 19:00:00,57.18,36.0
2022-02-02 20:00:00,51.4,36.375
2022-02-02 21:00:00,51.79,38.5
2022-02-02 22:00:00,57.2,41.75
2022-02-02 23:00:00,60.38,45.375
2022-02-03 00:00:00,63.15,46.375
2022-02-03 01:00:00,62.48,42.5
2022-02-03 02:00:00,60.25,50.75
2022-02-03 03:00:00,57.01,50.75
2022-02-03 04:00:00,54.87,47.875
2022-02-03 05:00:00,50.33,44.25
2022-02-03 06:00:00,46.83,31.4375
2022-02-03 07:00:00,35.43,17.125
2022-02-03 08:00:00,39.99,16.25
2022-02-03 09:00:00,52.18,25.375
2022-02-03 10:00:00,56.99,52.875
2022-02-03 11:00:00,60.35,55.75
2022-02-03 12:00:00,61.82,52.125
2022-02-03 13:00:00,54.17,47.875
2022-02-03 14:00:00,49.37,40.0
2022-02-03 15:00:00,37.15,35.75
2022-02-03 16:00:00,19.14,30.0
2022-02-03 17:00:00,7.877,23.9375
2022-02-03 18:00:00,11.35,18.375
2022-02-03 19:00:00,4.349,13.75
2022-02-03 20:00:00,2.395,13.40625
2022-02-03 21:00:00,7.601,15.90625
2022-02-03 22:00:00,13.52,21.4375
