time,O3,O3_model
2022-01-27 01:00:00,54.68218,65.0
2022-01-27 02:00:00,63.46326,65.75
2022-01-27 03:00:00,70.24864,65.75
2022-01-27 04:00:00,76.03617,68.5
2022-01-27 05:00:00,78.03187,74.25
2022-01-27 06:00:00,75.03832,80.0
2022-01-27 07:00:00,67.25509,83.5
2022-01-27 08:00:00,66.05767,85.75
2022-01-27 09:00:00,68.85165,87.25
2022-01-27 10:00:00,68.25294,88.5
2022-01-27 11:00:00,68.65208,88.5
2022-01-27 12:00:00,67.65423,88.5
2022-01-27 13:00:00,67.05552,87.25
2022-01-27 14:00:00,66.45681,85.0
2022-01-27 15:00:00,62.86455,82.75
2022-01-27 16:00:00,54.08347,80.0
2022-01-27 17:00:00,48.29594,77.0
2022-01-27 18:00:00,37.51916,73.5
2022-01-27 19:00:00,42.10927,70.0
2022-01-27 20:00:00,49.29379,67.0
2022-01-27 21:00:00,50.69078,64.25
2022-01-27 22:00:00,55.28089,61.5
2022-01-27 23:00:00,59.27229,61.5
2022-01-28 00:00:00,58.87315,64.25
2022-01-28 01:00:00,60.46971,58.625
2022-01-28 02:00:00,58.27444,58.625
2022-01-28 03:00:00,55.48046,58.625
2022-01-28 04:00:00,59.67143,57.125
2022-01-28 05:00:00,58.67358,56.5
2022-01-28 06:00:00,56.07917,55.0
2022-01-28 07:00:00,55.08132,50.75
2022-01-28 08:00:00,49.69293,45.375
2022-01-28 09:00:00,47.09852,43.875
2022-01-28 10:00:00,51.08992,47.875
2022-01-28 11:00:00,47.8968,52.875
2022-01-28 12:00:00,49.49336,58.625
2022-01-28 13:00:00,61.46756,65.75
2022-01-28 14:00:00,59.47186,70.75
2022-01-28 15:00:00,56.27874,69.25
2022-01-28 16:00:00,51.68863,68.5
2022-01-28 17:00:00,50.09207,67.0
2022-01-28 18:00:00,58.27444,64.25
2022-01-28 19:00:00,56.27874,62.875
2022-01-28 20:00:00,55.08132,62.125
2022-01-28 21:00:00,59.07272,62.125
2022-01-28 22:00:00,58.67358,64.25
2022-01-28 23:00:00,59.871,68.5
2022-01-29 00:00:00,59.67143,71.5
2022-01-29 01:00:00,61.8667,75.75
2022-01-29 02:00:00,61.06842,73.5
2022-01-29 03:00:00,65.8581,71.5
2022-01-29 04:00:00,66.45681,72.0
2022-01-29 05:00:00,67.05552,72.75
2022-01-29 06:00:00,70.24864,73.5
2022-01-29 07:00:00,71.64563,72.0
2022-01-29 08:00:00,69.64993,73.5
2022-01-29 09:00:00,72.44391,75.75
