time,O3,O3_model
2022-01-27 01:00:00,29.743,43.749996
2022-01-27 02:00:00,29.891,43.999996
2022-01-27 03:00:00,28.705,47.249996
2022-01-27 04:00:00,27.072,53.749996
2022-01-27 05:00:00,28.75,58.749996
2022-01-27 06:00:00,29.38,57.249996
2022-01-27 07:00:00,28.388,51.499996
2022-01-27 08:00:00,29.034,46.499996
2022-01-27 09:00:00,33.113,50.874996
2022-01-27 10:00:00,34.872,58.749996
2022-01-27 11:00:00,34.188,61.624996
2022-01-27 12:00:00,39.011,57.999996
2022-01-27 13:00:00,39.109,55.124996
2022-01-27 14:00:00,42.428,52.999996
2022-01-27 15:00:00,42.611,50.874996
2022-01-27 16:00:00,39.834,46.499996
2022-01-27 17:00:00,38.158,41.499996
2022-01-27 18:00:00,37.34,36.874996
2022-01-27 19:00:00,36.484,33.999996
2022-01-27 20:00:00,35.3,32.624996
2022-01-27 21:00:00,32.867,32.999996
2022-01-27 22:00:00,38.63,37.249996
2022-01-27 23:00:00,51.619,45.874996
2022-01-28 00:00:00,61.533,56.624996
2022-01-28 01:00:00,71.049,67.24999
2022-01-28 02:00:00,73.879,70.99999
2022-01-28 03:00:00,75.88,72.24999
2022-01-28 04:00:00,77.029,74.49999
2022-01-28 05:00:00,75.473,75.24999
2022-01-28 06:00:00,70.01,76.74999
2022-01-28 07:00:00,68.153,76.74999
2022-01-28 08:00:00,69.497,77.24999
2022-01-28 09:00:00,69.493,77.99999
2022-01-28 10:00:00,64.836,79.49999
2022-01-28 11:00:00,66.922,81.74999
2022-01-28 12:00:00,68.122,82.49999
2022-01-28 13:00:00,73.174,82.99999
2022-01-28 14:00:00,72.816,82.99999
2022-01-28 15:00:00,63.281,82.99999
2022-01-28 16:00:00,65.906,82.49999
2022-01-28 17:00:00,65.725,81.74999
2022-01-28 18:00:00,64.477,80.99999
2022-01-28 19:00:00,58.383,78.74999
2022-01-28 20:00:00,57.759,76.74999
2022-01-28 21:00:00,60.457,75.99999
2022-01-28 22:00:00,61.964,75.99999
2022-01-28 23:00:00,60.735,75.24999
2022-01-29 00:00:00,62.404,74.49999
2022-01-29 01:00:00,59.632,74.49999
2022-01-29 02:00:00,56.724,73.74999
2022-01-29 03:00:00,60.191,65.99999
2022-01-29 04:00:00,61.921,57.999996
2022-01-29 05:00:00,59.209,51.499996
2022-01-29 06:00:00,55.214,49.374996
2022-01-29 07:00:00,53.749,50.874996
2022-01-29 08:00:00,57.021,52.249996
2022-01-29 09:00:00,55.595,53.749996
2022-01-29 10:00:00,52.161,55.124996
2022-01-29 11:00:00,52.125,55.874996
2022-01-29 12:00:00,52.211,55.874996
2022-01-29 13:00:00,52.785,55.124996
2022-01-29 14:00:00,50.835,53.749996
2022-01-29 15:00:00,49.856,52.249996
2022-01-29 16:00:00,51.864,50.124996
2022-01-29 17:00:00,51.997,48.749996
2022-01-29 18:00:00,,48.749996
2022-01-29 19:00:00,,48.749996
2022-01-29 20:00:00,,49.374996
2022-01-29 21:00:00,,49.374996
2022-01-29 22:00:00,,52.249996
2022-01-29 23:00:00,,60.124996
2022-01-30 00:00:00,78.674,68.74999
2022-01-30 01:00:00,78.542,77.24999
2022-01-30 02:00:00,76.2,76.74999
2022-01-30 03:00:00,78.163,75.24999
2022-01-30 04:00:00,77.599,72.99999
2022-01-30 05:00:00,76.798,72.24999
2022-01-30 06:00:00,76.274,72.24999
2022-01-30 07:00:00,73.601,73.74999
2022-01-30 08:00:00,73.919,76.74999
2022-01-30 09:00:00,76.645,79.49999
2022-01-30 10:00:00,77.183,82.49999
2022-01-30 11:00:00,74.874,83.74999
2022-01-30 12:00:00,75.12,84.49999
2022-01-30 13:00:00,76.945,85.24999
2022-01-30 14:00:00,77.966,84.49999
2022-01-30 15:00:00,79.462,83.74999
