time,O3,O3_model
2022-01-27 01:00:00,16.1,39.625
2022-01-27 02:00:00,14.4,40.75
2022-01-27 03:00:00,18.0,41.75
2022-01-27 04:00:00,22.0,43.625
2022-01-27 05:00:00,19.1,43.625
2022-01-27 06:00:00,6.9,42.125
2022-01-27 07:00:00,6.8,41.75
2022-01-27 08:00:00,4.6,43.625
2022-01-27 09:00:00,11.9,45.375
2022-01-27 10:00:00,20.5,47.125
2022-01-27 11:00:00,29.3,49.25
2022-01-27 12:00:00,31.6,52.875
2022-01-27 13:00:00,39.3,57.875
2022-01-27 14:00:00,39.5,59.25
2022-01-27 15:00:00,27.4,60.0
2022-01-27 16:00:00,14.6,59.25
2022-01-27 17:00:00,20.3,57.875
2022-01-27 18:00:00,22.8,55.75
2022-01-27 19:00:00,17.9,53.625
2022-01-27 20:00:00,16.1,51.375
2022-01-27 21:00:00,10.4,49.25
2022-01-27 22:00:00,8.1,41.125
2022-01-27 23:00:00,3.6,32.875
2022-01-28 00:00:00,10.3,26.8125
2022-01-28 01:00:00,1.5,23.5625
2022-01-28 02:00:00,4.8,19.8125
2022-01-28 03:00:00,6.9,16.9375
2022-01-28 04:00:00,2.6,15.375
2022-01-28 05:00:00,-0.3,12.6875
2022-01-28 06:00:00,-1.1,4.78125
2022-01-28 07:00:00,-0.9,0.35742188
2022-01-28 08:00:00,-0.7,0.022644043
2022-01-28 09:00:00,-0.7,0.32910156
2022-01-28 10:00:00,0.9,1.046875
2022-01-28 11:00:00,7.5,3.0390625
2022-01-28 12:00:00,14.8,7.328125
2022-01-28 13:00:00,14.9,37.5
2022-01-28 14:00:00,17.9,43.625
2022-01-28 15:00:00,21.5,47.125
2022-01-28 16:00:00,19.7,43.25
2022-01-28 17:00:00,22.2,31.4375
2022-01-28 18:00:00,1.4,20.5625
2022-01-28 19:00:00,0.7,12.6875
2022-01-28 20:00:00,-0.3,10.8125
2022-01-28 21:00:00,1.3,16.9375
2022-01-28 22:00:00,20.4,39.25
2022-01-28 23:00:00,39.3,47.875
2022-01-29 00:00:00,39.7,50.0
2022-01-29 01:00:00,37.0,51.375
2022-01-29 02:00:00,32.1,50.75
2022-01-29 03:00:00,35.3,50.75
2022-01-29 04:00:00,40.9,53.625
2022-01-29 05:00:00,45.3,55.75
2022-01-29 06:00:00,44.4,60.0
2022-01-29 07:00:00,44.8,64.25
2022-01-29 08:00:00,52.8,65.75
2022-01-29 09:00:00,53.5,65.75
2022-01-29 10:00:00,54.6,65.75
2022-01-29 11:00:00,54.4,66.5
2022-01-29 12:00:00,53.5,67.0
2022-01-29 13:00:00,55.4,69.25
2022-01-29 14:00:00,55.5,70.0
2022-01-29 15:00:00,55.6,70.0
2022-01-29 16:00:00,54.4,70.0
2022-01-29 17:00:00,49.9,69.25
2022-01-29 18:00:00,47.3,68.5
2022-01-29 19:00:00,39.5,68.5
2022-01-29 20:00:00,42.0,67.0
2022-01-29 21:00:00,41.9,66.5
2022-01-29 22:00:00,35.4,65.75
2022-01-29 23:00:00,47.7,64.25
