time,O3,O3_model
2022-01-27 01:00:00,43.4,38.624996
2022-01-27 02:00:00,46.2,37.999996
2022-01-27 03:00:00,40.3,37.624996
2022-01-27 04:00:00,24.4,37.249996
2022-01-27 05:00:00,13.8,38.374996
2022-01-27 06:00:00,6.1,37.249996
2022-01-27 07:00:00,2.1,33.374996
2022-01-27 08:00:00,0.0,28.999998
2022-01-27 09:00:00,0.1,27.187498
2022-01-27 10:00:00,10.7,31.499998
2022-01-27 11:00:00,14.7,39.749996
2022-01-27 12:00:00,31.3,47.249996
2022-01-27 13:00:00,40.7,57.249996
2022-01-27 14:00:00,44.6,59.374996
2022-01-27 15:00:00,36.9,60.874996
2022-01-27 16:00:00,37.6,57.999996
2022-01-27 17:00:00,33.1,50.874996
2022-01-27 18:00:00,33.8,45.874996
2022-01-27 19:00:00,32.3,43.374996
2022-01-27 20:00:00,29.7,41.249996
2022-01-27 21:00:00,30.9,40.124996
2022-01-27 22:00:00,28.5,39.749996
2022-01-27 23:00:00,25.9,41.249996
2022-01-28 00:00:00,18.9,42.999996
2022-01-28 01:00:00,9.8,44.374996
2022-01-28 02:00:00,3.2,39.749996
2022-01-28 03:00:00,2.3,35.499996
2022-01-28 04:00:00,8.1,31.499998
2022-01-28 05:00:00,12.9,26.499998
2022-01-28 06:00:00,28.9,21.499998
2022-01-28 07:00:00,17.5,17.374998
2022-01-28 08:00:00,3.0,17.374998
2022-01-28 09:00:00,2.9,23.249998
2022-01-28 10:00:00,14.3,33.624996
2022-01-28 11:00:00,20.2,44.374996
2022-01-28 12:00:00,38.6,52.249996
2022-01-28 13:00:00,39.4,74.49999
2022-01-28 14:00:00,40.4,71.74999
2022-01-28 15:00:00,41.1,67.99999
2022-01-28 16:00:00,42.7,62.999996
2022-01-28 17:00:00,39.8,57.249996
2022-01-28 18:00:00,29.5,53.749996
2022-01-28 19:00:00,29.0,48.749996
2022-01-28 20:00:00,30.0,40.499996
2022-01-28 21:00:00,31.6,33.999996
2022-01-28 22:00:00,34.0,28.312498
2022-01-28 23:00:00,34.9,24.374998
2022-01-29 00:00:00,39.6,23.249998
2022-01-29 01:00:00,36.2,15.562499
2022-01-29 02:00:00,30.4,22.749998
2022-01-29 03:00:00,28.6,28.312498
2022-01-29 04:00:00,33.1,36.874996
2022-01-29 05:00:00,43.3,42.624996
2022-01-29 06:00:00,43.1,46.499996
2022-01-29 07:00:00,39.2,45.874996
2022-01-29 08:00:00,36.8,38.624996
2022-01-29 09:00:00,48.0,30.812498
2022-01-29 10:00:00,45.9,33.624996
2022-01-29 11:00:00,55.3,39.374996
2022-01-29 12:00:00,58.3,43.999996
2022-01-29 13:00:00,62.1,53.749996
2022-01-29 14:00:00,60.0,57.249996
2022-01-29 15:00:00,60.2,61.624996
2022-01-29 16:00:00,54.9,62.999996
2022-01-29 17:00:00,51.5,62.999996
2022-01-29 18:00:00,47.5,64.49999
2022-01-29 19:00:00,47.5,60.874996
2022-01-29 20:00:00,58.7,52.999996
2022-01-29 21:00:00,59.1,45.874996
2022-01-29 22:00:00,57.4,41.249996
2022-01-29 23:00:00,58.2,38.999996
2022-01-30 00:00:00,62.6,38.999996
2022-01-30 01:00:00,61.1,51.499996
2022-01-30 02:00:00,57.9,50.874996
2022-01-30 03:00:00,50.4,50.124996
2022-01-30 04:00:00,51.3,50.874996
2022-01-30 05:00:00,51.3,51.499996
2022-01-30 06:00:00,51.0,51.499996
2022-01-30 07:00:00,51.3,50.874996
2022-01-30 08:00:00,48.8,47.999996
2022-01-30 09:00:00,45.3,43.999996
2022-01-30 10:00:00,48.4,40.499996
2022-01-30 11:00:00,57.6,37.624996
2022-01-30 12:00:00,68.9,35.124996
2022-01-30 13:00:00,70.9,34.749996
2022-01-30 14:00:00,64.6,37.624996
2022-01-30 15:00:00,61.0,42.249996
2022-01-30 16:00:00,53.8,47.999996
2022-01-30 17:00:00,48.6,49.374996
2022-01-30 18:00:00,35.0,49.374996
2022-01-30 19:00:00,28.0,48.749996
2022-01-30 20:00:00,32.9,47.249996
2022-01-30 21:00:00,25.8,45.499996
2022-01-30 22:00:00,22.4,45.124996
2022-01-30 23:00:00,44.0,45.499996
2022-01-31 00:00:00,56.3,46.499996
2022-01-31 01:00:00,57.5,53.749996
2022-01-31 02:00:00,59.9,63.749996
2022-01-31 03:00:00,,69.49999
2022-01-31 04:00:00,60.9,67.24999
2022-01-31 05:00:00,57.9,67.99999
2022-01-31 06:00:00,56.3,72.99999
2022-01-31 07:00:00,69.5,78.74999
2022-01-31 08:00:00,35.1,82.49999
2022-01-31 09:00:00,37.3,82.49999
2022-01-31 10:00:00,51.5,80.99999
2022-01-31 11:00:00,58.6,80.24999
2022-01-31 12:00:00,64.8,82.49999
2022-01-31 13:00:00,72.7,86.74999
2022-01-31 14:00:00,72.9,87.49999
2022-01-31 15:00:00,73.1,86.74999
2022-01-31 16:00:00,71.2,84.49999
2022-01-31 17:00:00,70.3,82.99999
2022-01-31 18:00:00,68.5,81.74999
2022-01-31 19:00:00,60.3,80.24999
2022-01-31 20:00:00,54.1,76.74999
2022-01-31 21:00:00,52.9,73.74999
2022-01-31 22:00:00,50.6,70.99999
2022-01-31 23:00:00,48.8,67.99999
2022-02-01 00:00:00,51.7,65.24999
2022-02-01 01:00:00,54.9,60.124996
2022-02-01 02:00:00,53.8,57.249996
2022-02-01 03:00:00,54.3,55.124996
2022-02-01 04:00:00,54.0,53.749996
2022-02-01 05:00:00,51.6,53.749996
2022-02-01 06:00:00,54.9,57.999996
