time,O3,O3_model
2022-01-27 01:00:00,24.0,29.3125
2022-01-27 02:00:00,21.3,32.5
2022-01-27 03:00:00,16.0,37.5
2022-01-27 04:00:00,10.5,41.75
2022-01-27 05:00:00,10.7,38.5
2022-01-27 06:00:00,8.7,24.3125
2022-01-27 07:00:00,10.0,9.8125
2022-01-27 08:00:00,0.5,6.96875
2022-01-27 09:00:00,5.4,13.40625
2022-01-27 10:00:00,9.0,27.5
2022-01-27 11:00:00,,35.75
2022-01-27 12:00:00,,41.125
2022-01-27 13:00:00,,47.875
2022-01-27 14:00:00,20.0,53.625
2022-01-27 15:00:00,23.5,56.5
2022-01-27 16:00:00,22.2,52.125
2022-01-27 17:00:00,18.1,42.125
2022-01-27 18:00:00,15.3,35.375
2022-01-27 19:00:00,21.2,31.0625
2022-01-27 20:00:00,24.8,28.25
2022-01-27 21:00:00,25.4,27.5
2022-01-27 22:00:00,34.5,29.625
2022-01-27 23:00:00,35.4,37.125
2022-01-28 00:00:00,40.4,43.25
2022-01-28 01:00:00,43.4,42.5
2022-01-28 02:00:00,41.5,45.0
2022-01-28 03:00:00,36.6,47.125
2022-01-28 04:00:00,30.7,47.875
2022-01-28 05:00:00,30.8,45.75
2022-01-28 06:00:00,26.9,36.0
2022-01-28 07:00:00,16.3,22.3125
2022-01-28 08:00:00,1.7,10.625
2022-01-28 09:00:00,0.2,5.625
2022-01-28 10:00:00,1.9,7.765625
2022-01-28 11:00:00,3.5,13.5625
2022-01-28 12:00:00,5.0,22.3125
2022-01-28 13:00:00,9.3,44.625
2022-01-28 14:00:00,16.9,50.75
2022-01-28 15:00:00,16.4,53.625
2022-01-28 16:00:00,11.4,45.75
2022-01-28 17:00:00,6.3,28.9375
2022-01-28 18:00:00,1.8,16.75
2022-01-28 19:00:00,1.2,8.46875
2022-01-28 20:00:00,2.4,3.703125
2022-01-28 21:00:00,3.0,2.09375
2022-01-28 22:00:00,,1.8320312
2022-01-28 23:00:00,23.9,3.171875
2022-01-29 00:00:00,25.6,7.859375
2022-01-29 01:00:00,28.1,23.9375
2022-01-29 02:00:00,27.0,23.9375
2022-01-29 03:00:00,30.7,23.1875
2022-01-29 04:00:00,28.8,21.625
2022-01-29 05:00:00,26.5,18.1875
2022-01-29 06:00:00,22.9,7.328125
2022-01-29 07:00:00,25.5,1.3046875
2022-01-29 08:00:00,28.6,0.9707031
2022-01-29 09:00:00,27.3,11.96875
2022-01-29 10:00:00,23.2,31.8125
2022-01-29 11:00:00,29.8,43.875
2022-01-29 12:00:00,25.7,56.5
2022-01-29 13:00:00,22.5,76.5
2022-01-29 14:00:00,21.4,79.25
2022-01-29 15:00:00,21.1,77.0
2022-01-29 16:00:00,16.3,62.875
2022-01-29 17:00:00,12.4,42.5
2022-01-29 18:00:00,15.3,26.0625
2022-01-29 19:00:00,15.6,16.4375
2022-01-29 20:00:00,19.3,16.25
2022-01-29 21:00:00,20.0,21.4375
2022-01-29 22:00:00,23.9,27.125
2022-01-29 23:00:00,23.9,28.25
2022-01-30 00:00:00,30.6,27.125
2022-01-30 01:00:00,35.4,27.875
2022-01-30 02:00:00,31.3,23.9375
2022-01-30 03:00:00,30.7,21.8125
2022-01-30 04:00:00,26.7,19.25
2022-01-30 05:00:00,29.6,13.03125
2022-01-30 06:00:00,29.8,2.9453125
2022-01-30 07:00:00,33.0,0.07519531
2022-01-30 08:00:00,31.6,0.0066223145
2022-01-30 09:00:00,32.7,0.17041016
2022-01-30 10:00:00,27.5,2.234375
2022-01-30 11:00:00,28.6,8.375
2022-01-30 12:00:00,30.5,18.9375
2022-01-30 13:00:00,36.3,52.875
2022-01-30 14:00:00,42.6,58.625
2022-01-30 15:00:00,45.4,58.625
2022-01-30 16:00:00,45.2,52.875
2022-01-30 17:00:00,44.8,43.875
2022-01-30 18:00:00,40.7,38.25
2022-01-30 19:00:00,32.3,35.75
2022-01-30 20:00:00,19.9,38.875
2022-01-30 21:00:00,19.9,46.375
2022-01-30 22:00:00,22.9,55.0
2022-01-30 23:00:00,33.0,62.875
2022-01-31 00:00:00,39.2,67.0
2022-01-31 01:00:00,38.2,59.25
2022-01-31 02:00:00,37.4,61.5
2022-01-31 03:00:00,43.6,61.5
2022-01-31 04:00:00,46.6,56.5
2022-01-31 05:00:00,47.1,47.875
2022-01-31 06:00:00,42.3,35.0
2022-01-31 07:00:00,33.9,22.6875
2022-01-31 08:00:00,25.7,22.5
2022-01-31 09:00:00,26.9,36.75
2022-01-31 10:00:00,43.5,55.75
2022-01-31 11:00:00,58.9,63.625
2022-01-31 12:00:00,65.6,70.75
2022-01-31 13:00:00,72.7,78.5
2022-01-31 14:00:00,76.9,89.25
2022-01-31 15:00:00,79.7,92.75
2022-01-31 16:00:00,78.0,89.25
2022-01-31 17:00:00,71.7,83.5
2022-01-31 18:00:00,63.8,80.0
2022-01-31 19:00:00,63.0,76.5
2022-01-31 20:00:00,63.0,72.75
2022-01-31 21:00:00,62.1,68.5
2022-01-31 22:00:00,60.3,65.75
2022-01-31 23:00:00,60.0,65.0
2022-02-01 00:00:00,57.0,64.25
2022-02-01 01:00:00,57.1,61.5
2022-02-01 02:00:00,55.8,57.125
2022-02-01 03:00:00,49.0,52.875
2022-02-01 04:00:00,44.1,47.875
2022-02-01 05:00:00,39.2,40.375
2022-02-01 06:00:00,19.1,25.6875
2022-02-01 07:00:00,1.1,9.71875
2022-02-01 08:00:00,-0.8,4.46875
2022-02-01 09:00:00,0.6,13.75
2022-02-01 10:00:00,5.2,24.3125
2022-02-01 11:00:00,27.2,32.125
2022-02-01 12:00:00,58.2,43.25
2022-02-01 13:00:00,61.7,73.5
2022-02-01 14:00:00,66.7,77.75
2022-02-01 15:00:00,64.8,80.0
2022-02-01 16:00:00,73.5,80.0
2022-02-01 17:00:00,76.0,77.0
2022-02-01 18:00:00,74.6,74.25
2022-02-01 19:00:00,71.0,72.0
2022-02-01 20:00:00,73.8,70.75
2022-02-01 21:00:00,75.0,70.75
2022-02-01 22:00:00,75.3,70.0
2022-02-01 23:00:00,69.0,70.75
2022-02-02 00:00:00,71.8,72.0
2022-02-02 01:00:00,67.7,79.25
2022-02-02 02:00:00,67.8,77.0
2022-02-02 03:00:00,69.3,75.0
2022-02-02 04:00:00,72.1,73.5
2022-02-02 05:00:00,72.5,70.0
2022-02-02 06:00:00,73.6,60.75
2022-02-02 07:00:00,67.7,49.25
2022-02-02 08:00:00,56.4,43.25
2022-02-02 09:00:00,69.1,45.375
2022-02-02 10:00:00,65.4,60.0
2022-02-02 11:00:00,65.3,66.5
2022-02-02 12:00:00,67.2,70.0
2022-02-02 13:00:00,64.6,72.0
2022-02-02 14:00:00,68.6,71.5
2022-02-02 15:00:00,66.4,70.0
2022-02-02 16:00:00,58.7,44.25
2022-02-02 17:00:00,35.9,10.4375
2022-02-02 18:00:00,25.9,0.27929688
2022-02-02 19:00:00,21.7,0.046020508
2022-02-02 20:00:00,36.3,0.043945312
2022-02-02 21:00:00,55.8,0.06542969
2022-02-02 22:00:00,61.7,0.48046875
2022-02-02 23:00:00,63.5,4.90625
2022-02-03 00:00:00,60.1,15.90625
2022-02-03 01:00:00,62.1,32.125
2022-02-03 02:00:00,59.8,32.875
2022-02-03 03:00:00,58.5,32.5
2022-02-03 04:00:00,55.5,28.5625
2022-02-03 05:00:00,50.2,19.4375
2022-02-03 06:00:00,50.2,4.6875
2022-02-03 07:00:00,46.7,0.22314453
2022-02-03 08:00:00,43.1,0.06616211
2022-02-03 09:00:00,,1.6289062
2022-02-03 10:00:00,,8.46875
2022-02-03 11:00:00,23.9,11.78125
2022-02-03 12:00:00,21.5,18.9375
2022-02-03 13:00:00,21.9,62.125
2022-02-03 14:00:00,25.2,77.75
2022-02-03 15:00:00,30.3,78.5
2022-02-03 16:00:00,34.7,70.75
2022-02-03 17:00:00,56.7,59.25
2022-02-03 18:00:00,44.9,50.75
2022-02-03 19:00:00,21.1,32.125
2022-02-03 20:00:00,8.4,13.03125
2022-02-03 21:00:00,9.7,5.453125
2022-02-03 22:00:00,23.9,3.796875
2022-02-03 23:00:00,33.3,4.6875
2022-02-04 00:00:00,29.3,5.71875
2022-02-04 01:00:00,10.4,32.5
2022-02-04 02:00:00,22.2,37.5
2022-02-04 03:00:00,31.1,38.875
2022-02-04 04:00:00,28.0,41.75
2022-02-04 05:00:00,29.1,44.25
2022-02-04 06:00:00,12.3,45.0
2022-02-04 07:00:00,13.5,48.625
2022-02-04 08:00:00,11.5,55.75
2022-02-04 09:00:00,19.1,60.75
2022-02-04 10:00:00,24.3,62.875
2022-02-04 11:00:00,32.9,64.25
2022-02-04 12:00:00,37.0,65.75
2022-02-04 13:00:00,66.6,64.25
2022-02-04 14:00:00,71.0,64.25
2022-02-04 15:00:00,67.0,65.75
2022-02-04 16:00:00,71.5,61.5
2022-02-04 17:00:00,66.7,55.75
2022-02-04 18:00:00,58.0,55.75
2022-02-04 19:00:00,39.7,60.0
2022-02-04 20:00:00,29.2,67.0
2022-02-04 21:00:00,37.9,72.0
2022-02-04 22:00:00,46.9,72.75
2022-02-04 23:00:00,60.7,72.0
2022-02-05 00:00:00,57.8,67.75
2022-02-05 01:00:00,61.5,67.0
2022-02-05 02:00:00,59.7,60.75
2022-02-05 03:00:00,57.8,57.125
2022-02-05 04:00:00,51.8,55.75
2022-02-05 05:00:00,49.8,52.875
2022-02-05 06:00:00,42.9,47.875
2022-02-05 07:00:00,37.6,41.125
2022-02-05 08:00:00,32.0,36.0
2022-02-05 09:00:00,28.0,36.375
2022-02-05 10:00:00,42.0,38.5
2022-02-05 11:00:00,66.4,41.75
2022-02-05 12:00:00,74.7,47.125
2022-02-05 13:00:00,83.8,82.75
2022-02-05 14:00:00,84.4,85.75
2022-02-05 15:00:00,82.2,85.0
2022-02-05 16:00:00,81.8,75.0
2022-02-05 17:00:00,67.5,61.5
2022-02-05 18:00:00,55.8,54.25
2022-02-05 19:00:00,49.0,44.625
2022-02-05 20:00:00,46.4,33.875
2022-02-05 21:00:00,32.0,27.875
2022-02-05 22:00:00,27.5,26.4375
2022-02-05 23:00:00,15.9,31.4375
2022-02-06 00:00:00,0.4,35.375
2022-02-06 01:00:00,6.4,50.0
2022-02-06 02:00:00,15.2,50.75
2022-02-06 03:00:00,20.1,50.0
2022-02-06 04:00:00,25.8,48.625
2022-02-06 05:00:00,25.9,47.875
2022-02-06 06:00:00,19.8,43.25
2022-02-06 07:00:00,20.0,39.625
2022-02-06 08:00:00,21.5,40.375
2022-02-06 09:00:00,25.1,47.125
2022-02-06 10:00:00,31.7,60.75
2022-02-06 11:00:00,48.7,63.625
2022-02-06 12:00:00,55.9,72.0
2022-02-06 13:00:00,66.9,87.75
2022-02-06 14:00:00,78.5,91.5
2022-02-06 15:00:00,79.2,90.75
2022-02-06 16:00:00,77.9,88.5
2022-02-06 17:00:00,75.3,87.25
2022-02-06 18:00:00,73.7,87.75
2022-02-06 19:00:00,72.1,88.5
2022-02-06 20:00:00,73.5,87.75
2022-02-06 21:00:00,75.3,85.75
2022-02-06 22:00:00,75.2,86.5
2022-02-06 23:00:00,76.2,87.25
2022-02-07 00:00:00,77.3,85.75
2022-02-07 01:00:00,76.8,86.5
2022-02-07 02:00:00,79.4,84.25
2022-02-07 03:00:00,79.9,82.75
2022-02-07 04:00:00,77.7,82.75
2022-02-07 05:00:00,75.1,83.5
2022-02-07 06:00:00,69.5,82.25
2022-02-07 07:00:00,63.1,80.0
2022-02-07 08:00:00,60.4,78.5
2022-02-07 09:00:00,56.1,76.5
2022-02-07 10:00:00,65.7,75.0
2022-02-07 11:00:00,70.0,75.75
2022-02-07 12:00:00,74.1,77.75
2022-02-07 13:00:00,76.6,82.25
2022-02-07 14:00:00,78.7,82.75
2022-02-07 15:00:00,77.4,81.5
2022-02-07 16:00:00,75.4,68.5
2022-02-07 17:00:00,70.1,51.375
2022-02-07 18:00:00,58.3,37.5
2022-02-07 19:00:00,30.3,20.1875
2022-02-07 20:00:00,36.2,5.09375
2022-02-07 21:00:00,38.4,0.46289062
2022-02-07 22:00:00,42.2,0.007675171
2022-02-07 23:00:00,46.8,0.0004901886
2022-02-08 00:00:00,44.6,0.0014152527
2022-02-08 01:00:00,46.9,5.453825e-06
2022-02-08 02:00:00,50.8,2.5868416e-05
2022-02-08 03:00:00,45.0,0.004486084
2022-02-08 04:00:00,26.0,0.4970703
2022-02-08 05:00:00,16.9,1.1054688
2022-02-08 06:00:00,23.4,0.9375
2022-02-08 07:00:00,27.8,0.76953125
2022-02-08 08:00:00,25.6,0.8144531
2022-02-08 09:00:00,24.4,7.6875
2022-02-08 10:00:00,31.9,24.3125
2022-02-08 11:00:00,44.5,32.5
2022-02-08 12:00:00,70.2,37.125
2022-02-08 13:00:00,69.8,67.0
2022-02-08 14:00:00,68.9,73.5
2022-02-08 15:00:00,69.3,75.75
2022-02-08 16:00:00,70.2,47.875
2022-02-08 17:00:00,70.7,11.59375
2022-02-08 18:00:00,53.3,0.2290039
2022-02-08 19:00:00,34.7,0.02508545
2022-02-08 20:00:00,33.0,0.072509766
2022-02-08 21:00:00,36.2,1.765625
