time,O3,O3_model
2022-01-27 01:00:00,32.08,40.75
2022-01-27 02:00:00,36.27,41.125
2022-01-27 03:00:00,36.91,43.25
2022-01-27 04:00:00,38.32,47.125
2022-01-27 05:00:00,38.97,50.0
2022-01-27 06:00:00,38.95,51.375
2022-01-27 07:00:00,36.54,51.375
2022-01-27 08:00:00,36.2,50.0
2022-01-27 09:00:00,36.7,49.25
2022-01-27 10:00:00,37.99,51.375
2022-01-27 11:00:00,35.87,55.0
2022-01-27 12:00:00,39.86,57.125
2022-01-27 13:00:00,51.77,60.0
2022-01-27 14:00:00,61.8,67.75
2022-01-27 15:00:00,66.54,77.0
2022-01-27 16:00:00,66.91,80.75
2022-01-27 17:00:00,71.66,80.0
2022-01-27 18:00:00,69.88,78.5
2022-01-27 19:00:00,71.84,78.5
2022-01-27 20:00:00,74.22,79.25
2022-01-27 21:00:00,75.0,77.0
2022-01-27 22:00:00,75.78,75.75
2022-01-27 23:00:00,75.72,77.0
2022-01-28 00:00:00,74.78,79.25
2022-01-28 01:00:00,75.83,85.75
2022-01-28 02:00:00,77.43,85.75
2022-01-28 03:00:00,79.95,85.75
2022-01-28 04:00:00,78.83,87.25
2022-01-28 05:00:00,76.84,89.25
2022-01-28 06:00:00,74.11,90.0
2022-01-28 07:00:00,72.74,88.5
2022-01-28 08:00:00,72.82,88.5
2022-01-28 09:00:00,72.57,88.5
2022-01-28 10:00:00,74.16,87.25
2022-01-28 11:00:00,74.06,86.5
2022-01-28 12:00:00,74.49,85.0
2022-01-28 13:00:00,72.37,84.25
2022-01-28 14:00:00,64.05,83.5
2022-01-28 15:00:00,61.41,83.5
2022-01-28 16:00:00,58.29,84.25
2022-01-28 17:00:00,52.03,82.25
2022-01-28 18:00:00,55.45,80.0
2022-01-28 19:00:00,53.9,77.75
2022-01-28 20:00:00,57.98,72.0
2022-01-28 21:00:00,54.26,63.625
2022-01-28 22:00:00,46.77,50.75
2022-01-28 23:00:00,41.34,42.5
2022-01-29 00:00:00,39.97,42.125
2022-01-29 01:00:00,39.24,35.75
2022-01-29 02:00:00,36.63,35.75
2022-01-29 03:00:00,33.11,37.5
2022-01-29 04:00:00,34.85,39.625
2022-01-29 05:00:00,37.79,40.75
2022-01-29 06:00:00,40.96,42.125
2022-01-29 07:00:00,40.52,43.625
2022-01-29 08:00:00,40.47,44.25
2022-01-29 09:00:00,43.84,45.375
2022-01-29 10:00:00,50.1,48.625
2022-01-29 11:00:00,50.79,53.625
2022-01-29 12:00:00,52.92,59.25
2022-01-29 13:00:00,54.7,64.25
2022-01-29 14:00:00,55.11,66.5
2022-01-29 15:00:00,56.96,67.75
2022-01-29 16:00:00,62.83,69.25
2022-01-29 17:00:00,73.34,76.5
2022-01-29 18:00:00,77.75,79.25
2022-01-29 19:00:00,79.41,80.75
2022-01-29 20:00:00,78.89,80.75
2022-01-29 21:00:00,78.19,79.25
2022-01-29 22:00:00,77.79,77.0
2022-01-29 23:00:00,76.4,73.5
2022-01-30 00:00:00,75.71,72.0
2022-01-30 01:00:00,75.18,73.5
2022-01-30 02:00:00,75.65,76.5
2022-01-30 03:00:00,76.37,80.0
2022-01-30 04:00:00,79.42,84.25
2022-01-30 05:00:00,81.11,85.75
2022-01-30 06:00:00,81.37,85.75
2022-01-30 07:00:00,80.85,85.0
2022-01-30 08:00:00,81.05,85.0
2022-01-30 09:00:00,80.42,85.75
2022-01-30 10:00:00,80.51,86.5
2022-01-30 11:00:00,79.72,87.25
2022-01-30 12:00:00,79.04,87.75
2022-01-30 13:00:00,78.94,87.75
2022-01-30 14:00:00,78.26,87.25
2022-01-30 15:00:00,76.86,85.75
2022-01-30 16:00:00,75.42,84.25
2022-01-30 17:00:00,63.92,82.25
2022-01-30 18:00:00,63.17,79.25
2022-01-30 19:00:00,59.24,76.5
2022-01-30 20:00:00,56.06,75.0
2022-01-30 21:00:00,57.76,74.25
2022-01-30 22:00:00,57.08,74.25
2022-01-30 23:00:00,57.11,72.75
2022-01-31 00:00:00,59.34,67.75
2022-01-31 01:00:00,59.77,59.25
2022-01-31 02:00:00,59.41,50.75
2022-01-31 03:00:00,57.19,45.375
2022-01-31 04:00:00,52.7,41.75
2022-01-31 05:00:00,43.73,42.875
2022-01-31 06:00:00,37.34,47.875
2022-01-31 07:00:00,26.02,60.0
2022-01-31 08:00:00,13.23,65.0
2022-01-31 09:00:00,9.81,65.75
2022-01-31 10:00:00,45.49,65.75
2022-01-31 11:00:00,52.53,64.25
2022-01-31 12:00:00,49.18,64.25
2022-01-31 13:00:00,43.35,65.0
2022-01-31 14:00:00,37.59,53.625
2022-01-31 15:00:00,34.9,34.625
2022-01-31 16:00:00,33.1,25.0
2022-01-31 17:00:00,33.26,26.8125
2022-01-31 18:00:00,36.47,36.75
2022-01-31 19:00:00,34.33,47.875
2022-01-31 20:00:00,32.02,48.625
2022-01-31 21:00:00,30.14,57.125
2022-01-31 22:00:00,36.38,66.5
2022-01-31 23:00:00,38.76,74.25
2022-02-01 00:00:00,64.89,84.25
2022-02-01 01:00:00,72.15,82.25
2022-02-01 02:00:00,68.46,87.75
2022-02-01 03:00:00,69.52,84.25
2022-02-01 04:00:00,66.63,79.25
2022-02-01 05:00:00,59.61,75.0
2022-02-01 06:00:00,55.5,68.5
2022-02-01 07:00:00,54.83,65.75
2022-02-01 08:00:00,55.36,65.75
2022-02-01 09:00:00,56.07,65.0
2022-02-01 10:00:00,52.99,60.75
2022-02-01 11:00:00,48.38,52.125
