time,SO2,SO2_model
2022-01-27 01:00:00,3.09,3.125
2022-01-27 02:00:00,3.34,3.6640625
2022-01-27 03:00:00,3.7,3.9921875
2022-01-27 04:00:00,3.43,3.6640625
2022-01-27 05:00:00,3.75,3.2421875
2022-01-27 06:00:00,3.85,3.390625
2022-01-27 07:00:00,4.4,4.046875
2022-01-27 08:00:00,5.27,5.0
2022-01-27 09:00:00,5.83,6.1875
2022-01-27 10:00:00,5.9,7.328125
2022-01-27 11:00:00,6.1,7.4375
2022-01-27 12:00:00,6.0,7.140625
2022-01-27 13:00:00,6.32,7.078125
2022-01-27 14:00:00,5.66,6.96875
2022-01-27 15:00:00,5.45,6.734375
2022-01-27 16:00:00,5.1,6.3125
2022-01-27 17:00:00,5.16,5.890625
2022-01-27 18:00:00,6.08,5.78125
2022-01-27 19:00:00,5.47,5.53125
2022-01-27 20:00:00,4.81,5.125
2022-01-27 21:00:00,4.39,4.8125
2022-01-27 22:00:00,3.76,4.640625
2022-01-27 23:00:00,3.8,3.8671875
2022-01-28 00:00:00,3.72,3.0625
2022-01-28 01:00:00,3.41,2.6484375
2022-01-28 02:00:00,3.07,1.90625
2022-01-28 03:00:00,2.76,1.3242188
2022-01-28 04:00:00,2.39,1.0546875
2022-01-28 05:00:00,2.04,0.9824219
2022-01-28 06:00:00,2.09,1.1015625
2022-01-28 07:00:00,2.68,1.25
2022-01-28 08:00:00,3.03,1.3398438
2022-01-28 09:00:00,4.4,1.578125
2022-01-28 10:00:00,5.88,1.9335938
2022-01-28 11:00:00,6.57,2.3828125
2022-01-28 12:00:00,6.71,2.6171875
2022-01-28 13:00:00,7.54,2.6171875
2022-01-28 14:00:00,8.85,2.5625
2022-01-28 15:00:00,10.86,2.6484375
2022-01-28 16:00:00,16.24,2.890625
2022-01-28 17:00:00,18.49,2.9453125
2022-01-28 18:00:00,11.91,2.9765625
2022-01-28 19:00:00,7.69,3.2734375
2022-01-28 20:00:00,14.06,3.5390625
2022-01-28 21:00:00,20.56,3.8125
2022-01-28 22:00:00,17.66,4.046875
2022-01-28 23:00:00,14.08,4.21875
2022-01-29 00:00:00,9.77,4.40625
2022-01-29 01:00:00,6.37,4.515625
2022-01-29 02:00:00,5.18,4.046875
2022-01-29 03:00:00,4.52,3.9296875
2022-01-29 04:00:00,5.67,3.9296875
2022-01-29 05:00:00,5.84,3.2734375
2022-01-29 06:00:00,5.96,4.21875
2022-01-29 07:00:00,7.83,5.65625
2022-01-29 08:00:00,7.68,6.015625
2022-01-29 09:00:00,7.23,6.3125
2022-01-29 10:00:00,6.84,7.4375
2022-01-29 11:00:00,8.1,7.328125
2022-01-29 12:00:00,7.01,6.84375
2022-01-29 13:00:00,7.3,6.609375
2022-01-29 14:00:00,6.1,5.890625
2022-01-29 15:00:00,4.76,4.703125
2022-01-29 16:00:00,4.28,3.6015625
2022-01-29 17:00:00,4.14,3.0390625
2022-01-29 18:00:00,3.81,3.125
2022-01-29 19:00:00,4.27,3.6328125
2022-01-29 20:00:00,3.71,4.109375
2022-01-29 21:00:00,3.12,4.34375
2022-01-29 22:00:00,3.43,3.9921875
2022-01-29 23:00:00,3.23,2.890625
2022-01-30 00:00:00,3.14,2.0859375
2022-01-30 01:00:00,2.75,1.0546875
2022-01-30 02:00:00,2.66,0.7519531
2022-01-30 03:00:00,2.48,0.6699219
2022-01-30 04:00:00,2.14,0.640625
2022-01-30 05:00:00,1.81,0.6464844
2022-01-30 06:00:00,2.14,0.7734375
2022-01-30 07:00:00,2.52,0.9296875
2022-01-30 08:00:00,2.54,1.0273438
2022-01-30 09:00:00,3.41,1.0117188
2022-01-30 10:00:00,4.93,0.9238281
2022-01-30 11:00:00,5.74,0.84765625
2022-01-30 12:00:00,6.7,0.8105469
2022-01-30 13:00:00,6.71,0.8105469
2022-01-30 14:00:00,6.65,0.8261719
2022-01-30 15:00:00,9.78,0.86328125
2022-01-30 16:00:00,9.45,0.9238281
2022-01-30 17:00:00,7.49,0.9667969
2022-01-30 18:00:00,7.49,1.0117188
2022-01-30 19:00:00,6.78,1.0429688
2022-01-30 20:00:00,5.89,1.0703125
2022-01-30 21:00:00,5.79,1.1289062
2022-01-30 22:00:00,4.83,1.1171875
2022-01-30 23:00:00,3.84,1.0117188
2022-01-31 00:00:00,3.54,1.0117188
2022-01-31 01:00:00,2.83,1.1757812
2022-01-31 02:00:00,3.16,1.1757812
2022-01-31 03:00:00,3.05,1.203125
2022-01-31 04:00:00,3.39,1.28125
2022-01-31 05:00:00,3.42,1.4453125
2022-01-31 06:00:00,4.08,1.90625
2022-01-31 07:00:00,4.67,2.3515625
2022-01-31 08:00:00,5.0,2.5
2022-01-31 09:00:00,5.95,2.140625
2022-01-31 10:00:00,6.95,2.140625
2022-01-31 11:00:00,8.55,3.3046875
2022-01-31 12:00:00,9.51,5.46875
2022-01-31 13:00:00,6.73,6.78125
2022-01-31 14:00:00,7.35,6.96875
2022-01-31 15:00:00,11.33,6.84375
2022-01-31 16:00:00,15.67,6.3125
2022-01-31 17:00:00,22.02,8.34375
2022-01-31 18:00:00,16.56,12.25
2022-01-31 19:00:00,18.9,15.46875
2022-01-31 20:00:00,17.99,15.125
2022-01-31 21:00:00,11.53,12.375
2022-01-31 22:00:00,9.32,9.15625
2022-01-31 23:00:00,9.73,9.03125
2022-02-01 00:00:00,10.97,10.0
2022-02-01 01:00:00,13.59,8.5625
2022-02-01 02:00:00,12.13,8.4375
2022-02-01 03:00:00,7.33,8.4375
2022-02-01 04:00:00,6.77,8.8125
2022-02-01 05:00:00,5.67,8.9375
2022-02-01 06:00:00,8.06,10.125
2022-02-01 07:00:00,5.87,10.9375
2022-02-01 08:00:00,7.01,10.46875
2022-02-01 09:00:00,6.0,10.46875
2022-02-01 10:00:00,5.23,5.234375
2022-02-01 11:00:00,6.11,3.2109375
2022-02-01 12:00:00,5.65,4.46875
2022-02-01 13:00:00,5.88,5.0
2022-02-01 14:00:00,5.05,5.0
2022-02-01 15:00:00,5.38,4.109375
2022-02-01 16:00:00,6.03,3.515625
2022-02-01 17:00:00,5.78,5.0
2022-02-01 18:00:00,5.51,8.8125
2022-02-01 19:00:00,5.06,7.390625
2022-02-01 20:00:00,6.34,6.25
2022-02-01 21:00:00,5.85,6.015625
2022-02-01 22:00:00,4.1,4.21875
2022-02-01 23:00:00,3.63,3.5703125
2022-02-02 00:00:00,3.29,3.5703125
2022-02-02 01:00:00,3.07,2.828125
2022-02-02 02:00:00,2.75,1.890625
2022-02-02 03:00:00,2.75,1.3828125
