time,SO2,SO2_model
2022-01-27 01:00:00,8.60398,10.9375
2022-01-27 02:00:00,6.83412,11.3125
2022-01-27 03:00:00,7.66653,10.84375
2022-01-27 04:00:00,8.3637,10.46875
2022-01-27 05:00:00,8.35927,10.34375
2022-01-27 06:00:00,9.46127,11.1875
2022-01-27 07:00:00,10.02,12.03125
2022-01-27 08:00:00,8.47285,12.25
2022-01-27 09:00:00,10.0876,11.65625
2022-01-27 10:00:00,9.00335,10.0
2022-01-27 11:00:00,7.80008,8.5625
2022-01-27 12:00:00,,7.4375
2022-01-27 13:00:00,6.53824,6.421875
2022-01-27 14:00:00,7.27877,5.78125
2022-01-27 15:00:00,5.89999,5.46875
2022-01-27 16:00:00,5.91399,5.421875
2022-01-27 17:00:00,7.66416,5.65625
2022-01-27 18:00:00,8.38115,6.3125
2022-01-27 19:00:00,8.64203,6.84375
2022-01-27 20:00:00,10.2283,6.96875
2022-01-27 21:00:00,9.83559,6.734375
2022-01-27 22:00:00,10.8498,6.125
2022-01-27 23:00:00,8.0739,5.0625
2022-01-28 00:00:00,5.54692,4.46875
2022-01-28 01:00:00,5.6572,4.046875
2022-01-28 02:00:00,4.45852,3.9296875
2022-01-28 03:00:00,6.70904,4.046875
2022-01-28 04:00:00,5.58817,4.109375
2022-01-28 05:00:00,5.81056,3.6953125
2022-01-28 06:00:00,3.93234,3.71875
2022-01-28 07:00:00,3.38563,3.9921875
2022-01-28 08:00:00,3.36438,4.40625
2022-01-28 09:00:00,4.65643,4.765625
2022-01-28 10:00:00,4.09776,5.0625
2022-01-28 11:00:00,3.8433,5.65625
2022-01-28 12:00:00,4.24383,6.421875
2022-01-28 13:00:00,4.83304,7.140625
2022-01-28 14:00:00,5.05438,7.390625
2022-01-28 15:00:00,4.54516,7.625
2022-01-28 16:00:00,4.96787,7.984375
2022-01-28 17:00:00,5.28759,8.34375
2022-01-28 18:00:00,5.36852,8.8125
2022-01-28 19:00:00,4.69338,9.53125
2022-01-28 20:00:00,4.22534,10.0
2022-01-28 21:00:00,6.42387,10.84375
2022-01-28 22:00:00,7.20548,12.25
2022-01-28 23:00:00,8.71504,12.75
2022-01-29 00:00:00,5.70384,11.90625
2022-01-29 01:00:00,5.106,11.4375
2022-01-29 02:00:00,4.82696,10.84375
2022-01-29 03:00:00,5.43444,9.15625
2022-01-29 04:00:00,6.24584,7.734375
2022-01-29 05:00:00,8.81556,7.5
2022-01-29 06:00:00,8.05691,9.53125
2022-01-29 07:00:00,13.2586,12.375
2022-01-29 08:00:00,17.4455,12.96875
2022-01-29 09:00:00,9.90002,10.34375
2022-01-29 10:00:00,10.2906,7.859375
2022-01-29 11:00:00,8.45121,7.140625
2022-01-29 12:00:00,6.95472,6.25
2022-01-29 13:00:00,6.8504,4.9375
2022-01-29 14:00:00,5.80743,4.171875
2022-01-29 15:00:00,5.12894,3.515625
2022-01-29 16:00:00,4.65543,2.859375
2022-01-29 17:00:00,3.61587,2.5625
2022-01-29 18:00:00,3.62735,2.6171875
2022-01-29 19:00:00,3.95365,2.734375
2022-01-29 20:00:00,4.70613,2.859375
2022-01-29 21:00:00,5.75281,3.0390625
2022-01-29 22:00:00,5.19655,2.9453125
2022-01-29 23:00:00,5.37314,2.53125
2022-01-30 00:00:00,5.80765,2.3203125
2022-01-30 01:00:00,6.54082,2.5625
2022-01-30 02:00:00,5.71235,2.7109375
2022-01-30 03:00:00,4.42478,2.3828125
2022-01-30 04:00:00,4.48179,1.859375
