time,SO2,SO2_model
2022-01-27 01:00:00,11.96517,1.9335938
2022-01-27 02:00:00,12.36493,2.0546875
2022-01-27 03:00:00,10.26329,2.140625
2022-01-27 04:00:00,10.05464,2.2578125
2022-01-27 05:00:00,12.68729,2.46875
2022-01-27 06:00:00,13.94387,2.734375
2022-01-27 07:00:00,11.9076,3.0078125
2022-01-27 08:00:00,16.14439,3.1875
2022-01-27 09:00:00,36.42966,3.484375
2022-01-27 10:00:00,19.3668,4.21875
2022-01-27 11:00:00,24.62987,4.703125
2022-01-27 12:00:00,29.09004,4.640625
2022-01-27 13:00:00,29.6059,3.6015625
2022-01-27 14:00:00,25.76923,2.5
2022-01-27 15:00:00,22.28301,1.9335938
2022-01-27 16:00:00,18.24044,1.7578125
2022-01-27 17:00:00,13.10365,1.546875
2022-01-27 18:00:00,10.81906,1.265625
2022-01-27 19:00:00,12.66407,0.9453125
2022-01-27 20:00:00,5.31162,0.8027344
2022-01-27 21:00:00,7.67694,0.796875
2022-01-27 22:00:00,8.06778,0.8847656
2022-01-27 23:00:00,9.60313,0.9667969
2022-01-28 00:00:00,9.42298,0.9667969
2022-01-28 01:00:00,7.79735,0.609375
2022-01-28 02:00:00,7.83171,0.5957031
2022-01-28 03:00:00,8.30199,0.5800781
2022-01-28 04:00:00,7.81866,0.5644531
2022-01-28 05:00:00,7.82549,0.5722656
2022-01-28 06:00:00,6.81373,0.609375
2022-01-28 07:00:00,9.32951,0.5878906
2022-01-28 08:00:00,10.95927,0.42089844
2022-01-28 09:00:00,15.7931,0.32714844
2022-01-28 10:00:00,16.94325,1.90625
2022-01-28 11:00:00,15.82776,5.296875
2022-01-28 12:00:00,16.22526,9.40625
2022-01-28 13:00:00,18.48251,10.0
2022-01-28 14:00:00,17.34314,7.625
2022-01-28 15:00:00,18.8204,6.609375
2022-01-28 16:00:00,18.47061,6.96875
2022-01-28 17:00:00,19.61415,6.84375
2022-01-28 18:00:00,16.5489,6.015625
2022-01-28 19:00:00,16.79141,5.0625
2022-01-28 20:00:00,14.49671,4.109375
2022-01-28 21:00:00,13.84951,3.0625
2022-01-28 22:00:00,13.29192,2.5
2022-01-28 23:00:00,13.52258,2.171875
2022-01-29 00:00:00,13.92478,1.8320312
2022-01-29 01:00:00,14.49422,2.140625
2022-01-29 02:00:00,15.35978,2.0234375
2022-01-29 03:00:00,15.61716,1.7265625
2022-01-29 04:00:00,16.24408,2.2578125
2022-01-29 05:00:00,12.06809,3.0390625
2022-01-29 06:00:00,11.83415,4.109375
2022-01-29 07:00:00,13.961,5.171875
2022-01-29 08:00:00,13.69723,5.65625
2022-01-29 09:00:00,13.34842,6.3125
2022-01-29 10:00:00,13.07329,6.96875
2022-01-29 11:00:00,14.14226,7.265625
2022-01-29 12:00:00,13.69488,7.625
2022-01-29 13:00:00,12.14714,8.09375
2022-01-29 14:00:00,13.47261,8.34375
2022-01-29 15:00:00,19.44864,8.09375
2022-01-29 16:00:00,18.15496,5.359375
2022-01-29 17:00:00,13.88697,4.578125
2022-01-29 18:00:00,11.1471,3.9921875
2022-01-29 19:00:00,13.29205,3.09375
2022-01-29 20:00:00,13.42263,2.203125
2022-01-29 21:00:00,10.97578,1.4882812
2022-01-29 22:00:00,12.15038,0.9375
2022-01-29 23:00:00,10.78675,0.640625
2022-01-30 00:00:00,8.22614,0.5800781
2022-01-30 01:00:00,8.89615,1.1914062
2022-01-30 02:00:00,9.36324,1.3984375
2022-01-30 03:00:00,8.31358,1.59375
2022-01-30 04:00:00,9.91692,1.875
2022-01-30 05:00:00,11.23253,1.9960938
2022-01-30 06:00:00,11.57952,1.90625
2022-01-30 07:00:00,13.77224,2.140625
2022-01-30 08:00:00,17.97987,2.203125
2022-01-30 09:00:00,14.24235,1.8320312
2022-01-30 10:00:00,36.17384,1.5039062
2022-01-30 11:00:00,16.91915,1.3398438
2022-01-30 12:00:00,17.32379,1.234375
2022-01-30 13:00:00,17.83118,1.1015625
2022-01-30 14:00:00,20.18523,0.87109375
2022-01-30 15:00:00,20.82746,1.2929688
2022-01-30 16:00:00,26.71566,3.125
2022-01-30 17:00:00,16.92004,3.2109375
2022-01-30 18:00:00,12.00019,3.0625
2022-01-30 19:00:00,13.84676,2.6171875
2022-01-30 20:00:00,15.66714,1.9648438
2022-01-30 21:00:00,13.13653,1.2929688
2022-01-30 22:00:00,10.56257,1.3242188
2022-01-30 23:00:00,12.00174,1.859375
2022-01-31 00:00:00,14.65196,1.859375
2022-01-31 01:00:00,15.61721,0.43554688
2022-01-31 02:00:00,13.62262,0.3310547
2022-01-31 03:00:00,15.74752,0.2861328
2022-01-31 04:00:00,18.6422,0.3388672
2022-01-31 05:00:00,14.52001,0.35742188
2022-01-31 06:00:00,14.86003,0.33496094
2022-01-31 07:00:00,15.56035,0.29003906
2022-01-31 08:00:00,21.20321,0.19921875
2022-01-31 09:00:00,16.39547,0.22705078
2022-01-31 10:00:00,8.93965,0.640625
2022-01-31 11:00:00,7.7705,0.5644531
2022-01-31 12:00:00,5.92944,0.5214844
2022-01-31 13:00:00,8.62714,0.49902344
2022-01-31 14:00:00,8.13018,0.49121094
2022-01-31 15:00:00,9.25224,0.52734375
2022-01-31 16:00:00,10.09539,0.4765625
2022-01-31 17:00:00,9.03214,0.3388672
2022-01-31 18:00:00,10.09468,0.23242188
2022-01-31 19:00:00,12.96415,0.16015625
2022-01-31 20:00:00,11.05842,0.12084961
2022-01-31 21:00:00,11.05669,0.09863281
2022-01-31 22:00:00,12.28708,0.08544922
2022-01-31 23:00:00,13.07444,0.088378906
2022-02-01 00:00:00,12.334,0.11450195
2022-02-01 01:00:00,11.37443,0.07910156
2022-02-01 02:00:00,6.40824,0.14111328
2022-02-01 03:00:00,13.39347,0.27148438
2022-02-01 04:00:00,14.63625,0.640625
2022-02-01 05:00:00,15.57851,0.8261719
2022-02-01 06:00:00,13.91471,0.9824219
2022-02-01 07:00:00,11.10165,1.6953125
2022-02-01 08:00:00,12.62595,2.3828125
2022-02-01 09:00:00,14.90286,3.0390625
2022-02-01 10:00:00,16.34301,3.6953125
2022-02-01 11:00:00,16.94423,3.5703125
2022-02-01 12:00:00,17.00578,3.71875
2022-02-01 13:00:00,15.3087,3.8125
2022-02-01 14:00:00,12.89278,2.9765625
2022-02-01 15:00:00,13.53412,3.0078125
2022-02-01 16:00:00,13.37323,5.46875
2022-02-01 17:00:00,12.02358,7.5625
2022-02-01 18:00:00,12.16831,5.296875
2022-02-01 19:00:00,12.17643,6.1875
2022-02-01 20:00:00,9.57584,8.4375
2022-02-01 21:00:00,11.05225,6.90625
2022-02-01 22:00:00,10.32942,4.9375
2022-02-01 23:00:00,12.18842,3.9296875
2022-02-02 00:00:00,10.56976,3.515625
2022-02-02 01:00:00,12.16472,4.34375
2022-02-02 02:00:00,12.47216,4.9375
2022-02-02 03:00:00,11.41495,6.125
2022-02-02 04:00:00,10.57681,7.03125
2022-02-02 05:00:00,12.3553,7.734375
2022-02-02 06:00:00,14.27017,8.6875
2022-02-02 07:00:00,13.44686,9.53125
2022-02-02 08:00:00,18.33507,9.75
2022-02-02 09:00:00,21.98164,8.5625
2022-02-02 10:00:00,16.19987,7.5
2022-02-02 11:00:00,32.77585,4.28125
2022-02-02 12:00:00,11.60677,2.3828125
2022-02-02 13:00:00,12.05491,1.0859375
2022-02-02 14:00:00,10.14998,0.6542969
2022-02-02 15:00:00,10.65364,0.69921875
2022-02-02 16:00:00,10.23928,0.9082031
2022-02-02 17:00:00,17.30404,1.1289062
2022-02-02 18:00:00,13.95097,1.3671875
2022-02-02 19:00:00,15.40825,1.4726562
2022-02-02 20:00:00,13.2316,1.4140625
2022-02-02 21:00:00,11.4339,1.234375
2022-02-02 22:00:00,10.42414,2.109375
2022-02-02 23:00:00,9.01443,3.09375
2022-02-03 00:00:00,10.76052,3.9921875
2022-02-03 01:00:00,11.38765,5.171875
2022-02-03 02:00:00,14.11656,6.96875
2022-02-03 03:00:00,11.77823,7.625
2022-02-03 04:00:00,12.67246,7.734375
2022-02-03 05:00:00,12.80996,7.734375
2022-02-03 06:00:00,14.77623,7.390625
2022-02-03 07:00:00,14.29814,7.03125
2022-02-03 08:00:00,13.93122,7.4375
2022-02-03 09:00:00,13.27434,8.4375
2022-02-03 10:00:00,12.60988,9.28125
2022-02-03 11:00:00,12.28242,9.28125
2022-02-03 12:00:00,12.41007,9.15625
2022-02-03 13:00:00,12.42432,8.21875
2022-02-03 14:00:00,12.87134,6.96875
2022-02-03 15:00:00,15.36564,6.015625
2022-02-03 16:00:00,14.93832,3.78125
2022-02-03 17:00:00,14.01461,2.40625
2022-02-03 18:00:00,12.5983,2.6796875
2022-02-03 19:00:00,13.13547,3.8671875
2022-02-03 20:00:00,7.86189,3.9921875
2022-02-03 21:00:00,9.8823,3.6015625
2022-02-03 22:00:00,8.8227,2.9453125
2022-02-03 23:00:00,7.19982,2.3515625
2022-02-04 00:00:00,5.61307,1.9648438
2022-02-04 01:00:00,6.26178,2.890625
2022-02-04 02:00:00,6.42653,2.5
2022-02-04 03:00:00,4.52333,2.0859375
2022-02-04 04:00:00,7.96778,1.7695312
2022-02-04 05:00:00,6.78346,1.6953125
2022-02-04 06:00:00,9.63145,1.7109375
2022-02-04 07:00:00,8.63229,2.109375
2022-02-04 08:00:00,12.16028,2.3203125
2022-02-04 09:00:00,14.91418,2.3515625
2022-02-04 10:00:00,14.40616,4.515625
2022-02-04 11:00:00,20.02159,3.484375
2022-02-04 12:00:00,17.67975,2.46875
2022-02-04 13:00:00,18.80966,1.8007812
2022-02-04 14:00:00,17.5869,1.3671875
2022-02-04 15:00:00,16.61694,1.1289062
2022-02-04 16:00:00,16.32676,0.85546875
2022-02-04 17:00:00,14.87219,0.54296875
2022-02-04 18:00:00,17.49356,0.33496094
2022-02-04 19:00:00,25.13113,0.26757812
2022-02-04 20:00:00,24.18492,0.26367188
2022-02-04 21:00:00,19.25979,0.39453125
2022-02-04 22:00:00,15.05057,0.5957031
2022-02-04 23:00:00,12.13205,0.72265625
2022-02-05 00:00:00,11.05513,0.765625
2022-02-05 01:00:00,10.33777,0.7890625
2022-02-05 02:00:00,11.34655,1.0546875
2022-02-05 03:00:00,5.91057,1.28125
2022-02-05 04:00:00,9.98092,1.4453125
2022-02-05 05:00:00,10.2541,1.4726562
2022-02-05 06:00:00,9.96637,1.3554688
2022-02-05 07:00:00,11.43852,1.203125
2022-02-05 08:00:00,21.62991,0.953125
2022-02-05 09:00:00,31.13642,0.9160156
2022-02-05 10:00:00,31.19021,1.0546875
2022-02-05 11:00:00,19.1953,1.1015625
2022-02-05 12:00:00,45.39731,1.21875
2022-02-05 13:00:00,22.25727,1.1757812
