time,SO2,SO2_model
2022-01-27 01:00:00,20.1781,8.593749
2022-01-27 02:00:00,19.2049,12.187499
2022-01-27 03:00:00,18.3901,17.937498
2022-01-27 04:00:00,18.0406,25.312498
2022-01-27 05:00:00,17.7785,35.374996
2022-01-27 06:00:00,25.531,44.874996
2022-01-27 07:00:00,29.9354,50.124996
2022-01-27 08:00:00,17.4763,49.624996
2022-01-27 09:00:00,25.3329,43.874996
2022-01-27 10:00:00,31.6483,24.374998
2022-01-27 11:00:00,30.4662,16.937498
2022-01-27 12:00:00,30.9217,13.124999
2022-01-27 13:00:00,32.893,11.593749
2022-01-27 14:00:00,33.6329,8.968749
2022-01-27 15:00:00,31.2853,6.7499995
2022-01-27 16:00:00,26.1213,4.2968745
2022-01-27 17:00:00,24.4871,3.2812498
2022-01-27 18:00:00,24.204,3.9374998
2022-01-27 19:00:00,23.2177,4.4843745
2022-01-27 20:00:00,22.1563,4.4218745
2022-01-27 21:00:00,20.6939,4.0624995
2022-01-27 22:00:00,19.7344,3.6406248
2022-01-27 23:00:00,19.8401,3.1640623
2022-01-28 00:00:00,18.9848,2.6562498
2022-01-28 01:00:00,18.9972,2.3906248
2022-01-28 02:00:00,19.2272,1.8632811
2022-01-28 03:00:00,18.528,1.4765624
2022-01-28 04:00:00,17.9294,1.2382811
2022-01-28 05:00:00,17.8166,1.1328124
2022-01-28 06:00:00,25.9328,1.1210936
2022-01-28 07:00:00,27.6637,1.1054686
2022-01-28 08:00:00,22.845,1.2070311
2022-01-28 09:00:00,27.3507,1.4335936
2022-01-28 10:00:00,26.246,13.718749
2022-01-28 11:00:00,22.1511,20.062498
2022-01-28 12:00:00,24.2088,17.437498
2022-01-28 13:00:00,29.6137,17.187498
2022-01-28 14:00:00,28.959,20.999998
2022-01-28 15:00:00,33.4696,25.562498
2022-01-28 16:00:00,28.6044,23.374998
2022-01-28 17:00:00,23.6244,17.687498
2022-01-28 18:00:00,23.6037,14.312499
2022-01-28 19:00:00,23.8393,13.968749
2022-01-28 20:00:00,22.8585,12.531249
2022-01-28 21:00:00,21.9713,9.312499
2022-01-28 22:00:00,22.1502,5.7343745
2022-01-28 23:00:00,22.3033,4.6562495
2022-01-29 00:00:00,20.7063,4.7187495
2022-01-29 01:00:00,20.1458,9.187499
2022-01-29 02:00:00,19.7674,5.8437495
2022-01-29 03:00:00,19.0536,2.7734373
2022-01-29 04:00:00,18.7945,1.2070311
2022-01-29 05:00:00,18.4624,1.2070311
2022-01-29 06:00:00,18.0954,1.2695311
2022-01-29 07:00:00,17.9945,1.2695311
2022-01-29 08:00:00,18.0608,1.2851561
2022-01-29 09:00:00,17.7773,1.2968749
2022-01-29 10:00:00,17.344,1.2851561
2022-01-29 11:00:00,17.2427,1.2695311
2022-01-29 12:00:00,16.7858,1.1484374
2022-01-29 13:00:00,16.6325,1.2968749
2022-01-29 14:00:00,16.6384,1.5078124
2022-01-29 15:00:00,16.5418,1.5664061
2022-01-29 16:00:00,16.8355,1.5664061
2022-01-29 17:00:00,17.2045,1.5976561
2022-01-29 18:00:00,16.9785,1.8515624
2022-01-29 19:00:00,17.0679,2.0937498
2022-01-29 20:00:00,16.9487,2.2109373
2022-01-29 21:00:00,16.8065,2.8671873
2022-01-29 22:00:00,17.4456,4.4843745
2022-01-29 23:00:00,24.9768,6.7968745
2022-01-30 00:00:00,24.2353,10.374999
2022-01-30 01:00:00,24.2127,3.7265623
2022-01-30 02:00:00,26.3609,5.6718745
2022-01-30 03:00:00,22.9896,7.8749995
2022-01-30 04:00:00,22.8307,9.562499
2022-01-30 05:00:00,20.337,10.374999
2022-01-30 06:00:00,18.8899,10.499999
2022-01-30 07:00:00,17.7392,9.437499
2022-01-30 08:00:00,17.6922,8.249999
2022-01-30 09:00:00,16.7791,7.4531245
2022-01-30 10:00:00,16.6642,3.9374998
2022-01-30 11:00:00,16.849,2.9531248
2022-01-30 12:00:00,16.5641,2.7734373
2022-01-30 13:00:00,16.4703,3.3437498
2022-01-30 14:00:00,16.5248,6.1406245
2022-01-30 15:00:00,16.4389,13.499999
2022-01-30 16:00:00,16.4755,17.437498
2022-01-30 17:00:00,16.754,12.531249
2022-01-30 18:00:00,16.9368,7.8749995
2022-01-30 19:00:00,17.201,4.7187495
2022-01-30 20:00:00,17.4282,3.1328123
2022-01-30 21:00:00,17.2502,2.8046873
2022-01-30 22:00:00,17.2756,3.5234373
2022-01-30 23:00:00,25.371,4.6562495
2022-01-31 00:00:00,25.0031,5.7343745
2022-01-31 01:00:00,23.6994,2.7734373
2022-01-31 02:00:00,23.4715,2.8984373
2022-01-31 03:00:00,23.7392,2.9218748
2022-01-31 04:00:00,20.3259,3.0703123
2022-01-31 05:00:00,22.2472,3.2499998
2022-01-31 06:00:00,26.6219,3.3749998
2022-01-31 07:00:00,28.1516,3.5234373
2022-01-31 08:00:00,23.8902,3.7578123
2022-01-31 09:00:00,23.2336,3.8203123
2022-01-31 10:00:00,25.3718,3.0468748
2022-01-31 11:00:00,23.1057,2.0312498
2022-01-31 12:00:00,19.7952,1.4492186
2022-01-31 13:00:00,24.7021,1.4765624
2022-01-31 14:00:00,26.992,2.0624998
2022-01-31 15:00:00,29.1657,2.0312498
2022-01-31 16:00:00,23.2638,1.7734374
2022-01-31 17:00:00,22.4137,1.6093749
2022-01-31 18:00:00,22.3381,1.4765624
2022-01-31 19:00:00,21.2207,1.3437499
2022-01-31 20:00:00,20.3393,1.3437499
2022-01-31 21:00:00,18.8823,4.4843745
2022-01-31 22:00:00,18.4394,21.249998
2022-01-31 23:00:00,18.5752,20.749998
2022-02-01 00:00:00,18.2182,9.437499
2022-02-01 01:00:00,18.1474,11.593749
2022-02-01 02:00:00,18.1999,7.9999995
2022-02-01 03:00:00,18.0898,5.7343745
2022-02-01 04:00:00,17.9704,4.5312495
2022-02-01 05:00:00,17.8198,4.4843745
2022-02-01 06:00:00,26.4558,4.5312495
2022-02-01 07:00:00,30.3513,3.9999998
2022-02-01 08:00:00,23.3619,3.5234373
2022-02-01 09:00:00,29.5918,2.9843748
2022-02-01 10:00:00,30.8491,2.5078123
2022-02-01 11:00:00,29.9688,1.9374999
2022-02-01 12:00:00,25.6391,1.5820311
2022-02-01 13:00:00,25.4775,1.8203124
2022-02-01 14:00:00,23.86,2.1171873
2022-02-01 15:00:00,18.8161,1.9687499
2022-02-01 16:00:00,11.3573,1.7304686
2022-02-01 17:00:00,9.977,1.7304686
2022-02-01 18:00:00,9.1528,2.4140623
2022-02-01 19:00:00,8.1462,3.4609373
2022-02-01 20:00:00,7.695,4.5937495
2022-02-01 21:00:00,7.5313,5.3124995
2022-02-01 22:00:00,7.6898,5.6093745
2022-02-01 23:00:00,7.6807,5.9687495
2022-02-02 00:00:00,7.3935,5.6093745
2022-02-02 01:00:00,7.2962,3.4296873
2022-02-02 02:00:00,7.2155,4.1249995
2022-02-02 03:00:00,6.9645,4.7812495
2022-02-02 04:00:00,6.8624,6.2031245
2022-02-02 05:00:00,7.0189,9.437499
2022-02-02 06:00:00,15.1417,12.406249
2022-02-02 07:00:00,15.8706,12.656249
2022-02-02 08:00:00,16.3402,13.249999
2022-02-02 09:00:00,41.1175,20.312498
2022-02-02 10:00:00,25.2193,51.124996
2022-02-02 11:00:00,20.0473,51.499996
2022-02-02 12:00:00,19.4329,32.999996
2022-02-02 13:00:00,20.6826,12.874999
2022-02-02 14:00:00,49.5968,6.5624995
2022-02-02 15:00:00,47.7886,6.4374995
2022-02-02 16:00:00,28.9364,7.4062495
2022-02-02 17:00:00,15.3443,9.906249
2022-02-02 18:00:00,13.9441,11.687499
2022-02-02 19:00:00,12.4637,10.749999
2022-02-02 20:00:00,11.9815,7.9999995
2022-02-02 21:00:00,10.3985,5.6093745
2022-02-02 22:00:00,9.2295,4.4218745
2022-02-02 23:00:00,8.3576,4.2343745
2022-02-03 00:00:00,7.6199,4.1874995
2022-02-03 01:00:00,7.5039,9.656249
2022-02-03 02:00:00,7.5067,8.249999
2022-02-03 03:00:00,7.496,5.3749995
2022-02-03 04:00:00,7.38,2.5078123
2022-02-03 05:00:00,7.6815,1.8203124
2022-02-03 06:00:00,15.606,2.0312498
2022-02-03 07:00:00,16.2643,1.8945311
2022-02-03 08:00:00,14.3632,1.4921874
2022-02-03 09:00:00,12.6639,1.3710936
2022-02-03 10:00:00,14.8451,1.4765624
2022-02-03 11:00:00,14.2908,1.6249999
2022-02-03 12:00:00,10.344,1.5078124
2022-02-03 13:00:00,5.4475,2.3281248
2022-02-03 14:00:00,5.5722,4.2968745
2022-02-03 15:00:00,5.5119,5.4843745
2022-02-03 16:00:00,6.3336,5.5468745
2022-02-03 17:00:00,7.2183,5.8437495
2022-02-03 18:00:00,7.2668,7.2187495
2022-02-03 19:00:00,7.1821,8.468749
2022-02-03 20:00:00,7.1571,9.187499
2022-02-03 21:00:00,6.8282,9.562499
